ProductivityID,DateKey,AreaID,ResponsibleID,LocationID,Shift,PlannedOutput,ActualOutput,LaborHours,ProductiveHours,NonProductiveHours,_SourceFile,_ExportedAt,_LegacyRowNumber
PD002894,20240627,A004,R018,L001,Día,508,527,7.2,6.25,0.95,training_fact_productividad_export.csv,2026-06-23T00:00:00,2894
PD002895,20240412,A001,R009,L005,Noche,330,261,6.3,3.67,2.63,training_fact_productividad_export.csv,2026-06-23T00:00:00,2895
PD002896,20240713,A006,R002,L005,Día,628,607,10.94,9.68,1.26,training_fact_productividad_export.csv,2026-06-23T00:00:00,2896
PD002897,20240103,A001,R011,L004,Tarde,143,116,10.49,6.75,3.74,training_fact_productividad_export.csv,2026-06-23T00:00:00,2897
PD002898,20241031,A003,R025,L007,Tarde,182,199,8.3,7.21,1.09,training_fact_productividad_export.csv,2026-06-23T00:00:00,2898
PD002899,20240603,A005,R020,L005,Noche,717,733,8.17,7.15,1.02,training_fact_productividad_export.csv,2026-06-23T00:00:00,2899
PD002900,20240820,A001,R029,L001,Tarde,650,533,9.88,8.7,1.18,training_fact_productividad_export.csv,2026-06-23T00:00:00,2900
PD002901,20240323,A001,R023,L006,Día,837,735,10.75,7.87,2.87,training_fact_productividad_export.csv,2026-06-23T00:00:00,2901
PD002902,20240213,A002,R021,L002,Día,351,359,6.41,5.78,0.63,training_fact_productividad_export.csv,2026-06-23T00:00:00,2902
PD002903,20240413,A004,R022,L006,Noche,226,278,10.98,8.2,2.78,training_fact_productividad_export.csv,2026-06-23T00:00:00,2903
PD002904,20240415,A003,R005,L007,Noche,504,558,6.99,4.76,2.23,training_fact_productividad_export.csv,2026-06-23T00:00:00,2904
PD002905,20241105,A004,R029,L006,Noche,393,400,6.96,4.73,2.23,training_fact_productividad_export.csv,2026-06-23T00:00:00,2905
PD002906,20241003,A003,R001,L001,Tarde,252,212,10.48,7.16,3.33,training_fact_productividad_export.csv,2026-06-23T00:00:00,2906
PD002907,20241101,A001,R009,L001,Tarde,721,548,11.53,7.97,3.57,training_fact_productividad_export.csv,2026-06-23T00:00:00,2907
PD002908,20240515,A001,R025,L005,Noche,61,43,8.73,4.83,3.9,training_fact_productividad_export.csv,2026-06-23T00:00:00,2908
PD002909,20241211,A002,R009,L002,Día,698,640,9.08,7.06,2.02,training_fact_productividad_export.csv,2026-06-23T00:00:00,2909
PD002910,20241002,A004,R022,L006,Noche,227,189,7.59,6.67,0.92,training_fact_productividad_export.csv,2026-06-23T00:00:00,2910
PD002911,20240414,A004,R018,L003,Día,187,180,7.68,5.96,1.73,training_fact_productividad_export.csv,2026-06-23T00:00:00,2911
PD002912,20240201,A002,R011,L007,Tarde,375,360,8.73,6.77,1.96,training_fact_productividad_export.csv,2026-06-23T00:00:00,2912
PD002913,20240917,A002,R012,L001,Tarde,385,434,8.7,6.65,2.04,training_fact_productividad_export.csv,2026-06-23T00:00:00,2913
PD002914,20240812,A001,R010,L007,Noche,180,146,6.14,4.39,1.76,training_fact_productividad_export.csv,2026-06-23T00:00:00,2914
PD002915,20240806,A004,R010,L002,Día,311,307,6.31,4.67,1.64,training_fact_productividad_export.csv,2026-06-23T00:00:00,2915
PD002916,20241120,A004,R007,L003,Tarde,660,696,8.99,6.39,2.59,training_fact_productividad_export.csv,2026-06-23T00:00:00,2916
PD002917,20240919,A001,R014,L001,Tarde,880,750,8.2,5.07,3.13,training_fact_productividad_export.csv,2026-06-23T00:00:00,2917
PD002918,20240224,A002,R028,L006,Noche,837,796,10.33,7.56,2.77,training_fact_productividad_export.csv,2026-06-23T00:00:00,2918
PD002919,20241111,A001,R029,L007,Noche,306,271,7.72,5.65,2.07,training_fact_productividad_export.csv,2026-06-23T00:00:00,2919
PD002920,20240622,A004,R005,L004,Tarde,379,226,9.04,8.27,0.77,training_fact_productividad_export.csv,2026-06-23T00:00:00,2920
PD002921,20240203,A006,R027,L005,Noche,770,875,8.1,6.33,1.77,training_fact_productividad_export.csv,2026-06-23T00:00:00,2921
PD002922,20240408,A005,R027,L004,Noche,488,337,6.84,4.82,2.02,training_fact_productividad_export.csv,2026-06-23T00:00:00,2922
PD002923,20241220,A005,R030,L001,Día,885,961,9.19,6.49,2.7,training_fact_productividad_export.csv,2026-06-23T00:00:00,2923
PD002924,20240117,A003,R004,L007,Tarde,624,646,10.8,9.18,1.62,training_fact_productividad_export.csv,2026-06-23T00:00:00,2924
PD002925,20240106,A005,R025,L006,Día,708,690,11.4,7.69,3.71,training_fact_productividad_export.csv,2026-06-23T00:00:00,2925
PD002926,20241120,A004,R005,L006,Tarde,701,776,10.12,7.07,3.05,training_fact_productividad_export.csv,2026-06-23T00:00:00,2926
PD002927,20240728,A002,R020,L003,Tarde,681,645,6.02,4.33,1.7,training_fact_productividad_export.csv,2026-06-23T00:00:00,2927
PD002928,20240626,A003,R014,L001,Tarde,419,415,7.41,6.79,0.62,training_fact_productividad_export.csv,2026-06-23T00:00:00,2928
PD002929,20240911,A002,R008,L005,Noche,296,252,7.49,6.56,0.93,training_fact_productividad_export.csv,2026-06-23T00:00:00,2929
PD002930,20241029,A004,R008,L004,Noche,147,140,11.18,9.37,1.82,training_fact_productividad_export.csv,2026-06-23T00:00:00,2930
PD002931,20240520,A001,R001,L003,Día,540,538,10.97,8.45,2.52,training_fact_productividad_export.csv,2026-06-23T00:00:00,2931
PD002932,20240113,A001,R021,L006,Día,891,682,10.17,6.94,3.23,training_fact_productividad_export.csv,2026-06-23T00:00:00,2932
PD002933,20240816,A003,R022,L004,Día,163,170,7.1,5.1,1.99,training_fact_productividad_export.csv,2026-06-23T00:00:00,2933
PD002934,20240613,A004,R016,L002,Noche,125,119,11.67,7.7,3.96,training_fact_productividad_export.csv,2026-06-23T00:00:00,2934
PD002935,20240913,A004,R024,L001,Noche,390,367,11.05,8.5,2.55,training_fact_productividad_export.csv,2026-06-23T00:00:00,2935
PD002936,20240919,A003,R015,L006,Tarde,395,338,10.48,8.57,1.92,training_fact_productividad_export.csv,2026-06-23T00:00:00,2936
PD002937,20240502,A001,R011,L002,Día,625,520,10.93,9.19,1.75,training_fact_productividad_export.csv,2026-06-23T00:00:00,2937
PD002938,20240320,A002,R022,L003,Día,139,110,7.84,6.9,0.94,training_fact_productividad_export.csv,2026-06-23T00:00:00,2938
PD002939,20240203,A002,R013,L002,Noche,771,670,11.32,10.41,0.91,training_fact_productividad_export.csv,2026-06-23T00:00:00,2939
PD002940,20240318,A003,R015,L004,Tarde,694,583,7.28,6.51,0.77,training_fact_productividad_export.csv,2026-06-23T00:00:00,2940
PD002941,20240521,A006,R016,L005,Noche,698,749,9.18,7.97,1.21,training_fact_productividad_export.csv,2026-06-23T00:00:00,2941
PD002942,20240324,A001,R010,L007,Tarde,574,466,11.25,9.78,1.47,training_fact_productividad_export.csv,2026-06-23T00:00:00,2942
PD002943,20240128,A004,R028,L004,Noche,728,779,7.8,6.2,1.6,training_fact_productividad_export.csv,2026-06-23T00:00:00,2943
PD002944,20240316,A006,R023,L006,Tarde,608,588,10.14,6.7,3.45,training_fact_productividad_export.csv,2026-06-23T00:00:00,2944
PD002945,20240831,A004,R024,L007,Día,233,248,7.35,5.91,1.44,training_fact_productividad_export.csv,2026-06-23T00:00:00,2945
PD002946,20241114,A005,R017,L005,Día,778,798,6.97,4.96,2.01,training_fact_productividad_export.csv,2026-06-23T00:00:00,2946
PD002947,20240502,A004,R020,L004,Día,259,215,6.82,4.67,2.15,training_fact_productividad_export.csv,2026-06-23T00:00:00,2947
PD002948,20241216,A001,R001,L004,Día,229,128,6.45,5.42,1.03,training_fact_productividad_export.csv,2026-06-23T00:00:00,2948
PD002949,20240516,A001,R016,L004,Tarde,223,177,10.47,8.29,2.19,training_fact_productividad_export.csv,2026-06-23T00:00:00,2949
PD002950,20241216,A005,R001,L006,Tarde,336,338,10.26,7.2,3.06,training_fact_productividad_export.csv,2026-06-23T00:00:00,2950
PD002951,20240229,A004,R011,L007,Tarde,113,131,7.63,6.45,1.19,training_fact_productividad_export.csv,2026-06-23T00:00:00,2951
PD002952,20240313,A005,R004,L005,Día,478,494,8.49,6.83,1.66,training_fact_productividad_export.csv,2026-06-23T00:00:00,2952
PD002953,20240609,A001,R014,L001,Noche,561,415,11.23,9.55,1.68,training_fact_productividad_export.csv,2026-06-23T00:00:00,2953
PD002954,20240415,A004,R016,L006,Tarde,324,315,6.08,4.47,1.61,training_fact_productividad_export.csv,2026-06-23T00:00:00,2954
PD002955,20240204,A004,R013,L003,Día,542,558,8.04,6.88,1.16,training_fact_productividad_export.csv,2026-06-23T00:00:00,2955
PD002956,20240529,A005,R017,L007,Día,90,94,11.52,8.61,2.91,training_fact_productividad_export.csv,2026-06-23T00:00:00,2956
PD002957,20240506,A004,R008,L005,Tarde,154,143,10.19,8.72,1.47,training_fact_productividad_export.csv,2026-06-23T00:00:00,2957
PD002958,20240309,A005,R016,L001,Tarde,329,273,8.9,7.51,1.39,training_fact_productividad_export.csv,2026-06-23T00:00:00,2958
PD002959,20240911,A004,R019,L001,Noche,663,708,10.16,6.91,3.25,training_fact_productividad_export.csv,2026-06-23T00:00:00,2959
PD002960,20240404,A006,R010,L004,Tarde,643,508,9.23,6.86,2.37,training_fact_productividad_export.csv,2026-06-23T00:00:00,2960
PD002961,20241216,A004,R022,L004,Tarde,615,624,6.45,4.39,2.07,training_fact_productividad_export.csv,2026-06-23T00:00:00,2961
PD002962,20240529,A005,R004,L002,Noche,597,505,7.17,6.0,1.17,training_fact_productividad_export.csv,2026-06-23T00:00:00,2962
PD002963,20241208,A004,R010,L003,Noche,880,558,8.12,6.27,1.85,training_fact_productividad_export.csv,2026-06-23T00:00:00,2963
PD002964,20241008,A003,R030,L003,Noche,524,490,6.7,6.07,0.63,training_fact_productividad_export.csv,2026-06-23T00:00:00,2964
PD002965,20240513,A003,R016,L005,Noche,853,791,7.3,5.34,1.97,training_fact_productividad_export.csv,2026-06-23T00:00:00,2965
PD002966,20240505,A001,R001,L006,Noche,704,451,11.26,9.12,2.13,training_fact_productividad_export.csv,2026-06-23T00:00:00,2966
PD002967,20240721,A005,R020,L004,Día,568,618,8.54,7.25,1.28,training_fact_productividad_export.csv,2026-06-23T00:00:00,2967
PD002968,20240719,A003,R021,L003,Día,732,540,7.51,6.1,1.41,training_fact_productividad_export.csv,2026-06-23T00:00:00,2968
PD002969,20241003,A002,R014,L007,Noche,731,734,7.95,7.12,0.83,training_fact_productividad_export.csv,2026-06-23T00:00:00,2969
PD002970,20240930,A003,R003,L006,Noche,83,85,9.78,8.22,1.56,training_fact_productividad_export.csv,2026-06-23T00:00:00,2970
PD002971,20240703,A004,R021,L004,Noche,54,52,6.23,4.92,1.31,training_fact_productividad_export.csv,2026-06-23T00:00:00,2971
PD002972,20241031,A004,R015,L007,Día,697,641,9.83,6.61,3.23,training_fact_productividad_export.csv,2026-06-23T00:00:00,2972
PD002973,20241010,A003,R009,L005,Tarde,119,97,6.06,5.3,0.76,training_fact_productividad_export.csv,2026-06-23T00:00:00,2973
PD002974,20241019,A005,R022,L003,Tarde,254,234,6.28,4.88,1.4,training_fact_productividad_export.csv,2026-06-23T00:00:00,2974
PD002975,20240114,A001,R024,L001,Día,612,509,6.39,4.19,2.21,training_fact_productividad_export.csv,2026-06-23T00:00:00,2975
PD002976,20240409,A001,R006,L007,Día,610,383,6.4,4.2,2.2,training_fact_productividad_export.csv,2026-06-23T00:00:00,2976
PD002977,20240229,A006,R027,L006,Día,468,318,7.31,6.71,0.6,training_fact_productividad_export.csv,2026-06-23T00:00:00,2977
PD002978,20240815,A003,R030,L006,Tarde,112,98,6.5,4.29,2.21,training_fact_productividad_export.csv,2026-06-23T00:00:00,2978
PD002979,20240623,A001,R016,L005,Noche,221,178,9.53,5.61,3.93,training_fact_productividad_export.csv,2026-06-23T00:00:00,2979
PD002980,20240217,A002,R020,L007,Tarde,731,520,10.23,8.71,1.53,training_fact_productividad_export.csv,2026-06-23T00:00:00,2980
PD002981,20240126,A001,R029,L006,Tarde,62,39,7.16,4.78,2.38,training_fact_productividad_export.csv,2026-06-23T00:00:00,2981
PD002982,20240224,A005,R009,L007,Noche,892,1021,11.95,8.59,3.35,training_fact_productividad_export.csv,2026-06-23T00:00:00,2982
PD002983,20240917,A006,R004,L002,Noche,71,76,11.67,8.36,3.31,training_fact_productividad_export.csv,2026-06-23T00:00:00,2983
PD002984,20240131,A003,R004,L002,Noche,249,252,8.42,6.3,2.12,training_fact_productividad_export.csv,2026-06-23T00:00:00,2984
PD002985,20240116,A003,R014,L004,Noche,291,284,11.8,10.08,1.72,training_fact_productividad_export.csv,2026-06-23T00:00:00,2985
PD002986,20241226,A003,R018,L001,Día,699,460,7.65,6.02,1.64,training_fact_productividad_export.csv,2026-06-23T00:00:00,2986
PD002987,20241012,A002,R009,L001,Día,128,139,8.93,7.24,1.69,training_fact_productividad_export.csv,2026-06-23T00:00:00,2987
PD002988,20240323,A001,R018,L004,Noche,476,324,11.96,9.47,2.49,training_fact_productividad_export.csv,2026-06-23T00:00:00,2988
PD002989,20240111,A006,R024,L005,Día,677,576,10.12,6.74,3.38,training_fact_productividad_export.csv,2026-06-23T00:00:00,2989
PD002990,20241105,A001,R008,L002,Tarde,312,217,11.54,9.08,2.46,training_fact_productividad_export.csv,2026-06-23T00:00:00,2990
PD002991,20240906,A005,R029,L004,Noche,152,145,9.06,6.4,2.66,training_fact_productividad_export.csv,2026-06-23T00:00:00,2991
PD002992,20240804,A006,R012,L005,Día,293,238,7.44,5.2,2.24,training_fact_productividad_export.csv,2026-06-23T00:00:00,2992
PD002993,20240313,A002,R025,L004,Tarde,527,434,8.1,7.25,0.85,training_fact_productividad_export.csv,2026-06-23T00:00:00,2993
PD002994,20241116,A001,R016,L004,Día,521,430,11.92,7.45,4.47,training_fact_productividad_export.csv,2026-06-23T00:00:00,2994
PD002995,20241010,A001,R018,L001,Noche,439,433,6.46,3.74,2.71,training_fact_productividad_export.csv,2026-06-23T00:00:00,2995
PD002996,20241116,A001,R025,L002,Noche,361,281,10.09,7.03,3.06,training_fact_productividad_export.csv,2026-06-23T00:00:00,2996
PD002997,20240608,A001,R002,L002,Día,161,152,11.77,8.72,3.05,training_fact_productividad_export.csv,2026-06-23T00:00:00,2997
PD002998,20240203,A001,R028,L007,Tarde,858,682,11.39,6.46,4.93,training_fact_productividad_export.csv,2026-06-23T00:00:00,2998
PD002999,20240420,A002,R004,L002,Tarde,398,418,11.12,9.46,1.66,training_fact_productividad_export.csv,2026-06-23T00:00:00,2999
PD003000,20240805,A006,R027,L002,Noche,63,63,6.63,5.69,0.94,training_fact_productividad_export.csv,2026-06-23T00:00:00,3000
PD003001,20240606,A003,R018,L002,Tarde,70,71,11.75,7.91,3.85,training_fact_productividad_export.csv,2026-06-23T00:00:00,3001
PD003002,20241212,A001,R010,L003,Tarde,658,452,6.2,3.39,2.81,training_fact_productividad_export.csv,2026-06-23T00:00:00,3002
PD003003,20240630,A005,R027,L001,Noche,849,747,7.86,6.99,0.87,training_fact_productividad_export.csv,2026-06-23T00:00:00,3003
PD003004,20240504,A005,R028,L003,Día,213,201,11.71,8.9,2.81,training_fact_productividad_export.csv,2026-06-23T00:00:00,3004
PD003005,20240526,A004,R001,L007,Noche,891,803,10.6,7.56,3.04,training_fact_productividad_export.csv,2026-06-23T00:00:00,3005
PD003006,20240625,A001,R011,L003,Tarde,286,221,11.76,6.65,5.12,training_fact_productividad_export.csv,2026-06-23T00:00:00,3006
PD003007,20240617,A001,R026,L001,Día,891,556,7.44,6.18,1.26,training_fact_productividad_export.csv,2026-06-23T00:00:00,3007
PD003008,20240103,A006,R004,L001,Tarde,431,487,10.32,8.01,2.31,training_fact_productividad_export.csv,2026-06-23T00:00:00,3008
PD003009,20241007,A006,R027,L007,Tarde,206,231,10.58,8.15,2.43,training_fact_productividad_export.csv,2026-06-23T00:00:00,3009
PD003010,20240209,A004,R008,L004,Tarde,520,520,11.01,7.34,3.67,training_fact_productividad_export.csv,2026-06-23T00:00:00,3010
PD003011,20241220,A001,R004,L003,Noche,316,247,10.74,6.92,3.82,training_fact_productividad_export.csv,2026-06-23T00:00:00,3011
PD003012,20241117,A002,R017,L006,Tarde,891,804,9.01,6.27,2.74,training_fact_productividad_export.csv,2026-06-23T00:00:00,3012
PD003013,20240619,A001,R005,L007,Día,715,575,6.09,4.79,1.3,training_fact_productividad_export.csv,2026-06-23T00:00:00,3013
PD003014,20240313,A004,R020,L004,Noche,580,574,9.46,7.48,1.98,training_fact_productividad_export.csv,2026-06-23T00:00:00,3014
PD003015,20240822,A001,R026,L003,Noche,273,215,10.99,8.38,2.61,training_fact_productividad_export.csv,2026-06-23T00:00:00,3015
PD003016,20240117,A006,R013,L007,Día,372,329,8.52,6.68,1.84,training_fact_productividad_export.csv,2026-06-23T00:00:00,3016
PD003017,20240928,A006,R029,L007,Día,612,454,7.92,6.87,1.05,training_fact_productividad_export.csv,2026-06-23T00:00:00,3017
PD003018,20240724,A006,R024,L007,Tarde,312,296,8.13,7.12,1.01,training_fact_productividad_export.csv,2026-06-23T00:00:00,3018
PD003019,20240508,A002,R021,L001,Día,138,125,9.91,7.23,2.68,training_fact_productividad_export.csv,2026-06-23T00:00:00,3019
PD003020,20240906,A002,R003,L005,Día,363,416,8.45,7.06,1.39,training_fact_productividad_export.csv,2026-06-23T00:00:00,3020
PD003021,20241130,A001,R011,L004,Tarde,645,514,8.76,7.7,1.05,training_fact_productividad_export.csv,2026-06-23T00:00:00,3021
PD003022,20240423,A002,R027,L004,Tarde,399,260,10.44,9.3,1.14,training_fact_productividad_export.csv,2026-06-23T00:00:00,3022
PD003023,20240801,A003,R016,L007,Día,771,763,9.48,6.92,2.56,training_fact_productividad_export.csv,2026-06-23T00:00:00,3023
PD003024,20240704,A004,R024,L005,Noche,148,144,9.55,7.05,2.5,training_fact_productividad_export.csv,2026-06-23T00:00:00,3024
PD003025,20241230,A006,R016,L007,Noche,497,426,10.18,9.1,1.09,training_fact_productividad_export.csv,2026-06-23T00:00:00,3025
PD003026,20240402,A005,R016,L004,Tarde,286,338,11.32,9.68,1.64,training_fact_productividad_export.csv,2026-06-23T00:00:00,3026
PD003027,20240629,A002,R022,L006,Noche,527,514,8.77,6.17,2.6,training_fact_productividad_export.csv,2026-06-23T00:00:00,3027
PD003028,20240214,A005,R006,L004,Día,122,103,6.81,6.2,0.61,training_fact_productividad_export.csv,2026-06-23T00:00:00,3028
PD003029,20240206,A005,R022,L001,Día,388,429,11.1,9.36,1.74,training_fact_productividad_export.csv,2026-06-23T00:00:00,3029
PD003030,20240917,A004,R025,L005,Noche,624,600,8.73,6.82,1.91,training_fact_productividad_export.csv,2026-06-23T00:00:00,3030
PD003031,20240810,A001,R009,L007,Noche,309,244,10.79,6.68,4.11,training_fact_productividad_export.csv,2026-06-23T00:00:00,3031
PD003032,20240918,A006,R025,L004,Día,412,356,10.6,8.1,2.5,training_fact_productividad_export.csv,2026-06-23T00:00:00,3032
PD003033,20240915,A004,R011,L004,Día,469,426,7.97,5.58,2.39,training_fact_productividad_export.csv,2026-06-23T00:00:00,3033
PD003034,20241010,A005,R008,L006,Noche,238,181,8.64,6.76,1.87,training_fact_productividad_export.csv,2026-06-23T00:00:00,3034
PD003035,20241015,A001,R027,L007,Tarde,663,509,11.92,9.47,2.45,training_fact_productividad_export.csv,2026-06-23T00:00:00,3035
PD003036,20240405,A003,R001,L007,Noche,457,375,9.33,6.79,2.55,training_fact_productividad_export.csv,2026-06-23T00:00:00,3036
PD003037,20240708,A002,R007,L007,Día,814,876,8.16,6.19,1.97,training_fact_productividad_export.csv,2026-06-23T00:00:00,3037
PD003038,20241106,A001,R003,L005,Noche,495,370,11.93,9.14,2.79,training_fact_productividad_export.csv,2026-06-23T00:00:00,3038
PD003039,20240401,A006,R022,L001,Día,650,728,10.71,8.44,2.27,training_fact_productividad_export.csv,2026-06-23T00:00:00,3039
PD003040,20240625,A002,R010,L007,Noche,476,527,6.22,4.92,1.29,training_fact_productividad_export.csv,2026-06-23T00:00:00,3040
PD003041,20241217,A002,R020,L001,Tarde,177,146,7.9,5.66,2.24,training_fact_productividad_export.csv,2026-06-23T00:00:00,3041
PD003042,20241020,A001,R004,L002,Noche,84,64,10.22,6.73,3.49,training_fact_productividad_export.csv,2026-06-23T00:00:00,3042
PD003043,20241219,A001,R022,L007,Tarde,101,80,9.34,7.66,1.69,training_fact_productividad_export.csv,2026-06-23T00:00:00,3043
PD003044,20240531,A001,R030,L003,Noche,742,515,10.65,9.33,1.32,training_fact_productividad_export.csv,2026-06-23T00:00:00,3044
PD003045,20240511,A004,R006,L002,Tarde,546,588,10.26,7.09,3.16,training_fact_productividad_export.csv,2026-06-23T00:00:00,3045
PD003046,20241216,A005,R001,L005,Día,582,541,9.81,7.1,2.72,training_fact_productividad_export.csv,2026-06-23T00:00:00,3046
PD003047,20240523,A001,R024,L006,Tarde,367,306,11.38,7.06,4.32,training_fact_productividad_export.csv,2026-06-23T00:00:00,3047
PD003048,20240211,A005,R005,L003,Noche,183,173,10.03,8.39,1.63,training_fact_productividad_export.csv,2026-06-23T00:00:00,3048
PD003049,20240105,A003,R017,L006,Noche,183,173,10.15,8.32,1.83,training_fact_productividad_export.csv,2026-06-23T00:00:00,3049
PD003050,20240818,A003,R023,L004,Noche,666,549,7.22,6.31,0.9,training_fact_productividad_export.csv,2026-06-23T00:00:00,3050
PD003051,20240412,A003,R012,L002,Noche,317,276,7.84,6.05,1.79,training_fact_productividad_export.csv,2026-06-23T00:00:00,3051
PD003052,20241207,A006,R030,L007,Día,247,165,7.77,5.64,2.12,training_fact_productividad_export.csv,2026-06-23T00:00:00,3052
PD003053,20240427,A002,R027,L005,Tarde,402,397,9.64,6.57,3.07,training_fact_productividad_export.csv,2026-06-23T00:00:00,3053
PD003054,20240811,A004,R023,L001,Noche,743,713,7.02,5.82,1.21,training_fact_productividad_export.csv,2026-06-23T00:00:00,3054
PD003055,20240126,A004,R020,L001,Día,316,306,7.06,4.72,2.34,training_fact_productividad_export.csv,2026-06-23T00:00:00,3055
PD003056,20240804,A002,R011,L007,Noche,52,58,10.05,7.52,2.53,training_fact_productividad_export.csv,2026-06-23T00:00:00,3056
PD003057,20240114,A006,R025,L003,Día,628,639,6.32,5.56,0.76,training_fact_productividad_export.csv,2026-06-23T00:00:00,3057
PD003058,20240115,A004,R023,L002,Tarde,305,330,7.24,4.9,2.34,training_fact_productividad_export.csv,2026-06-23T00:00:00,3058
PD003059,20240612,A004,R003,L003,Tarde,694,742,6.8,5.89,0.91,training_fact_productividad_export.csv,2026-06-23T00:00:00,3059
PD003060,20241126,A004,R026,L007,Día,420,481,10.65,9.12,1.53,training_fact_productividad_export.csv,2026-06-23T00:00:00,3060
PD003061,20241104,A006,R007,L001,Tarde,357,391,7.24,4.9,2.34,training_fact_productividad_export.csv,2026-06-23T00:00:00,3061
PD003062,20240317,A005,R017,L003,Noche,367,308,9.47,6.84,2.63,training_fact_productividad_export.csv,2026-06-23T00:00:00,3062
PD003063,20241120,A004,R004,L005,Día,699,711,7.31,6.44,0.87,training_fact_productividad_export.csv,2026-06-23T00:00:00,3063
PD003064,20240216,A002,R029,L007,Tarde,396,406,9.54,6.51,3.03,training_fact_productividad_export.csv,2026-06-23T00:00:00,3064
PD003065,20240508,A003,R020,L002,Noche,275,273,8.3,6.47,1.84,training_fact_productividad_export.csv,2026-06-23T00:00:00,3065
PD003066,20240408,A004,R024,L005,Día,276,327,8.82,5.94,2.89,training_fact_productividad_export.csv,2026-06-23T00:00:00,3066
PD003067,20240917,A002,R014,L007,Día,684,665,8.51,6.03,2.48,training_fact_productividad_export.csv,2026-06-23T00:00:00,3067
PD003068,20241116,A006,R018,L005,Noche,838,847,8.73,6.04,2.69,training_fact_productividad_export.csv,2026-06-23T00:00:00,3068
PD003069,20240511,A003,R002,L001,Noche,205,192,7.76,6.71,1.05,training_fact_productividad_export.csv,2026-06-23T00:00:00,3069
PD003070,20240227,A004,R019,L007,Día,64,59,11.79,10.5,1.29,training_fact_productividad_export.csv,2026-06-23T00:00:00,3070
PD003071,20240930,A004,R019,L005,Noche,211,190,8.9,6.07,2.83,training_fact_productividad_export.csv,2026-06-23T00:00:00,3071
PD003072,20240306,A002,R001,L005,Día,291,243,8.08,6.63,1.45,training_fact_productividad_export.csv,2026-06-23T00:00:00,3072
PD003073,20240425,A006,R015,L006,Noche,750,745,6.61,5.45,1.17,training_fact_productividad_export.csv,2026-06-23T00:00:00,3073
PD003074,20240118,A002,R024,L001,Tarde,769,882,7.02,6.22,0.81,training_fact_productividad_export.csv,2026-06-23T00:00:00,3074
PD003075,20240229,A001,R004,L002,Día,422,285,7.76,5.77,1.98,training_fact_productividad_export.csv,2026-06-23T00:00:00,3075
PD003076,20240115,A006,R015,L002,Día,331,324,10.53,7.76,2.77,training_fact_productividad_export.csv,2026-06-23T00:00:00,3076
PD003077,20240113,A006,R018,L007,Noche,624,525,6.57,4.62,1.95,training_fact_productividad_export.csv,2026-06-23T00:00:00,3077
PD003078,20240305,A006,R009,L002,Día,826,601,6.42,5.08,1.34,training_fact_productividad_export.csv,2026-06-23T00:00:00,3078
PD003079,20241205,A006,R027,L001,Día,350,330,11.65,10.66,0.99,training_fact_productividad_export.csv,2026-06-23T00:00:00,3079
PD003080,20241116,A002,R022,L005,Tarde,129,111,9.59,7.18,2.41,training_fact_productividad_export.csv,2026-06-23T00:00:00,3080
PD003081,20240716,A002,R017,L004,Noche,118,97,10.57,8.9,1.66,training_fact_productividad_export.csv,2026-06-23T00:00:00,3081
PD003082,20240107,A001,R014,L001,Día,196,133,8.47,6.78,1.69,training_fact_productividad_export.csv,2026-06-23T00:00:00,3082
PD003083,20240321,A004,R005,L004,Tarde,490,371,10.11,8.83,1.28,training_fact_productividad_export.csv,2026-06-23T00:00:00,3083
PD003084,20240409,A006,R013,L003,Día,191,183,11.92,10.5,1.43,training_fact_productividad_export.csv,2026-06-23T00:00:00,3084
PD003085,20241216,A002,R008,L007,Día,842,983,10.38,7.71,2.67,training_fact_productividad_export.csv,2026-06-23T00:00:00,3085
PD003086,20240707,A005,R019,L002,Tarde,700,613,6.18,4.3,1.88,training_fact_productividad_export.csv,2026-06-23T00:00:00,3086
PD003087,20241011,A003,R015,L005,Tarde,226,227,10.47,7.77,2.7,training_fact_productividad_export.csv,2026-06-23T00:00:00,3087
PD003088,20240312,A004,R009,L001,Noche,336,278,6.28,4.25,2.03,training_fact_productividad_export.csv,2026-06-23T00:00:00,3088
PD003089,20240803,A004,R003,L001,Día,346,296,10.91,7.45,3.45,training_fact_productividad_export.csv,2026-06-23T00:00:00,3089
PD003090,20240811,A001,R013,L003,Día,856,492,9.22,8.11,1.12,training_fact_productividad_export.csv,2026-06-23T00:00:00,3090
PD003091,20240817,A002,R001,L004,Día,117,105,6.09,5.17,0.92,training_fact_productividad_export.csv,2026-06-23T00:00:00,3091
PD003092,20240108,A003,R011,L005,Día,500,334,9.66,7.86,1.8,training_fact_productividad_export.csv,2026-06-23T00:00:00,3092
PD003093,20240728,A004,R021,L002,Tarde,356,291,8.22,6.37,1.85,training_fact_productividad_export.csv,2026-06-23T00:00:00,3093
PD003094,20240614,A001,R029,L004,Día,877,590,10.18,6.33,3.86,training_fact_productividad_export.csv,2026-06-23T00:00:00,3094
PD003095,20240329,A004,R003,L003,Noche,698,611,8.36,7.26,1.1,training_fact_productividad_export.csv,2026-06-23T00:00:00,3095
PD003096,20240324,A005,R028,L006,Tarde,81,80,9.87,8.21,1.65,training_fact_productividad_export.csv,2026-06-23T00:00:00,3096
PD003097,20241228,A003,R021,L006,Tarde,572,585,6.93,4.78,2.15,training_fact_productividad_export.csv,2026-06-23T00:00:00,3097
