SLAID,WorkOrderID,ClientID,ServiceID,AreaID,PriorityID,CreatedDateKey,CommittedDateKey,ResolvedDateKey,TargetHours,ActualHours,SLAMetFlag,BreachHours,_SourceFile,_ExportedAt,_LegacyRowNumber
SLA002881,WO003598,C001,SV5,A003,P3,20240504,20240507,20240508,72,80.94,False,8.94,training_fact_sla_export.csv,2026-06-23T00:00:00,2881
SLA002882,WO002755,C014,SV3,A001,P3,20240111,20240114,20240114,72,60.2,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2882
SLA002883,WO000492,C013,SV5,A005,P2,20241222,20241223,20241224,24,30.37,False,6.37,training_fact_sla_export.csv,2026-06-23T00:00:00,2883
SLA002884,WO004970,C009,SV6,A002,P3,20240314,20240317,20240316,72,25.52,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2884
SLA002885,WO001513,C014,SV7,A001,P3,20240911,20240914,20240916,72,100.83,False,28.83,training_fact_sla_export.csv,2026-06-23T00:00:00,2885
SLA002886,WO004720,C016,SV1,A005,P2,20240217,20240218,20240218,24,16.45,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2886
SLA002887,WO003251,C019,SV5,A005,P1,20241214,20241214,20241215,8,6.93,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2887
SLA002888,WO001167,C018,SV7,A005,P3,20240622,20240625,20240623,72,11.55,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2888
SLA002889,WO002637,C007,SV2,A005,P3,20241111,20241114,20241115,72,78.56,False,6.56,training_fact_sla_export.csv,2026-06-23T00:00:00,2889
SLA002890,WO001478,C006,SV1,A006,P3,20240109,20240112,20240114,72,101.65,False,29.65,training_fact_sla_export.csv,2026-06-23T00:00:00,2890
SLA002891,WO000277,C010,SV2,A005,P3,20241009,20241012,20241015,72,122.12,False,50.12,training_fact_sla_export.csv,2026-06-23T00:00:00,2891
SLA002892,WO002114,C008,SV3,A001,P4,20240520,20240525,20240524,120,76.74,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2892
SLA002893,WO002870,C014,SV6,A005,P2,20240829,20240830,20240831,24,29.72,False,5.72,training_fact_sla_export.csv,2026-06-23T00:00:00,2893
SLA002894,WO003212,C001,SV5,A004,P3,20241019,20241022,20241027,72,174.56,False,102.56,training_fact_sla_export.csv,2026-06-23T00:00:00,2894
SLA002895,WO003913,C006,SV6,A003,P4,20241226,20241231,20241230,120,89.66,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2895
SLA002896,WO001916,C009,SV2,A006,P2,20240820,20240821,20240821,24,17.32,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2896
SLA002897,WO000657,C002,SV2,A004,P1,20240604,20240604,20240605,8,7.79,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2897
SLA002898,WO000016,C009,SV4,A001,P1,20240213,20240213,20240214,8,9.24,False,1.24,training_fact_sla_export.csv,2026-06-23T00:00:00,2898
SLA002899,WO000009,C004,SV7,A004,P3,20240609,20240612,20240611,72,27.47,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2899
SLA002900,WO000517,C019,SV2,A001,P2,20241002,20241003,20241004,24,25.42,False,1.42,training_fact_sla_export.csv,2026-06-23T00:00:00,2900
SLA002901,WO000936,C003,SV8,A004,P2,20240419,20240420,20240422,24,56.41,False,32.41,training_fact_sla_export.csv,2026-06-23T00:00:00,2901
SLA002902,WO001716,C009,SV6,A005,P2,20240724,20240725,20240725,24,22.16,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2902
SLA002903,WO002245,C006,SV2,A005,P3,20241010,20241013,20241012,72,47.78,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2903
SLA002904,WO000115,C009,SV2,A001,P3,20240823,20240826,20240826,72,61.27,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2904
SLA002905,WO002142,C015,SV6,A001,P3,20240924,20240927,20240928,72,89.86,False,17.86,training_fact_sla_export.csv,2026-06-23T00:00:00,2905
SLA002906,WO000579,C007,SV5,A006,P3,20240906,20240909,20240909,72,54.39,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2906
SLA002907,WO004973,C015,SV8,A001,P3,20240506,20240509,20240510,72,77.68,False,5.68,training_fact_sla_export.csv,2026-06-23T00:00:00,2907
SLA002908,WO000757,C003,SV8,A006,P2,20240615,20240616,20240616,24,9.65,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2908
SLA002909,WO004662,C020,SV1,A003,P3,20240615,20240618,20240618,72,70.1,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2909
SLA002910,WO001442,C013,SV8,A006,P1,20241207,20241207,20241208,8,11.28,False,3.28,training_fact_sla_export.csv,2026-06-23T00:00:00,2910
SLA002911,WO003012,C019,SV3,A001,P2,20240312,20240313,20240313,24,18.55,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2911
SLA002912,WO002999,C005,SV2,A003,P1,20240911,20240911,20240912,8,6.04,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2912
SLA002913,WO001602,C014,SV1,A005,P3,20240825,20240828,20240828,72,57.87,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2913
SLA002914,WO004457,C011,SV1,A001,P2,20240529,20240530,20240530,24,20.92,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2914
SLA002915,WO004335,C006,SV2,A004,P2,20240604,20240605,20240606,24,45.82,False,21.82,training_fact_sla_export.csv,2026-06-23T00:00:00,2915
SLA002916,WO001235,C016,SV8,A001,P3,20241008,20241011,20241010,72,35.56,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2916
SLA002917,WO002166,C010,SV2,A003,P1,20241029,20241029,20241030,8,3.87,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2917
SLA002918,WO001451,C015,SV2,A003,P2,20241030,20241031,20241031,24,10.45,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2918
SLA002919,WO004587,C001,SV6,A003,P4,20241014,20241019,20241019,120,96.56,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2919
SLA002920,WO004291,C003,SV3,A005,P2,20241121,20241122,20241122,24,12.75,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2920
SLA002921,WO002883,C016,SV5,A002,P3,20240504,20240507,20240509,72,106.25,False,34.25,training_fact_sla_export.csv,2026-06-23T00:00:00,2921
SLA002922,WO001983,C009,SV7,A004,P3,20240418,20240421,20240425,72,156.25,False,84.25,training_fact_sla_export.csv,2026-06-23T00:00:00,2922
SLA002923,WO001582,C004,SV3,A006,P1,20240123,20240123,20240124,8,3.64,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2923
SLA002924,WO003443,C016,SV6,A003,P3,20240908,20240911,20240911,72,52.03,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2924
SLA002925,WO001111,C004,SV4,A003,P3,20240207,20240210,20240210,72,66.55,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2925
SLA002926,WO004318,C001,SV6,A003,P1,20240117,20240117,20240118,8,5.46,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2926
SLA002927,WO003469,C012,SV7,A003,P3,20240109,20240112,20240112,72,58.98,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2927
SLA002928,WO002514,C003,SV8,A005,P2,20240611,20240612,20240613,24,29.03,False,5.03,training_fact_sla_export.csv,2026-06-23T00:00:00,2928
SLA002929,WO002446,C015,SV5,A003,P3,20240727,20240730,20240730,72,64.66,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2929
SLA002930,WO000831,C009,SV8,A005,P2,20241009,20241010,20241011,24,40.13,False,16.13,training_fact_sla_export.csv,2026-06-23T00:00:00,2930
SLA002931,WO001892,C019,SV1,A005,P2,20240413,20240414,20240414,24,15.01,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2931
SLA002932,WO004381,C011,SV2,A001,P4,20241020,20241025,20241026,120,135.22,False,15.22,training_fact_sla_export.csv,2026-06-23T00:00:00,2932
SLA002933,WO000562,C004,SV5,A003,P2,20240409,20240410,20240410,24,23.73,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2933
SLA002934,WO002753,C011,SV6,A001,P1,20240328,20240328,20240329,8,10.37,False,2.37,training_fact_sla_export.csv,2026-06-23T00:00:00,2934
SLA002935,WO001202,C013,SV5,A003,P2,20240327,20240328,20240328,24,16.49,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2935
SLA002936,WO002508,C018,SV2,A001,P1,20241101,20241101,20241102,8,19.9,False,11.9,training_fact_sla_export.csv,2026-06-23T00:00:00,2936
SLA002937,WO002149,C003,SV8,A003,P4,20240117,20240122,20240124,120,145.28,False,25.28,training_fact_sla_export.csv,2026-06-23T00:00:00,2937
SLA002938,WO002913,C015,SV2,A002,P1,20240703,20240703,20240704,8,7.95,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2938
SLA002939,WO001405,C013,SV2,A005,P3,20241225,20241228,20241228,72,62.91,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2939
SLA002940,WO001747,C020,SV8,A004,P2,20240524,20240525,20240526,24,24.92,False,0.92,training_fact_sla_export.csv,2026-06-23T00:00:00,2940
SLA002941,WO002285,C012,SV5,A001,P2,20240112,20240113,20240113,24,23.71,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2941
SLA002942,WO004763,C020,SV2,A006,P2,20240511,20240512,20240513,24,26.16,False,2.16,training_fact_sla_export.csv,2026-06-23T00:00:00,2942
SLA002943,WO002846,C012,SV8,A003,P3,20241117,20241120,20241120,72,53.59,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2943
SLA002944,WO004230,C002,SV8,A005,P2,20240331,20240401,20240401,24,20.6,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2944
SLA002945,WO004493,C003,SV4,A003,P3,20240701,20240704,20240708,72,144.97,False,72.97,training_fact_sla_export.csv,2026-06-23T00:00:00,2945
SLA002946,WO004452,C003,SV8,A004,P2,20240707,20240708,20240709,24,38.81,False,14.81,training_fact_sla_export.csv,2026-06-23T00:00:00,2946
SLA002947,WO000166,C011,SV8,A003,P4,20240519,20240524,20240523,120,77.72,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2947
SLA002948,WO001629,C017,SV5,A006,P2,20240107,20240108,20240108,24,7.91,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2948
SLA002949,WO000926,C012,SV2,A003,P2,20240306,20240307,20240307,24,8.34,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2949
SLA002950,WO001127,C019,SV7,A004,P3,20240828,20240831,20240830,72,24.96,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2950
SLA002951,WO004094,C011,SV1,A002,P3,20240107,20240110,20240110,72,49.98,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2951
SLA002952,WO002799,C014,SV5,A006,P2,20240505,20240506,20240506,24,22.97,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2952
SLA002953,WO002467,C005,SV6,A003,P3,20240113,20240116,20240117,72,85.42,False,13.42,training_fact_sla_export.csv,2026-06-23T00:00:00,2953
SLA002954,WO003190,C001,SV2,A006,P2,20240901,20240902,20240902,24,14.78,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2954
SLA002955,WO004471,C015,SV1,A002,P1,20240130,20240130,20240131,8,6.93,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2955
SLA002956,WO000210,C002,SV4,A006,P3,20241229,20250101,20241231,72,71.03,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2956
SLA002957,WO003074,C020,SV7,A004,P2,20241031,20241101,20241101,24,20.37,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2957
SLA002958,WO001775,C020,SV2,A003,P3,20240827,20240830,20240831,72,80.84,False,8.84,training_fact_sla_export.csv,2026-06-23T00:00:00,2958
SLA002959,WO003663,C005,SV7,A001,P4,20240209,20240214,20240219,120,228.77,False,108.77,training_fact_sla_export.csv,2026-06-23T00:00:00,2959
SLA002960,WO003789,C002,SV1,A006,P3,20241213,20241216,20241215,72,30.58,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2960
SLA002961,WO001005,C018,SV4,A005,P3,20240807,20240810,20240809,72,35.96,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2961
SLA002962,WO004524,C019,SV3,A005,P3,20241128,20241201,20241201,72,48.46,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2962
SLA002963,WO000054,C011,SV1,A005,P3,20240314,20240317,20240316,72,38.97,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2963
SLA002964,WO000363,C008,SV4,A006,P1,20240710,20240710,20240711,8,7.31,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2964
SLA002965,WO000765,C010,SV5,A006,P1,20240711,20240711,20240712,8,6.04,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2965
SLA002966,WO001866,C019,SV4,A003,P2,20241228,20241229,20241229,24,16.47,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2966
SLA002967,WO002710,C012,SV2,A003,P3,20240205,20240208,20240206,72,20.19,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2967
SLA002968,WO001571,C004,SV3,A005,P3,20241008,20241011,20241010,72,33.9,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2968
SLA002969,WO004778,C014,SV3,A004,P1,20241011,20241011,20241012,8,4.22,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2969
SLA002970,WO002876,C020,SV4,A003,P3,20240809,20240812,20240811,72,39.13,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2970
SLA002971,WO000220,C002,SV7,A001,P2,20240115,20240116,20240117,24,28.66,False,4.66,training_fact_sla_export.csv,2026-06-23T00:00:00,2971
SLA002972,WO004803,C011,SV5,A003,P3,20241021,20241024,20241023,72,34.28,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2972
SLA002973,WO001763,C011,SV1,A006,P2,20241111,20241112,20241112,24,18.22,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2973
SLA002974,WO003330,C016,SV5,A002,P3,20241204,20241207,20241207,72,66.4,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2974
SLA002975,WO004193,C012,SV1,A002,P2,20241203,20241204,20241204,24,12.62,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2975
SLA002976,WO003624,C005,SV5,A003,P1,20241228,20241228,20241229,8,6.18,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2976
SLA002977,WO002542,C013,SV4,A003,P3,20240211,20240214,20240214,72,59.53,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2977
SLA002978,WO003786,C003,SV8,A004,P2,20240826,20240827,20240827,24,9.16,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2978
SLA002979,WO002974,C011,SV6,A003,P3,20241230,20250102,20241231,72,59.22,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2979
SLA002980,WO001753,C005,SV6,A001,P3,20240410,20240413,20240412,72,24.02,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2980
SLA002981,WO001372,C020,SV7,A003,P1,20241224,20241224,20241225,8,4.07,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2981
SLA002982,WO004901,C015,SV6,A003,P4,20240923,20240928,20241001,120,185.29,False,65.29,training_fact_sla_export.csv,2026-06-23T00:00:00,2982
SLA002983,WO004809,C015,SV1,A001,P3,20240626,20240629,20240628,72,42.93,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2983
SLA002984,WO001449,C001,SV7,A003,P1,20241001,20241001,20241002,8,8.93,False,0.93,training_fact_sla_export.csv,2026-06-23T00:00:00,2984
SLA002985,WO004435,C009,SV8,A002,P3,20241212,20241215,20241214,72,38.38,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2985
SLA002986,WO000107,C014,SV7,A006,P3,20241209,20241212,20241213,72,72.2,False,0.2,training_fact_sla_export.csv,2026-06-23T00:00:00,2986
SLA002987,WO001534,C010,SV2,A003,P3,20240419,20240422,20240421,72,34.49,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2987
SLA002988,WO003976,C003,SV1,A003,P3,20241202,20241205,20241205,72,48.02,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2988
SLA002989,WO002889,C011,SV3,A006,P2,20240514,20240515,20240515,24,20.78,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2989
SLA002990,WO004333,C014,SV7,A004,P1,20240416,20240416,20240417,8,7.78,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2990
SLA002991,WO002276,C015,SV8,A005,P2,20240704,20240705,20240705,24,21.05,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2991
SLA002992,WO002472,C007,SV6,A005,P4,20240622,20240627,20240624,120,47.89,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2992
SLA002993,WO004958,C012,SV2,A001,P2,20240921,20240922,20240922,24,10.09,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2993
SLA002994,WO004609,C019,SV4,A004,P1,20240128,20240128,20240129,8,11.83,False,3.83,training_fact_sla_export.csv,2026-06-23T00:00:00,2994
SLA002995,WO002574,C020,SV4,A006,P3,20241119,20241122,20241121,72,43.03,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2995
SLA002996,WO003178,C007,SV8,A006,P3,20240616,20240619,20240618,72,25.82,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2996
SLA002997,WO002736,C014,SV7,A002,P3,20241120,20241123,20241122,72,36.33,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2997
SLA002998,WO004903,C019,SV8,A001,P3,20240525,20240528,20240528,72,48.38,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2998
SLA002999,WO000890,C002,SV8,A005,P4,20240608,20240613,20240611,120,58.98,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2999
SLA003000,WO002242,C012,SV1,A004,P3,20241119,20241122,20241124,72,109.88,False,37.88,training_fact_sla_export.csv,2026-06-23T00:00:00,3000
SLA003001,WO002037,C016,SV5,A003,P2,20241126,20241127,20241127,24,12.27,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3001
SLA003002,WO002223,C005,SV8,A006,P2,20240121,20240122,20240123,24,24.72,False,0.72,training_fact_sla_export.csv,2026-06-23T00:00:00,3002
SLA003003,WO000292,C006,SV1,A006,P3,20240427,20240430,20240430,72,49.6,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3003
SLA003004,WO000722,C018,SV5,A003,P2,20240126,20240127,20240127,24,21.96,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3004
SLA003005,WO001074,C004,SV1,A005,P2,20240701,20240702,20240702,24,10.72,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3005
SLA003006,WO000785,C007,SV5,A002,P2,20240622,20240623,20240623,24,9.91,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3006
SLA003007,WO002908,C017,SV5,A002,P3,20240314,20240317,20240316,72,29.42,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3007
SLA003008,WO004864,C013,SV6,A006,P3,20240722,20240725,20240726,72,83.53,False,11.53,training_fact_sla_export.csv,2026-06-23T00:00:00,3008
SLA003009,WO002924,C013,SV4,A002,P2,20240227,20240228,20240229,24,34.58,False,10.58,training_fact_sla_export.csv,2026-06-23T00:00:00,3009
SLA003010,WO000803,C011,SV5,A003,P3,20240904,20240907,20240907,72,66.45,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3010
SLA003011,WO002213,C008,SV2,A004,P3,20240516,20240519,20240518,72,42.09,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3011
SLA003012,WO000478,C016,SV1,A005,P2,20241227,20241228,20241228,24,18.18,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3012
SLA003013,WO002653,C006,SV4,A003,P4,20240402,20240407,20240403,120,20.54,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3013
SLA003014,WO004092,C006,SV1,A005,P4,20240318,20240323,20240325,120,161.14,False,41.14,training_fact_sla_export.csv,2026-06-23T00:00:00,3014
SLA003015,WO000014,C010,SV3,A003,P2,20240413,20240414,20240414,24,8.77,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3015
SLA003016,WO003984,C003,SV6,A003,P1,20240701,20240701,20240702,8,6.57,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3016
SLA003017,WO004523,C013,SV5,A005,P2,20240314,20240315,20240316,24,30.36,False,6.36,training_fact_sla_export.csv,2026-06-23T00:00:00,3017
SLA003018,WO000044,C019,SV5,A002,P3,20241130,20241203,20241202,72,28.91,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3018
SLA003019,WO003787,C015,SV3,A003,P3,20241029,20241101,20241101,72,48.53,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3019
SLA003020,WO003416,C007,SV2,A006,P4,20240119,20240124,20240124,120,97.86,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3020
SLA003021,WO002320,C002,SV6,A001,P4,20240903,20240908,20240906,120,62.38,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3021
SLA003022,WO004055,C013,SV2,A002,P3,20240720,20240723,20240723,72,51.46,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3022
SLA003023,WO000730,C011,SV5,A003,P3,20240809,20240812,20240811,72,42.65,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3023
SLA003024,WO000358,C018,SV3,A003,P2,20241228,20241229,20241229,24,10.99,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3024
SLA003025,WO003554,C010,SV6,A003,P1,20240310,20240310,20240311,8,7.1,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3025
SLA003026,WO002314,C002,SV7,A004,P3,20240611,20240614,20240613,72,35.27,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3026
SLA003027,WO000455,C019,SV3,A002,P3,20241115,20241118,20241117,72,44.44,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3027
SLA003028,WO004887,C006,SV3,A004,P4,20240202,20240207,20240212,120,235.71,False,115.71,training_fact_sla_export.csv,2026-06-23T00:00:00,3028
SLA003029,WO004498,C016,SV3,A005,P3,20240705,20240708,20240707,72,45.76,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3029
SLA003030,WO002729,C002,SV4,A003,P4,20240531,20240605,20240603,120,60.77,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3030
SLA003031,WO004351,C020,SV5,A003,P2,20241205,20241206,20241206,24,17.29,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3031
SLA003032,WO004340,C019,SV4,A004,P2,20240119,20240120,20240120,24,21.0,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3032
SLA003033,WO003334,C002,SV4,A003,P3,20240514,20240517,20240515,72,17.43,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3033
SLA003034,WO001474,C019,SV3,A006,P1,20240725,20240725,20240726,8,8.17,False,0.17,training_fact_sla_export.csv,2026-06-23T00:00:00,3034
SLA003035,WO004495,C016,SV8,A005,P2,20240530,20240531,20240531,24,11.41,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3035
SLA003036,WO002953,C019,SV2,A004,P1,20240409,20240409,20240410,8,12.46,False,4.46,training_fact_sla_export.csv,2026-06-23T00:00:00,3036
SLA003037,WO004378,C005,SV5,A004,P1,20241103,20241103,20241104,8,8.26,False,0.26,training_fact_sla_export.csv,2026-06-23T00:00:00,3037
SLA003038,WO002356,C008,SV6,A003,P2,20240720,20240721,20240721,24,12.16,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3038
SLA003039,WO004682,C011,SV3,A006,P3,20240616,20240619,20240619,72,49.55,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3039
SLA003040,WO001440,C010,SV3,A004,P3,20240119,20240122,20240122,72,56.9,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3040
SLA003041,WO000998,C015,SV5,A005,P1,20240409,20240409,20240410,8,11.46,False,3.46,training_fact_sla_export.csv,2026-06-23T00:00:00,3041
SLA003042,WO001561,C019,SV5,A004,P2,20240404,20240405,20240405,24,20.54,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3042
SLA003043,WO001120,C018,SV1,A003,P4,20241117,20241122,20241121,120,81.74,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3043
SLA003044,WO000513,C018,SV4,A002,P1,20240413,20240413,20240414,8,6.45,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3044
SLA003045,WO003753,C007,SV6,A003,P2,20241219,20241220,20241220,24,23.03,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3045
SLA003046,WO002263,C001,SV3,A003,P2,20240509,20240510,20240510,24,12.93,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3046
SLA003047,WO003320,C004,SV6,A004,P1,20241117,20241117,20241118,8,6.1,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3047
SLA003048,WO000858,C004,SV5,A005,P4,20240410,20240415,20240413,120,49.4,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3048
SLA003049,WO001533,C016,SV5,A001,P3,20240306,20240309,20240309,72,60.74,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3049
SLA003050,WO003969,C009,SV7,A002,P2,20240702,20240703,20240703,24,18.39,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3050
SLA003051,WO000728,C008,SV6,A004,P4,20240404,20240409,20240408,120,79.5,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3051
SLA003052,WO004330,C016,SV1,A005,P3,20240706,20240709,20240708,72,42.38,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3052
SLA003053,WO003864,C002,SV4,A001,P3,20241018,20241021,20241020,72,34.15,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3053
SLA003054,WO004595,C008,SV8,A003,P4,20240919,20240924,20240925,120,120.76,False,0.76,training_fact_sla_export.csv,2026-06-23T00:00:00,3054
SLA003055,WO004234,C009,SV1,A003,P3,20241004,20241007,20241006,72,35.44,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3055
SLA003056,WO003477,C005,SV8,A006,P3,20240719,20240722,20240721,72,40.17,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3056
SLA003057,WO004100,C007,SV3,A004,P3,20241212,20241215,20241213,72,14.57,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3057
SLA003058,WO000423,C017,SV6,A002,P3,20241104,20241107,20241108,72,75.19,False,3.19,training_fact_sla_export.csv,2026-06-23T00:00:00,3058
SLA003059,WO003112,C014,SV7,A003,P1,20240417,20240417,20240418,8,6.12,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3059
SLA003060,WO001057,C007,SV3,A002,P3,20240621,20240624,20240623,72,32.03,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,3060
