WorkOrderID,CreatedDateKey,ClosedDateKey,AreaID,EquipmentID,ServiceID,ResponsibleID,WorkTypeID,PriorityID,StatusID,EstimatedHours,ActualHours,IsCritical,ReworkFlag,SourceSystem,_SourceFile,_ExportedAt,_LegacyRowNumber
WO004192,20240917,20240922,A004,EQ0016,SV2,R011,WT3,P3,S5,39.37,36.37,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4192
WO004193,20241203,20241205,A002,EQ0014,SV1,R019,WT2,P2,S4,19.73,12.62,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4193
WO004194,20240323,20240326,A003,EQ0013,SV1,R005,WT2,P2,S4,12.06,17.72,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4194
WO004195,20240228,20240322,A004,EQ0022,SV3,R006,WT2,P4,S4,89.5,179.72,False,True,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4195
WO004196,20240927,20240928,A006,EQ0006,SV4,R003,WT1,P1,S4,3.21,2.92,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4196
WO004197,20240501,20240505,A006,EQ0006,SV2,R013,WT5,P2,S4,20.68,27.76,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4197
WO004198,20240918,,A006,EQ0028,SV8,R019,WT1,P3,S2,42.99,62.89,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4198
WO004199,20240914,20240917,A001,EQ0040,SV6,R016,WT2,P2,S4,14.89,17.45,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4199
WO004200,20240407,20240410,A004,EQ0011,SV6,R017,WT5,P2,S4,15.92,17.69,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4200
WO004201,20240116,20240119,A001,EQ0038,SV6,R005,WT2,P2,S4,13.2,21.84,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4201
WO004202,20240722,20240726,A002,EQ0014,SV5,R020,WT4,P2,S4,17.97,28.24,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4202
WO004203,20240529,,A002,EQ0014,SV8,R017,WT1,P4,S2,42.96,60.27,False,True,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4203
WO004204,20241109,20241113,A003,EQ0004,SV4,R029,WT2,P3,S4,31.62,24.62,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4204
WO004205,20240511,,A006,EQ0017,SV2,R008,WT3,P2,S3,10.89,6.88,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4205
WO004206,20240401,,A005,EQ0020,SV3,R002,WT6,P2,S1,16.79,19.16,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4206
WO004207,20241110,,A001,EQ0027,SV2,R014,WT3,P4,S1,100.78,164.57,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4207
WO004208,20240926,20240927,A005,EQ0007,SV8,R006,WT1,P1,S4,3.08,5.27,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4208
WO004209,20240814,20240907,A004,EQ0008,SV5,R006,WT1,P4,S4,98.26,187.39,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4209
WO004210,20241215,,A001,EQ0018,SV4,R008,WT5,P2,S3,19.22,17.58,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4210
WO004211,20241013,20241020,A004,EQ0003,SV1,R021,WT2,P4,S4,47.06,50.08,False,True,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4211
WO004212,20241113,20241115,A006,EQ0006,SV6,R013,WT1,P2,S4,10.29,11.29,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4212
WO004213,20241019,,A003,EQ0026,SV6,R027,WT2,P1,S1,4.34,4.78,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4213
WO004214,20240526,20240604,A004,EQ0039,SV7,R004,WT1,P3,S4,29.74,70.65,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4214
WO004215,20240123,,A001,EQ0023,SV2,R028,WT1,P2,S2,18.41,16.63,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4215
WO004216,20240810,,A006,EQ0006,SV6,R013,WT6,P3,S1,45.16,42.25,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4216
WO004217,20241006,,A001,EQ0040,SV3,R017,WT2,P3,S2,41.47,108.63,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4217
WO004218,20241228,20241231,A002,EQ0021,SV2,R025,WT1,P3,S4,53.91,114.3,False,True,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4218
WO004219,20240906,20240908,A003,EQ0029,SV2,R015,WT6,P2,S4,12.27,9.36,True,True,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4219
WO004220,20240727,20240817,A004,EQ0008,SV3,R005,WT6,P3,S4,59.71,165.1,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4220
WO004221,20240729,20240731,A005,EQ0024,SV6,R008,WT6,P2,S4,17.03,11.75,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4221
WO004222,20240212,20240220,A003,EQ0004,SV1,R028,WT4,P4,S4,64.87,59.74,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4222
WO004223,20240103,,A003,EQ0026,SV8,R003,WT6,P3,S3,46.58,45.0,False,True,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4223
WO004224,20240117,,A003,EQ0009,SV8,R028,WT1,P3,S1,35.47,37.95,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4224
WO004225,20241127,20241217,A003,EQ0037,SV8,R021,WT5,P4,S4,107.01,153.42,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4225
WO004226,20241016,,A004,EQ0003,SV7,R016,WT2,P3,S3,42.45,66.23,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4226
WO004227,20240405,,A001,EQ0027,SV3,R010,WT1,P3,S2,60.71,86.86,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4227
WO004228,20240604,20240607,A006,EQ0006,SV4,R026,WT1,P2,S5,21.31,19.89,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4228
WO004229,20240626,,A006,EQ0028,SV2,R001,WT1,P3,S2,46.42,60.03,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4229
WO004230,20240331,,A005,EQ0020,SV8,R022,WT4,P2,S1,18.04,20.6,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4230
WO004231,20240603,20240604,A004,EQ0039,SV7,R007,WT6,P1,S4,5.32,4.43,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4231
WO004232,20240507,,A001,EQ0027,SV2,R011,WT1,P3,S3,28.83,39.02,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4232
WO004233,20240911,20240913,A001,EQ0015,SV8,R002,WT5,P1,S4,6.99,8.04,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4233
WO004234,20241004,,A003,EQ0004,SV1,R017,WT4,P3,S2,43.28,35.44,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4234
WO004235,20240206,20240209,A005,EQ0024,SV7,R005,WT1,P2,S4,20.2,18.68,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4235
WO004236,20240619,20240625,A001,EQ0018,SV2,R004,WT4,P3,S5,51.16,47.79,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4236
WO004237,20241228,20241231,A004,EQ0003,SV6,R010,WT1,P4,S4,48.94,65.88,False,True,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4237
WO004238,20241113,20241115,A005,EQ0024,SV8,R015,WT2,P1,S4,4.64,10.72,True,True,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4238
WO004239,20241017,,A003,EQ0009,SV8,R029,WT2,P3,S3,32.96,87.63,False,True,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4239
WO004240,20240925,20240927,A005,EQ0010,SV2,R025,WT6,P3,S4,31.93,11.23,False,True,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4240
WO004241,20240102,20240118,A006,EQ0001,SV2,R013,WT1,P4,S4,89.2,121.01,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4241
WO004242,20241222,,A001,EQ0015,SV1,R018,WT2,P2,S2,8.8,14.52,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4242
WO004243,20240926,,A003,EQ0009,SV7,R024,WT3,P3,S2,63.46,64.05,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4243
WO004244,20241121,20241203,A004,EQ0003,SV2,R012,WT4,P3,S4,43.02,94.77,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4244
WO004245,20241128,20241211,A001,EQ0018,SV4,R024,WT6,P3,S4,44.59,98.73,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4245
WO004246,20240403,20240404,A003,EQ0009,SV4,R020,WT2,P2,S4,12.35,7.67,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4246
WO004247,20240106,20240108,A006,EQ0006,SV3,R022,WT5,P2,S4,9.53,11.14,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4247
WO004248,20240829,20240914,A006,EQ0019,SV4,R030,WT3,P3,S4,48.49,121.91,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4248
WO004249,20240616,20240617,A004,EQ0003,SV3,R012,WT1,P1,S4,4.32,3.83,True,True,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4249
WO004250,20240108,20240115,A001,EQ0040,SV2,R003,WT3,P3,S4,49.91,52.56,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4250
WO004251,20240409,,A006,EQ0019,SV4,R017,WT2,P3,S1,47.21,43.22,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4251
WO004252,20241228,20241231,A001,EQ0040,SV7,R010,WT3,P3,S4,33.79,58.09,False,True,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4252
WO004253,20240512,,A003,EQ0036,SV1,R002,WT2,P2,S2,14.49,26.42,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4253
WO004254,20240405,20240407,A001,EQ0040,SV8,R005,WT2,P2,S5,12.47,14.75,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4254
WO004255,20240827,20240903,A004,EQ0022,SV4,R017,WT6,P3,S4,34.69,52.47,False,True,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4255
WO004256,20240831,20240904,A006,EQ0017,SV3,R029,WT6,P3,S4,55.68,29.89,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4256
WO004257,20240501,,A003,EQ0029,SV4,R011,WT2,P4,S3,42.79,85.96,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4257
WO004258,20241106,20241111,A003,EQ0004,SV8,R017,WT4,P3,S4,35.85,34.16,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4258
WO004259,20240731,,A002,EQ0034,SV7,R006,WT6,P3,S1,46.23,48.13,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4259
WO004260,20240228,,A003,EQ0013,SV7,R004,WT1,P1,S2,4.9,8.14,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4260
WO004261,20240428,20240514,A006,EQ0001,SV2,R024,WT3,P4,S4,104.05,124.94,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4261
WO004262,20241106,20241111,A005,EQ0010,SV8,R019,WT2,P2,S4,19.54,32.91,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4262
WO004263,20240202,20240206,A005,EQ0010,SV6,R006,WT4,P2,S4,18.32,26.09,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4263
WO004264,20240105,,A006,EQ0001,SV1,R016,WT1,P2,S3,15.19,18.28,True,True,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4264
WO004265,20240828,20240829,A001,EQ0027,SV4,R018,WT4,P1,S4,4.69,5.9,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4265
WO004266,20240610,20240613,A003,EQ0004,SV7,R002,WT1,P3,S4,26.65,18.38,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4266
WO004267,20240402,,A002,EQ0034,SV5,R010,WT2,P2,S1,19.25,19.98,True,True,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4267
WO004268,20240621,20240625,A006,EQ0019,SV5,R026,WT5,P2,S4,14.09,24.54,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4268
WO004269,20240308,,A003,EQ0029,SV3,R011,WT1,P2,S3,12.64,9.58,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4269
WO004270,20240516,,A002,EQ0014,SV1,R022,WT6,P4,S2,82.04,67.14,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4270
WO004271,20240326,20240401,A006,EQ0006,SV8,R019,WT1,P3,S4,55.06,42.06,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4271
WO004272,20240802,20240818,A004,EQ0008,SV7,R001,WT2,P4,S4,76.52,121.77,False,True,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4272
WO004273,20240903,20240916,A003,EQ0026,SV3,R029,WT4,P4,S4,51.87,103.32,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4273
WO004274,20241130,,A003,EQ0029,SV2,R029,WT1,P4,S2,102.83,143.0,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4274
WO004275,20240125,,A004,EQ0011,SV5,R021,WT3,P3,S2,29.67,17.74,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4275
WO004276,20240429,20240503,A001,EQ0015,SV7,R005,WT2,P2,S4,21.2,30.76,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4276
WO004277,20240406,20240408,A001,EQ0038,SV1,R026,WT3,P2,S4,14.24,13.07,True,True,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4277
WO004278,20240731,20240804,A003,EQ0035,SV6,R001,WT3,P2,S4,20.9,28.6,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4278
WO004279,20240714,,A006,EQ0017,SV7,R016,WT2,P3,S2,61.42,63.75,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4279
WO004280,20241117,20241118,A005,EQ0010,SV4,R013,WT2,P1,S5,4.59,3.53,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4280
WO004281,20241202,20241205,A003,EQ0013,SV1,R021,WT1,P2,S4,18.96,20.33,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4281
WO004282,20241009,,A004,EQ0022,SV1,R005,WT6,P3,S2,28.75,35.64,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4282
WO004283,20240313,,A001,EQ0023,SV2,R027,WT2,P2,S2,9.49,11.94,True,True,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4283
WO004284,20240115,,A004,EQ0008,SV8,R018,WT2,P1,S2,4.37,4.49,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4284
WO004285,20241125,,A004,EQ0003,SV4,R008,WT1,P1,S2,5.48,5.1,True,True,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4285
WO004286,20241211,,A005,EQ0020,SV2,R010,WT4,P3,S2,25.57,38.43,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4286
WO004287,20240401,,A005,EQ0032,SV8,R021,WT2,P2,S2,15.2,26.76,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4287
WO004288,20240118,,A005,EQ0007,SV7,R006,WT1,P2,S2,21.28,30.0,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4288
WO004289,20240906,20240909,A006,EQ0017,SV2,R009,WT6,P2,S4,19.73,16.61,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4289
WO004290,20240803,20240807,A005,EQ0007,SV6,R030,WT6,P3,S4,34.41,27.87,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4290
WO004291,20241121,20241123,A005,EQ0010,SV3,R027,WT6,P2,S4,15.37,12.75,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4291
WO004292,20240729,20240730,A005,EQ0025,SV1,R010,WT2,P1,S4,3.55,5.71,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4292
WO004293,20241005,,A003,EQ0012,SV1,R017,WT2,P4,S2,59.38,46.4,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4293
WO004294,20241014,20241111,A004,EQ0011,SV5,R013,WT1,P4,S4,102.92,222.59,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4294
WO004295,20240104,20240108,A001,EQ0040,SV7,R007,WT2,P2,S4,21.57,31.15,True,True,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4295
WO004296,20240224,20240227,A005,EQ0007,SV8,R009,WT3,P2,S4,11.6,21.56,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4296
WO004297,20241012,,A004,EQ0008,SV6,R004,WT1,P2,S2,11.2,26.11,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4297
WO004298,20240306,,A001,EQ0038,SV8,R026,WT2,P3,S2,40.4,56.08,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4298
WO004299,20240316,20240318,A001,EQ0023,SV2,R008,WT3,P2,S4,14.29,8.52,True,True,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4299
WO004300,20241002,,A003,EQ0002,SV2,R006,WT4,P4,S2,47.89,68.39,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4300
WO004301,20240315,,A006,EQ0017,SV1,R020,WT1,P4,S2,51.75,60.03,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4301
WO004302,20240224,,A001,EQ0023,SV2,R004,WT5,P3,S1,42.02,39.7,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4302
WO004303,20240105,20240107,A004,EQ0011,SV7,R029,WT2,P1,S4,3.84,10.14,True,True,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4303
WO004304,20240620,20240708,A004,EQ0022,SV2,R027,WT3,P4,S4,97.77,136.88,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4304
WO004305,20240821,,A003,EQ0026,SV4,R013,WT6,P3,S2,54.96,48.63,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4305
WO004306,20240924,20241008,A004,EQ0011,SV7,R006,WT1,P3,S4,46.44,111.09,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4306
WO004307,20241127,20241128,A005,EQ0033,SV8,R005,WT6,P1,S4,4.7,4.38,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4307
WO004308,20240826,,A006,EQ0019,SV2,R026,WT4,P3,S1,58.11,50.35,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4308
WO004309,20241003,20241007,A004,EQ0039,SV2,R014,WT6,P3,S4,31.77,29.53,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4309
WO004310,20240318,,A003,EQ0004,SV1,R018,WT2,P4,S1,100.57,78.76,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4310
WO004311,20240504,20240507,A003,EQ0013,SV1,R004,WT1,P3,S4,27.14,22.04,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4311
WO004312,20240421,20240503,A003,EQ0029,SV4,R025,WT1,P3,S4,61.77,88.61,False,True,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4312
WO004313,20240124,20240127,A003,EQ0036,SV3,R016,WT4,P3,S4,30.7,22.11,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4313
WO004314,20241220,20241224,A003,EQ0009,SV8,R003,WT1,P3,S4,57.36,29.05,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4314
WO004315,20240329,,A001,EQ0040,SV4,R003,WT2,P4,S3,43.19,54.22,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4315
WO004316,20240613,20240622,A004,EQ0008,SV3,R029,WT6,P3,S4,57.48,65.71,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4316
WO004317,20240510,20240513,A006,EQ0017,SV4,R002,WT2,P2,S4,16.11,17.68,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4317
WO004318,20240117,20240118,A003,EQ0013,SV6,R009,WT1,P1,S4,2.88,5.46,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4318
WO004319,20241126,20241204,A006,EQ0017,SV3,R001,WT4,P3,S4,55.86,63.62,False,True,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4319
WO004320,20240321,,A003,EQ0037,SV2,R002,WT2,P4,S1,48.7,101.47,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4320
WO004321,20240206,,A006,EQ0030,SV4,R025,WT2,P1,S1,5.18,5.56,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4321
WO004322,20240505,,A005,EQ0032,SV5,R023,WT1,P2,S2,12.78,21.56,True,True,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4322
WO004323,20240222,20240307,A004,EQ0011,SV3,R010,WT2,P4,S4,92.11,109.19,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4323
WO004324,20241231,20241231,A001,EQ0038,SV5,R006,WT1,P3,S4,58.99,68.21,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4324
WO004325,20240310,20240312,A001,EQ0018,SV3,R008,WT4,P2,S4,14.53,10.85,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4325
WO004326,20240420,,A001,EQ0027,SV8,R011,WT2,P2,S2,18.4,14.45,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4326
WO004327,20240409,,A006,EQ0028,SV8,R024,WT2,P2,S3,20.5,20.62,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4327
WO004328,20240110,,A001,EQ0027,SV6,R018,WT6,P1,S1,5.83,3.69,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4328
WO004329,20240105,20240111,A005,EQ0025,SV7,R014,WT5,P3,S5,37.95,44.85,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4329
WO004330,20240706,20240712,A005,EQ0020,SV1,R003,WT2,P3,S4,43.55,42.38,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4330
WO004331,20240326,20240401,A003,EQ0026,SV6,R004,WT6,P3,S4,34.31,41.84,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4331
WO004332,20240131,20240204,A003,EQ0037,SV4,R007,WT1,P3,S4,43.35,27.6,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4332
WO004333,20240416,20240417,A004,EQ0016,SV7,R007,WT3,P1,S4,3.88,7.78,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4333
WO004334,20240410,,A002,EQ0021,SV1,R015,WT6,P2,S2,19.06,42.96,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4334
WO004335,20240604,,A004,EQ0008,SV2,R026,WT2,P2,S2,16.45,45.82,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4335
WO004336,20241229,,A001,EQ0015,SV2,R013,WT2,P1,S3,5.59,13.74,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4336
WO004337,20240422,,A005,EQ0031,SV5,R010,WT5,P3,S2,29.57,33.26,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4337
WO004338,20240914,20240916,A003,EQ0026,SV8,R017,WT1,P2,S4,8.42,8.02,True,True,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4338
WO004339,20241008,,A003,EQ0009,SV8,R003,WT1,P3,S3,56.45,76.57,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4339
WO004340,20240119,20240122,A004,EQ0022,SV4,R022,WT4,P2,S4,15.56,21.0,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4340
WO004341,20240702,20240703,A005,EQ0033,SV1,R002,WT1,P1,S4,6.9,3.67,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4341
WO004342,20240613,20240617,A002,EQ0005,SV7,R011,WT1,P2,S4,15.49,24.15,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4342
WO004343,20240704,20240710,A004,EQ0003,SV5,R029,WT2,P3,S4,33.7,45.57,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4343
WO004344,20240303,,A004,EQ0016,SV1,R013,WT2,P3,S3,52.86,42.58,False,True,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,4344
