CostID,DateKey,ProjectID,AreaID,EquipmentID,CostCategory,BudgetAmount,ActualAmount,CommittedAmount,VendorType,_SourceFile,_ExportedAt,_LegacyRowNumber,UnusedERPColumn
CO001868,20240924,PR0009,A003,EQ0034,Contratista,66071.42,88386.45,24016.77,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1868,legacy-cost-center
CO001869,20241228,PR0042,A004,EQ0032,Mano de obra,4370.26,3766.53,4739.9,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1869,legacy-cost-center
CO001870,20240204,PR0076,A001,EQ0024,Energía,3570.35,3396.93,960.11,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1870,legacy-cost-center
CO001871,20240124,PR0017,A005,EQ0007,Contratista,37157.49,39008.26,8540.32,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1871,legacy-cost-center
CO001872,20240829,PR0071,A004,EQ0012,Repuestos,51731.77,48531.6,31572.17,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1872,legacy-cost-center
CO001873,20241103,PR0006,A002,EQ0024,Mano de obra,49303.83,55733.7,23024.56,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1873,legacy-cost-center
CO001874,20240902,PR0034,A001,EQ0004,Contratista,38964.6,52206.9,38303.34,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1874,legacy-cost-center
CO001875,20241231,PR0067,A002,EQ0034,Servicios,55069.81,51351.84,47441.06,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1875,legacy-cost-center
CO001876,20240114,PR0019,A003,EQ0014,Repuestos,42932.47,50178.88,29476.5,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1876,legacy-cost-center
CO001877,20240717,PR0045,A002,EQ0037,Contratista,59663.84,51741.16,12472.9,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1877,legacy-cost-center
CO001878,20240916,PR0042,A004,EQ0022,Contratista,8989.54,8768.76,3946.31,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1878,legacy-cost-center
CO001879,20240906,PR0011,A004,EQ0013,Repuestos,68718.29,47164.11,68818.03,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1879,legacy-cost-center
CO001880,20240113,PR0029,A005,EQ0002,Repuestos,61770.1,72635.11,26158.9,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1880,legacy-cost-center
CO001881,20240216,PR0044,A003,EQ0033,Materiales,62773.71,85536.31,14119.25,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1881,legacy-cost-center
CO001882,20241230,PR0025,A005,EQ0027,Contratista,26088.97,22723.25,10642.37,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1882,legacy-cost-center
CO001883,20240508,PR0033,A004,EQ0036,Contratista,66333.73,67223.28,58436.12,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1883,legacy-cost-center
CO001884,20240308,PR0027,A006,EQ0009,Mano de obra,10763.66,13135.85,10481.11,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1884,legacy-cost-center
CO001885,20240307,PR0061,A006,EQ0007,Materiales,6374.29,5503.05,2911.37,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1885,legacy-cost-center
CO001886,20240303,PR0068,A005,EQ0010,Contratista,28511.46,27659.9,11661.34,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1886,legacy-cost-center
CO001887,20240801,PR0027,A006,EQ0016,Energía,65382.77,68453.38,62356.24,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1887,legacy-cost-center
CO001888,20240703,PR0026,A002,EQ0016,Mano de obra,67782.75,60499.34,25527.37,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1888,legacy-cost-center
CO001889,20241210,PR0031,A005,EQ0032,Mano de obra,35053.37,34377.62,18472.49,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1889,legacy-cost-center
CO001890,20240623,PR0041,A004,EQ0039,Energía,52882.53,39425.01,28691.51,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1890,legacy-cost-center
CO001891,20240111,PR0063,A005,EQ0001,Energía,38138.41,34918.36,21220.51,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1891,legacy-cost-center
CO001892,20240712,PR0073,A004,EQ0022,Energía,8828.43,10566.51,2361.75,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1892,legacy-cost-center
CO001893,20240629,PR0042,A004,EQ0026,Mano de obra,46066.42,52078.38,44197.36,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1893,legacy-cost-center
CO001894,20240429,PR0046,A001,EQ0010,Repuestos,11133.76,10343.24,4381.48,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1894,legacy-cost-center
CO001895,20240921,PR0006,A002,EQ0017,Repuestos,46277.96,38776.68,24538.13,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1895,legacy-cost-center
CO001896,20241210,PR0009,A003,EQ0030,Materiales,17590.53,20428.23,13607.77,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1896,legacy-cost-center
CO001897,20240606,PR0024,A003,EQ0021,Energía,19169.77,28570.7,17698.63,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1897,legacy-cost-center
CO001898,20240922,PR0041,A004,EQ0003,Repuestos,47570.05,46072.4,34648.49,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1898,legacy-cost-center
CO001899,20240716,PR0034,A001,EQ0017,Mano de obra,33080.88,30910.58,17383.62,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1899,legacy-cost-center
CO001900,20240922,PR0038,A002,EQ0014,Repuestos,58286.39,54121.44,11934.87,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1900,legacy-cost-center
CO001901,20240614,PR0061,A006,EQ0008,Contratista,47938.98,46856.28,30948.43,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1901,legacy-cost-center
CO001902,20240404,PR0052,A001,EQ0005,Contratista,21354.98,23189.04,15077.01,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1902,legacy-cost-center
CO001903,20240806,PR0047,A001,EQ0014,Repuestos,54621.05,45543.95,28596.58,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1903,legacy-cost-center
CO001904,20240523,PR0011,A004,EQ0035,Repuestos,5462.74,6299.76,4187.47,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1904,legacy-cost-center
CO001905,20240126,PR0062,A006,EQ0035,Servicios,51703.16,61011.79,47000.96,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1905,legacy-cost-center
CO001906,20240928,PR0016,A002,EQ0007,Materiales,27591.97,37303.17,6401.26,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1906,legacy-cost-center
CO001907,20240719,PR0062,A006,EQ0025,Servicios,21845.68,22881.44,20322.87,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1907,legacy-cost-center
CO001908,20240810,PR0045,A002,EQ0030,Repuestos,37063.63,45798.99,27109.54,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1908,legacy-cost-center
CO001909,20240706,PR0045,A002,EQ0020,Servicios,63591.23,73526.16,31349.82,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1909,legacy-cost-center
CO001910,20241120,PR0069,A004,EQ0002,Contratista,18715.74,19286.02,15430.86,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1910,legacy-cost-center
CO001911,20240307,PR0065,A002,EQ0029,Energía,69957.65,56334.64,58307.61,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1911,legacy-cost-center
CO001912,20240130,PR0013,A005,EQ0007,Materiales,41632.59,47596.05,36725.47,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1912,legacy-cost-center
CO001913,20240714,PR0059,A005,EQ0008,Contratista,18395.73,19101.34,10511.43,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1913,legacy-cost-center
CO001914,20241114,PR0027,A006,EQ0012,Servicios,48686.17,62609.27,34996.02,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1914,legacy-cost-center
CO001915,20240618,PR0072,A004,EQ0004,Materiales,51742.03,57870.0,32532.82,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1915,legacy-cost-center
CO001916,20240602,PR0002,A006,EQ0038,Repuestos,37674.75,44039.19,19874.99,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1916,legacy-cost-center
CO001917,20240805,PR0078,A004,EQ0022,Servicios,10010.4,9084.14,3166.53,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1917,legacy-cost-center
CO001918,20240505,PR0059,A005,EQ0033,Repuestos,57242.39,59482.53,58795.31,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1918,legacy-cost-center
CO001919,20240725,PR0004,A001,EQ0001,Repuestos,56906.69,39392.16,17906.23,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1919,legacy-cost-center
CO001920,20241219,PR0070,A005,EQ0008,Contratista,53800.88,58574.13,42169.96,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1920,legacy-cost-center
CO001921,20240528,PR0074,A005,EQ0006,Contratista,53143.77,63498.47,29757.33,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1921,legacy-cost-center
CO001922,20240626,PR0047,A001,EQ0003,Repuestos,27311.49,33393.97,25653.06,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1922,legacy-cost-center
CO001923,20241012,PR0012,A001,EQ0029,Materiales,34998.28,33010.78,21846.84,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1923,legacy-cost-center
CO001924,20240903,PR0010,A001,EQ0007,Repuestos,46640.8,33105.69,17155.33,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1924,legacy-cost-center
CO001925,20240510,PR0005,A001,EQ0037,Materiales,12433.0,11363.55,4172.61,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1925,legacy-cost-center
CO001926,20240710,PR0033,A004,EQ0030,Servicios,42691.58,42159.9,23582.17,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1926,legacy-cost-center
CO001927,20240622,PR0047,A001,EQ0012,Repuestos,8603.68,9166.45,5862.61,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1927,legacy-cost-center
CO001928,20240525,PR0049,A006,EQ0011,Contratista,59500.05,40179.78,45605.37,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1928,legacy-cost-center
CO001929,20240605,PR0007,A004,EQ0016,Contratista,9268.07,9113.03,8934.0,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1929,legacy-cost-center
CO001930,20240106,PR0007,A004,EQ0022,Materiales,54296.62,45283.42,29151.04,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1930,legacy-cost-center
CO001931,20240626,PR0073,A004,EQ0028,Repuestos,16317.94,20094.59,14736.5,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1931,legacy-cost-center
CO001932,20240424,PR0027,A006,EQ0018,Materiales,65057.28,40752.66,26174.28,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1932,legacy-cost-center
CO001933,20241019,PR0013,A005,EQ0033,Energía,46399.43,53917.59,45955.46,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1933,legacy-cost-center
CO001934,20240818,PR0039,A002,EQ0031,Servicios,30748.97,29964.12,8842.97,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1934,legacy-cost-center
CO001935,20240916,PR0040,A002,EQ0011,Mano de obra,4010.82,2697.27,3703.67,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1935,legacy-cost-center
CO001936,20240407,PR0008,A001,EQ0016,Repuestos,42894.8,54407.25,18927.97,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1936,legacy-cost-center
CO001937,20240116,PR0033,A004,EQ0034,Contratista,27084.55,32935.76,21425.29,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1937,legacy-cost-center
CO001938,20240520,PR0072,A004,EQ0030,Servicios,56082.45,67298.9,38670.84,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1938,legacy-cost-center
CO001939,20240630,PR0005,A001,EQ0039,Repuestos,55697.68,56527.52,40119.54,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1939,legacy-cost-center
CO001940,20240607,PR0058,A006,EQ0004,Repuestos,48405.29,43204.18,52393.4,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1940,legacy-cost-center
CO001941,20240215,PR0059,A005,EQ0004,Repuestos,19479.73,19682.65,14388.33,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1941,legacy-cost-center
CO001942,20240315,PR0049,A006,EQ0021,Mano de obra,12934.01,14064.03,5091.47,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1942,legacy-cost-center
CO001943,20240923,PR0076,A001,EQ0009,Contratista,35297.09,32233.7,20100.91,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1943,legacy-cost-center
CO001944,20241126,PR0002,A006,EQ0030,Repuestos,32212.33,27791.21,9245.61,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1944,legacy-cost-center
CO001945,20241227,PR0026,A002,EQ0030,Contratista,47433.2,51175.83,23806.19,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1945,legacy-cost-center
CO001946,20240704,PR0003,A004,EQ0018,Mano de obra,37764.18,38944.96,17509.75,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1946,legacy-cost-center
CO001947,20240814,PR0055,A001,EQ0002,Materiales,35150.36,40357.95,27392.96,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1947,legacy-cost-center
CO001948,20240809,PR0056,A001,EQ0015,Repuestos,34174.85,42502.78,34942.75,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1948,legacy-cost-center
CO001949,20240519,PR0013,A005,EQ0012,Materiales,35792.89,40697.04,16223.58,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1949,legacy-cost-center
CO001950,20240430,PR0012,A001,EQ0016,Mano de obra,61179.19,49899.74,58904.68,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1950,legacy-cost-center
CO001951,20240127,PR0047,A001,EQ0034,Mano de obra,12789.97,12763.38,12642.43,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1951,legacy-cost-center
CO001952,20240114,PR0017,A005,EQ0030,Mano de obra,2294.61,2436.68,1765.41,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1952,legacy-cost-center
CO001953,20240501,PR0031,A005,EQ0028,Contratista,16307.76,18419.14,13518.55,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1953,legacy-cost-center
CO001954,20240514,PR0058,A006,EQ0001,Contratista,22409.62,25486.36,20581.17,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1954,legacy-cost-center
CO001955,20240711,PR0027,A006,EQ0026,Energía,43256.84,42855.13,23140.52,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1955,legacy-cost-center
CO001956,20241221,PR0015,A002,EQ0021,Repuestos,59141.59,54500.84,64335.54,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1956,legacy-cost-center
CO001957,20241118,PR0029,A005,EQ0025,Energía,50200.85,58302.77,27289.92,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1957,legacy-cost-center
CO001958,20240312,PR0045,A002,EQ0017,Contratista,69882.31,74104.61,19313.65,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1958,legacy-cost-center
CO001959,20240706,PR0021,A004,EQ0021,Servicios,1048.91,1096.15,901.61,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1959,legacy-cost-center
CO001960,20240722,PR0068,A005,EQ0014,Repuestos,14118.26,12526.5,7080.12,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1960,legacy-cost-center
CO001961,20241226,PR0047,A001,EQ0031,Servicios,7009.5,9364.49,1576.87,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1961,legacy-cost-center
CO001962,20240528,PR0032,A006,EQ0017,Energía,46787.75,48652.09,16897.94,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1962,legacy-cost-center
CO001963,20240515,PR0033,A004,EQ0035,Mano de obra,30460.65,30037.52,16217.43,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1963,legacy-cost-center
CO001964,20241005,PR0053,A001,EQ0038,Repuestos,22479.58,23375.55,8800.49,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1964,legacy-cost-center
CO001965,20240101,PR0055,A001,EQ0032,Contratista,22573.29,22097.86,7285.71,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1965,legacy-cost-center
CO001966,20240205,PR0071,A004,EQ0022,Contratista,62615.41,49704.0,21684.55,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1966,legacy-cost-center
CO001967,20240818,PR0024,A003,EQ0020,Servicios,6210.1,9074.68,4743.57,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1967,legacy-cost-center
CO001968,20240501,PR0061,A006,EQ0021,Materiales,22624.65,17369.94,7138.98,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1968,legacy-cost-center
CO001969,20240321,PR0043,A006,EQ0032,Contratista,35492.43,36077.89,32120.14,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1969,legacy-cost-center
CO001970,20241029,PR0008,A001,EQ0035,Materiales,29399.43,21905.19,28152.04,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1970,legacy-cost-center
CO001971,20240330,PR0042,A004,EQ0031,Materiales,48439.18,31742.69,41228.29,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1971,legacy-cost-center
CO001972,20240110,PR0015,A002,EQ0029,Contratista,42916.68,47125.97,18051.54,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1972,legacy-cost-center
CO001973,20240107,PR0019,A003,EQ0019,Mano de obra,56232.54,83775.36,40419.05,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1973,legacy-cost-center
CO001974,20241128,PR0067,A002,EQ0011,Energía,59247.41,63363.55,15104.84,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1974,legacy-cost-center
CO001975,20240713,PR0028,A004,EQ0014,Mano de obra,28595.83,29370.54,29980.64,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1975,legacy-cost-center
CO001976,20240105,PR0056,A001,EQ0040,Mano de obra,60758.95,62186.75,12554.83,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1976,legacy-cost-center
CO001977,20240331,PR0056,A001,EQ0017,Mano de obra,44619.54,40142.86,17819.17,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1977,legacy-cost-center
CO001978,20240430,PR0011,A004,EQ0020,Mano de obra,60365.94,59100.55,16582.08,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1978,legacy-cost-center
CO001979,20241229,PR0009,A003,EQ0020,Repuestos,33110.68,42339.21,36264.35,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1979,legacy-cost-center
CO001980,20240716,PR0014,A001,EQ0015,Repuestos,2764.14,3181.99,654.08,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1980,legacy-cost-center
CO001981,20241101,PR0061,A006,EQ0006,Materiales,46400.18,42814.26,9351.93,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1981,legacy-cost-center
CO001982,20240613,PR0079,A002,EQ0009,Contratista,67654.47,276396.56,19658.87,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1982,legacy-cost-center
CO001983,20240920,PR0070,A005,EQ0009,Energía,65189.7,72957.33,64741.57,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1983,legacy-cost-center
CO001984,20240114,PR0015,A002,EQ0008,Repuestos,11490.75,10348.06,6442.42,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1984,legacy-cost-center
CO001985,20240509,PR0044,A003,EQ0005,Materiales,34779.03,52227.36,36526.74,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1985,legacy-cost-center
CO001986,20240617,PR0028,A004,EQ0038,Servicios,61223.65,50830.79,65113.97,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1986,legacy-cost-center
CO001987,20240127,PR0048,A003,EQ0003,Contratista,29740.66,40094.0,25383.46,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1987,legacy-cost-center
CO001988,20240407,PR0062,A006,EQ0005,Contratista,36753.26,37239.0,12936.5,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1988,legacy-cost-center
CO001989,20240901,PR0053,A001,EQ0023,Materiales,69834.31,73098.67,75000.12,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1989,legacy-cost-center
CO001990,20240907,PR0007,A004,EQ0037,Repuestos,34302.37,35925.4,20388.42,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1990,legacy-cost-center
CO001991,20240109,PR0066,A006,EQ0028,Repuestos,14111.97,18149.7,8722.08,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1991,legacy-cost-center
CO001992,20240406,PR0040,A002,EQ0006,Materiales,3668.47,2450.44,2836.25,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,1992,legacy-cost-center
CO001993,20240610,PR0051,A006,EQ0025,Contratista,32834.29,32162.87,27728.51,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1993,legacy-cost-center
CO001994,20240409,PR0027,A006,EQ0024,Mano de obra,36507.69,36683.3,38926.05,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1994,legacy-cost-center
CO001995,20240120,PR0075,A005,EQ0030,Contratista,64475.42,64266.24,69235.47,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1995,legacy-cost-center
CO001996,20240114,PR0072,A004,EQ0012,Materiales,55647.15,62765.59,31843.98,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1996,legacy-cost-center
CO001997,20240723,PR0068,A005,EQ0017,Energía,5337.73,6042.2,1750.3,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,1997,legacy-cost-center
CO001998,20240514,PR0066,A006,EQ0039,Mano de obra,57360.17,55376.28,58738.72,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,1998,legacy-cost-center
CO001999,20240723,PR0011,A004,EQ0032,Energía,5797.76,4230.5,1780.3,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,1999,legacy-cost-center
CO002000,20240915,PR0070,A005,EQ0011,Repuestos,1969.4,2759.82,1373.46,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,2000,legacy-cost-center
CO002001,20240713,PR0002,A006,EQ0030,Energía,38740.26,38701.6,13542.53,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,2001,legacy-cost-center
CO002002,20240722,PR0017,A005,EQ0035,Repuestos,37555.63,38081.29,19620.46,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,2002,legacy-cost-center
CO002003,20240918,PR0023,A005,EQ0029,Repuestos,22834.64,27446.46,15453.59,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,2003,legacy-cost-center
CO002004,20240307,PR0021,A004,EQ0026,Mano de obra,32778.38,30715.8,27353.49,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,2004,legacy-cost-center
CO002005,20240324,PR0010,A001,EQ0031,Contratista,64505.67,77837.33,69517.31,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,2005,legacy-cost-center
CO002006,20240922,PR0067,A002,EQ0022,Materiales,47670.79,45332.57,48945.37,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,2006,legacy-cost-center
CO002007,20240329,PR0076,A001,EQ0010,Energía,24626.41,31833.48,16460.32,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,2007,legacy-cost-center
CO002008,20241115,PR0061,A006,EQ0020,Repuestos,65442.66,70210.25,31489.66,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,2008,legacy-cost-center
CO002009,20240601,PR0018,A001,EQ0023,Repuestos,12245.13,10921.77,8366.57,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,2009,legacy-cost-center
CO002010,20240130,PR0032,A006,EQ0031,Mano de obra,13087.76,17653.55,6936.53,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,2010,legacy-cost-center
CO002011,20240914,PR0077,A005,EQ0031,Contratista,17077.29,18723.26,10477.6,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,2011,legacy-cost-center
CO002012,20240604,PR0072,A004,EQ0006,Contratista,17041.88,15381.67,17432.49,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,2012,legacy-cost-center
CO002013,20240212,PR0066,A006,EQ0004,Materiales,5898.44,4570.46,3909.64,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,2013,legacy-cost-center
CO002014,20240318,PR0069,A004,EQ0007,Materiales,22366.6,24862.99,5311.77,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,2014,legacy-cost-center
CO002015,20241120,PR0057,A003,EQ0010,Energía,38857.03,46893.15,31693.6,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,2015,legacy-cost-center
CO002016,20240617,PR0015,A002,EQ0012,Mano de obra,16371.96,17385.86,7414.51,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,2016,legacy-cost-center
CO002017,20240402,PR0057,A003,EQ0020,Materiales,8371.95,11907.82,3285.72,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,2017,legacy-cost-center
CO002018,20240717,PR0074,A005,EQ0029,Repuestos,45882.25,57324.3,40828.53,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,2018,legacy-cost-center
CO002019,20240216,PR0065,A002,EQ0017,Servicios,29979.19,32849.2,10462.62,Proveedor local,training_fact_costos_export.csv,2026-06-23T00:00:00,2019,legacy-cost-center
CO002020,20240523,PR0073,A004,EQ0019,Contratista,46080.46,41229.87,34484.29,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,2020,legacy-cost-center
CO002021,20240807,PR0035,A003,EQ0037,Repuestos,18114.62,27952.61,16945.18,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,2021,legacy-cost-center
CO002022,20241216,PR0070,A005,EQ0031,Energía,53170.08,57896.46,25016.33,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,2022,legacy-cost-center
CO002023,20240410,PR0003,A004,EQ0031,Servicios,68121.4,73594.31,42576.77,Interno,training_fact_costos_export.csv,2026-06-23T00:00:00,2023,legacy-cost-center
CO002024,20241029,PR0025,A005,EQ0031,Repuestos,19025.22,22336.98,13695.79,Proveedor internacional,training_fact_costos_export.csv,2026-06-23T00:00:00,2024,legacy-cost-center
CO002025,20240529,PR0069,A004,EQ0002,Materiales,45116.36,47777.3,35055.17,Contratista,training_fact_costos_export.csv,2026-06-23T00:00:00,2025,legacy-cost-center
