MaintenanceID,DateKey,EquipmentID,AreaID,WorkTypeID,PriorityID,FailureMode,SystemCategory,DowntimeHours,RepairHours,MaintenanceCost,PlannedFlag,_SourceFile,_ExportedAt,_LegacyRowNumber,EquipmentName_Source
MT001530,20240326,EQ0050,A004,WT1,P3,Desgaste de revestimientos,Eléctrico,1.2,0.65,2574.46,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1530,Motoniveladora Sintético 0050
MT001531,20240918,EQ0054,A005,WT2,P3,Alta vibración,Chancado,10.3,6.81,13489.73,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1531,Chancador primario Sintético 0054
MT001532,20241026,EQ0020,A013,WT2,P2,Obstrucción de chute,Mecánico,13.08,10.81,19984.58,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1532,Medidor de energía Sintético 0020
MT001533,20240418,EQ0057,A017,WT2,P3,Falla de instrumentación,Control,2.66,1.09,5736.25,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1533,Sistema de control distribuido Sintético 0057
MT001534,20240305,EQ0043,A012,WT2,P4,Baja presión,Bombas,19.14,12.0,23243.7,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1534,Bomba de pulpa Sintético 0043
MT001535,20240727,EQ0013,A017,WT1,P2,Falla de instrumentación,Control,2.61,1.99,3087.33,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1535,Servidor Historiador Sintético 0013
MT001536,20240826,EQ0037,A017,WT2,P1,Deriva de sensor,Control,11.98,8.47,24850.86,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1536,Servidor SCADA Sintético 0037
MT001537,20240920,EQ0001,A017,WT2,P2,Pérdida de comunicación PLC,Control,7.04,4.31,15151.68,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1537,PLC Sintético 0001
MT001538,20240303,EQ0028,A005,WT2,P3,Sobrecalentamiento,Eléctrico,6.48,3.76,12518.4,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1538,Harnero Sintético 0028
MT001539,20240408,EQ0015,A004,WT2,P3,Deriva de sensor,Energía,3.63,1.54,4943.99,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1539,Cargador frontal Sintético 0015
MT001540,20240817,EQ0052,A010,WT1,P2,Bloqueo de chancador,Eléctrico,2.33,1.69,2915.12,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1540,Sistema de relaves Sintético 0052
MT001541,20240630,EQ0009,A004,WT2,P3,Falla de transmisión,Neumáticos,4.82,1.99,4752.45,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1541,Camión CAEX Sintético 0009
MT001542,20240409,EQ0042,A004,WT1,P3,Falla de pala,Control,2.96,2.0,3192.89,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1542,Pala hidráulica Sintético 0042
MT001543,20240717,EQ0032,A008,WT1,P2,Desgaste de revestimientos,Molienda,0.99,0.45,894.54,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1543,Molino SAG Sintético 0032
MT001544,20240518,EQ0048,A004,WT1,P3,Falla de pala,Mecánico,0.61,0.25,497.63,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1544,Pala eléctrica Sintético 0048
MT001545,20240524,EQ0016,A017,WT2,P1,Pérdida de comunicación PLC,Control,3.36,2.21,6428.27,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1545,Switch industrial Sintético 0016
MT001546,20240824,EQ0005,A017,WT1,P3,Pérdida de comunicación PLC,Control,2.89,1.6,5018.81,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1546,PLC Sintético 0005
MT001547,20240417,EQ0040,A008,WT2,P3,Desgaste de revestimientos,Molienda,2.44,1.6,1421.51,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1547,Molino de bolas Sintético 0040
MT001548,20240713,EQ0013,A017,WT1,P4,Pérdida de comunicación PLC,Control,6.51,3.08,5001.98,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1548,Servidor Historiador Sintético 0013
MT001549,20240322,EQ0044,A012,WT1,P2,Falla de sello mecánico,Bombas,2.23,2.07,2563.43,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1549,Bomba de pulpa Sintético 0044
MT001550,20240202,EQ0036,A004,WT1,P2,Fuga hidráulica,Energía,4.92,1.91,6426.21,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1550,Sistema dispatch Sintético 0036
MT001551,20240917,EQ0027,A017,WT2,P2,Deriva de sensor,Control,3.65,1.67,7689.0,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1551,Sistema de control distribuido Sintético 0027
MT001552,20240814,EQ0050,A004,WT1,P2,Falla de bomba de pulpa,Seguridad,0.84,0.66,439.24,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1552,Motoniveladora Sintético 0050
MT001553,20240526,EQ0013,A017,WT2,P4,Falla de instrumentación,Control,0.12,0.11,109.87,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1553,Servidor Historiador Sintético 0013
MT001554,20240724,EQ0047,A004,WT2,P3,Fuga hidráulica,Instrumentación,4.68,1.9,10185.58,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1554,Bulldozer Sintético 0047
MT001555,20241007,EQ0040,A008,WT1,P3,Desgaste de revestimientos,Molienda,1.5,0.59,1758.57,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1555,Molino de bolas Sintético 0040
MT001556,20240928,EQ0029,A004,WT1,P3,Falla de pala,Mecánico,1.51,1.06,1341.63,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1556,Pala hidráulica Sintético 0029
MT001557,20241008,EQ0032,A008,WT1,P1,Trip de variador,Molienda,0.72,0.45,1137.91,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1557,Molino SAG Sintético 0032
MT001558,20241107,EQ0050,A004,WT2,P2,Falla eléctrica,Mecánico,6.18,3.07,14351.66,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1558,Motoniveladora Sintético 0050
MT001559,20240908,EQ0024,A017,WT2,P2,Pérdida de comunicación PLC,Control,6.33,2.88,14371.92,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1559,Servidor Historiador Sintético 0024
MT001560,20240313,EQ0054,A005,WT2,P4,Bloqueo de chancador,Chancado,13.49,11.68,19891.63,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1560,Chancador primario Sintético 0054
MT001561,20240613,EQ0060,A017,WT2,P2,Pérdida de comunicación PLC,Control,5.89,2.65,3843.53,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1561,RTU Sintético 0060
MT001562,20240903,EQ0036,A004,WT2,P2,Falla de instrumentación,Instrumentación,10.07,7.82,7411.23,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1562,Sistema dispatch Sintético 0036
MT001563,20240623,EQ0029,A004,WT1,P4,Fuga hidráulica,Hidráulico,10.47,8.91,11112.7,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1563,Pala hidráulica Sintético 0029
MT001564,20240509,EQ0009,A004,WT2,P3,Falla de motor,Mecánico,9.28,3.64,28654.29,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1564,Camión CAEX Sintético 0009
MT001565,20240627,EQ0024,A017,WT2,P3,Falla de instrumentación,Control,7.5,6.03,15058.61,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1565,Servidor Historiador Sintético 0024
MT001566,20240327,EQ0037,A017,WT1,P1,Deriva de sensor,Control,3.25,2.5,7659.69,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1566,Servidor SCADA Sintético 0037
MT001567,20240117,EQ0020,A013,WT1,P2,Corte de correa,Seguridad,1.85,1.27,2653.77,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1567,Medidor de energía Sintético 0020
MT001568,20240917,EQ0019,A004,WT2,P2,Desgaste de revestimientos,Instrumentación,3.46,1.47,5474.65,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1568,Camión aljibe Sintético 0019
MT001569,20241124,EQ0004,A017,WT1,P4,Falla de instrumentación,Eléctrico,2.2,1.98,2351.63,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1569,Sensor de vibración Sintético 0004
MT001570,20240707,EQ0022,A004,WT1,P4,Fuga hidráulica,Energía,1.5,1.35,2168.23,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1570,Sistema dispatch Sintético 0022
MT001571,20240724,EQ0020,A013,WT2,P3,Falla eléctrica,Seguridad,4.23,2.43,7867.7,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1571,Medidor de energía Sintético 0020
MT001572,20241123,EQ0054,A005,WT1,P4,Falla eléctrica,Chancado,2.05,1.17,1082.54,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1572,Chancador primario Sintético 0054
MT001573,20240813,EQ0005,A017,WT1,P2,Falla de instrumentación,Control,2.28,1.58,4964.96,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1573,PLC Sintético 0005
MT001574,20240329,EQ0060,A017,WT1,P1,Deriva de sensor,Control,2.17,1.91,3573.07,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1574,RTU Sintético 0060
MT001575,20240528,EQ0037,A017,WT1,P3,Deriva de sensor,Control,2.48,2.26,2629.52,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1575,Servidor SCADA Sintético 0037
MT001576,20240304,EQ0043,A012,WT1,P4,Baja presión,Bombas,3.27,1.71,3527.94,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1576,Bomba de pulpa Sintético 0043
MT001577,20240617,EQ0041,A005,WT1,P4,Alta vibración,Chancado,1.92,1.34,4568.78,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1577,Chancador primario Sintético 0041
MT001578,20240703,EQ0019,A004,WT2,P2,Bloqueo de chancador,Instrumentación,4.08,2.4,4214.66,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1578,Camión aljibe Sintético 0019
MT001579,20240424,EQ0045,A017,WT1,P4,Deriva de sensor,Control,0.9,0.46,1391.32,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1579,RTU Sintético 0045
MT001580,20241015,EQ0017,A004,WT1,P2,Falla de pala,Hidráulico,4.14,1.58,4769.01,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1580,Pala eléctrica Sintético 0017
MT001581,20241224,EQ0017,A004,WT2,P2,Falla de pala,Mecánico,21.31,11.66,32615.64,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1581,Pala eléctrica Sintético 0017
MT001582,20240708,EQ0003,A004,WT1,P2,Falla de pala,Seguridad,3.21,1.82,4098.38,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1582,Cargador frontal Sintético 0003
MT001583,20240511,EQ0057,A017,WT2,P2,Deriva de sensor,Control,9.67,7.28,13557.91,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1583,Sistema de control distribuido Sintético 0057
MT001584,20240605,EQ0004,A017,WT1,P2,Falla eléctrica,Seguridad,1.26,0.94,764.0,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1584,Sensor de vibración Sintético 0004
MT001585,20240120,EQ0025,A004,WT1,P3,Falla de transmisión,Instrumentación,7.19,6.75,4128.81,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1585,Bulldozer Sintético 0025
MT001586,20240823,EQ0005,A017,WT2,P4,Deriva de sensor,Control,11.43,8.67,24170.34,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1586,PLC Sintético 0005
MT001587,20240407,EQ0059,A009,WT1,P4,Deriva de sensor,Eléctrico,0.52,0.24,1093.85,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1587,Celda de flotación Sintético 0059
MT001588,20240713,EQ0041,A005,WT1,P2,Bloqueo de chancador,Chancado,3.58,2.56,8442.48,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1588,Chancador primario Sintético 0041
MT001589,20240922,EQ0035,A004,WT1,P1,Falla de pala,Control,2.88,1.36,4734.95,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1589,Perforadora Sintético 0035
MT001590,20240821,EQ0012,A013,WT1,P2,Obstrucción de chute,Eléctrico,2.91,1.36,3022.09,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1590,Medidor de energía Sintético 0012
MT001591,20240722,EQ0055,A010,WT2,P2,Desalineamiento de correa,Mecánico,2.73,2.48,5884.52,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1591,Espesador Sintético 0055
MT001592,20241004,EQ0005,A017,WT2,P3,Falla de instrumentación,Control,3.25,1.57,7466.77,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1592,PLC Sintético 0005
MT001593,20240211,EQ0026,A004,WT1,P2,Falla de pala,Mecánico,1.33,0.87,1363.36,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1593,Pala eléctrica Sintético 0026
MT001594,20241225,EQ0060,A017,WT2,P1,Pérdida de comunicación PLC,Control,9.11,8.18,11495.95,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1594,RTU Sintético 0060
MT001595,20240716,EQ0023,A010,WT2,P1,Falla de transmisión,Eléctrico,6.52,4.74,9369.91,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1595,Filtro Sintético 0023
MT001596,20240330,EQ0043,A012,WT2,P3,Falla de sello mecánico,Bombas,7.02,4.51,9082.7,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1596,Bomba de pulpa Sintético 0043
MT001597,20240114,EQ0003,A004,WT1,P3,Desgaste de neumáticos,Mecánico,1.62,0.93,2575.66,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1597,Cargador frontal Sintético 0003
MT001598,20240808,EQ0037,A017,WT1,P3,Falla de instrumentación,Control,1.32,0.6,2929.68,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1598,Servidor SCADA Sintético 0037
MT001599,20240715,EQ0040,A008,WT2,P1,Trip de variador,Molienda,1.11,0.96,2475.59,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1599,Molino de bolas Sintético 0040
MT001600,20240808,EQ0033,A010,WT1,P2,Desgaste de revestimientos,Seguridad,0.89,0.75,582.39,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1600,Sistema de relaves Sintético 0033
MT001601,20240109,EQ0035,A004,WT1,P4,Alta vibración,Control,0.83,0.75,1528.14,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1601,Perforadora Sintético 0035
MT001602,20240324,EQ0058,A005,WT1,P4,Sobrecalentamiento,Energía,14.43,11.85,10102.23,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1602,Alimentador Sintético 0058
MT001603,20240901,EQ0044,A012,WT1,P4,Falla de sello mecánico,Bombas,0.47,0.31,513.01,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1603,Bomba de pulpa Sintético 0044
MT001604,20241218,EQ0037,A017,WT1,P4,Deriva de sensor,Control,3.29,1.61,4027.27,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1604,Servidor SCADA Sintético 0037
MT001605,20240805,EQ0007,A004,WT1,P3,Desgaste de neumáticos,Neumáticos,4.22,3.72,13599.51,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1605,Camión CAEX Sintético 0007
MT001606,20241015,EQ0003,A004,WT1,P4,Alta vibración,Mecánico,0.55,0.27,634.81,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1606,Cargador frontal Sintético 0003
MT001607,20241203,EQ0001,A017,WT1,P4,Deriva de sensor,Control,4.09,2.65,6641.99,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1607,PLC Sintético 0001
MT001608,20240322,EQ0036,A004,WT1,P3,Falla de transmisión,Seguridad,2.55,1.93,4300.82,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1608,Sistema dispatch Sintético 0036
MT001609,20240526,EQ0034,A010,WT1,P1,Alta vibración,Instrumentación,1.77,1.53,2045.03,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1609,Filtro Sintético 0034
MT001610,20241225,EQ0026,A004,WT1,P2,Fuga hidráulica,Control,8.52,7.33,15431.54,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1610,Pala eléctrica Sintético 0026
MT001611,20240920,EQ0042,A004,WT2,P3,Fuga hidráulica,Mecánico,1.15,0.67,1695.15,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1611,Pala hidráulica Sintético 0042
MT001612,20240323,EQ0060,A017,WT1,P3,Deriva de sensor,Control,3.18,1.43,3434.45,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1612,RTU Sintético 0060
MT001613,20240314,EQ0017,A004,WT1,P2,Fuga hidráulica,Hidráulico,5.22,3.44,6988.96,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1613,Pala eléctrica Sintético 0017
MT001614,20240402,EQ0030,A006,WT1,P1,Obstrucción de chute,Correas,3.65,3.21,3095.6,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1614,Correa transportadora Sintético 0030
MT001615,20240519,EQ0003,A004,WT1,P2,Alta vibración,Mecánico,7.55,4.11,3894.72,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1615,Cargador frontal Sintético 0003
MT001616,20240105,EQ0047,A004,WT1,P4,Sobrecalentamiento,Instrumentación,1.56,1.07,1810.79,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1616,Bulldozer Sintético 0047
MT001617,20240202,EQ0002,A004,WT1,P1,Desgaste de neumáticos,Hidráulico,2.42,1.14,7868.95,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1617,Camión CAEX Sintético 0002
MT001618,20240211,EQ0050,A004,WT2,P3,Bloqueo de chancador,Eléctrico,17.28,13.89,20581.13,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1618,Motoniveladora Sintético 0050
MT001619,20241219,EQ0046,A004,WT2,P3,Fuga hidráulica,Hidráulico,34.9,25.34,75995.94,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1619,Perforadora Sintético 0046
MT001620,20240129,EQ0004,A017,WT1,P1,Deriva de sensor,Mecánico,6.15,4.93,3740.44,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1620,Sensor de vibración Sintético 0004
MT001621,20241102,EQ0060,A017,WT2,P2,Falla de instrumentación,Control,8.05,4.39,11017.31,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1621,RTU Sintético 0060
MT001622,20241207,EQ0058,A005,WT2,P3,Falla de bomba de pulpa,Eléctrico,1.66,1.27,1701.16,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1622,Alimentador Sintético 0058
MT001623,20240428,EQ0023,A010,WT1,P3,Falla eléctrica,Eléctrico,1.71,0.81,2156.2,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1623,Filtro Sintético 0023
MT001624,20241109,EQ0032,A008,WT1,P4,Alta vibración,Molienda,1.39,0.86,2514.52,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1624,Molino SAG Sintético 0032
MT001625,20240902,EQ0047,A004,WT2,P4,Desgaste de neumáticos,Eléctrico,14.79,12.71,15585.08,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1625,Bulldozer Sintético 0047
MT001626,20240906,EQ0050,A004,WT1,P3,Pérdida de comunicación PLC,Instrumentación,3.84,2.58,2764.4,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1626,Motoniveladora Sintético 0050
MT001627,20241205,EQ0002,A004,WT1,P3,Falla de motor,Hidráulico,2.35,2.1,1806.56,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1627,Camión CAEX Sintético 0002
MT001628,20240521,EQ0039,A008,WT1,P1,Alta vibración,Molienda,3.51,2.96,3634.22,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1628,Molino SAG Sintético 0039
MT001629,20240426,EQ0010,A017,WT1,P3,Deriva de sensor,Control,2.8,1.9,5172.09,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1629,Switch industrial Sintético 0010
MT001630,20241002,EQ0028,A005,WT2,P3,Falla de pala,Eléctrico,10.32,5.92,14092.43,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1630,Harnero Sintético 0028
MT001631,20240718,EQ0057,A017,WT1,P2,Pérdida de comunicación PLC,Control,5.06,4.08,12018.98,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1631,Sistema de control distribuido Sintético 0057
MT001632,20240625,EQ0017,A004,WT2,P3,Falla de pala,Control,2.18,1.76,1950.19,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1632,Pala eléctrica Sintético 0017
MT001633,20241102,EQ0031,A017,WT1,P2,Alta vibración,Eléctrico,2.63,1.78,5855.51,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1633,Sensor de vibración Sintético 0031
MT001634,20241217,EQ0012,A013,WT1,P3,Falla eléctrica,Eléctrico,0.62,0.28,1273.69,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1634,Medidor de energía Sintético 0012
MT001635,20240309,EQ0058,A005,WT2,P3,Baja presión,Mecánico,10.58,5.95,20747.9,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1635,Alimentador Sintético 0058
MT001636,20240113,EQ0043,A012,WT1,P3,Falla de sello mecánico,Bombas,5.39,3.52,9735.11,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1636,Bomba de pulpa Sintético 0043
MT001637,20241001,EQ0012,A013,WT1,P2,Falla de pala,Eléctrico,3.5,3.21,1716.76,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1637,Medidor de energía Sintético 0012
MT001638,20240103,EQ0005,A017,WT1,P2,Pérdida de comunicación PLC,Control,1.78,1.46,3466.57,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1638,PLC Sintético 0005
MT001639,20240923,EQ0046,A004,WT2,P3,Falla de pala,Hidráulico,6.13,5.05,5247.95,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1639,Perforadora Sintético 0046
MT001640,20240519,EQ0015,A004,WT1,P2,Falla de sello mecánico,Eléctrico,0.94,0.46,968.24,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1640,Cargador frontal Sintético 0015
MT001641,20240123,EQ0048,A004,WT2,P4,Falla de pala,Hidráulico,8.23,3.86,7242.52,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1641,Pala eléctrica Sintético 0048
MT001642,20241103,EQ0032,A008,WT2,P4,Desgaste de revestimientos,Molienda,1.89,1.76,2427.59,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1642,Molino SAG Sintético 0032
MT001643,20241127,,A005,WT2,P4,Falla eléctrica,Chancado,8.24,4.48,7153.89,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1643,Chancador primario Sintético 0054
MT001644,20240906,EQ0014,A010,WT1,P2,Alta vibración,Energía,1.94,1.46,4099.3,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1644,Espesador Sintético 0014
MT001645,20240913,EQ0018,A009,WT2,P4,Deriva de sensor,Seguridad,8.19,6.63,14543.51,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1645,Celda de flotación Sintético 0018
MT001646,20240428,EQ0033,A010,WT1,P1,Fuga hidráulica,Eléctrico,2.61,1.77,4458.09,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1646,Sistema de relaves Sintético 0033
MT001647,20240623,EQ0055,A010,WT1,P3,Pérdida de comunicación PLC,Mecánico,2.53,1.07,4790.25,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1647,Espesador Sintético 0055
MT001648,20240206,EQ0022,A004,WT1,P4,Trip de variador,Energía,0.37,0.21,392.92,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1648,Sistema dispatch Sintético 0022
MT001649,20240104,EQ0037,A017,WT2,P1,Falla de instrumentación,Control,6.67,6.08,10194.21,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1649,Servidor SCADA Sintético 0037
MT001650,20240725,EQ0017,A004,WT1,P3,Alta vibración,Control,2.63,1.83,4475.77,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1650,Pala eléctrica Sintético 0017
MT001651,20240426,EQ0041,A005,WT1,P3,Falla eléctrica,Chancado,3.22,2.97,4985.31,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1651,Chancador primario Sintético 0041
MT001652,20240724,EQ0043,A012,WT1,P1,Baja presión,Bombas,2.98,1.41,4698.58,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1652,Bomba de pulpa Sintético 0043
MT001653,20240726,EQ0006,A005,WT1,P2,Bloqueo de chancador,Chancado,1.64,0.69,933.79,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1653,Chancador secundario Sintético 0006
MT001654,20240112,EQ0015,A004,WT2,P1,Baja presión,Instrumentación,6.99,5.28,9350.21,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1654,Cargador frontal Sintético 0015
MT001655,20241222,EQ0031,A017,WT2,P3,Falla de motor,Instrumentación,6.98,3.76,11013.95,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1655,Sensor de vibración Sintético 0031
MT001656,20241030,EQ0012,A013,WT2,P3,Corte de correa,Instrumentación,2.24,1.58,1481.81,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1656,Medidor de energía Sintético 0012
MT001657,20240121,EQ0013,A017,WT2,P4,Pérdida de comunicación PLC,Control,7.44,4.38,5992.57,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1657,Servidor Historiador Sintético 0013
MT001658,20241004,EQ0011,A008,WT2,P3,Desgaste de revestimientos,Molienda,12.08,6.3,18823.48,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1658,Molino de bolas Sintético 0011
MT001659,20240229,EQ0041,A005,WT1,P3,Falla eléctrica,Chancado,4.16,1.79,3289.24,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1659,Chancador primario Sintético 0041
MT001660,20240630,EQ0013,A017,WT2,P2,Deriva de sensor,Control,2.18,1.51,3150.87,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1660,Servidor Historiador Sintético 0013
MT001661,20240620,EQ0060,A017,WT1,P1,Falla de instrumentación,Control,4.07,1.67,3580.33,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1661,RTU Sintético 0060
MT001662,20240304,EQ0001,A017,WT2,P2,Falla de instrumentación,Control,2.13,1.68,1690.75,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1662,PLC Sintético 0001
MT001663,20240629,EQ0019,A004,WT2,P1,Pérdida de comunicación PLC,Eléctrico,3.13,1.66,6245.13,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1663,Camión aljibe Sintético 0019
MT001664,20240713,EQ0043,A012,WT2,P4,Baja presión,Bombas,2.27,1.05,4610.81,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1664,Bomba de pulpa Sintético 0043
