ProductivityID,DateKey,AreaID,ResponsibleID,LocationID,Shift,PlannedOutput,ActualOutput,LaborHours,ProductiveHours,NonProductiveHours
PD003095,20250408,A005,R029,L001,Tarde,173,160,11.48,8.49,2.99
PD003096,20250102,A005,R007,L005,Tarde,257,198,8.51,7.72,0.79
PD003097,20250217,A006,R011,L004,Tarde,684,569,11.4,10.11,1.29
PD003098,20250322,A006,R007,L002,Tarde,561,541,11.92,7.9,4.02
PD003099,20250407,A003,R024,L007,Noche,546,521,8.09,6.08,2.01
PD003100,20250504,A004,R008,L001,Día,523,474,7.03,4.65,2.38
PD003101,20250320,A002,R009,L005,Noche,323,196,6.73,4.2,2.53
PD003102,20250317,A001,R007,L006,Tarde,342,282,10.73,7.39,3.35
PD003103,20250402,A004,R018,L002,Noche,317,264,6.13,5.29,0.84
PD003104,20250201,A004,R006,L006,Tarde,760,755,9.23,6.39,2.84
PD003105,20250419,A003,R019,L003,Día,722,680,6.53,5.09,1.44
PD003106,20250127,A006,R008,L006,Día,304,237,9.05,7.38,1.68
PD003107,20250501,A006,R012,L002,Día,90,111,11.49,9.61,1.88
PD003108,20250630,A004,R006,L007,Noche,79,70,11.32,8.21,3.11
PD003109,20250308,A001,R010,L004,Día,250,170,9.87,6.7,3.17
PD003110,20250321,A001,R023,L003,Tarde,643,740,10.35,8.21,2.14
PD003111,20250128,A004,R007,L004,Día,137,145,6.28,4.75,1.53
PD003112,20250629,A001,R001,L005,Día,675,710,9.23,6.47,2.76
PD003113,20250507,A001,R004,L005,Tarde,788,804,6.86,4.67,2.19
PD003114,20250101,A002,R010,L004,Noche,772,678,9.29,5.84,3.45
PD003115,20250116,A006,R028,L005,Tarde,320,341,6.84,4.59,2.25
PD003116,20250603,A002,R025,L006,Tarde,252,206,7.42,5.51,1.91
PD003117,20250128,A005,R014,L003,Tarde,889,894,11.35,8.31,3.04
PD003118,20250607,A004,R020,L003,Día,177,177,10.62,9.04,1.58
PD003119,20250606,A002,R007,L003,Noche,166,93,8.91,5.3,3.61
PD003120,20250517,A001,R022,L003,Tarde,566,576,6.68,4.57,2.12
PD003121,20250619,A006,R007,L003,Día,311,310,10.08,8.03,2.05
PD003122,20250219,A002,R022,L007,Día,532,379,7.21,4.51,2.7
PD003123,20250218,A002,R001,L003,Día,631,535,11.01,7.28,3.74
PD003124,20250220,A005,R023,L006,Día,845,790,9.4,7.39,2.02
PD003125,20250311,A004,R014,L004,Noche,212,193,10.97,9.33,1.64
PD003126,20250313,A006,R022,L005,Noche,748,619,10.83,7.16,3.66
PD003127,20250219,A001,R017,L002,Tarde,325,305,9.85,7.41,2.44
PD003128,20250305,A002,R021,L004,Día,462,318,8.25,5.46,2.79
PD003129,20250602,A006,R016,L005,Noche,365,301,11.99,10.97,1.02
PD003130,20250625,A005,R004,L007,Tarde,482,439,8.53,7.29,1.24
PD003131,20250212,A003,R017,L005,Día,239,206,9.66,7.24,2.43
PD003132,20250605,A004,R011,L002,Noche,179,185,8.65,7.36,1.29
PD003133,20250426,A004,R024,L004,Noche,200,170,10.65,7.46,3.19
PD003134,20250420,A004,R015,L001,Tarde,262,266,9.41,6.46,2.95
PD003135,20250424,A005,R004,L005,Tarde,859,870,11.32,8.56,2.76
PD003136,20250313,A003,R007,L005,Día,227,218,11.61,7.8,3.8
PD003137,20250622,A003,R018,L002,Día,285,237,6.46,4.95,1.51
PD003138,20250420,A005,R028,L004,Tarde,251,237,11.02,9.32,1.7
PD003139,20250619,A001,R013,L001,Día,548,588,6.11,4.75,1.36
PD003140,20250618,A002,R025,L006,Noche,413,234,7.68,5.23,2.45
PD003141,20250107,A003,R021,L005,Noche,679,622,8.18,6.19,1.99
PD003142,20250403,A006,R017,L005,Tarde,350,363,9.14,7.66,1.48
PD003143,20250116,A005,R009,L001,Día,437,518,9.26,7.29,1.96
PD003144,20250207,A001,R007,L005,Noche,328,234,9.47,7.51,1.96
PD003145,20250213,A003,R020,L006,Día,227,235,8.91,6.93,1.97
PD003146,20250603,A002,R011,L006,Tarde,202,160,11.08,6.41,4.67
PD003147,20250406,A002,R013,L006,Día,300,255,7.92,5.76,2.16
PD003148,20250119,A001,R013,L007,Tarde,368,424,9.72,8.25,1.47
PD003149,20250629,A001,R002,L007,Tarde,132,118,7.42,4.91,2.52
PD003150,20250511,A003,R014,L003,Día,208,180,10.36,8.88,1.48
PD003151,20250316,A001,R017,L005,Tarde,620,583,8.84,6.99,1.86
PD003152,20250119,A003,R016,L003,Día,890,752,7.53,5.03,2.5
PD003153,20250306,A002,R023,L003,Tarde,296,209,9.68,8.05,1.64
PD003154,20250531,A001,R005,L007,Día,203,225,11.97,10.47,1.5
PD003155,20250107,A006,R006,L005,Día,277,216,8.59,7.08,1.51
PD003156,20250621,A002,R026,L002,Día,169,149,8.39,6.55,1.84
PD003157,20250406,A001,R024,L001,Tarde,605,572,7.61,6.7,0.91
PD003158,20250522,A004,R007,L005,Noche,103,88,11.01,9.1,1.91
PD003159,20250420,A002,R024,L007,Tarde,634,606,10.95,6.11,4.84
PD003160,20250414,A003,R027,L005,Día,230,214,7.24,6.52,0.72
PD003161,20250112,A006,R024,L001,Día,575,520,8.88,6.35,2.53
PD003162,20250611,A001,R009,L001,Día,552,562,6.93,5.47,1.46
PD003163,20250108,A005,R028,L006,Tarde,460,535,11.42,10.42,1.0
PD003164,20250629,A003,R020,L006,Noche,205,162,11.39,8.72,2.66
PD003165,20250616,A002,R022,L007,Noche,595,520,9.07,6.28,2.79
PD003166,20250218,A003,R018,L005,Tarde,284,212,10.45,8.79,1.65
PD003167,20250620,A004,R012,L002,Día,432,389,8.94,7.27,1.67
PD003168,20250626,A005,R014,L007,Tarde,535,522,6.53,4.77,1.76
PD003169,20250104,A005,R015,L003,Día,458,439,6.0,4.73,1.27
PD003170,20250306,A005,R024,L007,Tarde,237,169,8.35,6.14,2.21
PD003171,20250517,A006,R007,L007,Día,561,528,10.18,7.23,2.95
PD003172,20250421,A004,R010,L002,Tarde,280,301,9.11,6.91,2.19
PD003173,20250509,A006,R011,L005,Noche,85,80,11.64,7.83,3.81
PD003174,20250111,A006,R016,L003,Día,599,507,10.68,8.05,2.63
PD003175,20250207,A001,R028,L007,Día,681,727,11.88,8.22,3.66
PD003176,20250308,A006,R017,L006,Día,506,502,11.63,7.68,3.95
PD003177,20250308,A004,R002,L004,Tarde,777,650,6.28,4.6,1.68
PD003178,20250317,A005,R012,L007,Noche,345,266,10.13,7.36,2.77
PD003179,20250505,A002,R022,L005,Día,209,163,8.1,5.91,2.2
PD003180,20250208,A002,R023,L004,Tarde,389,298,9.99,6.89,3.1
PD003181,20250204,A004,R024,L003,Día,873,618,11.96,9.79,2.17
PD003182,20250420,A005,R015,L003,Día,664,575,9.83,7.49,2.34
PD003183,20250308,A001,R028,L004,Tarde,340,265,8.82,7.83,0.98
PD003184,20250211,A005,R019,L003,Noche,282,234,9.46,7.59,1.87
PD003185,20250619,A002,R005,L002,Día,290,223,10.02,6.32,3.7
PD003186,20250405,A003,R028,L005,Día,443,421,9.95,8.27,1.68
PD003187,20250626,A003,R022,L005,Noche,75,76,10.74,7.47,3.27
PD003188,20250123,A006,R008,L003,Día,274,224,8.5,7.76,0.74
PD003189,20250627,A001,R008,L006,Noche,250,181,9.49,7.17,2.33
PD003190,20250404,A006,R001,L006,Tarde,644,674,9.42,7.33,2.09
PD003191,20250309,A005,R004,L005,Tarde,564,560,6.22,4.28,1.95
PD003192,20250129,A005,R025,L001,Día,686,570,7.44,5.45,1.98
PD003193,20250408,A001,R010,L007,Día,303,265,11.92,10.04,1.88
PD003194,20250619,A004,R030,L005,Noche,86,71,6.52,5.4,1.12
PD003195,20250207,A001,R015,L005,Día,103,104,11.29,8.82,2.47
PD003196,20250416,A006,R025,L001,Tarde,853,776,9.49,7.72,1.77
PD003197,20250626,A001,R002,L002,Tarde,520,609,11.72,10.54,1.19
PD003198,20250610,A001,R002,L006,Tarde,184,186,11.78,8.08,3.71
PD003199,20250309,A005,R030,L004,Día,707,605,8.39,6.4,1.98
PD003200,20250603,A001,R005,L005,Día,125,152,6.16,5.45,0.7
PD003201,20250208,A002,R024,L004,Tarde,759,414,6.22,5.4,0.83
PD003202,20250107,A005,R021,L004,Tarde,431,350,11.83,9.82,2.01
PD003203,20250309,A002,R026,L003,Noche,380,283,8.64,6.13,2.51
PD003204,20250124,A003,R023,L003,Día,422,436,11.66,9.02,2.64
PD003205,20250503,A003,R003,L003,Noche,155,135,8.64,7.23,1.41
PD003206,20250124,A006,R016,L003,Noche,592,715,8.97,6.13,2.84
PD003207,20250104,A003,R016,L007,Día,486,548,6.43,4.61,1.83
PD003208,20250105,A004,R001,L007,Tarde,721,569,7.95,5.5,2.45
PD003209,20250415,A002,R003,L002,Noche,141,110,11.06,7.14,3.92
PD003210,20250502,A003,R024,L001,Noche,440,403,8.06,5.9,2.16
PD003211,20250119,A002,R028,L007,Día,351,300,8.11,6.11,2.0
PD003212,20250604,A006,R012,L004,Día,495,583,11.51,9.09,2.42
PD003213,20250101,A004,R006,L006,Noche,674,681,9.7,6.95,2.75
PD003214,20250311,A004,R029,L006,Noche,353,433,7.85,5.39,2.47
PD003215,20250302,A004,R016,L007,Noche,212,227,6.07,4.99,1.08
PD003216,20250625,A006,R003,L005,Tarde,115,107,8.26,7.25,1.01
PD003217,20250410,A002,R022,L002,Día,675,507,11.0,6.83,4.17
PD003218,20250301,A004,R002,L002,Noche,318,319,8.38,6.28,2.1
PD003219,20250311,A001,R012,L004,Noche,296,354,11.39,7.56,3.83
PD003220,20250611,A004,R012,L002,Tarde,881,815,10.22,8.28,1.94
PD003221,20250208,A005,R020,L004,Tarde,643,622,7.15,4.85,2.3
PD003222,20250514,A006,R004,L001,Tarde,136,129,9.24,7.24,2.0
PD003223,20250521,A006,R023,L007,Tarde,374,351,11.74,9.64,2.1
PD003224,20250630,A006,R015,L002,Noche,894,820,8.75,6.07,2.68
PD003225,20250421,A003,R015,L001,Día,384,289,7.64,5.22,2.42
PD003226,20250323,A002,R015,L007,Día,863,581,6.59,4.04,2.54
PD003227,20250102,A006,R004,L005,Tarde,637,473,6.18,5.31,0.86
PD003228,20250312,A004,R012,L005,Noche,151,127,11.55,10.3,1.25
PD003229,20250415,A003,R017,L002,Día,676,589,11.65,7.97,3.68
PD003230,20250428,A005,R007,L002,Noche,821,717,7.09,6.28,0.81
PD003231,20250204,A002,R028,L004,Día,321,176,11.94,7.05,4.88
PD003232,20250620,A006,R005,L002,Tarde,624,555,10.66,9.68,0.98
PD003233,20250215,A005,R004,L004,Tarde,410,509,11.97,9.82,2.16
PD003234,20250529,A001,R028,L006,Tarde,128,127,6.65,4.5,2.15
PD003235,20250629,A005,R017,L002,Noche,361,326,7.59,5.02,2.57
PD003236,20250107,A005,R017,L006,Tarde,757,585,11.07,8.24,2.83
PD003237,20250323,A005,R027,L006,Tarde,753,772,9.49,6.37,3.12
PD003238,20250215,A004,R021,L006,Día,283,286,9.74,7.85,1.89
PD003239,20250530,A001,R030,L002,Día,425,455,8.04,7.24,0.8
PD003240,20250219,A005,R012,L004,Noche,145,119,11.0,8.76,2.24
PD003241,20250515,A003,R024,L001,Noche,149,137,6.2,4.3,1.91
PD003242,20250212,A005,R028,L002,Día,182,159,11.46,8.88,2.58
PD003243,20250413,A005,R014,L002,Noche,510,598,11.27,9.17,2.1
PD003244,20250626,A001,R026,L005,Tarde,893,804,11.24,9.55,1.69
PD003245,20250531,A002,R002,L004,Día,84,66,6.41,4.84,1.57
PD003246,20250402,A001,R020,L005,Día,476,424,8.02,6.59,1.43
PD003247,20250129,A001,R019,L005,Día,396,385,8.12,7.02,1.1
PD003248,20250308,A001,R025,L005,Día,641,584,7.87,6.98,0.89
PD003249,20250223,A002,R008,L004,Día,449,248,10.01,8.91,1.09
PD003250,20250203,A002,R027,L001,Tarde,550,404,11.61,8.57,3.04
PD003251,20250425,A005,R022,L002,Tarde,865,863,6.17,5.07,1.1
PD003252,20250211,A006,R017,L003,Tarde,461,267,8.46,5.8,2.66
PD003253,20250623,A006,R008,L007,Día,805,661,9.39,8.07,1.32
PD003254,20250308,A001,R014,L004,Tarde,273,262,9.95,6.72,3.22
PD003255,20250528,A004,R019,L004,Tarde,893,789,9.34,6.58,2.76
PD003256,20250209,A006,R014,L003,Noche,317,300,7.85,6.12,1.73
PD003257,20250504,A002,R022,L005,Día,164,115,6.97,5.33,1.64
PD003258,20250428,A001,R013,L005,Día,546,595,9.12,8.19,0.92
PD003259,20250113,A004,R005,L004,Día,615,477,6.88,4.75,2.13
PD003260,20250425,A004,R026,L007,Noche,110,78,9.91,8.54,1.37
PD003261,20250320,A005,R007,L001,Día,60,63,6.67,4.52,2.15
PD003262,20250417,A005,R024,L004,Noche,192,227,7.73,6.37,1.36
PD003263,20250620,A006,R020,L004,Día,873,945,6.31,4.5,1.8
PD003264,20250306,A002,R011,L006,Noche,724,410,8.53,5.08,3.46
PD003265,20250425,A003,R015,L004,Tarde,544,485,10.01,8.84,1.18
PD003266,20250614,A005,R018,L007,Día,505,461,11.69,8.83,2.86
PD003267,20250427,A003,R013,L003,Día,116,92,11.15,9.34,1.81
PD003268,20250203,A004,R030,L007,Día,550,508,8.58,6.59,1.99
PD003269,20250324,A001,R011,L001,Noche,747,617,9.66,8.66,1.0
PD003270,20250302,A005,R021,L005,Noche,141,163,9.15,6.97,2.18
PD003271,20250128,A002,R006,L004,Tarde,808,568,8.77,4.91,3.86
PD003272,20250519,A004,R008,L003,Tarde,552,577,8.86,5.85,3.01
PD003273,20250605,A005,R024,L006,Noche,468,497,7.46,5.63,1.83
PD003274,20250412,A003,R001,L003,Día,660,624,11.25,9.54,1.71
PD003275,20250212,A006,R026,L005,Día,394,382,8.66,6.92,1.74
PD003276,20250210,A003,R028,L001,Noche,402,387,11.26,9.68,1.58
PD003277,20250204,A006,R007,L003,Tarde,436,368,10.99,10.11,0.88
PD003278,20250610,A002,R006,L002,Tarde,292,229,10.0,6.76,3.23
PD003279,20250314,A002,R010,L006,Tarde,414,338,11.53,6.87,4.67
PD003280,20250506,A003,R008,L002,Noche,530,521,7.76,5.99,1.77
PD003281,20250313,A004,R020,L004,Día,528,465,11.81,8.63,3.19
PD003282,20250621,A004,R010,L005,Día,840,856,11.84,8.77,3.07
PD003283,20250517,A002,R024,L002,Día,602,525,11.71,10.39,1.32
PD003284,20250622,A002,R015,L007,Día,502,320,10.12,7.71,2.41
PD003285,20250128,A001,R013,L005,Día,363,312,10.17,8.33,1.84
PD003286,20250621,A002,R022,L003,Noche,162,144,10.56,8.88,1.69
PD003287,20250103,A001,R012,L003,Tarde,788,1011,10.28,7.9,2.38
PD003288,20250615,A001,R019,L004,Día,474,485,9.25,6.38,2.87
PD003289,20250221,A003,R019,L007,Tarde,285,247,6.42,5.65,0.77
PD003290,20250205,A002,R024,L004,Noche,313,271,9.23,8.23,1.0
PD003291,20250531,A006,R022,L007,Tarde,505,500,9.96,8.38,1.58
PD003292,20250621,A005,R003,L001,Tarde,881,655,7.19,5.74,1.45
PD003293,20250423,A003,R002,L003,Tarde,888,959,11.95,8.01,3.94
PD003294,20250209,A001,R010,L001,Noche,822,756,9.28,7.43,1.85
PD003295,20250413,A001,R017,L007,Tarde,569,475,7.07,5.26,1.81
PD003296,20250515,A006,R019,L007,Día,595,631,7.53,5.51,2.02
PD003297,20250613,A001,R026,L005,Día,669,752,8.75,7.7,1.05
PD003298,20250119,A004,R030,L005,Día,489,572,8.24,6.55,1.68
PD003299,20250115,A004,R015,L005,Tarde,332,312,6.57,4.77,1.8
PD003300,20250430,A006,R007,L006,Noche,66,64,10.57,9.29,1.27
PD003301,20250412,A005,R008,L007,Noche,468,337,11.93,8.64,3.29
PD003302,20250507,A005,R001,L005,Noche,98,90,10.44,7.7,2.74
PD003303,20250510,A001,R030,L003,Tarde,291,258,8.54,6.29,2.25
PD003304,20250126,A006,R020,L005,Noche,799,722,6.14,4.82,1.32
PD003305,20250525,A005,R012,L006,Noche,133,122,11.63,7.86,3.77
PD003306,20250213,A001,R029,L006,Día,518,477,10.39,7.0,3.39
PD003307,20250124,A005,R011,L007,Noche,727,529,7.1,4.69,2.41
PD003308,20250114,A006,R005,L002,Día,853,829,7.22,5.78,1.44
PD003309,20250515,A001,R022,L005,Tarde,160,142,11.91,10.95,0.96
PD003310,20250312,A003,R009,L004,Tarde,717,721,11.05,9.03,2.01
PD003311,20250204,A004,R013,L007,Noche,427,383,8.07,5.88,2.19
PD003312,20250211,A003,R009,L004,Día,754,833,10.91,8.31,2.6
PD003313,20250421,A001,R015,L004,Noche,443,388,6.39,4.94,1.45
PD003314,20250315,A003,R029,L004,Día,703,643,9.4,6.45,2.95
PD003315,20250506,A004,R005,L002,Día,255,235,9.85,8.07,1.77
PD003316,20250313,A001,R017,L003,Tarde,474,465,9.37,7.39,1.98
PD003317,20250118,A002,R016,L004,Noche,96,71,7.47,5.73,1.74
PD003318,20250320,A002,R025,L001,Tarde,819,651,10.79,7.65,3.14
PD003319,20250627,A006,R015,L004,Tarde,726,657,11.16,8.61,2.55
PD003320,20250226,A001,R001,L004,Tarde,488,484,11.85,10.01,1.84
PD003321,20250510,A002,R012,L007,Día,679,581,9.58,5.92,3.66
PD003322,20250604,A004,R008,L002,Noche,894,948,7.68,6.26,1.42
PD003323,20250104,A001,R014,L004,Día,452,526,11.18,9.03,2.15
PD003324,20250130,A006,R003,L005,Día,893,902,9.87,7.88,2.0
PD003325,20250407,A001,R026,L002,Tarde,418,390,6.45,5.31,1.14
PD003326,20250219,A001,R026,L004,Día,736,751,11.97,8.76,3.21
PD003327,20250603,A001,R002,L006,Tarde,771,616,9.08,7.14,1.94
PD003328,20250316,A002,R002,L003,Tarde,681,554,10.49,7.76,2.73
PD003329,20250219,A002,R012,L007,Noche,747,501,6.01,4.06,1.95
PD003330,20250411,A003,R028,L006,Noche,166,133,7.4,6.75,0.65
PD003331,20250130,A005,R019,L007,Día,409,356,6.35,4.95,1.4
PD003332,20250510,A006,R011,L007,Tarde,859,871,6.87,5.06,1.81
PD003333,20250316,A003,R015,L003,Día,622,570,6.68,5.85,0.83
PD003334,20250405,A002,R028,L003,Noche,495,437,10.55,6.34,4.21
PD003335,20250106,A006,R010,L001,Noche,656,572,9.1,6.42,2.68
PD003336,20250308,A005,R020,L006,Noche,661,553,6.94,4.81,2.13
PD003337,20250105,A003,R020,L001,Noche,505,679,6.01,4.57,1.44
PD003338,20250518,A005,R026,L007,Día,51,52,6.05,5.49,0.56
PD003339,20250216,A003,R023,L007,Día,279,227,7.99,6.35,1.64
PD003340,20250608,A002,R012,L002,Noche,185,153,6.77,5.93,0.84
PD003341,20250331,A002,R019,L007,Noche,390,238,7.0,5.98,1.02
PD003342,20250625,A001,R011,L004,Tarde,593,571,8.24,6.92,1.33
PD003343,20250222,A003,R025,L007,Tarde,258,220,11.97,9.65,2.32
PD003344,20250322,A006,R025,L003,Día,384,412,7.97,6.66,1.31
PD003345,20250509,A004,R015,L003,Noche,364,341,7.76,6.84,0.92
PD003346,20250405,A005,R010,L006,Noche,241,214,9.04,6.59,2.45
PD003347,20250225,A004,R020,L004,Noche,446,412,8.68,6.76,1.92
PD003348,20250420,A003,R024,L003,Día,136,143,9.79,6.53,3.26
PD003349,20250519,A004,R013,L002,Noche,898,1000,10.98,9.31,1.67
PD003350,20250627,A001,R007,L002,Tarde,193,180,7.35,6.26,1.09
PD003351,20250126,A004,R014,L002,Tarde,707,644,8.29,5.85,2.44
PD003352,20250619,A006,R019,L004,Día,120,104,6.65,4.4,2.25
PD003353,20250225,A002,R013,L001,Día,550,452,11.15,6.65,4.5
PD003354,20250614,A006,R014,L007,Día,152,179,6.69,4.81,1.88
PD003355,20250502,A001,R018,L001,Día,399,452,6.0,4.72,1.29
PD003356,20250219,A004,R008,L003,Noche,445,429,11.65,9.38,2.27
PD003357,20250130,A001,R003,L001,Día,86,100,8.51,6.12,2.39
PD003358,20250524,A005,R022,L002,Tarde,280,239,9.44,8.08,1.36
PD003359,20250319,A003,R018,L001,Día,594,412,7.75,5.25,2.5
PD003360,20250507,A004,R025,L007,Tarde,705,674,7.69,6.72,0.96
PD003361,20250221,A002,R024,L007,Día,440,312,7.34,5.0,2.34
PD003362,20250119,A001,R030,L006,Tarde,202,203,9.28,6.3,2.98
PD003363,20250125,A006,R010,L006,Noche,530,553,9.35,6.8,2.55
PD003364,20250328,A001,R025,L007,Tarde,582,579,9.31,7.68,1.63
PD003365,20250510,A004,R007,L005,Tarde,695,596,6.57,5.6,0.97
PD003366,20250310,A005,R021,L002,Día,382,432,11.05,9.53,1.52
PD003367,20250511,A006,R030,L001,Noche,75,69,9.39,7.11,2.29
PD003368,20250331,A003,R006,L007,Noche,417,305,6.45,5.71,0.74
PD003369,20250308,A005,R001,L006,Día,144,133,6.93,5.4,1.53
PD003370,20250408,A003,R003,L007,Noche,604,630,8.51,7.66,0.85
PD003371,20250402,A003,R001,L006,Día,589,453,8.23,7.53,0.71
PD003372,20250325,A004,R009,L005,Noche,241,229,6.61,5.97,0.64
PD003373,20250113,A004,R009,L002,Tarde,336,285,11.54,8.25,3.29
PD003374,20250320,A006,R005,L005,Día,800,661,6.63,4.81,1.82
PD003375,20250422,A005,R015,L003,Noche,423,383,9.59,6.73,2.86
PD003376,20250314,A006,R020,L006,Noche,290,299,9.52,6.5,3.02
PD003377,20250310,A004,R011,L006,Tarde,582,535,11.81,7.99,3.82
PD003378,20250305,A006,R021,L003,Tarde,477,477,9.06,5.99,3.07
PD003379,20250116,A003,R006,L002,Noche,514,438,8.22,7.1,1.13
PD003380,20250613,A005,R001,L004,Noche,653,588,7.48,4.99,2.49
PD003381,20250612,A004,R002,L006,Tarde,751,605,8.47,7.07,1.39
PD003382,20250526,A003,R008,L004,Día,451,439,8.32,6.55,1.76
PD003383,20250525,A001,R014,L004,Día,133,126,10.88,8.34,2.53
PD003384,20250106,A006,R018,L004,Día,112,105,6.75,4.88,1.87
PD003385,20250328,A005,R003,L001,Tarde,781,830,8.22,6.95,1.27
PD003386,20250516,A001,R029,L002,Tarde,530,458,11.05,8.38,2.68
PD003387,20250315,A006,R007,L002,Noche,79,78,11.99,9.89,2.1
PD003388,20250504,A004,R017,L005,Día,552,575,6.64,5.82,0.83
PD003389,20250424,A004,R009,L001,Día,643,623,7.07,5.22,1.85
PD003390,20250413,A005,R007,L004,Día,354,294,9.23,6.93,2.3
PD003391,20250109,A003,R010,L005,Noche,530,583,11.5,10.4,1.1
PD003392,20250502,A002,R016,L005,Día,520,491,10.45,7.77,2.67
PD003393,20250619,A005,R015,L001,Noche,118,88,8.62,5.99,2.63
PD003394,20250202,A001,R006,L001,Día,109,104,7.71,5.09,2.61
PD003395,20250307,A005,R025,L001,Día,662,563,10.28,7.06,3.22
PD003396,20250520,A002,R029,L004,Noche,886,664,7.99,4.34,3.65
PD003397,20250427,A002,R011,L003,Noche,283,271,9.44,7.1,2.34
PD003398,20250318,A002,R008,L004,Día,803,513,8.87,7.13,1.73
PD003399,20250501,A002,R023,L006,Noche,456,345,6.1,4.27,1.83
PD003400,20250102,A005,R009,L006,Noche,401,324,9.72,6.86,2.86
PD003401,20250628,A006,R019,L001,Noche,455,430,11.82,10.25,1.57
PD003402,20250303,A001,R004,L002,Día,140,124,6.27,5.02,1.24
PD003403,20250518,A001,R023,L007,Tarde,228,201,9.41,8.54,0.87
PD003404,20250212,A004,R012,L007,Tarde,293,269,10.44,8.57,1.88
PD003405,20250615,A006,R020,L005,Día,746,614,11.07,9.69,1.38
PD003406,20250513,A001,R009,L005,Día,289,273,11.1,8.04,3.06
PD003407,20250415,A002,R011,L003,Tarde,532,397,11.78,9.74,2.04
PD003408,20250418,A001,R022,L007,Día,385,391,7.83,6.32,1.51
PD003409,20250518,A005,R024,L004,Día,231,219,9.09,8.18,0.91
PD003410,20250324,A002,R014,L002,Día,696,484,7.84,4.28,3.55
PD003411,20250508,A002,R007,L007,Tarde,577,382,9.68,6.2,3.48
PD003412,20250619,A002,R027,L001,Tarde,569,448,9.57,7.21,2.36
PD003413,20250415,A001,R015,L005,Tarde,785,909,8.76,7.07,1.68
PD003414,20250505,A001,R004,L002,Tarde,407,403,7.16,6.17,0.99
PD003415,20250615,A001,R014,L001,Tarde,99,89,7.59,5.98,1.61
PD003416,20250105,A004,R004,L004,Noche,349,324,7.48,6.55,0.94
PD003417,20250526,A004,R028,L003,Día,126,96,7.8,5.62,2.18
PD003418,20250619,A006,R008,L001,Día,332,263,8.64,6.98,1.66
PD003419,20250526,A004,R001,L005,Tarde,358,314,6.8,4.54,2.26
PD003420,20250109,A006,R030,L007,Día,896,956,6.36,5.09,1.27
PD003421,20250507,A001,R011,L002,Noche,257,199,6.44,5.23,1.21
PD003422,20250415,A005,R008,L007,Día,747,631,9.91,6.84,3.07
PD003423,20250414,A004,R002,L003,Noche,708,681,7.07,5.97,1.11
PD003424,20250121,A003,R028,L001,Tarde,744,693,6.18,4.51,1.67
PD003425,20250427,A005,R019,L004,Noche,236,245,10.97,8.87,2.1
PD003426,20250201,A002,R013,L007,Noche,322,248,9.27,7.04,2.23
PD003427,20250114,A006,R027,L006,Día,725,766,8.83,5.89,2.94
PD003428,20250114,A003,R017,L004,Tarde,428,486,11.01,8.45,2.56
PD003429,20250504,A006,R015,L007,Día,174,146,9.34,6.68,2.66
PD003430,20250416,A005,R022,L006,Noche,697,581,7.89,6.65,1.24
PD003431,20250304,A002,R027,L007,Día,506,420,10.65,7.58,3.07
PD003432,20250624,A002,R023,L001,Día,831,761,6.18,4.51,1.66
PD003433,20250318,A004,R029,L004,Día,345,345,10.95,8.75,2.2
PD003434,20250412,A003,R012,L003,Día,850,935,11.41,7.58,3.83
PD003435,20250621,A006,R017,L005,Día,786,624,11.03,7.91,3.12
PD003436,20250318,A001,R004,L001,Noche,65,64,10.85,9.89,0.97
PD003437,20250105,A003,R006,L001,Tarde,569,606,7.47,5.39,2.07
PD003438,20250625,A003,R011,L001,Día,842,748,6.66,4.96,1.71
PD003439,20250515,A004,R016,L006,Día,81,69,9.83,7.26,2.57
PD003440,20250315,A003,R012,L002,Día,626,578,9.99,8.08,1.91
PD003441,20250628,A004,R001,L001,Día,133,147,10.93,9.9,1.03
PD003442,20250520,A001,R009,L007,Día,815,835,7.77,5.39,2.39
PD003443,20250513,A004,R016,L001,Día,416,342,9.94,7.2,2.74
PD003444,20250131,A003,R008,L001,Noche,114,105,11.65,9.19,2.45
PD003445,20250318,A004,R018,L001,Día,74,80,10.38,7.61,2.78
PD003446,20250425,A003,R026,L004,Noche,153,133,6.46,5.06,1.4
PD003447,20250607,A001,R009,L005,Noche,455,327,10.39,8.59,1.8
PD003448,20250617,A005,R010,L005,Tarde,73,62,10.57,8.24,2.33
PD003449,20250420,A003,R005,L006,Tarde,700,714,7.62,6.28,1.34
PD003450,20250115,A003,R018,L007,Día,317,269,10.38,7.27,3.11
PD003451,20250302,A001,R012,L006,Noche,382,368,7.07,6.06,1.01
PD003452,20250111,A004,R024,L003,Tarde,247,165,9.54,7.18,2.37
PD003453,20250513,A001,R018,L004,Día,207,186,10.81,9.72,1.09
PD003454,20250310,A001,R004,L007,Tarde,264,260,10.68,9.08,1.59
PD003455,20250115,A004,R022,L001,Noche,77,70,6.15,4.19,1.96
PD003456,20250605,A001,R008,L004,Tarde,313,283,8.32,6.37,1.95
PD003457,20250331,A003,R029,L002,Tarde,504,469,9.04,6.99,2.06
PD003458,20250516,A005,R014,L003,Tarde,311,306,10.78,8.93,1.86
PD003459,20250505,A005,R007,L003,Noche,538,456,8.82,6.5,2.32
PD003460,20250528,A003,R023,L002,Noche,883,672,6.18,4.26,1.92
PD003461,20250614,A001,R014,L004,Noche,210,229,8.81,7.24,1.57
