WorkOrderID,CreatedDateKey,ClosedDateKey,AreaID,EquipmentID,ServiceID,ResponsibleID,WorkTypeID,PriorityID,StatusID,EstimatedHours,ActualHours,IsCritical,ReworkFlag,SourceSystem
WO003889,20250428,20250501,A005,EQ0011,SV8,R030,WT2,P2,S4,13.03,19.39,True,False,CMMS
WO003890,20250115,,A005,EQ0011,SV4,R021,WT4,P3,S1,25.3,35.53,False,False,ServiceDesk
WO003891,20250223,20250224,A004,EQ0008,SV1,R002,WT2,P1,S4,5.51,4.89,True,False,CMMS
WO003892,20250627,20250629,A001,EQ0026,SV5,R029,WT3,P1,S4,3.89,9.88,True,False,ServiceDesk
WO003893,20250427,20250429,A003,EQ0022,SV1,R021,WT2,P1,S4,4.94,10.32,True,True,ERP
WO003894,20250523,20250524,A005,EQ0006,SV3,R003,WT2,P1,S4,5.95,4.6,True,False,CMMS
WO003895,20250101,20250111,A005,EQ0006,SV1,R023,WT2,P3,S4,47.08,74.88,False,False,ServiceDesk
WO003896,20250107,,A003,EQ0031,SV6,R013,WT2,P2,S2,14.66,13.05,True,False,ERP
WO003897,20250527,,A006,EQ0019,SV4,R006,WT2,P2,S1,11.98,8.74,True,False,ServiceDesk
WO003898,20250602,,A003,EQ0001,SV5,R012,WT2,P2,S2,15.76,29.61,True,False,ServiceDesk
WO003899,20250418,20250427,A005,EQ0037,SV4,R019,WT5,P3,S4,47.84,64.7,False,False,ERP
WO003900,20250217,,A003,EQ0040,SV8,R027,WT4,P2,S1,15.04,17.54,True,False,ServiceDesk
WO003901,20250404,,A005,EQ0006,SV7,R023,WT3,P4,S3,46.16,31.64,False,False,CMMS
WO003902,20250329,20250409,A003,EQ0022,SV6,R008,WT4,P4,S4,51.81,86.87,False,False,CMMS
WO003903,20250227,20250304,A006,EQ0019,SV7,R005,WT3,P3,S4,37.63,37.15,False,False,CMMS
WO003904,20250525,,A003,EQ0025,SV8,R016,WT1,P2,S3,9.6,13.03,True,False,ServiceDesk
WO003905,20250121,20250127,A001,EQ0026,SV4,R018,WT3,P2,S5,15.0,45.75,True,True,CMMS
WO003906,20250422,20250424,A002,EQ0030,SV6,R018,WT4,P2,S4,10.2,14.98,True,False,ServiceDesk
WO003907,20250616,20250623,A005,EQ0032,SV7,R015,WT3,P3,S4,45.26,51.38,False,False,CMMS
WO003908,20250125,,A004,EQ0004,SV2,R002,WT6,P3,S3,36.03,45.09,False,False,ERP
WO003909,20250507,20250514,A005,EQ0032,SV5,R010,WT5,P3,S4,41.47,53.25,False,True,ServiceDesk
WO003910,20250518,20250519,A006,EQ0027,SV6,R021,WT1,P1,S4,6.88,7.1,True,True,ServiceDesk
WO003911,20250331,20250408,A001,EQ0010,SV4,R024,WT3,P3,S4,37.1,59.96,False,True,ServiceDesk
WO003912,20250214,,A005,EQ0009,SV8,R005,WT4,P3,S3,42.97,25.88,False,False,ERP
WO003913,20250415,20250421,A002,EQ0015,SV8,R010,WT3,P3,S5,62.87,40.96,False,False,ServiceDesk
WO003914,20250603,20250606,A003,EQ0022,SV2,R001,WT1,P2,S4,13.58,16.61,True,False,ERP
WO003915,20250408,,A005,EQ0037,SV6,R023,WT5,P2,S2,19.02,45.04,True,False,ERP
WO003916,20250101,20250109,A001,EQ0028,SV7,R012,WT2,P3,S4,60.98,56.49,False,False,ServiceDesk
WO003917,20250409,,A001,EQ0026,SV4,R019,WT6,P3,S2,58.93,51.69,False,False,ERP
WO003918,20250429,,A005,EQ0034,SV8,R012,WT2,P4,S2,76.34,51.61,False,False,ERP
WO003919,20250113,,A005,EQ0017,SV8,R005,WT5,P4,S2,51.01,24.89,False,False,CMMS
WO003920,20250114,20250120,A005,EQ0037,SV3,R027,WT5,P4,S4,54.86,44.55,False,False,ERP
WO003921,20250409,,A002,EQ0036,SV1,R009,WT2,P1,S2,3.13,5.53,True,True,ERP
WO003922,20250204,20250212,A005,EQ0023,SV6,R030,WT2,P4,S4,60.15,58.92,False,False,ERP
WO003923,20250626,20250630,A004,EQ0012,SV3,R017,WT4,P3,S4,52.78,92.62,False,False,ServiceDesk
WO003924,20250611,20250613,A005,EQ0006,SV3,R007,WT1,P1,S4,5.46,10.84,True,True,CMMS
WO003925,20250225,20250228,A006,EQ0019,SV3,R028,WT1,P2,S4,17.46,20.57,True,False,ERP
WO003926,20250630,20250630,A006,EQ0038,SV4,R006,WT2,P3,S5,28.08,24.69,False,False,ERP
WO003927,20250414,20250424,A006,EQ0019,SV5,R015,WT2,P3,S4,57.79,74.59,False,False,ERP
WO003928,20250611,20250620,A003,EQ0001,SV4,R018,WT2,P4,S4,57.99,65.08,False,False,CMMS
WO003929,20250303,20250326,A006,EQ0024,SV7,R007,WT6,P4,S4,77.85,182.89,False,False,ERP
WO003930,20250207,,A003,EQ0025,SV8,R028,WT2,P3,S2,62.22,40.88,False,False,CMMS
WO003931,20250501,20250504,A005,EQ0039,SV6,R009,WT2,P2,S4,14.77,23.94,True,False,CMMS
WO003932,20250303,20250305,A005,EQ0018,SV6,R029,WT2,P1,S4,6.76,14.32,True,False,ERP
WO003933,20250222,20250228,A004,EQ0003,SV7,R013,WT6,P2,S4,21.5,47.43,True,False,ServiceDesk
WO003934,20250110,20250207,A002,EQ0036,SV3,R015,WT3,P4,S4,104.48,223.82,False,False,ERP
WO003935,20250323,20250407,A005,EQ0006,SV8,R025,WT3,P3,S4,61.12,119.91,False,False,ERP
WO003936,20250216,20250228,A006,EQ0019,SV6,R027,WT2,P4,S4,72.14,90.96,False,False,ServiceDesk
WO003937,20250313,20250314,A006,EQ0024,SV7,R016,WT1,P1,S4,6.1,6.61,True,False,CMMS
WO003938,20250426,20250511,A003,EQ0025,SV8,R027,WT5,P3,S4,50.17,118.78,False,False,ERP
WO003939,20250622,20250628,A005,EQ0032,SV1,R010,WT5,P3,S4,50.64,46.39,False,False,ERP
WO003940,20250304,20250307,A004,EQ0029,SV4,R011,WT2,P2,S4,18.7,16.25,True,False,CMMS
WO003941,20250615,20250618,A004,EQ0002,SV7,R017,WT2,P2,S4,12.71,19.21,True,False,ServiceDesk
WO003942,20250608,20250612,A004,EQ0002,SV4,R002,WT1,P3,S4,31.13,30.2,False,False,ServiceDesk
WO003943,20250425,20250428,A004,EQ0003,SV5,R030,WT2,P2,S4,17.14,22.14,True,False,CMMS
WO003944,20250615,,A004,EQ0012,SV7,R002,WT1,P2,S2,15.32,27.18,True,False,ERP
WO003945,20250416,20250424,A006,EQ0024,SV3,R026,WT3,P4,S4,47.99,59.78,False,True,CMMS
WO003946,20250320,20250321,A005,EQ0037,SV5,R010,WT5,P1,S4,7.02,4.21,True,False,ServiceDesk
WO003947,20250629,20250630,A006,EQ0027,SV2,R026,WT2,P4,S4,52.54,49.02,False,False,ERP
WO003948,20250122,20250128,A006,EQ0024,SV7,R014,WT5,P3,S4,29.62,45.13,False,False,ServiceDesk
WO003949,20250429,20250506,A003,EQ0035,SV6,R007,WT2,P3,S4,59.5,51.95,False,False,CMMS
WO003950,20250424,20250426,A003,EQ0025,SV1,R020,WT6,P2,S4,13.56,12.86,True,False,ServiceDesk
WO003951,20250208,,A005,EQ0023,SV2,R029,WT2,P3,S3,55.44,90.72,False,True,ServiceDesk
WO003952,20250624,20250626,A003,EQ0033,SV8,R025,WT1,P2,S5,10.78,11.75,True,False,ServiceDesk
WO003953,20250108,20250109,A006,EQ0019,SV2,R017,WT2,P1,S4,3.21,6.76,True,False,CMMS
WO003954,20250613,,A002,EQ0015,SV1,R022,WT3,P3,S2,29.37,66.04,False,False,ServiceDesk
WO003955,20250325,,A005,EQ0017,SV2,R009,WT2,P2,S3,11.76,16.89,True,False,CMMS
WO003956,20250426,,A003,EQ0031,SV2,R016,WT2,P4,S3,45.58,26.43,False,True,CMMS
WO003957,20250122,20250123,A002,EQ0036,SV6,R024,WT2,P1,S4,4.03,3.51,True,False,CMMS
WO003958,20250415,20250425,A004,EQ0013,SV8,R025,WT3,P3,S4,62.42,75.98,False,False,ERP
WO003959,20250124,,A005,EQ0009,SV8,R005,WT1,P3,S3,47.74,58.61,False,False,CMMS
WO003960,20250116,,A001,EQ0010,SV8,R028,WT1,P1,S3,3.12,3.71,True,True,ServiceDesk
WO003961,20250401,,A004,EQ0005,SV1,R001,WT6,P3,S1,38.38,38.76,False,False,ServiceDesk
WO003962,20250128,,A002,EQ0015,SV1,R004,WT3,P2,S2,14.11,13.26,True,False,CMMS
WO003963,20250603,20250615,A005,EQ0039,SV3,R012,WT1,P3,S4,60.9,94.09,False,False,ERP
WO003964,20250111,20250120,A001,EQ0028,SV7,R013,WT3,P3,S4,49.33,67.25,False,False,CMMS
WO003965,20250409,,A004,EQ0029,SV7,R025,WT2,P2,S3,19.16,19.03,True,False,ERP
WO003966,20250302,,A005,EQ0009,SV8,R005,WT2,P1,S2,6.22,3.64,True,True,ERP
WO003967,20250518,,A001,EQ0010,SV3,R006,WT1,P3,S3,57.14,137.77,False,False,CMMS
WO003968,20250103,20250106,A004,EQ0004,SV7,R017,WT3,P2,S4,11.08,17.02,True,False,ServiceDesk
WO003969,20250406,20250408,A005,EQ0023,SV1,R006,WT5,P2,S4,14.56,13.32,True,False,CMMS
WO003970,20250621,20250630,A004,EQ0004,SV3,R016,WT1,P4,S4,49.58,72.7,False,False,CMMS
WO003971,20250228,,A005,EQ0006,SV7,R026,WT3,P3,S2,26.27,23.03,False,False,ServiceDesk
WO003972,20250314,,A005,EQ0037,SV8,R005,WT6,P3,S1,29.16,34.19,False,False,ServiceDesk
WO003973,20250619,,A001,EQ0020,SV3,R017,WT5,P3,S2,35.39,39.69,False,True,ServiceDesk
WO003974,20250116,20250121,A005,EQ0032,SV8,R030,WT2,P3,S4,30.13,35.88,False,False,ServiceDesk
WO003975,20250423,20250424,A002,EQ0030,SV5,R020,WT1,P1,S4,6.13,6.15,True,True,ServiceDesk
WO003976,20250107,20250114,A004,EQ0012,SV6,R022,WT2,P3,S4,53.57,48.68,False,False,ServiceDesk
WO003977,20250607,20250617,A002,EQ0015,SV2,R019,WT1,P3,S4,60.91,77.85,False,False,CMMS
WO003978,20250509,,A005,EQ0037,SV3,R014,WT6,P4,S2,72.13,50.08,False,False,ServiceDesk
WO003979,20250204,20250214,A003,EQ0001,SV8,R029,WT1,P4,S4,79.29,79.77,False,False,CMMS
WO003980,20250512,,A005,EQ0017,SV3,R021,WT2,P3,S2,64.74,72.73,False,False,ERP
WO003981,20250126,20250128,A004,EQ0008,SV2,R023,WT2,P1,S4,4.82,9.33,True,False,ServiceDesk
WO003982,20250603,,A005,EQ0017,SV2,R020,WT1,P1,S2,6.89,9.35,True,False,ERP
WO003983,20250525,20250529,A005,EQ0011,SV8,R026,WT6,P2,S4,21.26,29.0,True,False,ServiceDesk
WO003984,20250417,,A005,EQ0009,SV2,R016,WT2,P1,S3,5.09,9.99,True,False,CMMS
WO003985,20250404,,A006,EQ0024,SV2,R009,WT2,P2,S3,10.7,10.55,True,False,CMMS
WO003986,20250529,20250605,A004,EQ0013,SV2,R016,WT5,P2,S4,17.86,51.94,True,False,ERP
WO003987,20250512,20250515,A004,EQ0002,SV5,R024,WT6,P3,S4,28.75,22.83,False,False,ServiceDesk
WO003988,20250512,20250514,A003,EQ0001,SV1,R013,WT2,P2,S4,16.8,15.0,True,False,ServiceDesk
WO003989,20250106,,A004,EQ0013,SV6,R023,WT4,P1,S2,5.77,6.88,True,False,CMMS
WO003990,20250320,20250323,A004,EQ0003,SV8,R026,WT4,P2,S4,18.85,21.34,True,False,ERP
WO003991,20250430,,A005,EQ0037,SV1,R015,WT2,P3,S2,46.12,62.83,False,False,ServiceDesk
WO003992,20250212,20250213,A002,EQ0036,SV5,R022,WT2,P1,S4,4.03,6.04,True,True,CMMS
WO003993,20250202,20250205,A005,EQ0023,SV2,R006,WT4,P2,S4,17.16,22.76,True,False,ERP
WO003994,20250603,20250615,A005,EQ0009,SV8,R014,WT2,P3,S4,63.0,88.97,False,False,ERP
WO003995,20250428,,A003,EQ0040,SV5,R022,WT3,P2,S3,9.18,9.43,True,False,ServiceDesk
WO003996,20250128,20250206,A003,EQ0001,SV6,R018,WT1,P3,S4,50.8,70.78,False,False,CMMS
WO003997,20250409,20250415,A004,EQ0003,SV7,R013,WT2,P3,S4,42.72,46.04,False,True,CMMS
WO003998,20250125,20250129,A004,EQ0002,SV6,R014,WT1,P2,S5,13.23,27.17,True,False,CMMS
WO003999,20250519,,A005,EQ0021,SV6,R013,WT2,P1,S3,7.01,12.55,True,False,ERP
WO004000,20250212,,A001,EQ0028,SV6,R026,WT2,P3,S2,54.86,42.33,False,False,CMMS
WO004001,20250413,,A005,EQ0021,SV8,R019,WT6,P2,S2,18.03,16.25,True,False,ERP
WO004002,20250118,,A004,EQ0029,SV2,R027,WT6,P3,S1,41.1,78.41,False,False,ServiceDesk
WO004003,20250507,20250524,A004,EQ0002,SV3,R018,WT6,P4,S4,85.8,129.06,False,True,ServiceDesk
WO004004,20250516,,A005,EQ0023,SV5,R029,WT2,P1,S3,6.82,9.32,True,False,CMMS
WO004005,20250416,20250418,A004,EQ0005,SV2,R025,WT4,P1,S5,6.1,12.81,True,False,CMMS
WO004006,20250313,20250315,A004,EQ0029,SV4,R009,WT3,P1,S4,3.98,9.41,True,False,CMMS
WO004007,20250418,,A005,EQ0039,SV2,R019,WT3,P4,S1,44.78,22.82,False,False,ERP
WO004008,20250308,20250314,A006,EQ0024,SV1,R016,WT2,P3,S4,60.58,44.98,False,False,ServiceDesk
WO004009,20250316,20250327,A003,EQ0040,SV2,R025,WT2,P3,S4,56.06,82.03,False,False,CMMS
WO004010,20250325,20250413,A001,EQ0010,SV8,R009,WT2,P3,S4,47.68,146.45,False,False,ERP
WO004011,20250330,20250331,A004,EQ0012,SV8,R021,WT3,P2,S4,8.61,7.13,True,False,ERP
WO004012,20250320,20250322,A003,EQ0025,SV5,R013,WT3,P2,S4,14.39,13.98,True,False,ServiceDesk
WO004013,20250303,,A005,EQ0009,SV2,R001,WT2,P4,S2,81.13,110.9,False,False,ServiceDesk
WO004014,20250117,,A004,EQ0004,SV2,R014,WT2,P4,S1,88.7,134.72,False,False,ERP
WO004015,20250226,,A003,EQ0001,SV5,R029,WT3,P1,S3,6.01,6.86,True,False,ServiceDesk
WO004016,20250420,20250428,A005,EQ0006,SV8,R014,WT2,P4,S4,69.31,56.66,False,False,CMMS
WO004017,20250528,20250603,A001,EQ0028,SV6,R021,WT6,P3,S4,52.93,42.65,False,True,ServiceDesk
WO004018,20250302,,A005,EQ0032,SV2,R014,WT1,P4,S2,66.65,50.36,False,True,CMMS
WO004019,20250404,,A004,EQ0029,SV2,R012,WT4,P1,S1,4.3,3.59,True,False,ServiceDesk
WO004020,20250406,20250408,A005,EQ0037,SV3,R027,WT1,P1,S4,5.91,8.5,True,False,ERP
WO004021,20250409,20250416,A005,EQ0011,SV8,R004,WT2,P3,S4,45.21,49.91,False,False,ServiceDesk
WO004022,20250630,,A004,EQ0008,SV3,R017,WT3,P3,S2,62.74,127.57,False,False,CMMS
WO004023,20250308,20250311,A005,EQ0032,SV6,R026,WT6,P2,S4,9.47,22.59,True,False,ServiceDesk
WO004024,20250628,20250630,A006,EQ0024,SV7,R029,WT2,P2,S4,12.22,9.39,True,True,CMMS
WO004025,20250418,,A004,EQ0004,SV3,R021,WT6,P2,S2,9.41,9.82,True,False,ERP
WO004026,20250107,,A005,EQ0011,SV2,R024,WT2,P2,S2,20.12,22.63,True,True,ServiceDesk
WO004027,20250218,20250222,A002,EQ0015,SV7,R021,WT3,P3,S5,27.02,26.89,False,True,ERP
WO004028,20250410,20250412,A003,EQ0001,SV7,R014,WT2,P2,S4,15.17,10.01,True,False,ServiceDesk
WO004029,20250607,,A004,EQ0002,SV6,R029,WT2,P2,S2,15.18,9.94,True,False,CMMS
WO004030,20250113,20250118,A005,EQ0006,SV2,R018,WT2,P3,S4,58.19,38.88,False,False,ERP
WO004031,20250321,20250323,A005,EQ0037,SV8,R029,WT3,P2,S4,8.49,10.97,True,False,ServiceDesk
WO004032,20250303,20250317,A001,EQ0007,SV5,R029,WT2,P3,S4,60.03,109.55,False,False,ServiceDesk
WO004033,20250615,20250621,A006,EQ0024,SV5,R021,WT2,P3,S4,25.47,43.75,False,False,CMMS
WO004034,20250122,20250125,A005,EQ0006,SV7,R029,WT3,P2,S4,16.56,20.85,True,False,ServiceDesk
WO004035,20250422,20250505,A003,EQ0031,SV8,R003,WT2,P3,S4,62.79,99.07,False,True,CMMS
WO004036,20250402,20250404,A005,EQ0039,SV1,R002,WT1,P1,S4,6.15,15.93,True,False,CMMS
WO004037,20250212,20250220,A005,EQ0032,SV3,R006,WT2,P3,S5,32.94,63.75,False,False,ServiceDesk
WO004038,20250606,20250609,A001,EQ0020,SV8,R007,WT6,P3,S4,45.84,18.97,False,True,ERP
WO004039,20250626,20250630,A005,EQ0023,SV4,R018,WT5,P3,S4,62.29,42.0,False,False,ServiceDesk
WO004040,20250529,20250531,A005,EQ0021,SV8,R006,WT6,P2,S4,11.69,15.82,True,False,CMMS
WO004041,20250218,,A002,EQ0036,SV7,R024,WT2,P3,S1,44.22,25.24,False,False,ERP
WO004042,20250109,20250127,A001,EQ0007,SV8,R017,WT3,P3,S4,59.21,140.73,False,False,ERP
WO004043,20250520,20250526,A003,EQ0031,SV6,R027,WT3,P3,S4,47.63,47.0,False,False,CMMS
WO004044,20250213,20250216,A003,EQ0001,SV8,R029,WT4,P3,S4,51.86,19.04,False,True,CMMS
WO004045,20250304,20250311,A002,EQ0036,SV5,R029,WT6,P3,S4,54.43,55.35,False,False,ERP
WO004046,20250624,,A006,EQ0014,SV1,R012,WT6,P3,S2,37.09,46.89,False,False,ServiceDesk
WO004047,20250215,,A003,EQ0033,SV8,R001,WT5,P3,S1,29.48,25.93,False,True,ERP
WO004048,20250629,20250630,A004,EQ0013,SV1,R010,WT6,P3,S4,57.73,63.32,False,True,ERP
WO004049,20250611,20250614,A006,EQ0014,SV1,R001,WT5,P2,S4,12.94,22.49,True,False,ERP
WO004050,20250510,20250527,A002,EQ0030,SV2,R029,WT1,P4,S4,76.75,131.03,False,False,ServiceDesk
WO004051,20250608,,A006,EQ0024,SV5,R025,WT2,P2,S2,9.02,6.71,True,False,ERP
WO004052,20250117,20250122,A005,EQ0018,SV8,R028,WT5,P3,S4,41.38,38.92,False,True,ServiceDesk
WO004053,20250501,20250511,A006,EQ0019,SV2,R005,WT5,P3,S4,27.94,72.65,False,False,ERP
WO004054,20250602,20250611,A006,EQ0014,SV3,R023,WT1,P3,S4,59.69,65.49,False,False,ServiceDesk
WO004055,20250121,20250122,A004,EQ0029,SV2,R016,WT3,P1,S4,4.16,5.88,True,False,ERP
WO004056,20250617,,A004,EQ0005,SV8,R001,WT4,P3,S2,43.95,46.15,False,False,CMMS
WO004057,20250324,20250330,A005,EQ0018,SV5,R011,WT2,P3,S4,34.83,45.55,False,False,ERP
WO004058,20250414,,A003,EQ0022,SV5,R013,WT4,P2,S2,16.66,14.71,True,False,ERP
WO004059,20250403,,A004,EQ0004,SV4,R025,WT5,P2,S2,15.04,9.13,True,True,CMMS
WO004060,20250226,,A005,EQ0016,SV3,R016,WT3,P3,S1,26.0,36.32,False,False,CMMS
WO004061,20250131,,A005,EQ0011,SV1,R001,WT1,P3,S2,64.17,66.96,False,False,ERP
WO004062,20250207,20250210,A005,EQ0021,SV7,R004,WT4,P2,S4,15.44,17.43,True,False,CMMS
WO004063,20250509,,A005,EQ0009,SV3,R004,WT2,P2,S2,10.76,11.46,True,True,ServiceDesk
WO004064,20250520,20250523,A005,EQ0021,SV6,R022,WT1,P3,S4,45.15,20.26,False,True,CMMS
WO004065,20250131,20250203,A003,EQ0035,SV7,R028,WT1,P3,S4,57.81,22.39,False,False,ERP
WO004066,20250408,,A004,EQ0005,SV7,R027,WT1,P2,S2,14.49,8.97,True,False,ServiceDesk
WO004067,20250220,20250309,A003,EQ0022,SV2,R017,WT2,P3,S4,64.35,134.16,False,True,ServiceDesk
WO004068,20250304,20250307,A003,EQ0022,SV8,R022,WT2,P2,S5,14.69,19.29,True,False,ServiceDesk
WO004069,20250603,20250614,A001,EQ0007,SV7,R023,WT3,P3,S4,40.18,84.08,False,True,ServiceDesk
WO004070,20250413,20250415,A001,EQ0026,SV3,R025,WT1,P2,S4,8.99,14.2,True,False,ServiceDesk
WO004071,20250625,20250626,A005,EQ0023,SV6,R013,WT1,P1,S4,3.48,3.45,True,False,ServiceDesk
WO004072,20250212,,A003,EQ0001,SV1,R019,WT3,P1,S1,4.67,3.32,True,True,ServiceDesk
WO004073,20250603,20250605,A005,EQ0009,SV5,R025,WT2,P2,S4,11.01,14.65,True,False,ServiceDesk
WO004074,20250331,20250407,A005,EQ0011,SV3,R018,WT1,P2,S4,16.81,51.18,True,False,CMMS
WO004075,20250513,20250514,A004,EQ0013,SV4,R030,WT2,P2,S4,9.64,7.33,True,True,ServiceDesk
WO004076,20250419,20250424,A005,EQ0037,SV6,R009,WT1,P3,S4,48.41,34.02,False,False,ServiceDesk
WO004077,20250601,,A005,EQ0034,SV4,R012,WT4,P4,S1,82.76,50.81,False,False,ERP
WO004078,20250115,20250125,A006,EQ0019,SV5,R011,WT6,P4,S4,77.3,75.39,False,False,CMMS
WO004079,20250224,20250226,A004,EQ0005,SV3,R026,WT2,P2,S4,12.28,13.13,True,True,ERP
WO004080,20250302,20250307,A003,EQ0033,SV7,R030,WT2,P3,S4,37.45,37.6,False,True,ERP
WO004081,20250606,,A001,EQ0020,SV5,R009,WT1,P1,S1,5.99,7.58,True,False,CMMS
WO004082,20250105,20250110,A002,EQ0036,SV2,R003,WT2,P3,S4,63.56,39.74,False,False,CMMS
WO004083,20250309,,A004,EQ0012,SV4,R025,WT3,P3,S3,36.46,44.99,False,False,ERP
WO004084,20250131,20250204,A005,EQ0016,SV3,R027,WT1,P2,S4,12.41,27.65,True,False,ServiceDesk
WO004085,20250110,20250117,A001,EQ0020,SV7,R016,WT2,P3,S4,32.92,48.69,False,False,ERP
WO004086,20250105,,A001,EQ0020,SV1,R007,WT3,P3,S2,27.87,25.33,False,False,ERP
WO004087,20250225,20250226,A006,EQ0019,SV6,R002,WT1,P1,S4,4.86,3.74,True,False,ERP
WO004088,20250401,,A005,EQ0023,SV2,R029,WT3,P3,S1,57.02,32.71,False,True,CMMS
WO004089,20250212,20250215,A005,EQ0009,SV2,R014,WT5,P2,S4,13.97,21.84,True,False,CMMS
WO004090,20250414,,A004,EQ0013,SV3,R006,WT1,P2,S1,20.53,27.91,True,False,CMMS
WO004091,20250120,20250129,A001,EQ0028,SV1,R020,WT2,P3,S4,63.35,70.64,False,False,ServiceDesk
WO004092,20250126,,A005,EQ0009,SV7,R024,WT3,P3,S1,31.92,43.12,False,False,CMMS
WO004093,20250622,,A005,EQ0023,SV5,R011,WT3,P2,S2,11.97,10.07,True,False,CMMS
WO004094,20250214,,A003,EQ0022,SV2,R026,WT2,P4,S2,66.23,35.94,False,False,ServiceDesk
WO004095,20250506,,A004,EQ0029,SV5,R023,WT4,P4,S3,59.54,74.32,False,False,ERP
WO004096,20250323,20250331,A005,EQ0034,SV7,R023,WT2,P3,S4,62.26,60.14,False,True,CMMS
WO004097,20250518,20250606,A001,EQ0026,SV2,R001,WT2,P3,S5,42.16,146.03,False,False,CMMS
WO004098,20250111,20250114,A005,EQ0006,SV4,R021,WT6,P3,S4,29.35,19.9,False,False,CMMS
WO004099,20250224,,A002,EQ0036,SV8,R016,WT2,P2,S2,9.54,6.16,True,False,ERP
WO004100,20250507,,A005,EQ0017,SV8,R008,WT4,P1,S2,5.53,6.75,True,False,ServiceDesk
WO004101,20250601,20250611,A001,EQ0007,SV1,R007,WT1,P4,S4,62.87,74.48,False,False,ERP
WO004102,20250512,20250521,A004,EQ0013,SV8,R016,WT6,P3,S4,64.54,67.35,False,False,ERP
WO004103,20250620,,A001,EQ0007,SV3,R002,WT1,P4,S2,71.29,121.53,False,False,ServiceDesk
WO004104,20250220,20250223,A001,EQ0028,SV2,R005,WT3,P3,S4,46.99,22.73,False,False,ServiceDesk
WO004105,20250424,20250501,A002,EQ0036,SV6,R025,WT1,P3,S4,28.11,51.39,False,False,ERP
WO004106,20250223,20250224,A005,EQ0034,SV5,R022,WT2,P1,S4,5.4,4.35,True,False,CMMS
WO004107,20250219,20250226,A006,EQ0014,SV3,R018,WT3,P3,S5,30.44,54.88,False,False,CMMS
WO004108,20250405,,A002,EQ0036,SV6,R017,WT1,P4,S1,99.49,104.92,False,False,CMMS
WO004109,20250406,20250418,A001,EQ0026,SV2,R030,WT2,P4,S4,97.58,95.29,False,False,CMMS
WO004110,20250108,,A005,EQ0018,SV3,R002,WT1,P2,S3,10.61,13.9,True,False,ServiceDesk
WO004111,20250115,,A001,EQ0020,SV7,R025,WT4,P4,S2,100.2,71.68,False,False,ERP
WO004112,20250109,20250115,A004,EQ0013,SV5,R022,WT2,P3,S4,50.57,41.7,False,False,CMMS
WO004113,20250606,20250617,A006,EQ0014,SV2,R008,WT2,P3,S4,38.32,81.5,False,False,ERP
WO004114,20250521,20250622,A002,EQ0036,SV2,R028,WT2,P4,S4,107.96,249.07,False,True,ERP
WO004115,20250218,,A001,EQ0026,SV6,R001,WT1,P2,S3,8.86,10.1,True,False,CMMS
WO004116,20250516,20250527,A001,EQ0020,SV5,R015,WT2,P3,S4,61.9,80.83,False,False,CMMS
WO004117,20250221,,A004,EQ0004,SV3,R003,WT4,P2,S2,14.95,18.15,True,False,CMMS
WO004118,20250107,,A006,EQ0027,SV3,R023,WT5,P3,S1,56.06,53.52,False,False,ServiceDesk
WO004119,20250607,,A002,EQ0015,SV4,R003,WT2,P2,S3,19.2,11.16,True,False,ERP
WO004120,20250102,20250105,A004,EQ0008,SV8,R019,WT2,P2,S4,9.14,19.29,True,False,CMMS
WO004121,20250318,,A004,EQ0029,SV6,R028,WT3,P2,S2,18.78,19.02,True,False,ERP
WO004122,20250611,,A001,EQ0020,SV1,R003,WT2,P4,S2,64.62,197.5,False,False,ServiceDesk
WO004123,20250503,20250507,A003,EQ0033,SV2,R014,WT5,P2,S4,21.23,26.97,True,False,ServiceDesk
WO004124,20250306,,A002,EQ0015,SV8,R012,WT2,P3,S1,28.8,27.04,False,False,ERP
WO004125,20250418,,A001,EQ0026,SV6,R013,WT1,P2,S1,17.92,27.26,True,True,ERP
WO004126,20250405,,A005,EQ0011,SV1,R007,WT3,P1,S2,4.24,3.84,True,False,CMMS
WO004127,20250226,20250303,A004,EQ0013,SV4,R013,WT1,P3,S4,54.71,34.38,False,False,ERP
WO004128,20250307,,A003,EQ0022,SV8,R022,WT5,P1,S2,3.13,2.78,True,False,CMMS
WO004129,20250609,,A005,EQ0037,SV7,R006,WT2,P3,S1,33.84,98.32,False,False,ServiceDesk
WO004130,20250412,20250420,A004,EQ0002,SV2,R019,WT2,P3,S4,26.4,58.3,False,False,ServiceDesk
WO004131,20250114,20250128,A005,EQ0018,SV1,R020,WT1,P3,S4,51.65,109.76,False,True,ServiceDesk
WO004132,20250107,20250127,A003,EQ0033,SV7,R014,WT4,P3,S4,54.04,157.58,False,False,ERP
WO004133,20250125,,A001,EQ0010,SV8,R018,WT5,P2,S2,16.9,19.76,True,False,CMMS
WO004134,20250523,,A004,EQ0002,SV5,R007,WT3,P2,S3,13.58,12.66,True,False,ServiceDesk
WO004135,20250209,,A005,EQ0021,SV2,R018,WT2,P3,S2,45.04,29.93,False,True,ServiceDesk
WO004136,20250102,20250107,A004,EQ0005,SV5,R027,WT4,P3,S4,50.02,32.67,False,False,ERP
WO004137,20250404,20250406,A002,EQ0036,SV2,R022,WT6,P1,S4,6.24,9.99,True,False,CMMS
