CostID,DateKey,ProjectID,AreaID,EquipmentID,CostCategory,BudgetAmount,ActualAmount,CommittedAmount,VendorType
CO001830,20250209,PR0070,A017,EQ0005,Instrumentación,82825.48,88195.95,57202.83,Proveedor local
CO001831,20250126,PR0003,A004,EQ0052,Automatización,79551.87,83963.38,79981.77,Proveedor internacional
CO001832,20250420,PR0075,A004,EQ0018,Automatización,136446.84,169718.94,36202.48,Proveedor internacional
CO001833,20250319,PR0065,A004,EQ0053,Lubricantes,68858.76,74361.81,18470.8,Proveedor internacional
CO001834,20250406,PR0031,A017,EQ0040,Neumáticos,6524.61,6534.86,3544.3,Interno
CO001835,20250331,PR0067,A012,EQ0035,Energía,102894.89,74301.55,112677.36,Proveedor local
CO001836,20250221,PR0008,A004,EQ0007,Materiales de desgaste,154729.67,164789.51,83072.04,Proveedor internacional
CO001837,20250527,PR0041,A005,EQ0001,Servicios externos,149022.46,155910.82,60736.97,Interno
CO001838,20250407,PR0009,A004,EQ0011,Contratistas,142865.6,138906.14,53297.29,Proveedor internacional
CO001839,20250525,PR0013,A004,EQ0011,Automatización,128914.48,166608.89,49281.28,Interno
CO001840,20250614,PR0053,A004,EQ0011,Servicios externos,32129.84,45538.28,14896.02,Contratista minero
CO001841,20250127,PR0020,A005,EQ0044,Componentes mayores,128415.5,97824.61,75304.59,Proveedor local
CO001842,20250624,PR0046,A017,EQ0030,Seguridad,44542.62,39541.36,23793.89,Contratista minero
CO001843,20250611,PR0052,A017,EQ0005,Neumáticos,105849.95,105669.94,40161.99,Contratista minero
CO001844,20250407,PR0078,A004,EQ0006,Automatización,103734.35,117045.59,85911.01,Interno
CO001845,20250228,PR0039,A004,EQ0010,Automatización,95633.74,84997.21,53905.61,Proveedor local
CO001846,20250403,PR0025,A005,EQ0013,Materiales de desgaste,140413.77,101651.39,132392.03,Proveedor internacional
CO001847,20250108,PR0008,A005,EQ0037,Instrumentación,132715.83,147459.41,53731.98,Proveedor internacional
CO001848,20250525,PR0065,A017,EQ0005,Materiales de desgaste,159562.19,174809.96,156763.07,Proveedor internacional
CO001849,20250201,PR0051,A017,EQ0005,Neumáticos,158563.56,173405.44,48202.04,Proveedor internacional
CO001850,20250512,PR0029,A013,EQ0026,Componentes mayores,54825.27,45608.96,23530.69,Contratista minero
CO001851,20250505,PR0065,A017,EQ0040,Mano de obra,82376.94,66219.93,28800.33,Contratista minero
CO001852,20250119,PR0051,A004,EQ0011,Repuestos,63658.03,76675.65,59402.06,Proveedor local
CO001853,20250623,PR0073,A005,EQ0013,Instrumentación,93661.03,76686.71,23329.8,Proveedor local
CO001854,20250619,PR0009,A017,EQ0023,Instrumentación,95582.49,76516.99,102221.24,Proveedor internacional
CO001855,20250605,PR0016,A004,EQ0007,Servicios externos,46442.6,43750.29,39247.49,Proveedor local
CO001856,20250207,PR0017,A004,EQ0054,Automatización,127433.78,120196.86,30944.94,Interno
CO001857,20250214,PR0043,A017,EQ0009,Seguridad,134001.1,112472.56,134195.94,Interno
CO001858,20250107,PR0004,A017,EQ0041,Automatización,20891.64,22591.77,12689.63,Interno
CO001859,20250324,PR0008,A010,EQ0028,Componentes mayores,77675.8,120712.81,46660.14,Interno
CO001860,20250612,PR0042,A004,EQ0010,Lubricantes,35400.64,28861.58,29726.26,Contratista minero
CO001861,20250426,PR0073,A004,EQ0006,Repuestos,96426.64,90186.78,95911.67,Contratista minero
CO001862,20250602,PR0045,A010,EQ0025,Mano de obra,35935.17,50816.03,30760.51,Proveedor internacional
CO001863,20250630,PR0058,A006,EQ0056,Mano de obra,19776.57,17347.7,12048.87,Proveedor local
CO001864,20250627,PR0037,A010,EQ0038,Mano de obra,35400.34,41793.68,16639.76,Interno
CO001865,20250625,PR0046,A017,EQ0014,Neumáticos,54234.32,59457.15,53196.09,Proveedor local
CO001866,20250306,PR0039,A005,EQ0047,Energía,52835.2,51956.59,58102.14,Proveedor local
CO001867,20250617,PR0063,A004,EQ0060,Componentes mayores,133073.42,147328.61,94428.16,Interno
CO001868,20250604,PR0021,A010,EQ0038,Energía,100656.08,145661.62,80116.27,Contratista minero
CO001869,20250516,PR0042,A017,EQ0014,Contratistas,17943.26,19906.77,18252.35,Proveedor local
CO001870,20250219,PR0046,A004,EQ0053,Seguridad,83065.33,82464.73,36369.26,Interno
CO001871,20250117,PR0071,A004,EQ0002,Materiales de desgaste,34766.49,35016.36,27673.65,Proveedor local
CO001872,20250416,PR0027,A008,EQ0058,Energía,85037.98,120587.98,80407.39,Proveedor internacional
CO001873,20250408,PR0079,A017,EQ0041,Servicios externos,93961.78,102416.7,86904.6,Contratista minero
CO001874,20250228,PR0076,A009,EQ0043,Instrumentación,73233.51,66523.24,58925.14,Proveedor internacional
CO001875,20250110,PR0072,A010,EQ0038,Componentes mayores,3941.61,6395.31,1900.44,Proveedor internacional
CO001876,20250613,PR0054,A004,EQ0036,Mano de obra,45429.3,40666.93,27234.54,Proveedor local
CO001877,20250419,PR0001,A004,EQ0057,Seguridad,41348.65,41711.11,11097.0,Proveedor internacional
CO001878,20250618,PR0079,A004,EQ0060,Parada planta,64840.49,58189.58,66072.54,Interno
CO001879,20250523,PR0014,A009,EQ0043,Energía,92512.47,88037.23,21457.06,Proveedor local
CO001880,20250316,PR0002,A010,EQ0038,Parada planta,24425.75,30957.37,12661.34,Proveedor internacional
CO001881,20250618,PR0014,A013,EQ0026,Repuestos,35463.76,35864.27,31496.83,Interno
CO001882,20250507,PR0054,A005,EQ0034,Lubricantes,48473.75,56133.95,15135.63,Contratista minero
CO001883,20250318,PR0060,A017,EQ0041,Automatización,121738.53,107142.3,54605.11,Interno
CO001884,20250614,PR0058,A004,EQ0051,Servicios externos,89717.73,81026.28,71636.61,Contratista minero
CO001885,20250325,PR0004,A004,EQ0046,Repuestos,158860.35,162332.92,116142.21,Proveedor internacional
CO001886,20250602,PR0079,A008,EQ0058,Parada planta,101176.35,157024.79,33041.78,Interno
CO001887,20250524,PR0041,A017,EQ0009,Materiales de desgaste,76106.57,89951.61,48939.2,Contratista minero
CO001888,20250203,PR0059,A006,EQ0031,Componentes mayores,42765.37,41753.96,34097.08,Proveedor local
CO001889,20250218,PR0079,A009,EQ0043,Instrumentación,88829.42,79501.19,77674.03,Contratista minero
CO001890,20250513,PR0026,A006,EQ0056,Neumáticos,157121.03,144448.4,134538.52,Proveedor internacional
CO001891,20250226,PR0020,A004,EQ0007,Automatización,85277.8,110616.29,51986.73,Contratista minero
CO001892,20250427,PR0022,A010,EQ0038,Repuestos,57645.29,80668.44,51685.37,Proveedor local
CO001893,20250222,PR0061,A009,EQ0043,Servicios externos,150367.27,139676.06,152290.5,Proveedor internacional
CO001894,20250416,PR0080,A004,EQ0054,Servicios externos,106061.24,130236.88,69855.02,Interno
CO001895,20250122,PR0077,A017,EQ0030,Componentes mayores,50574.62,56023.04,23226.93,Interno
CO001896,20250617,PR0034,A005,EQ0016,Automatización,152399.03,143981.82,86234.5,Contratista minero
CO001897,20250418,PR0007,A004,EQ0019,Seguridad,5275.24,5206.69,2567.92,Interno
CO001898,20250622,PR0018,A013,EQ0026,Mano de obra,66201.4,48898.59,69779.02,Proveedor local
CO001899,20250615,PR0008,A004,EQ0018,Componentes mayores,137958.48,136699.52,93007.02,Proveedor local
CO001900,20250118,PR0018,A004,EQ0002,Neumáticos,146705.72,167824.53,147627.83,Proveedor internacional
CO001901,20250308,PR0066,A010,EQ0038,Componentes mayores,108915.71,148747.16,95176.48,Interno
CO001902,20250419,PR0050,A009,EQ0022,Seguridad,24753.52,27651.43,5488.11,Interno
CO001903,20250224,PR0008,A004,EQ0051,Energía,92754.0,83507.86,83996.24,Proveedor local
CO001904,20250102,PR0061,A010,EQ0025,Neumáticos,92620.47,126050.11,67596.57,Proveedor internacional
CO001905,20250115,PR0028,A004,EQ0020,Energía,47439.39,41027.88,19362.33,Proveedor local
CO001906,20250304,PR0038,A005,EQ0037,Mano de obra,90379.83,85646.16,47243.19,Proveedor internacional
CO001907,20250604,PR0001,A005,EQ0034,Energía,115541.41,107273.27,39949.39,Proveedor internacional
CO001908,20250104,PR0050,A017,EQ0023,Automatización,30819.02,32997.16,29608.57,Contratista minero
CO001909,20250411,PR0065,A005,EQ0016,Seguridad,2162.12,1750.48,1346.65,Contratista minero
CO001910,20250120,PR0026,A010,EQ0039,Seguridad,51641.95,63722.82,32757.24,Proveedor internacional
CO001911,20250307,PR0006,A010,EQ0025,Contratistas,43630.48,54902.49,21034.5,Interno
CO001912,20250327,PR0060,A004,EQ0020,Contratistas,135202.36,166640.77,31645.5,Interno
CO001913,20250627,PR0070,A004,EQ0006,Contratistas,119325.46,127599.65,50242.56,Proveedor local
CO001914,20250101,PR0040,A017,EQ0023,Contratistas,43871.19,23780.53,9805.5,Proveedor local
CO001915,20250112,PR0042,A005,EQ0044,Repuestos,80098.93,70614.16,57331.56,Interno
CO001916,20250201,PR0012,A004,EQ0048,Componentes mayores,43439.41,36348.71,46193.73,Contratista minero
CO001917,20250514,PR0021,A017,EQ0009,Automatización,103748.27,98459.98,104681.8,Contratista minero
CO001918,20250130,PR0033,A004,EQ0002,Mano de obra,106053.74,86632.06,83316.53,Interno
CO001919,20250417,PR0001,A017,EQ0021,Repuestos,151234.74,168586.49,112350.97,Interno
CO001920,20250403,PR0020,A017,EQ0021,Servicios externos,42181.82,44416.94,26089.48,Interno
CO001921,20250312,PR0080,A005,EQ0013,Materiales de desgaste,114630.8,96707.29,45581.75,Proveedor local
CO001922,20250210,PR0034,A010,EQ0032,Servicios externos,82350.33,110505.09,58999.52,Interno
CO001923,20250408,PR0014,A010,EQ0025,Neumáticos,104177.15,165536.25,36243.25,Interno
CO001924,20250508,PR0011,A017,EQ0041,Instrumentación,95394.76,78968.77,34648.33,Contratista minero
CO001925,20250413,PR0057,A017,EQ0027,Materiales de desgaste,158183.73,129820.91,117873.07,Proveedor local
CO001926,20250427,PR0044,A004,EQ0060,Seguridad,9575.54,10301.53,2491.54,Contratista minero
CO001927,20250621,PR0012,A004,EQ0036,Instrumentación,113385.12,113792.36,26754.08,Contratista minero
CO001928,20250516,PR0023,A004,EQ0010,Contratistas,92119.18,71646.65,73464.19,Proveedor local
CO001929,20250312,PR0011,A006,EQ0031,Parada planta,24058.25,22781.66,21252.58,Proveedor internacional
CO001930,20250522,PR0066,A004,EQ0010,Seguridad,50414.92,60312.47,18563.5,Interno
CO001931,20250408,PR0079,A013,EQ0026,Lubricantes,4945.99,2307.32,4153.41,Interno
CO001932,20250224,PR0005,A005,EQ0001,Energía,28699.91,31219.27,25612.13,Proveedor internacional
CO001933,20250423,PR0033,A017,EQ0009,Mano de obra,36489.19,24021.25,32953.34,Contratista minero
CO001934,20250501,PR0008,A017,EQ0014,Mano de obra,80166.73,65906.83,16351.4,Proveedor internacional
CO001935,20250102,PR0070,A004,EQ0060,Instrumentación,35647.95,40478.06,19724.99,Contratista minero
CO001936,20250416,PR0063,A013,EQ0050,Repuestos,17833.64,17337.13,15697.45,Proveedor internacional
CO001937,20250607,PR0032,A005,EQ0044,Lubricantes,130122.54,123103.36,83813.75,Proveedor internacional
CO001938,20250415,PR0080,A017,EQ0008,Energía,141903.15,184348.19,84011.99,Interno
CO001939,20250206,PR0008,A004,EQ0020,Neumáticos,36359.08,29933.75,25381.39,Proveedor internacional
CO001940,20250421,PR0058,A005,EQ0013,Mano de obra,127033.18,161377.1,40748.2,Interno
CO001941,20250415,PR0072,A008,EQ0042,Servicios externos,18573.86,24784.77,8372.78,Proveedor internacional
CO001942,20250220,PR0060,A004,EQ0046,Repuestos,5044.68,4972.27,3335.15,Interno
CO001943,20250516,PR0026,A005,EQ0001,Servicios externos,37232.98,35936.41,14461.33,Proveedor internacional
CO001944,20250629,PR0067,A004,EQ0046,Automatización,152442.87,148894.66,153357.35,Contratista minero
CO001945,20250305,PR0063,A005,EQ0016,Componentes mayores,82815.72,72609.98,49367.98,Interno
CO001946,20250611,PR0019,A005,EQ0016,Automatización,126355.37,114249.58,63757.09,Proveedor internacional
CO001947,20250611,PR0026,A004,EQ0020,Repuestos,2703.5,2973.1,1392.6,Interno
CO001948,20250425,PR0019,A004,EQ0019,Instrumentación,159428.21,181991.39,78860.04,Proveedor local
CO001949,20250607,PR0032,A004,EQ0046,Contratistas,66305.96,79510.46,34038.91,Contratista minero
CO001950,20250116,PR0037,A005,EQ0016,Componentes mayores,41674.83,44606.68,22667.41,Proveedor internacional
CO001951,20250116,PR0079,A005,EQ0034,Parada planta,136690.25,142872.2,126482.19,Proveedor internacional
CO001952,20250203,PR0017,A008,EQ0033,Lubricantes,10180.93,14257.85,4564.04,Interno
CO001953,20250514,PR0016,A017,EQ0014,Seguridad,70041.98,62180.53,67914.27,Contratista minero
CO001954,20250403,PR0016,A008,EQ0058,Instrumentación,131217.69,209551.55,79579.7,Interno
CO001955,20250508,PR0077,A005,EQ0047,Mano de obra,46598.61,55250.31,10036.24,Proveedor internacional
CO001956,20250409,PR0031,A005,EQ0016,Repuestos,91446.08,99438.61,18599.06,Proveedor internacional
CO001957,20250520,PR0025,A017,EQ0014,Energía,86299.9,71103.22,72225.51,Proveedor internacional
CO001958,20250524,PR0018,A013,EQ0026,Materiales de desgaste,12131.28,13066.27,10016.38,Interno
CO001959,20250208,PR0012,A017,EQ0024,Neumáticos,137170.66,106905.32,65800.76,Proveedor internacional
CO001960,20250105,PR0064,A017,EQ0041,Materiales de desgaste,57465.0,55152.62,29378.74,Proveedor local
CO001961,20250506,PR0029,A010,EQ0015,Parada planta,60113.22,68897.99,41575.56,Interno
CO001962,20250331,PR0064,A004,EQ0053,Lubricantes,78778.96,87119.4,68251.76,Contratista minero
CO001963,20250506,PR0047,A004,EQ0036,Automatización,132642.71,114526.63,94506.35,Proveedor local
CO001964,20250523,PR0054,A012,EQ0045,Componentes mayores,88064.79,114582.7,75228.91,Proveedor internacional
CO001965,20250325,PR0011,A008,EQ0033,Mano de obra,107959.12,164158.35,50015.5,Proveedor local
CO001966,20250331,PR0058,A004,EQ0007,Lubricantes,22228.27,26149.58,23976.49,Proveedor internacional
CO001967,20250528,PR0002,A004,EQ0006,Automatización,117064.33,115818.54,104520.83,Contratista minero
CO001968,20250326,PR0035,A004,EQ0051,Neumáticos,151660.91,160125.13,35654.83,Interno
CO001969,20250303,PR0013,A017,EQ0009,Energía,66384.5,60834.39,72061.74,Proveedor internacional
CO001970,20250329,PR0024,A010,EQ0038,Automatización,118684.86,158432.4,51413.41,Proveedor local
CO001971,20250619,PR0077,A004,EQ0020,Energía,44714.09,38124.87,12443.42,Contratista minero
CO001972,20250204,PR0043,A004,EQ0002,Energía,62277.34,37520.73,16697.72,Proveedor internacional
CO001973,20250223,PR0002,A004,EQ0046,Componentes mayores,116203.49,121012.78,69563.51,Proveedor local
CO001974,20250113,PR0050,A004,EQ0059,Mano de obra,39757.74,45117.6,43470.14,Contratista minero
CO001975,20250206,PR0038,A008,EQ0012,Contratistas,11823.04,16707.44,12935.81,Proveedor local
CO001976,20250529,PR0048,A004,EQ0010,Automatización,85500.83,105568.57,89751.32,Proveedor internacional
CO001977,20250212,PR0031,A004,EQ0053,Materiales de desgaste,104233.84,99593.46,114526.57,Proveedor local
CO001978,20250110,PR0009,A009,EQ0043,Parada planta,106665.01,68740.69,82973.1,Proveedor internacional
CO001979,20250420,PR0043,A006,EQ0056,Contratistas,157907.02,162650.26,83422.19,Interno
CO001980,20250401,PR0051,A017,EQ0008,Repuestos,48864.29,52673.29,11547.31,Proveedor local
CO001981,20250624,PR0050,A010,EQ0032,Instrumentación,107862.17,151451.26,104199.88,Proveedor internacional
CO001982,20250119,PR0036,A017,EQ0008,Seguridad,94000.84,91101.25,44585.96,Proveedor internacional
CO001983,20250223,PR0051,A005,EQ0016,Componentes mayores,132006.02,147874.03,71138.71,Proveedor internacional
CO001984,20250416,PR0080,A004,EQ0011,Contratistas,118009.43,98409.86,46021.41,Contratista minero
CO001985,20250506,PR0022,A004,EQ0046,Materiales de desgaste,34579.5,41633.45,36759.4,Contratista minero
CO001986,20250511,PR0006,A004,EQ0060,Automatización,101064.07,97722.94,89422.54,Proveedor internacional
CO001987,20250110,PR0032,A004,EQ0057,Lubricantes,18305.47,21955.99,7092.53,Proveedor local
CO001988,20250215,PR0054,A004,EQ0057,Energía,64955.16,76558.04,20051.1,Interno
CO001989,20250204,PR0038,A009,EQ0022,Servicios externos,158234.43,165899.62,42531.93,Proveedor local
CO001990,20250214,PR0079,A017,EQ0041,Componentes mayores,88319.59,101372.74,44657.56,Contratista minero
CO001991,20250618,PR0068,A004,EQ0060,Lubricantes,88172.89,75616.33,47817.59,Interno
CO001992,20250111,PR0056,A017,EQ0024,Neumáticos,59957.93,57105.96,24476.74,Proveedor internacional
CO001993,20250512,PR0072,A017,EQ0040,Materiales de desgaste,11007.48,7720.5,5054.43,Contratista minero
CO001994,20250417,PR0058,A017,EQ0030,Automatización,34444.7,29524.16,24388.05,Contratista minero
CO001995,20250324,PR0047,A004,EQ0004,Mano de obra,22656.76,18025.53,11372.89,Proveedor internacional
CO001996,20250515,PR0012,A010,EQ0032,Mano de obra,94701.63,112390.48,73504.92,Contratista minero
CO001997,20250626,PR0079,A005,EQ0013,Instrumentación,136202.13,130099.54,120397.83,Contratista minero
CO001998,20250417,PR0038,A004,EQ0020,Energía,36822.16,33741.64,34695.06,Contratista minero
CO001999,20250514,PR0020,A017,EQ0024,Seguridad,97047.38,90759.81,34576.72,Proveedor local
CO002000,20250307,PR0003,A004,EQ0002,Neumáticos,47092.09,35793.08,27166.38,Interno
CO002001,20250428,PR0063,A004,EQ0048,Lubricantes,101621.15,101333.18,95813.22,Contratista minero
CO002002,20250223,PR0066,A004,EQ0059,Repuestos,157326.02,197510.78,115951.06,Proveedor internacional
CO002003,20250414,PR0072,A005,EQ0013,Materiales de desgaste,125593.28,150941.89,91325.46,Interno
CO002004,20250328,PR0005,A008,EQ0042,Automatización,49536.49,62771.17,23658.76,Contratista minero
CO002005,20250304,PR0061,A004,EQ0053,Contratistas,147031.54,137592.79,112892.3,Proveedor local
CO002006,20250103,PR0064,A005,EQ0037,Parada planta,51504.51,55917.22,30363.45,Proveedor internacional
CO002007,20250304,PR0028,A005,EQ0016,Materiales de desgaste,26475.4,33071.95,24334.9,Proveedor internacional
CO002008,20250125,PR0063,A006,EQ0031,Energía,157400.93,178694.28,59672.15,Proveedor internacional
CO002009,20250128,PR0025,A017,EQ0027,Servicios externos,101552.66,118539.08,38869.16,Contratista minero
CO002010,20250107,PR0064,A004,EQ0052,Instrumentación,97516.51,94518.19,84504.36,Proveedor local
CO002011,20250413,PR0032,A017,EQ0030,Servicios externos,91186.45,99632.95,46731.72,Contratista minero
CO002012,20250614,PR0043,A017,EQ0055,Seguridad,9085.34,7602.03,7092.35,Contratista minero
CO002013,20250616,PR0010,A017,EQ0041,Repuestos,104941.37,122639.81,89243.97,Proveedor local
CO002014,20250207,PR0015,A004,EQ0019,Seguridad,116043.5,124169.61,48214.13,Proveedor local
CO002015,20250420,PR0040,A010,EQ0032,Energía,18871.61,28327.84,10187.51,Contratista minero
CO002016,20250428,PR0052,A017,EQ0014,Servicios externos,63760.62,54011.71,61155.06,Proveedor local
CO002017,20250102,PR0058,A010,EQ0038,Seguridad,52083.24,75078.15,41331.01,Proveedor local
CO002018,20250513,PR0001,A017,EQ0009,Servicios externos,154099.48,189171.56,59200.12,Interno
CO002019,20250102,PR0062,A004,EQ0049,Servicios externos,122148.29,87526.1,72370.45,Contratista minero
CO002020,20250226,PR0037,A004,EQ0002,Seguridad,131085.05,126500.13,64408.0,Contratista minero
CO002021,20250228,PR0002,A004,EQ0002,Lubricantes,97258.3,126912.24,49442.18,Interno
CO002022,20250403,PR0003,A004,EQ0007,Materiales de desgaste,50360.93,53520.86,13268.24,Contratista minero
CO002023,20250110,PR0074,A017,EQ0014,Contratistas,117492.36,147008.15,91213.76,Interno
CO002024,20250310,PR0006,A005,EQ0013,Neumáticos,159058.44,170065.79,77702.89,Proveedor internacional
CO002025,20250312,PR0041,A017,EQ0024,Automatización,68676.05,82466.11,22189.69,Contratista minero
CO002026,20250104,PR0018,A008,EQ0042,Componentes mayores,53563.38,82728.51,39750.69,Proveedor internacional
CO002027,20250119,PR0029,A013,EQ0026,Seguridad,58925.21,61703.06,21862.02,Interno
CO002028,20250619,PR0014,A017,EQ0021,Neumáticos,93774.08,112224.8,37110.63,Proveedor internacional
CO002029,20250527,PR0024,A017,EQ0024,Neumáticos,45474.28,47638.09,18953.92,Interno
CO002030,20250309,PR0034,A005,EQ0016,Automatización,2743.08,3386.12,1689.33,Proveedor local
CO002031,20250313,PR0073,A010,EQ0015,Lubricantes,158160.84,185989.59,141297.21,Interno
CO002032,20250617,PR0076,A004,EQ0004,Mano de obra,76126.77,60747.6,44618.92,Proveedor internacional
CO002033,20250215,PR0032,A017,EQ0003,Componentes mayores,92142.06,93408.78,18703.94,Contratista minero
CO002034,20250329,PR0064,A017,EQ0014,Componentes mayores,50243.28,48505.61,29578.0,Proveedor internacional
CO002035,20250608,PR0023,A017,EQ0041,Componentes mayores,4578.15,3471.96,3824.51,Proveedor internacional
CO002036,20250319,PR0064,A005,EQ0044,Lubricantes,98483.76,88887.04,93695.23,Proveedor local
CO002037,20250517,PR0005,A004,EQ0054,Lubricantes,105321.48,113384.18,86167.23,Interno
CO002038,20250120,PR0039,A012,EQ0035,Repuestos,28471.23,36587.06,22126.37,Proveedor internacional
CO002039,20250529,PR0016,A017,EQ0040,Energía,22689.01,19516.68,17084.9,Proveedor internacional
CO002040,20250628,PR0064,A005,EQ0001,Componentes mayores,137306.28,126102.59,38502.17,Interno
CO002041,20250309,PR0046,A009,EQ0022,Contratistas,137830.14,147602.63,61284.8,Proveedor local
CO002042,20250215,PR0023,A004,EQ0036,Componentes mayores,33023.01,31555.55,30155.55,Contratista minero
CO002043,20250615,PR0064,A010,EQ0025,Neumáticos,19957.31,28976.4,7251.05,Proveedor internacional
CO002044,20250204,PR0060,A006,EQ0031,Parada planta,25905.7,27408.22,27265.81,Interno
CO002045,20250103,PR0012,A004,EQ0051,Servicios externos,114429.42,116924.29,103019.78,Proveedor local
CO002046,20250411,PR0043,A004,EQ0054,Neumáticos,126621.64,145830.45,134271.99,Proveedor local
CO002047,20250310,PR0051,A005,EQ0013,Servicios externos,119518.72,119323.96,66764.49,Contratista minero
CO002048,20250228,PR0042,A017,EQ0014,Automatización,139228.47,124731.09,90536.47,Contratista minero
CO002049,20250518,PR0034,A004,EQ0006,Automatización,74291.09,72964.03,41982.18,Contratista minero
CO002050,20250424,PR0005,A004,EQ0020,Componentes mayores,11467.62,10053.69,4853.94,Contratista minero
CO002051,20250617,PR0018,A008,EQ0033,Materiales de desgaste,3542.53,4388.28,3082.63,Interno
CO002052,20250313,PR0068,A005,EQ0034,Lubricantes,81409.33,68037.02,50754.54,Contratista minero
CO002053,20250104,PR0036,A004,EQ0048,Componentes mayores,67281.04,63497.97,65014.61,Proveedor internacional
CO002054,20250302,PR0073,A004,EQ0002,Energía,102581.12,86260.17,71502.39,Interno
CO002055,20250223,PR0001,A004,EQ0049,Energía,116298.49,113642.7,127679.16,Interno
CO002056,20250507,PR0065,A004,EQ0010,Automatización,67033.2,65033.32,59571.63,Contratista minero
CO002057,20250525,PR0058,A004,EQ0052,Repuestos,149334.76,161303.23,62233.33,Contratista minero
CO002058,20250405,PR0023,A017,EQ0027,Neumáticos,87378.09,99731.86,71302.46,Proveedor local
CO002059,20250514,PR0079,A004,EQ0060,Mano de obra,26653.43,30303.83,9987.45,Proveedor local
CO002060,20250311,PR0059,A010,EQ0025,Parada planta,138094.6,174378.94,87711.15,Contratista minero
CO002061,20250128,PR0001,A004,EQ0010,Instrumentación,87553.24,109602.69,27822.26,Contratista minero
CO002062,20250122,PR0050,A004,EQ0060,Energía,15529.95,17151.51,14619.15,Contratista minero
CO002063,20250418,PR0028,A010,EQ0038,Mano de obra,134566.62,164527.99,139360.93,Interno
CO002064,20250218,PR0015,A005,EQ0044,Seguridad,100858.15,110346.52,74787.76,Proveedor local
CO002065,20250522,PR0051,A004,EQ0011,Automatización,70022.3,58953.72,23208.4,Interno
CO002066,20250311,PR0078,A005,EQ0037,Neumáticos,134479.41,130037.08,60235.45,Proveedor internacional
CO002067,20250626,PR0035,A013,EQ0026,Energía,70572.15,71422.73,29239.08,Interno
CO002068,20250317,PR0018,A010,EQ0039,Repuestos,134313.52,173204.45,110296.75,Interno
CO002069,20250618,PR0078,A004,EQ0019,Instrumentación,75690.54,66718.65,82586.73,Contratista minero
CO002070,20250214,PR0048,A008,EQ0033,Repuestos,31187.59,49169.4,10194.82,Proveedor internacional
CO002071,20250113,PR0032,A006,EQ0031,Neumáticos,108218.43,104556.06,68996.92,Contratista minero
CO002072,20250307,PR0019,A004,EQ0002,Parada planta,48355.29,47397.73,35056.17,Proveedor local
CO002073,20250515,PR0011,A017,EQ0009,Mano de obra,19544.29,21203.52,9796.99,Contratista minero
CO002074,20250611,PR0044,A004,EQ0049,Componentes mayores,16945.07,17809.79,16796.4,Proveedor local
CO002075,20250322,PR0044,A017,EQ0055,Parada planta,133459.44,131528.14,99921.6,Interno
CO002076,20250218,PR0037,A005,EQ0029,Componentes mayores,91406.85,98578.54,53488.65,Contratista minero
CO002077,20250314,PR0027,A017,EQ0009,Servicios externos,150737.71,128626.71,142521.36,Contratista minero
CO002078,20250304,PR0039,A004,EQ0049,Lubricantes,21873.69,22010.2,13893.64,Contratista minero
CO002079,20250128,PR0030,A004,EQ0036,Instrumentación,95846.3,94895.87,93020.91,Interno
CO002080,20250110,PR0070,A004,EQ0002,Repuestos,24571.41,18791.34,24891.6,Proveedor local
CO002081,20250129,PR0027,A004,EQ0051,Seguridad,45865.61,47526.06,42483.14,Interno
CO002082,20250612,PR0041,A004,EQ0054,Materiales de desgaste,62877.69,70486.32,68476.15,Contratista minero
CO002083,20250304,PR0024,A005,EQ0016,Parada planta,117561.71,138201.74,127570.55,Proveedor internacional
CO002084,20250502,PR0028,A004,EQ0057,Parada planta,105850.53,104599.64,94884.74,Contratista minero
CO002085,20250503,PR0066,A004,EQ0006,Lubricantes,29987.66,27720.23,31434.31,Contratista minero
CO002086,20250121,PR0048,A017,EQ0040,Seguridad,55452.85,54989.06,52345.52,Proveedor local
CO002087,20250327,PR0015,A017,EQ0005,Parada planta,33038.85,42029.76,8731.56,Contratista minero
CO002088,20250615,PR0036,A009,EQ0043,Repuestos,11171.08,13361.86,7767.24,Interno
CO002089,20250228,PR0040,A004,EQ0051,Componentes mayores,104593.77,100260.8,55090.85,Proveedor internacional
CO002090,20250115,PR0044,A005,EQ0034,Parada planta,134446.75,142488.25,123568.66,Contratista minero
CO002091,20250314,PR0077,A008,EQ0012,Seguridad,2118.53,3236.45,1074.58,Proveedor local
CO002092,20250603,PR0036,A004,EQ0006,Parada planta,21074.91,19072.74,21072.8,Interno
CO002093,20250115,PR0002,A004,EQ0052,Repuestos,44544.14,40709.72,35305.78,Interno
CO002094,20250221,PR0075,A005,EQ0044,Materiales de desgaste,99120.15,86326.1,51740.48,Proveedor local
CO002095,20250503,PR0066,A013,EQ0026,Lubricantes,82941.47,91593.71,23332.42,Proveedor local
CO002096,20250623,PR0060,A004,EQ0010,Parada planta,7570.38,8951.42,6954.27,Interno
CO002097,20250604,PR0020,A017,EQ0027,Mano de obra,136426.97,137743.1,132031.0,Contratista minero
CO002098,20250414,PR0057,A010,EQ0038,Repuestos,62669.29,74393.03,42844.67,Proveedor internacional
CO002099,20250529,PR0006,A004,EQ0049,Energía,14770.71,13660.36,12226.62,Interno
CO002100,20250616,PR0008,A017,EQ0021,Contratistas,15923.01,14790.51,6071.55,Interno
