CostID,DateKey,ProjectID,AreaID,EquipmentID,CostCategory,BudgetAmount,ActualAmount,CommittedAmount,VendorType,_SourceFile,_ExportedAt,_LegacyRowNumber,UnusedERPColumn
CO002024,20250622,PR0034,A003,EQ0017,Contratista,35886.35,35779.68,28475.05,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2024,legacy-cost-center
CO002025,20250406,PR0040,A003,EQ0029,Servicios,34792.79,42003.87,28908.17,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2025,legacy-cost-center
CO002026,20250321,PR0037,A005,EQ0037,Energía,65906.92,74805.63,60876.74,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2026,legacy-cost-center
CO002027,20250517,PR0021,A002,EQ0014,Servicios,33699.96,35187.1,19603.62,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2027,legacy-cost-center
CO002028,20250108,PR0051,A002,EQ0022,Servicios,49937.42,41483.79,10646.79,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2028,legacy-cost-center
CO002029,20250624,PR0018,A005,EQ0016,Servicios,65832.71,87864.61,28274.44,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2029,legacy-cost-center
CO002030,20250415,PR0054,A001,EQ0028,Repuestos,38023.14,35134.88,8110.47,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2030,legacy-cost-center
CO002031,20250103,PR0035,A003,EQ0017,Servicios,60733.52,50393.61,30695.66,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2031,legacy-cost-center
CO002032,20250331,PR0065,A006,EQ0039,Repuestos,41066.06,45702.73,32709.02,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2032,legacy-cost-center
CO002033,20250318,PR0054,A001,EQ0028,Repuestos,20094.62,24395.71,6592.33,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2033,legacy-cost-center
CO002034,20250227,PR0006,A005,EQ0019,Materiales,47496.34,61373.94,45001.85,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2034,legacy-cost-center
CO002035,20250507,PR0070,A001,EQ0012,Repuestos,20287.33,22420.93,17163.2,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2035,legacy-cost-center
CO002036,20250114,PR0010,A003,EQ0022,Energía,60894.38,53314.26,14176.87,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2036,legacy-cost-center
CO002037,20250211,PR0054,A001,EQ0020,Energía,21913.82,27611.04,13758.47,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2037,legacy-cost-center
CO002038,20250516,PR0079,A001,EQ0025,Contratista,10275.91,10829.29,9549.5,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2038,legacy-cost-center
CO002039,20250512,PR0066,A003,EQ0031,Repuestos,54153.33,56119.04,52413.22,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2039,legacy-cost-center
CO002040,20250317,PR0062,A006,EQ0039,Mano de obra,54081.31,52614.37,41823.62,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2040,legacy-cost-center
CO002041,20250206,PR0063,A001,EQ0005,Energía,58345.49,62161.75,50976.23,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2041,legacy-cost-center
CO002042,20250514,PR0004,A001,EQ0019,Energía,45240.62,46172.85,17628.66,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2042,legacy-cost-center
CO002043,20250518,PR0077,A001,EQ0033,Contratista,54803.61,57306.92,58798.6,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2043,legacy-cost-center
CO002044,20250109,PR0060,A002,EQ0013,Servicios,45791.42,47996.53,9864.49,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2044,legacy-cost-center
CO002045,20250125,PR0004,A001,EQ0012,Energía,68320.54,63657.6,50870.97,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2045,legacy-cost-center
CO002046,20250404,PR0048,A006,EQ0033,Repuestos,42503.56,39207.24,25753.48,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2046,legacy-cost-center
CO002047,20250414,PR0073,A002,EQ0033,Materiales,12102.52,12640.28,5606.21,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2047,legacy-cost-center
CO002048,20250328,PR0080,A006,EQ0013,Repuestos,62976.9,58932.02,38828.59,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2048,legacy-cost-center
CO002049,20250630,PR0027,A006,EQ0010,Repuestos,7966.3,7712.48,7315.14,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2049,legacy-cost-center
CO002050,20250506,PR0031,A003,EQ0007,Materiales,15143.96,16788.51,14712.96,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2050,legacy-cost-center
CO002051,20250424,PR0078,A004,EQ0015,Repuestos,64958.19,69335.78,47426.51,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2051,legacy-cost-center
CO002052,20250225,PR0068,A004,EQ0031,Repuestos,19520.19,18240.4,6931.15,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2052,legacy-cost-center
CO002053,20250206,PR0016,A004,EQ0029,Materiales,20217.62,26314.86,7459.1,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2053,legacy-cost-center
CO002054,20250118,PR0028,A002,EQ0004,Servicios,17458.94,17563.42,4202.55,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2054,legacy-cost-center
CO002055,20250101,PR0070,A001,EQ0004,Energía,42743.17,48737.74,9507.92,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2055,legacy-cost-center
CO002056,20250419,PR0032,A003,EQ0023,Materiales,35354.23,35055.38,14229.14,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2056,legacy-cost-center
CO002057,20250219,PR0036,A002,EQ0002,Energía,15918.55,12478.68,11421.65,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2057,legacy-cost-center
CO002058,20250110,PR0020,A003,EQ0028,Energía,67304.13,52797.2,16892.2,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2058,legacy-cost-center
CO002059,20250116,PR0017,A003,EQ0024,Mano de obra,15587.82,13515.17,15777.51,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2059,legacy-cost-center
CO002060,20250501,PR0009,A004,EQ0037,Mano de obra,15005.88,13073.71,5053.66,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2060,legacy-cost-center
CO002061,20250211,PR0035,A003,EQ0025,Materiales,21618.19,22278.17,23747.75,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2061,legacy-cost-center
CO002062,20250205,PR0059,A003,EQ0001,Energía,21155.75,22107.8,10691.72,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2062,legacy-cost-center
CO002063,20250519,PR0070,A001,EQ0018,Energía,50079.04,37427.35,37134.13,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2063,legacy-cost-center
CO002064,20250505,PR0057,A002,EQ0039,Energía,33165.53,40236.28,36476.08,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2064,legacy-cost-center
CO002065,20250531,PR0032,A003,EQ0036,Contratista,30295.76,39937.11,27033.13,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2065,legacy-cost-center
CO002066,20250216,PR0016,A004,EQ0006,Materiales,10037.04,13512.74,2730.59,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2066,legacy-cost-center
CO002067,20250524,PR0045,A003,EQ0040,Energía,56327.03,39523.08,36122.5,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2067,legacy-cost-center
CO002068,20250129,PR0069,A006,EQ0030,Energía,25310.44,21109.7,11961.11,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2068,legacy-cost-center
CO002069,20250331,PR0072,A001,EQ0015,Servicios,61119.85,51507.07,26667.8,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2069,legacy-cost-center
CO002070,20250220,PR0030,A004,EQ0037,Contratista,13497.12,17656.43,6685.67,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2070,legacy-cost-center
CO002071,20250425,PR0042,A005,EQ0022,Repuestos,15551.22,19883.02,11267.79,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2071,legacy-cost-center
CO002072,20250401,PR0025,A003,EQ0010,Repuestos,31219.27,35436.84,25350.02,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2072,legacy-cost-center
CO002073,20250130,PR0036,A002,EQ0023,Energía,26819.51,18741.91,11418.18,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2073,legacy-cost-center
CO002074,20250429,PR0043,A003,EQ0026,Contratista,21982.11,17288.73,15887.56,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2074,legacy-cost-center
CO002075,20250303,PR0021,A002,EQ0009,Mano de obra,55469.79,59454.66,37651.04,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2075,legacy-cost-center
CO002076,20250129,PR0036,A002,EQ0034,Mano de obra,32940.84,34492.2,33340.96,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2076,legacy-cost-center
CO002077,20250531,PR0080,A006,EQ0025,Servicios,40020.28,37031.66,20114.09,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2077,legacy-cost-center
CO002078,20250306,PR0046,A006,EQ0015,Contratista,20908.05,22650.08,8276.35,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2078,legacy-cost-center
CO002079,20250101,PR0043,A003,EQ0008,Contratista,57700.24,57433.52,59184.06,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2079,legacy-cost-center
CO002080,20250329,PR0026,A001,EQ0011,Repuestos,21072.51,25291.34,11791.0,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2080,legacy-cost-center
CO002081,20250109,PR0076,A001,EQ0016,Materiales,8662.62,9713.74,8699.09,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2081,legacy-cost-center
CO002082,20250327,PR0061,A005,EQ0029,Mano de obra,60371.98,74920.08,13164.23,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2082,legacy-cost-center
CO002083,20250530,PR0022,A005,EQ0035,Energía,45443.89,53451.08,41823.73,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2083,legacy-cost-center
CO002084,20250414,PR0022,A005,EQ0009,Mano de obra,66108.29,96884.32,68109.21,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2084,legacy-cost-center
CO002085,20250601,PR0008,A006,EQ0003,Contratista,60592.02,56976.3,59873.31,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2085,legacy-cost-center
CO002086,20250614,PR0059,A003,EQ0005,Materiales,3236.82,3869.57,3410.53,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2086,legacy-cost-center
CO002087,20250223,PR0037,A005,EQ0025,Materiales,12713.54,14219.97,11244.35,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2087,legacy-cost-center
CO002088,20250624,PR0049,A006,EQ0036,Repuestos,49784.33,57271.33,45230.65,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2088,legacy-cost-center
CO002089,20250427,PR0073,A002,EQ0003,Mano de obra,15069.91,18237.69,4882.15,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2089,legacy-cost-center
CO002090,20250412,PR0067,A002,EQ0007,Energía,6898.02,5826.63,6420.41,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2090,legacy-cost-center
CO002091,20250408,PR0059,A003,EQ0012,Materiales,26489.61,32191.03,15756.91,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2091,legacy-cost-center
CO002092,20250521,PR0044,A006,EQ0005,Repuestos,65418.33,69911.34,53980.94,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2092,legacy-cost-center
CO002093,20250305,PR0077,A001,EQ0015,Repuestos,30907.25,29818.13,14643.55,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2093,legacy-cost-center
CO002094,20250422,PR0034,A003,EQ0032,Repuestos,8665.24,8118.03,6016.06,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2094,legacy-cost-center
CO002095,20250504,PR0003,A006,EQ0027,Materiales,52179.47,53343.56,46726.92,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2095,legacy-cost-center
CO002096,20250307,PR0010,A003,EQ0007,Repuestos,21742.82,23272.4,12266.05,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2096,legacy-cost-center
CO002097,20250617,PR0067,A002,EQ0003,Energía,64797.88,83451.23,28302.0,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2097,legacy-cost-center
CO002098,20250418,PR0013,A006,EQ0040,Contratista,3551.24,3334.89,3300.91,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2098,legacy-cost-center
CO002099,20250625,PR0075,A002,EQ0015,Mano de obra,45268.62,32663.34,15760.05,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2099,legacy-cost-center
CO002100,20250203,PR0026,A001,EQ0032,Energía,31825.96,27939.06,14037.28,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2100,legacy-cost-center
CO002101,20250119,PR0064,A006,EQ0015,Repuestos,60020.59,54198.03,34881.67,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2101,legacy-cost-center
CO002102,20250508,PR0055,A002,EQ0012,Repuestos,69597.13,76736.59,26832.14,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2102,legacy-cost-center
CO002103,20250425,PR0009,A004,EQ0019,Materiales,54736.66,45627.79,46455.03,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2103,legacy-cost-center
CO002104,20250504,PR0075,A002,EQ0007,Contratista,45015.72,60439.36,29221.67,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2104,legacy-cost-center
CO002105,20250414,PR0044,A006,EQ0032,Servicios,25811.65,25399.77,10105.45,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2105,legacy-cost-center
CO002106,20250226,PR0056,A003,EQ0010,Contratista,25856.17,26473.61,24364.89,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2106,legacy-cost-center
CO002107,20250207,PR0005,A002,EQ0031,Servicios,5183.3,6547.21,5150.25,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2107,legacy-cost-center
CO002108,20250114,PR0024,A004,EQ0004,Energía,37817.45,47296.7,12380.91,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2108,legacy-cost-center
CO002109,20250517,PR0026,A001,EQ0017,Mano de obra,39072.54,31742.13,38130.28,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2109,legacy-cost-center
CO002110,20250308,PR0068,A004,EQ0014,Servicios,5680.05,7343.36,3041.05,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2110,legacy-cost-center
CO002111,20250418,PR0053,A001,EQ0017,Contratista,54490.39,61992.76,38937.81,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2111,legacy-cost-center
CO002112,20250316,PR0018,A005,EQ0007,Energía,38605.99,43535.76,24132.91,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2112,legacy-cost-center
CO002113,20250303,PR0035,A003,EQ0025,Servicios,58213.27,66150.25,51901.35,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2113,legacy-cost-center
CO002114,20250508,PR0019,A003,EQ0018,Mano de obra,15953.3,20227.89,4304.1,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2114,legacy-cost-center
CO002115,20250104,PR0038,A006,EQ0029,Repuestos,10978.36,9958.37,3659.89,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2115,legacy-cost-center
CO002116,20250522,PR0013,A006,EQ0025,Energía,62758.1,54149.21,39640.25,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2116,legacy-cost-center
CO002117,20250119,PR0033,A006,EQ0010,Materiales,28138.12,29746.02,19238.91,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2117,legacy-cost-center
CO002118,20250205,PR0047,A003,EQ0040,Servicios,23901.91,27326.31,16403.05,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2118,legacy-cost-center
CO002119,20250228,PR0018,A005,EQ0006,Materiales,44476.53,68818.61,22523.25,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2119,legacy-cost-center
CO002120,20250602,PR0038,A006,EQ0001,Servicios,41362.26,33766.13,24772.55,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2120,legacy-cost-center
CO002121,20250102,PR0005,A002,EQ0031,Repuestos,13589.12,12972.41,7928.71,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2121,legacy-cost-center
CO002122,20250604,PR0026,A001,EQ0023,Contratista,59695.62,53501.81,44867.58,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2122,legacy-cost-center
CO002123,20250408,PR0062,A006,EQ0007,Contratista,35617.27,42376.49,26003.83,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2123,legacy-cost-center
CO002124,20250322,PR0052,A004,EQ0031,Repuestos,45061.44,48855.63,40303.65,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2124,legacy-cost-center
CO002125,20250116,PR0036,A002,EQ0013,Contratista,20613.6,24167.27,4518.03,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2125,legacy-cost-center
CO002126,20250224,PR0029,A005,EQ0016,Energía,2637.5,3211.39,806.37,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2126,legacy-cost-center
CO002127,20250519,PR0045,A003,EQ0005,Energía,65709.92,69527.42,34035.33,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2127,legacy-cost-center
CO002128,20250102,PR0037,A005,EQ0038,Mano de obra,45428.13,67021.64,21251.29,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2128,legacy-cost-center
CO002129,20250328,PR0063,A001,EQ0040,Repuestos,28085.44,25894.37,21001.05,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2129,legacy-cost-center
CO002130,20250208,PR0011,A005,EQ0022,Energía,66102.73,74867.0,31804.47,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2130,legacy-cost-center
CO002131,20250208,PR0034,A003,EQ0037,Servicios,36732.04,30838.02,18623.8,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2131,legacy-cost-center
CO002132,20250529,PR0045,A003,EQ0040,Repuestos,62562.31,71913.76,46712.62,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2132,legacy-cost-center
CO002133,20250330,PR0064,A006,EQ0039,Contratista,68533.87,77738.9,36456.92,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2133,legacy-cost-center
CO002134,20250226,PR0061,A005,EQ0005,Contratista,10170.87,15386.96,5639.11,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2134,legacy-cost-center
CO002135,20250216,PR0033,A006,EQ0037,Energía,40280.15,43421.04,40603.68,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2135,legacy-cost-center
CO002136,20250125,PR0045,A003,EQ0030,Energía,2048.81,2127.26,1582.81,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2136,legacy-cost-center
CO002137,20250221,PR0004,A001,EQ0022,Materiales,60787.0,63129.47,39236.75,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2137,legacy-cost-center
CO002138,20250531,PR0007,A001,EQ0033,Contratista,69123.07,53212.28,60557.75,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2138,legacy-cost-center
CO002139,20250525,PR0017,A003,EQ0023,Materiales,69665.68,96158.04,72950.3,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2139,legacy-cost-center
CO002140,20250523,PR0072,A001,EQ0013,Materiales,62012.28,70311.72,47242.12,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2140,legacy-cost-center
CO002141,20250423,PR0033,A006,EQ0026,Repuestos,66479.71,62581.36,33474.19,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2141,legacy-cost-center
CO002142,20250630,PR0067,A002,EQ0018,Repuestos,37892.88,40529.85,16146.71,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2142,legacy-cost-center
CO002143,20250326,PR0008,A006,EQ0034,Servicios,37208.49,35388.76,30630.24,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2143,legacy-cost-center
CO002144,20250625,PR0049,A006,EQ0024,Energía,6757.6,8702.21,5771.92,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2144,legacy-cost-center
CO002145,20250130,PR0051,A002,EQ0030,Contratista,34461.16,27519.94,31653.67,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2145,legacy-cost-center
CO002146,20250511,PR0028,A002,EQ0031,Servicios,42196.36,41515.07,18187.29,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2146,legacy-cost-center
CO002147,20250224,PR0046,A006,EQ0036,Servicios,17216.47,16284.38,8876.84,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2147,legacy-cost-center
CO002148,20250410,PR0066,A003,EQ0021,Materiales,55442.57,78496.52,32696.53,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2148,legacy-cost-center
CO002149,20250402,PR0037,A005,EQ0013,Energía,38382.12,46377.74,19615.53,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2149,legacy-cost-center
CO002150,20250329,PR0051,A002,EQ0018,Energía,18798.69,21749.62,6428.48,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2150,legacy-cost-center
CO002151,20250511,PR0035,A003,EQ0022,Servicios,33611.13,23525.51,26966.81,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2151,legacy-cost-center
CO002152,20250228,PR0008,A006,EQ0040,Materiales,23784.48,24193.12,19716.25,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2152,legacy-cost-center
CO002153,20250514,PR0073,A002,EQ0034,Mano de obra,66004.56,48777.26,24507.87,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2153,legacy-cost-center
CO002154,20250608,PR0075,A002,EQ0018,Materiales,4884.86,4844.42,1359.5,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2154,legacy-cost-center
CO002155,20250607,PR0034,A003,EQ0007,Repuestos,56310.01,56848.54,46849.97,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2155,legacy-cost-center
CO002156,20250331,PR0050,A002,EQ0006,Materiales,56788.95,44513.58,32899.18,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2156,legacy-cost-center
CO002157,20250205,PR0008,A006,EQ0012,Materiales,69358.2,87363.14,34591.72,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2157,legacy-cost-center
CO002158,20250514,PR0067,A002,EQ0031,Repuestos,42625.49,43775.14,27099.57,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2158,legacy-cost-center
CO002159,20250325,PR0034,A003,EQ0005,Energía,42631.81,35474.24,29236.94,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2159,legacy-cost-center
CO002160,20250214,PR0010,A003,EQ0036,Materiales,39743.61,35993.21,38542.77,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2160,legacy-cost-center
CO002161,20250302,PR0046,A006,EQ0023,Repuestos,67604.27,87283.41,31959.83,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2161,legacy-cost-center
CO002162,20250211,PR0014,A005,EQ0040,Energía,29207.97,40084.1,17409.1,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2162,legacy-cost-center
CO002163,20250227,PR0002,A002,EQ0019,Energía,57936.08,53586.74,29192.5,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2163,legacy-cost-center
CO002164,20250208,PR0006,A005,EQ0016,Materiales,47060.91,52299.8,17280.58,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2164,legacy-cost-center
CO002165,20250624,PR0077,A001,EQ0005,Repuestos,16910.06,16917.26,8182.47,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2165,legacy-cost-center
CO002166,20250306,PR0040,A003,EQ0010,Contratista,1356.19,939.23,674.11,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2166,legacy-cost-center
CO002167,20250220,PR0061,A005,EQ0040,Repuestos,20659.71,27545.38,9997.28,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2167,legacy-cost-center
CO002168,20250423,PR0025,A003,EQ0025,Servicios,40516.55,42444.05,34193.87,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2168,legacy-cost-center
CO002169,20250513,PR0035,A003,EQ0030,Repuestos,24153.0,20868.52,25301.85,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2169,legacy-cost-center
CO002170,20250614,PR0046,A006,EQ0014,Mano de obra,52873.98,57278.19,45074.0,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2170,legacy-cost-center
CO002171,20250528,PR0064,A006,EQ0037,Contratista,63977.51,59521.44,63288.75,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2171,legacy-cost-center
CO002172,20250102,PR0062,A006,EQ0030,Contratista,57155.32,57747.79,58942.86,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2172,legacy-cost-center
CO002173,20250313,PR0016,A004,EQ0013,Contratista,35503.1,41092.67,22861.9,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2173,legacy-cost-center
CO002174,20250307,PR0016,A004,EQ0023,Mano de obra,50607.29,52231.97,11877.58,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2174,legacy-cost-center
CO002175,20250416,PR0018,A005,EQ0011,Mano de obra,31149.35,47283.56,15787.91,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2175,legacy-cost-center
CO002176,20250308,PR0034,A003,EQ0010,Servicios,65085.07,72221.76,65946.02,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2176,legacy-cost-center
CO002177,20250217,PR0026,A001,EQ0022,Energía,33252.15,32123.37,24511.07,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2177,legacy-cost-center
CO002178,20250328,PR0029,A005,EQ0008,Repuestos,26890.28,35506.21,7332.22,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2178,legacy-cost-center
CO002179,20250109,PR0051,A002,EQ0024,Energía,56570.36,58021.77,32949.38,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2179,legacy-cost-center
CO002180,20250322,PR0043,A003,EQ0034,Servicios,23411.15,28712.14,23415.15,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2180,legacy-cost-center
CO002181,20250405,PR0012,A006,EQ0020,Contratista,12619.58,11053.59,10076.52,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2181,legacy-cost-center
