EnergyID,DateKey,AreaID,EquipmentID,LocationID,kWh,EnergyCost,OperatingHours,OutputUnits,Shift,_SourceFile,_ExportedAt,_LegacyRowNumber
EN0009505,20250321,A005,EQ0029,L016,3125.07,391.11,18.56,2189,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9505
EN0009506,20250121,A017,EQ0041,L013,938.13,115.23,10.07,2268,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9506
EN0009507,20250103,A004,EQ0049,L009,719.24,106.32,4.7,1769,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9507
EN0009508,20250225,A017,EQ0030,L013,2924.91,418.44,13.86,585,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9508
EN0009509,20250317,A004,EQ0054,L009,2613.31,421.91,8.61,450,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9509
EN0009510,20250115,A005,EQ0001,L016,8102.42,796.46,16.69,2963,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9510
EN0009511,20250206,A005,EQ0013,L016,4575.6,461.07,9.84,3932,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9511
EN0009512,20250305,A017,EQ0041,L013,2868.13,467.76,11.64,2961,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9512
EN0009513,20250208,A004,EQ0046,L009,7623.41,712.69,23.68,2846,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9513
EN0009514,20250202,A004,EQ0057,L009,2208.36,200.12,4.87,1832,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9514
EN0009515,20250117,A017,EQ0021,L013,1964.17,240.82,5.01,1695,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9515
EN0009516,20250620,A004,EQ0011,L009,1209.85,170.7,14.22,1225,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9516
EN0009517,20250316,A010,EQ0025,L005,2900.69,494.0,7.61,1092,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9517
EN0009518,20250212,A017,EQ0024,L013,5566.83,723.65,21.06,979,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9518
EN0009519,20250518,A010,EQ0032,L005,725.08,86.76,4.46,237,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9519
EN0009520,20250616,A004,EQ0020,L009,10516.21,1195.82,20.76,3561,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9520
EN0009521,20250428,A004,EQ0049,L009,2636.65,376.88,11.97,2915,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9521
EN0009522,20250509,A008,EQ0012,L006,1685.84,253.11,12.43,1518,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9522
EN0009523,20250610,A017,EQ0030,L013,971.68,129.93,4.33,3596,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9523
EN0009524,20250329,A004,EQ0007,L009,1663.93,259.01,7.86,1031,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9524
EN0009525,20250101,A017,EQ0017,L013,4192.26,606.18,15.28,221,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9525
EN0009526,20250126,A017,EQ0040,L013,4091.59,686.13,7.99,434,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9526
EN0009527,20250215,A004,EQ0059,L009,1256.05,187.35,6.87,1115,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9527
EN0009528,20250616,A017,EQ0041,L013,3809.14,608.99,20.44,2003,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9528
EN0009529,20250620,A017,EQ0009,L013,2508.53,385.34,7.27,2129,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9529
EN0009530,20250625,A005,EQ0001,L016,705.79,90.72,5.38,1384,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9530
EN0009531,20250107,A004,EQ0007,L009,3506.61,344.37,10.54,1428,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9531
EN0009532,20250109,A004,EQ0002,L009,3539.89,439.81,18.44,768,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9532
EN0009533,20250307,A005,EQ0029,L016,15322.32,2741.62,17.4,3072,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9533
EN0009534,20250225,A008,EQ0012,L006,1281.18,122.41,10.47,1299,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9534
EN0009535,20250506,A004,EQ0048,L009,3436.68,611.57,6.89,2908,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9535
EN0009536,20250113,A004,EQ0018,L009,7349.87,1312.45,19.13,4121,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9536
EN0009537,20250617,A004,EQ0060,L009,4626.23,564.69,12.57,778,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9537
EN0009538,20250319,A010,EQ0038,L005,8122.84,1397.15,16.39,1446,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9538
EN0009539,20250511,A004,EQ0004,L009,1092.72,184.69,5.6,2026,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9539
EN0009540,20250430,A004,EQ0053,L009,1154.43,110.03,4.94,2518,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9540
EN0009541,20250513,A004,EQ0011,L009,2870.98,425.5,17.04,858,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9541
EN0009542,20250112,A017,EQ0024,L013,2399.71,350.94,9.86,3335,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9542
EN0009543,20250428,A004,EQ0060,L009,10884.25,1027.73,23.69,3703,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9543
EN0009544,20250208,A004,EQ0051,L009,2450.99,373.9,5.55,1399,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9544
EN0009545,20250130,A004,EQ0002,L009,2761.06,283.48,11.74,267,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9545
EN0009546,20250226,A004,EQ0004,L009,7558.18,962.31,17.13,725,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9546
EN0009547,20250408,A005,EQ0029,L016,6161.07,861.68,20.99,860,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9547
EN0009548,20250402,A010,EQ0032,L005,6811.64,873.73,17.39,3018,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9548
EN0009549,20250317,A017,EQ0009,L013,1086.5,187.29,6.26,4107,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9549
EN0009550,20250316,A004,EQ0019,L009,3828.42,512.1,20.27,3759,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9550
EN0009551,20250222,A010,EQ0015,L005,2559.25,415.61,6.19,4060,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9551
EN0009552,20250509,A004,EQ0036,L009,5045.48,576.5,22.73,3438,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9552
EN0009553,20250622,A010,EQ0032,L005,906.99,160.01,6.38,626,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9553
EN0009554,20250526,A008,EQ0033,L006,3783.57,522.12,8.93,3333,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9554
EN0009555,20250225,A017,EQ0040,L013,1958.4,318.79,18.34,802,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9555
EN0009556,20250528,A004,EQ0046,L009,2375.28,264.35,4.87,3785,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9556
EN0009557,20250115,A017,EQ0009,L013,6368.2,996.86,12.66,2962,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9557
EN0009558,20250602,A017,EQ0041,L013,1374.46,161.12,12.15,2693,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9558
EN0009559,20250223,A017,EQ0030,L013,3123.73,447.79,8.25,1284,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9559
EN0009560,20250511,A013,EQ0026,L007,2277.45,285.71,10.76,3437,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9560
EN0009561,20250122,A005,EQ0044,L016,3258.09,420.3,13.0,1133,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9561
EN0009562,20250209,A017,EQ0021,L013,1748.22,209.24,5.98,365,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9562
EN0009563,20250127,A004,EQ0002,L009,3926.68,447.19,7.66,2418,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9563
EN0009564,20250505,A004,EQ0020,L009,7052.09,1015.8,21.62,3007,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9564
EN0009565,20250318,A004,EQ0057,L009,4301.57,649.81,12.55,4199,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9565
EN0009566,20250107,A004,EQ0060,L009,6263.55,1124.07,14.6,3927,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9566
EN0009567,20250524,A010,EQ0039,L005,2344.04,289.35,10.01,4039,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9567
EN0009568,20250105,A008,EQ0012,L006,2301.23,287.19,20.76,3350,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9568
EN0009569,20250528,A004,EQ0019,L009,1764.81,294.93,13.9,1201,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9569
EN0009570,20250628,A013,EQ0026,L007,929.23,103.55,8.32,1197,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9570
EN0009571,20250217,A008,EQ0058,L006,1685.81,290.67,4.98,1841,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9571
EN0009572,20250521,A017,EQ0017,L013,2233.08,298.85,19.61,952,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9572
EN0009573,20250307,A017,EQ0017,L013,2584.33,278.7,8.22,1986,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9573
EN0009574,20250424,A005,EQ0044,L016,4685.11,828.13,15.46,379,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9574
EN0009575,20250411,A005,EQ0016,L016,1847.59,323.3,7.37,1312,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9575
EN0009576,20250108,A005,EQ0029,L016,2359.64,262.56,10.78,3349,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9576
EN0009577,20250506,A004,EQ0057,L009,2518.85,246.21,14.3,1545,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9577
EN0009578,20250628,A012,EQ0045,L015,4112.28,624.39,16.01,2261,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9578
EN0009579,20250328,A004,EQ0049,L009,9529.97,901.09,19.73,2865,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9579
EN0009580,20250119,A017,EQ0027,L013,3653.21,409.39,22.59,564,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9580
EN0009581,20250518,A004,EQ0002,L009,5073.76,718.95,17.46,288,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9581
EN0009582,20250321,A005,EQ0044,L016,7333.19,1094.62,16.21,296,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9582
EN0009583,20250525,A017,EQ0017,L013,9966.75,1642.21,21.87,3643,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9583
EN0009584,20250328,A012,EQ0035,L015,2944.86,521.62,13.74,2354,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9584
EN0009585,20250617,A017,EQ0023,L013,3946.82,578.62,7.83,1009,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9585
EN0009586,20250105,A004,EQ0019,L009,5122.18,668.81,12.32,2053,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9586
EN0009587,20250219,A017,EQ0024,L013,1514.33,161.26,17.75,901,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9587
EN0009588,20250613,A004,EQ0053,L009,6522.86,720.54,17.59,2900,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9588
EN0009589,20250113,A017,EQ0014,L013,1981.46,303.27,9.81,3794,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9589
EN0009590,20250626,A012,EQ0045,L015,5307.46,930.24,14.39,3906,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9590
EN0009591,20250219,A017,EQ0023,L013,1662.33,193.05,19.3,3478,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9591
EN0009592,20250204,A004,EQ0054,L009,6635.07,1153.97,22.62,3233,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9592
EN0009593,20250221,A010,EQ0028,L005,2524.73,444.94,9.79,3530,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9593
EN0009594,20250526,A004,EQ0010,L009,1856.98,283.8,8.52,3642,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9594
EN0009595,20250507,A017,EQ0009,L013,7643.45,950.48,19.5,1370,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9595
EN0009596,20250529,A004,EQ0004,L009,4886.53,809.95,23.16,3584,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9596
EN0009597,20250223,A017,EQ0017,L013,3352.63,441.48,19.8,3979,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9597
EN0009598,20250227,A006,EQ0056,L016,731.41,79.8,7.92,1094,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9598
EN0009599,20250117,A004,EQ0060,L009,5589.28,526.47,15.57,2195,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9599
EN0009600,20250104,A012,EQ0035,L015,2515.33,354.69,18.46,3757,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9600
EN0009601,20250210,A017,EQ0030,L013,3253.66,543.84,7.66,1680,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9601
EN0009602,20250425,A006,EQ0031,L016,1299.0,200.41,7.89,3550,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9602
EN0009603,20250101,A013,EQ0026,L007,4996.41,726.6,20.99,2252,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9603
EN0009604,20250407,A013,EQ0026,L007,2072.61,222.04,16.09,1913,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9604
EN0009605,20250412,A004,EQ0054,L009,2340.62,404.04,11.41,514,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9605
EN0009606,20250624,A017,EQ0024,L013,2280.81,304.05,8.84,191,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9606
EN0009607,20250514,A017,EQ0040,L013,1958.54,229.92,17.42,1627,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9607
EN0009608,20250620,A010,EQ0039,L005,9031.13,1377.33,22.2,3562,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9608
EN0009609,20250509,A004,EQ0051,L009,10755.24,1600.7,21.13,580,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9609
EN0009610,20250409,A008,EQ0012,L006,5415.08,933.74,12.87,2229,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9610
EN0009611,20250527,A005,EQ0013,L016,6013.87,675.05,15.97,1591,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9611
EN0009612,20250219,A017,EQ0014,L013,3320.38,357.13,6.56,1596,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9612
EN0009613,20250112,A005,EQ0013,L016,5708.68,905.2,11.1,3762,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9613
EN0009614,20250407,A009,EQ0043,L006,6188.91,672.82,18.2,792,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9614
EN0009615,20250228,A010,EQ0032,L005,3053.66,495.24,14.82,1627,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9615
EN0009616,20250305,A005,EQ0037,L016,3149.62,509.58,14.14,676,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9616
EN0009617,20250414,A017,EQ0027,L013,2988.99,345.67,9.99,1134,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9617
EN0009618,20250104,A017,EQ0017,L013,4617.24,654.14,17.62,2191,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9618
EN0009619,20250107,A005,EQ0047,L016,4727.0,431.26,14.07,3211,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9619
EN0009620,20250422,A010,EQ0032,L005,2325.8,230.5,18.97,2057,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9620
EN0009621,20250607,A012,EQ0045,L015,6901.22,895.29,15.76,3795,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9621
EN0009622,20250519,A017,EQ0027,L013,7192.21,1206.77,15.24,3504,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9622
EN0009623,20250104,A005,EQ0013,L016,1489.04,229.12,4.93,976,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9623
EN0009624,20250121,A004,EQ0057,L009,2959.86,385.39,12.19,1425,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9624
EN0009625,20250330,A009,EQ0022,L006,4588.0,476.96,21.46,4022,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9625
EN0009626,20250517,A004,EQ0011,L009,1917.54,198.52,6.54,1952,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9626
EN0009627,20250304,A005,EQ0016,L016,10362.7,1065.64,13.02,2020,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9627
EN0009628,20250611,A008,EQ0042,L006,4925.52,725.49,23.45,1366,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9628
EN0009629,20250512,A008,EQ0042,L006,2218.5,233.61,18.84,2412,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9629
EN0009630,20250615,A010,EQ0038,L005,3617.34,505.28,12.45,4008,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9630
EN0009631,20250219,A017,EQ0055,L013,7192.15,946.11,16.6,4083,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9631
EN0009632,20250410,A013,EQ0050,L007,3774.46,512.07,9.13,329,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9632
EN0009633,20250425,A010,EQ0038,L005,4256.97,705.86,23.96,694,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9633
EN0009634,20250128,A004,EQ0036,L009,2298.3,228.91,8.15,3323,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9634
EN0009635,20250128,A010,EQ0028,L005,6458.54,956.56,21.76,2885,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9635
EN0009636,20250408,A004,EQ0006,L009,2158.01,333.34,7.09,1881,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9636
EN0009637,20250130,A017,EQ0017,L013,4518.8,521.45,20.83,1037,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9637
EN0009638,20250112,A004,EQ0006,L009,9590.45,1204.42,22.03,2344,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9638
EN0009639,20250114,A010,EQ0039,L005,9428.49,1234.88,22.66,1294,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9639
EN0009640,20250629,A017,EQ0021,L013,3501.77,509.34,9.33,1172,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9640
EN0009641,20250501,A004,EQ0011,L009,3962.97,394.44,13.64,3891,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9641
EN0009642,20250616,A017,EQ0030,L013,2140.86,193.63,22.73,3593,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9642
EN0009643,20250316,A004,EQ0054,L009,3879.82,371.55,10.52,3942,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9643
EN0009644,20250214,A017,EQ0005,L013,6691.88,841.65,21.69,1415,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9644
EN0009645,20250110,A004,EQ0059,L009,5711.67,544.17,12.83,2872,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9645
EN0009646,20250423,A004,EQ0002,L009,1262.51,166.26,7.0,3254,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9646
EN0009647,20250612,A004,EQ0057,L009,1686.11,195.55,18.57,2094,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9647
EN0009648,20250223,A013,EQ0050,L007,1370.33,197.13,10.93,2052,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9648
EN0009649,20250226,A012,EQ0035,L015,4604.5,736.52,10.77,373,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9649
EN0009650,20250624,A004,EQ0057,L009,2678.23,375.43,8.76,2375,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9650
EN0009651,20250110,A004,EQ0048,L009,1897.39,238.5,12.87,2569,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9651
EN0009652,20250422,A017,EQ0030,L013,5941.64,657.82,23.24,2181,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9652
EN0009653,20250506,A017,EQ0008,L013,1132.54,127.97,4.77,142,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9653
EN0009654,20250502,A008,EQ0033,L006,3848.2,473.33,12.68,3562,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9654
EN0009655,20250408,A004,EQ0059,L009,3087.42,331.86,12.16,3480,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9655
EN0009656,20250517,A004,EQ0006,L009,3729.67,518.47,14.16,218,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9656
EN0009657,20250519,A017,EQ0040,L013,2301.67,387.62,11.91,1796,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9657
EN0009658,20250515,A017,EQ0017,L013,2710.46,442.06,10.38,2705,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9658
EN0009659,20250619,A004,EQ0057,L009,6697.38,1099.41,16.94,326,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9659
EN0009660,20250326,A004,EQ0004,L009,970.0,110.93,11.44,3229,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9660
EN0009661,20250118,A004,EQ0020,L009,395.86,69.98,4.3,2888,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9661
EN0009662,20250217,A017,EQ0008,L013,4401.86,756.25,12.83,3429,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9662
EN0009663,20250516,A017,EQ0030,L013,3610.82,624.87,7.13,1472,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9663
EN0009664,20250303,A004,EQ0049,L009,4402.25,430.32,18.94,1971,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9664
EN0009665,20250209,A013,EQ0026,L007,4435.55,442.24,22.46,1714,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9665
EN0009666,20250424,A017,EQ0009,L013,3799.51,391.93,23.86,631,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9666
EN0009667,20250112,A005,EQ0037,L016,5304.3,711.31,12.39,3562,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9667
EN0009668,20250223,A004,EQ0054,L009,5284.4,937.91,22.24,250,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9668
EN0009669,20250610,A017,EQ0017,L013,508.28,78.68,4.33,885,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9669
EN0009670,20250614,A017,EQ0005,L013,4428.77,659.56,23.25,239,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9670
EN0009671,20250210,A008,EQ0042,L006,4953.2,725.64,15.92,1743,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9671
EN0009672,20250303,A017,EQ0041,L013,5923.1,568.87,18.78,626,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9672
EN0009673,20250309,A017,EQ0014,L013,3863.63,411.35,12.52,3445,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9673
EN0009674,20250627,A004,EQ0053,L009,7117.54,761.91,22.35,2629,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9674
EN0009675,20250215,A005,EQ0037,L016,2258.21,268.75,13.07,1036,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9675
EN0009676,20250131,A004,EQ0046,L009,808.11,130.67,7.18,2222,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9676
EN0009677,20250404,A009,EQ0022,L006,5117.23,517.09,19.04,245,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9677
EN0009678,20250624,A004,EQ0006,L009,5670.43,742.94,11.76,393,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9678
EN0009679,20250624,A004,EQ0048,L009,1707.29,276.07,12.78,3215,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9679
EN0009680,20250529,A008,EQ0012,L006,5895.44,737.24,22.7,4104,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9680
EN0009681,20250427,A004,EQ0019,L009,7654.44,831.57,20.04,1208,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9681
EN0009682,20250426,A009,EQ0043,L006,1705.09,168.64,9.14,3531,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9682
EN0009683,20250314,A005,EQ0029,L016,5869.74,772.62,10.27,623,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9683
EN0009684,20250422,A005,EQ0034,L016,9662.99,1460.76,23.33,1671,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9684
EN0009685,20250423,A004,EQ0036,L009,928.76,167.17,10.81,1043,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9685
EN0009686,20250623,A004,EQ0004,L009,4165.14,709.05,12.02,2245,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9686
EN0009687,20250422,A012,EQ0035,L015,6224.67,983.71,13.79,524,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9687
EN0009688,20250116,A017,EQ0009,L013,2585.86,455.73,12.73,2996,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9688
EN0009689,20250127,A005,EQ0044,L016,1452.78,245.52,5.16,2020,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9689
EN0009690,20250406,A005,EQ0044,L016,9616.67,1076.75,23.02,3344,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9690
EN0009691,20250518,A004,EQ0011,L009,1052.95,152.72,4.15,1545,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9691
EN0009692,20250618,A004,EQ0053,L009,4358.03,478.91,10.62,3747,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9692
EN0009693,20250629,A005,EQ0016,L016,2828.72,326.29,16.73,1330,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9693
EN0009694,20250319,A017,EQ0040,L013,2161.28,273.66,14.19,2128,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9694
EN0009695,20250402,A008,EQ0058,L006,1490.66,149.69,12.66,3578,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9695
EN0009696,20250510,A010,EQ0032,L005,1678.4,230.33,4.6,1815,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9696
EN0009697,20250420,A017,EQ0024,L013,1141.06,165.96,13.37,2685,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9697
EN0009698,20250317,A004,EQ0036,L009,2987.87,438.83,13.19,645,Día,project_fact_energia_export.csv,2026-06-23T00:00:00,9698
EN0009699,20250316,A010,EQ0039,L005,4358.38,521.69,4.11,1768,Noche,project_fact_energia_export.csv,2026-06-23T00:00:00,9699
EN0009700,20250601,A005,EQ0013,L016,7403.6,1249.09,14.92,230,Tarde,project_fact_energia_export.csv,2026-06-23T00:00:00,9700
