MaintenanceID,DateKey,EquipmentID,AreaID,WorkTypeID,PriorityID,FailureMode,SystemCategory,DowntimeHours,RepairHours,MaintenanceCost,PlannedFlag,_SourceFile,_ExportedAt,_LegacyRowNumber,EquipmentName_Source
MT001394,20250317,EQ0028,A010,WT2,P3,Obstrucción de chute,Mecánico,21.5,19.33,18925.14,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1394,Espesador Sintético 0028
MT001395,20250320,EQ0002,A004,WT1,P3,Desgaste de neumáticos,Hidráulico,12.55,8.79,21053.3,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1395,Camión CAEX Sintético 0002
MT001396,20250621,EQ0019,A004,WT2,P3,Sobrecalentamiento,Energía,8.56,7.82,5973.86,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1396,Cargador frontal Sintético 0019
MT001397,20250415,EQ0034,A005,WT2,P2,Falla eléctrica,Seguridad,3.44,1.8,5349.96,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1397,Harnero Sintético 0034
MT001398,20250328,EQ0047,A005,WT1,P3,Falla eléctrica,Chancado,1.15,1.09,2065.55,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1398,Chancador secundario Sintético 0047
MT001399,20250523,EQ0013,A005,WT1,P2,Bloqueo de chancador,Chancado,2.65,2.19,2311.44,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1399,Chancador primario Sintético 0013
MT001400,20250429,EQ0040,A017,WT1,P1,Falla de instrumentación,Control,1.97,1.37,2104.74,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1400,Switch industrial Sintético 0040
MT001401,20250115,EQ0003,A017,WT2,P3,Falla de instrumentación,Control,1.9,1.19,2769.06,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1401,PLC Sintético 0003
MT001402,20250203,EQ0038,A010,WT2,P2,Desalineamiento de correa,Eléctrico,5.55,2.79,10031.48,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1402,Espesador Sintético 0038
MT001403,20250619,EQ0018,A004,WT2,P2,Deriva de sensor,Energía,9.89,8.89,7792.2,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1403,Motoniveladora Sintético 0018
MT001404,20250302,EQ0052,A004,WT2,P2,Fuga hidráulica,Eléctrico,6.46,2.67,12858.01,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1404,Camión aljibe Sintético 0052
MT001405,20250420,EQ0060,A004,WT1,P1,Trip de variador,Mecánico,0.98,0.39,534.56,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1405,Bulldozer Sintético 0060
MT001406,20250505,EQ0018,A004,WT1,P4,Trip de variador,Energía,1.73,0.82,2229.35,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1406,Motoniveladora Sintético 0018
MT001407,20250106,EQ0056,A006,WT2,P4,Obstrucción de chute,Correas,15.32,11.15,12472.58,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1407,Correa transportadora Sintético 0056
MT001408,20250324,EQ0034,A005,WT2,P1,Baja presión,Mecánico,5.55,5.19,4282.16,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1408,Harnero Sintético 0034
MT001409,20250425,EQ0007,A004,WT1,P3,Alta vibración,Mecánico,2.71,1.05,3282.21,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1409,Pala eléctrica Sintético 0007
MT001410,20250523,EQ0036,A004,WT1,P3,Desalineamiento de correa,Seguridad,1.44,1.2,3187.76,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1410,Bulldozer Sintético 0036
MT001411,20250404,EQ0038,A010,WT2,P4,Bloqueo de chancador,Eléctrico,6.44,3.85,13358.02,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1411,Espesador Sintético 0038
MT001412,20250416,EQ0004,A004,WT1,P4,Falla de pala,Control,3.43,2.57,3762.29,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1412,Perforadora Sintético 0004
MT001413,20250209,EQ0045,A012,WT2,P3,Falla de sello mecánico,Bombas,5.73,2.97,2809.69,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1413,Bomba de pulpa Sintético 0045
MT001414,20250604,EQ0025,A010,WT2,P2,Trip de variador,Instrumentación,6.17,4.23,6753.54,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1414,Sistema de relaves Sintético 0025
MT001415,20250217,EQ0060,A004,WT2,P3,Falla de bomba de pulpa,Energía,5.01,3.93,3843.25,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1415,Bulldozer Sintético 0060
MT001416,20250309,EQ0051,A004,WT1,P3,Sobrecalentamiento,Mecánico,1.12,0.83,1054.14,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1416,Sistema dispatch Sintético 0051
MT001417,20250125,EQ0002,A004,WT1,P3,Desgaste de neumáticos,Neumáticos,5.79,4.38,10849.56,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1417,Camión CAEX Sintético 0002
MT001418,20250511,EQ0031,A006,WT1,P2,Desalineamiento de correa,Correas,0.91,0.47,1656.0,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1418,Correa transportadora Sintético 0031
MT001419,20250502,EQ0013,A005,WT2,P2,Bloqueo de chancador,Chancado,13.15,12.26,31035.39,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1419,Chancador primario Sintético 0013
MT001420,20250203,EQ0034,A005,WT1,P3,Fuga hidráulica,Mecánico,0.39,0.19,328.71,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1420,Harnero Sintético 0034
MT001421,20250210,EQ0049,A004,WT2,P1,Falla de motor,Neumáticos,5.78,2.5,15514.17,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1421,Camión CAEX Sintético 0049
MT001422,20250517,EQ0032,A010,WT1,P2,Fuga hidráulica,Energía,4.71,1.97,8816.92,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1422,Filtro Sintético 0032
MT001423,20250302,EQ0047,A005,WT1,P3,Alta vibración,Chancado,3.63,1.55,2255.95,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1423,Chancador secundario Sintético 0047
MT001424,20250302,EQ0050,A013,WT2,P3,Falla de pala,Eléctrico,18.84,11.76,24451.57,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1424,Medidor de energía Sintético 0050
MT001425,20250319,EQ0005,A017,WT2,P2,Pérdida de comunicación PLC,Control,5.47,2.3,2810.37,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1425,Servidor Historiador Sintético 0005
MT001426,20250627,EQ0060,A004,WT1,P2,Baja presión,Mecánico,6.24,5.06,10176.11,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1426,Bulldozer Sintético 0060
MT001427,20250404,EQ0037,A005,WT1,P2,Falla eléctrica,Chancado,5.64,3.21,6821.96,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1427,Chancador primario Sintético 0037
MT001428,20250313,EQ0031,A006,WT1,P2,Obstrucción de chute,Correas,3.78,1.79,5705.79,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1428,Correa transportadora Sintético 0031
MT001429,20250224,EQ0042,A008,WT2,P4,Trip de variador,Molienda,10.27,6.76,5362.03,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1429,Molino de bolas Sintético 0042
MT001430,20250511,EQ0007,A004,WT2,P2,Falla de pala,Control,12.39,8.96,15094.86,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1430,Pala eléctrica Sintético 0007
MT001431,20250619,EQ0010,A004,WT1,P3,Alta vibración,Mecánico,1.62,0.63,2420.03,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1431,Perforadora Sintético 0010
MT001432,20250527,EQ0005,A017,WT2,P2,Pérdida de comunicación PLC,Control,7.31,4.25,6215.08,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1432,Servidor Historiador Sintético 0005
MT001433,20250202,EQ0031,A006,WT1,P3,Obstrucción de chute,Correas,2.63,1.51,5012.47,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1433,Correa transportadora Sintético 0031
MT001434,20250508,EQ0015,A010,WT1,P4,Fuga hidráulica,Mecánico,4.56,3.79,10508.06,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1434,Filtro Sintético 0015
MT001435,20250224,EQ0040,A017,WT2,P1,Pérdida de comunicación PLC,Control,5.44,3.08,11743.58,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1435,Switch industrial Sintético 0040
MT001436,20250325,EQ0008,A017,WT1,P2,Deriva de sensor,Control,5.45,2.89,12585.18,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1436,Servidor SCADA Sintético 0008
MT001437,20250112,EQ0021,A017,WT1,P2,Alta vibración,Energía,3.13,2.38,5471.02,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1437,Sensor de vibración Sintético 0021
MT001438,20250412,EQ0048,A004,WT2,P2,Alta vibración,Mecánico,12.14,6.12,15851.61,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1438,Pala hidráulica Sintético 0048
MT001439,20250219,EQ0027,A017,WT2,P3,Pérdida de comunicación PLC,Control,1.84,1.26,3652.02,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1439,RTU Sintético 0027
MT001440,20250119,EQ0036,A004,WT2,P2,Falla de motor,Eléctrico,5.73,4.75,13695.29,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1440,Bulldozer Sintético 0036
MT001441,20250116,EQ0007,A004,WT2,P1,Fuga hidráulica,Control,9.57,7.35,22609.94,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1441,Pala eléctrica Sintético 0007
MT001442,20250519,EQ0029,A005,WT1,P2,Falla eléctrica,Chancado,8.43,6.87,12899.61,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1442,Chancador secundario Sintético 0029
MT001443,20250522,EQ0038,A010,WT1,P3,Desalineamiento de correa,Eléctrico,3.75,1.71,8114.12,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1443,Espesador Sintético 0038
MT001444,20250501,EQ0020,A004,WT1,P2,Fuga hidráulica,Control,5.8,5.05,13289.53,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1444,Pala hidráulica Sintético 0020
MT001445,20250102,EQ0018,A004,WT1,P2,Falla de sello mecánico,Eléctrico,3.03,2.79,4172.16,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1445,Motoniveladora Sintético 0018
MT001446,20250529,EQ0006,A004,WT1,P1,Obstrucción de chute,Eléctrico,2.95,1.9,6428.51,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1446,Cargador frontal Sintético 0006
MT001447,20250128,EQ0036,A004,WT1,P3,Trip de variador,Mecánico,2.7,2.18,5696.9,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1447,Bulldozer Sintético 0036
MT001448,20250301,EQ0002,A004,WT1,P2,Desgaste de neumáticos,Mecánico,2.09,1.89,1986.88,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1448,Camión CAEX Sintético 0002
MT001449,20250518,EQ0036,A004,WT1,P3,Falla de motor,Energía,5.44,4.47,3079.59,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1449,Bulldozer Sintético 0036
MT001450,20250618,EQ0026,A013,WT2,P4,Alta vibración,Instrumentación,18.16,15.17,14328.21,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1450,Medidor de energía Sintético 0026
MT001451,20250313,EQ0021,A017,WT2,P3,Trip de variador,Instrumentación,2.63,1.19,2351.19,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1451,Sensor de vibración Sintético 0021
MT001452,20250426,EQ0015,A010,WT1,P2,Deriva de sensor,Seguridad,5.07,4.19,11916.37,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1452,Filtro Sintético 0015
MT001453,20250303,EQ0009,A017,WT2,P4,Pérdida de comunicación PLC,Control,15.12,14.27,8966.82,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1453,RTU Sintético 0009
MT001454,20250406,EQ0057,A004,WT2,P3,Falla de motor,Hidráulico,1.45,0.82,5035.94,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1454,Camión CAEX Sintético 0057
MT001455,20250404,EQ0011,A004,WT1,P3,Falla de instrumentación,Instrumentación,1.56,0.97,1927.85,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1455,Camión aljibe Sintético 0011
MT001456,20250616,EQ0019,A004,WT2,P2,Desgaste de neumáticos,Mecánico,4.48,2.33,9057.5,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1456,Cargador frontal Sintético 0019
MT001457,20250328,EQ0016,A005,WT2,P1,Alta vibración,Seguridad,4.96,3.54,10518.37,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1457,Harnero Sintético 0016
MT001458,20250407,EQ0057,A004,WT1,P2,Falla de transmisión,Mecánico,9.55,4.63,14694.25,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1458,Camión CAEX Sintético 0057
MT001459,20250331,EQ0008,A017,WT1,P2,Falla de instrumentación,Control,2.98,1.76,4067.06,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1459,Servidor SCADA Sintético 0008
MT001460,20250427,EQ0004,A004,WT1,P2,Fuga hidráulica,Hidráulico,0.62,0.32,1278.62,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1460,Perforadora Sintético 0004
MT001461,20250321,EQ0058,A008,WT2,P2,Alta vibración,Molienda,10.9,9.1,6016.67,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1461,Molino de bolas Sintético 0058
MT001462,20250624,EQ0019,A004,WT2,P1,Falla eléctrica,Instrumentación,9.33,4.25,11788.27,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1462,Cargador frontal Sintético 0019
MT001463,20250421,EQ0034,A005,WT1,P1,Pérdida de comunicación PLC,Energía,5.88,4.59,10636.99,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1463,Harnero Sintético 0034
MT001464,20250316,EQ0024,A017,WT2,P1,Falla de instrumentación,Control,18.5,16.59,39889.78,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1464,Sistema de control distribuido Sintético 0024
MT001465,20250520,EQ0021,A017,WT2,P1,Corte de correa,Instrumentación,6.83,3.81,6149.44,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1465,Sensor de vibración Sintético 0021
MT001466,20250512,EQ0035,A012,WT1,P3,Baja presión,Bombas,4.12,1.78,4359.07,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1466,Bomba de pulpa Sintético 0035
MT001467,20250204,EQ0056,A006,WT1,P2,Desalineamiento de correa,Correas,1.75,0.71,3131.39,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1467,Correa transportadora Sintético 0056
MT001468,20250110,EQ0043,A009,WT1,P2,Falla de motor,Mecánico,4.18,3.58,4543.09,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1468,Celda de flotación Sintético 0043
MT001469,20250317,EQ0050,A013,WT2,P2,Desalineamiento de correa,Energía,2.68,1.25,5293.15,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1469,Medidor de energía Sintético 0050
MT001470,20250528,EQ0051,A004,WT1,P3,Obstrucción de chute,Mecánico,0.05,0.04,23.7,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1470,Sistema dispatch Sintético 0051
MT001471,20250418,EQ0025,A010,WT1,P4,Obstrucción de chute,Mecánico,1.63,0.75,892.3,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1471,Sistema de relaves Sintético 0025
MT001472,20250613,EQ0043,A009,WT2,P3,Alta vibración,Eléctrico,6.8,5.51,15412.67,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1472,Celda de flotación Sintético 0043
MT001473,20250221,EQ0060,A004,WT1,P4,Falla de bomba de pulpa,Seguridad,2.01,1.22,3442.32,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1473,Bulldozer Sintético 0060
MT001474,20250418,EQ0001,A005,WT2,P4,Falla de motor,Eléctrico,6.06,4.82,5525.23,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1474,Alimentador Sintético 0001
MT001475,20250105,EQ0003,A017,WT2,P4,Deriva de sensor,Control,30.85,16.61,26450.85,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1475,PLC Sintético 0003
MT001476,20250616,EQ0016,A005,WT1,P2,Trip de variador,Energía,3.94,3.47,5414.75,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1476,Harnero Sintético 0016
MT001477,20250623,EQ0015,A010,WT1,P3,Falla de instrumentación,Mecánico,7.96,6.21,12772.7,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1477,Filtro Sintético 0015
MT001478,20250629,EQ0015,A010,WT1,P3,Bloqueo de chancador,Energía,3.65,1.69,2949.45,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1478,Filtro Sintético 0015
MT001479,20250506,EQ0002,A004,WT2,P3,Desgaste de neumáticos,Hidráulico,7.75,4.83,20869.86,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1479,Camión CAEX Sintético 0002
MT001480,20250617,EQ0034,A005,WT2,P1,Falla de transmisión,Mecánico,18.49,14.27,29083.22,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1480,Harnero Sintético 0034
MT001481,20250506,EQ0047,A005,WT1,P3,Falla eléctrica,Chancado,1.18,1.04,1193.37,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1481,Chancador secundario Sintético 0047
MT001482,20250112,EQ0038,A010,WT1,P2,Desgaste de neumáticos,Seguridad,2.96,2.54,5627.05,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1482,Espesador Sintético 0038
MT001483,20250527,EQ0042,A008,WT2,P2,Alta vibración,Molienda,5.76,4.38,3825.08,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1483,Molino de bolas Sintético 0042
MT001484,20250528,EQ0040,A017,WT1,P2,Pérdida de comunicación PLC,Control,7.48,5.01,7194.87,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1484,Switch industrial Sintético 0040
MT001485,20250509,EQ0043,A009,WT1,P4,Falla de instrumentación,Instrumentación,4.04,3.61,7375.81,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1485,Celda de flotación Sintético 0043
MT001486,20250224,EQ0016,A005,WT2,P3,Fuga hidráulica,Mecánico,10.41,7.31,17031.1,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1486,Harnero Sintético 0016
MT001487,20250608,EQ0036,A004,WT2,P2,Baja presión,Energía,10.61,6.5,14215.65,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1487,Bulldozer Sintético 0036
MT001488,20250217,EQ0031,A006,WT1,P1,Desalineamiento de correa,Correas,0.74,0.48,385.48,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1488,Correa transportadora Sintético 0031
MT001489,20250415,EQ0024,A017,WT2,P2,Falla de instrumentación,Control,2.91,2.66,1547.92,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1489,Sistema de control distribuido Sintético 0024
MT001490,20250204,EQ0038,A010,WT2,P3,Alta vibración,Seguridad,4.77,4.19,11273.52,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1490,Espesador Sintético 0038
MT001491,20250618,EQ0049,A004,WT1,P2,Desgaste de neumáticos,Mecánico,4.13,2.92,6968.66,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1491,Camión CAEX Sintético 0049
MT001492,20250209,EQ0060,A004,WT2,P4,Corte de correa,Energía,3.29,3.06,4610.47,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1492,Bulldozer Sintético 0060
MT001493,20250102,EQ0016,A005,WT2,P4,Desgaste de neumáticos,Mecánico,3.54,2.54,4384.11,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1493,Harnero Sintético 0016
MT001494,20250424,EQ0049,A004,WT1,P1,Desgaste de neumáticos,Neumáticos,2.68,2.05,2790.51,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1494,Camión CAEX Sintético 0049
MT001495,20250128,EQ0012,A008,WT1,P1,Trip de variador,Molienda,2.66,1.7,4084.1,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1495,Molino SAG Sintético 0012
MT001496,20250307,EQ0026,A013,WT1,P1,Bloqueo de chancador,Seguridad,1.54,0.86,895.51,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1496,Medidor de energía Sintético 0026
MT001497,20250219,EQ0035,A012,WT2,P1,Baja presión,Bombas,3.98,2.7,5372.02,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1497,Bomba de pulpa Sintético 0035
MT001498,20250611,EQ0015,A010,WT1,P3,Falla de transmisión,Seguridad,10.63,9.13,7590.0,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1498,Filtro Sintético 0015
MT001499,20250114,EQ0055,A017,WT2,P3,Pérdida de comunicación PLC,Control,5.08,4.7,3030.13,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1499,Servidor Historiador Sintético 0055
MT001500,20250127,EQ0007,A004,WT1,P4,Fuga hidráulica,Control,5.63,2.17,4984.25,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1500,Pala eléctrica Sintético 0007
MT001501,20250501,EQ0049,A004,WT2,P3,Falla de transmisión,Neumáticos,6.6,5.24,14059.78,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1501,Camión CAEX Sintético 0049
MT001502,20250426,EQ0040,A017,WT1,P3,Pérdida de comunicación PLC,Control,4.33,3.67,3689.47,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1502,Switch industrial Sintético 0040
MT001503,20250117,EQ0033,A008,WT2,P4,Alta vibración,Molienda,19.52,8.13,39211.51,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1503,Molino SAG Sintético 0033
MT001504,20250207,EQ0031,A006,WT1,P2,Corte de correa,Correas,4.49,1.9,2782.94,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1504,Correa transportadora Sintético 0031
MT001505,20250602,EQ0010,A004,WT1,P1,Fuga hidráulica,Mecánico,1.24,0.96,934.0,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1505,Perforadora Sintético 0010
MT001506,20250527,EQ0041,A017,WT2,P1,Bloqueo de chancador,Eléctrico,9.59,4.21,20520.8,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1506,Sensor de vibración Sintético 0041
MT001507,20250314,EQ0047,A005,WT1,P3,Falla eléctrica,Chancado,2.36,2.02,4869.11,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1507,Chancador secundario Sintético 0047
MT001508,20250119,EQ0054,A004,WT2,P1,Trip de variador,Energía,3.32,2.52,3488.43,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1508,Motoniveladora Sintético 0054
MT001509,20250515,EQ0022,A009,WT1,P3,Desgaste de neumáticos,Energía,1.92,1.46,1945.13,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1509,Celda de flotación Sintético 0022
MT001510,20250423,EQ0049,A004,WT1,P1,Falla de transmisión,Mecánico,5.5,4.73,15336.63,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1510,Camión CAEX Sintético 0049
MT001511,20250222,EQ0016,A005,WT1,P3,Desgaste de neumáticos,Mecánico,1.85,1.37,2539.92,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1511,Harnero Sintético 0016
MT001512,20250505,EQ0032,A010,WT1,P4,Baja presión,Energía,5.53,2.14,3663.19,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1512,Filtro Sintético 0032
MT001513,20250118,EQ0030,A017,WT2,P2,Pérdida de comunicación PLC,Control,4.57,2.15,9268.35,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1513,Switch industrial Sintético 0030
MT001514,20250122,EQ0058,A008,WT2,P3,Desgaste de revestimientos,Molienda,6.1,3.37,10068.95,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1514,Molino de bolas Sintético 0058
MT001515,20250204,EQ0057,A004,WT1,P3,Falla de motor,Mecánico,6.58,4.57,11459.82,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1515,Camión CAEX Sintético 0057
MT001516,20250211,EQ0050,A013,WT2,P2,Falla de motor,Instrumentación,6.13,5.72,12896.81,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1516,Medidor de energía Sintético 0050
MT001517,20250428,EQ0031,A006,WT2,P2,Desalineamiento de correa,Correas,3.75,3.3,5406.93,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1517,Correa transportadora Sintético 0031
MT001518,20250303,EQ0054,A004,WT1,P2,Sobrecalentamiento,Eléctrico,1.64,1.4,3182.59,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1518,Motoniveladora Sintético 0054
MT001519,20250401,EQ0038,A010,WT2,P4,Trip de variador,Eléctrico,8.49,7.68,9387.59,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1519,Espesador Sintético 0038
MT001520,20250528,EQ0019,A004,WT2,P3,Desgaste de revestimientos,Seguridad,16.21,9.26,27744.78,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1520,Cargador frontal Sintético 0019
MT001521,20250429,EQ0059,A004,WT1,P3,Fuga hidráulica,Hidráulico,1.63,1.3,3828.06,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1521,Pala eléctrica Sintético 0059
MT001522,20250202,EQ0032,A010,WT1,P2,Bloqueo de chancador,Instrumentación,3.83,2.2,5047.65,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1522,Filtro Sintético 0032
MT001523,20250531,EQ0007,A004,WT1,P2,Fuga hidráulica,Mecánico,2.29,1.24,4284.36,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1523,Pala eléctrica Sintético 0007
MT001524,20250311,EQ0028,A010,WT1,P1,Falla eléctrica,Mecánico,6.4,4.71,8047.04,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1524,Espesador Sintético 0028
MT001525,20250125,EQ0041,A017,WT1,P2,Falla de motor,Instrumentación,14.14,9.85,25888.45,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1525,Sensor de vibración Sintético 0041
MT001526,20250605,EQ0007,A004,WT1,P2,Alta vibración,Mecánico,3.62,1.89,4849.77,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1526,Pala eléctrica Sintético 0007
MT001527,20250129,EQ0023,A017,WT2,P3,Pérdida de comunicación PLC,Control,15.86,14.89,16948.93,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1527,PLC Sintético 0023
MT001528,20250409,EQ0047,A005,WT1,P1,Bloqueo de chancador,Chancado,4.11,2.9,4826.42,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1528,Chancador secundario Sintético 0047
