ProductivityID,DateKey,AreaID,ResponsibleID,LocationID,Shift,PlannedOutput,ActualOutput,LaborHours,ProductiveHours,NonProductiveHours,_SourceFile,_ExportedAt,_LegacyRowNumber
PD003006,20250304,A017,R028,L013,Día,246,227,8.81,6.33,2.48,project_fact_productividad_export.csv,2026-06-23T00:00:00,3006
PD003007,20250617,A017,R017,L008,Tarde,194,183,10.01,6.91,3.1,project_fact_productividad_export.csv,2026-06-23T00:00:00,3007
PD003008,20250406,A002,R026,L001,Día,132,119,11.85,8.8,3.06,project_fact_productividad_export.csv,2026-06-23T00:00:00,3008
PD003009,20250618,A004,R012,L005,Noche,2986,2902,9.73,6.82,2.9,project_fact_productividad_export.csv,2026-06-23T00:00:00,3009
PD003010,20250210,A002,R026,L010,Tarde,179,173,6.93,6.32,0.6,project_fact_productividad_export.csv,2026-06-23T00:00:00,3010
PD003011,20250414,A014,R012,L002,Tarde,255,291,8.01,6.09,1.93,project_fact_productividad_export.csv,2026-06-23T00:00:00,3011
PD003012,20250606,A014,R014,L015,Noche,111,109,7.72,6.89,0.83,project_fact_productividad_export.csv,2026-06-23T00:00:00,3012
PD003013,20250626,A010,R005,L013,Tarde,1686,1149,7.57,5.26,2.31,project_fact_productividad_export.csv,2026-06-23T00:00:00,3013
PD003014,20250301,A014,R012,L006,Día,57,54,10.46,8.51,1.95,project_fact_productividad_export.csv,2026-06-23T00:00:00,3014
PD003015,20250615,A005,R001,L006,Día,2318,1821,9.64,7.69,1.95,project_fact_productividad_export.csv,2026-06-23T00:00:00,3015
PD003016,20250213,A006,R020,L014,Noche,1521,1263,10.55,9.49,1.06,project_fact_productividad_export.csv,2026-06-23T00:00:00,3016
PD003017,20250517,A004,R028,L010,Tarde,6080,6924,9.6,7.54,2.06,project_fact_productividad_export.csv,2026-06-23T00:00:00,3017
PD003018,20250221,A004,R028,L013,Noche,5531,4978,6.41,5.5,0.92,project_fact_productividad_export.csv,2026-06-23T00:00:00,3018
PD003019,20250513,A014,R016,L006,Día,152,156,9.9,6.78,3.13,project_fact_productividad_export.csv,2026-06-23T00:00:00,3019
PD003020,20250428,A007,R006,L008,Día,4081,2606,8.67,6.3,2.37,project_fact_productividad_export.csv,2026-06-23T00:00:00,3020
PD003021,20250113,A011,R013,L003,Noche,182,175,7.51,6.42,1.09,project_fact_productividad_export.csv,2026-06-23T00:00:00,3021
PD003022,20250311,A003,R011,L006,Noche,6080,5148,7.6,6.6,1.0,project_fact_productividad_export.csv,2026-06-23T00:00:00,3022
PD003023,20250429,A014,R029,L017,Tarde,188,180,8.63,6.91,1.72,project_fact_productividad_export.csv,2026-06-23T00:00:00,3023
PD003024,20250119,A001,R005,L005,Día,3691,3717,8.87,7.61,1.26,project_fact_productividad_export.csv,2026-06-23T00:00:00,3024
PD003025,20250309,A017,R025,L009,Día,220,201,8.25,6.14,2.1,project_fact_productividad_export.csv,2026-06-23T00:00:00,3025
PD003026,20250531,A014,R013,L010,Noche,103,94,8.85,6.1,2.74,project_fact_productividad_export.csv,2026-06-23T00:00:00,3026
PD003027,20250320,A007,R003,L016,Noche,2863,2139,8.44,5.12,3.32,project_fact_productividad_export.csv,2026-06-23T00:00:00,3027
PD003028,20250124,A016,R007,L016,Día,108,101,11.38,9.32,2.06,project_fact_productividad_export.csv,2026-06-23T00:00:00,3028
PD003029,20250324,A015,R020,L016,Noche,258,239,6.04,4.47,1.57,project_fact_productividad_export.csv,2026-06-23T00:00:00,3029
PD003030,20250422,A008,R004,L015,Día,3148,3385,6.34,5.45,0.89,project_fact_productividad_export.csv,2026-06-23T00:00:00,3030
PD003031,20250306,A009,R005,L004,Día,749,600,11.53,10.11,1.42,project_fact_productividad_export.csv,2026-06-23T00:00:00,3031
PD003032,20250622,A005,R002,L017,Tarde,1121,1266,8.29,6.39,1.91,project_fact_productividad_export.csv,2026-06-23T00:00:00,3032
PD003033,20250522,A017,R002,L002,Día,98,89,7.65,5.49,2.16,project_fact_productividad_export.csv,2026-06-23T00:00:00,3033
PD003034,20250305,A010,R008,L006,Tarde,4079,3439,11.27,7.44,3.82,project_fact_productividad_export.csv,2026-06-23T00:00:00,3034
PD003035,20250219,A011,R004,L001,Día,216,223,8.34,6.61,1.73,project_fact_productividad_export.csv,2026-06-23T00:00:00,3035
PD003036,20250517,A002,R020,L017,Noche,158,134,11.02,8.38,2.64,project_fact_productividad_export.csv,2026-06-23T00:00:00,3036
PD003037,20250428,A009,R004,L007,Tarde,1875,1866,7.67,6.83,0.85,project_fact_productividad_export.csv,2026-06-23T00:00:00,3037
PD003038,20250317,A016,R007,L014,Día,128,131,10.97,8.36,2.61,project_fact_productividad_export.csv,2026-06-23T00:00:00,3038
PD003039,20250409,A008,R023,L015,Noche,2545,2690,7.31,6.64,0.66,project_fact_productividad_export.csv,2026-06-23T00:00:00,3039
PD003040,20250504,A001,R004,L010,Tarde,5330,4629,11.15,8.44,2.71,project_fact_productividad_export.csv,2026-06-23T00:00:00,3040
PD003041,20250528,A011,R027,L014,Tarde,132,101,9.84,8.25,1.59,project_fact_productividad_export.csv,2026-06-23T00:00:00,3041
PD003042,20250210,A002,R029,L012,Día,183,169,6.05,4.85,1.19,project_fact_productividad_export.csv,2026-06-23T00:00:00,3042
PD003043,20250105,A012,R007,L007,Día,228,189,10.41,7.15,3.26,project_fact_productividad_export.csv,2026-06-23T00:00:00,3043
PD003044,20250618,A015,R010,L012,Tarde,216,243,6.57,5.18,1.39,project_fact_productividad_export.csv,2026-06-23T00:00:00,3044
PD003045,20250612,A006,R011,L004,Noche,1292,1270,6.37,5.62,0.75,project_fact_productividad_export.csv,2026-06-23T00:00:00,3045
PD003046,20250330,A015,R015,L016,Noche,121,122,9.15,8.06,1.09,project_fact_productividad_export.csv,2026-06-23T00:00:00,3046
PD003047,20250109,A001,R001,L014,Día,8449,7522,6.12,5.2,0.92,project_fact_productividad_export.csv,2026-06-23T00:00:00,3047
PD003048,20250321,A010,R026,L016,Noche,1622,1049,11.67,7.5,4.17,project_fact_productividad_export.csv,2026-06-23T00:00:00,3048
PD003049,20250420,A008,R022,L004,Noche,1863,1853,10.65,7.92,2.73,project_fact_productividad_export.csv,2026-06-23T00:00:00,3049
PD003050,20250125,A011,R028,L014,Tarde,95,82,8.03,7.07,0.96,project_fact_productividad_export.csv,2026-06-23T00:00:00,3050
PD003051,20250308,A012,R003,L017,Día,45,45,11.67,8.88,2.79,project_fact_productividad_export.csv,2026-06-23T00:00:00,3051
PD003052,20250331,A012,R020,L002,Tarde,67,55,9.16,8.28,0.88,project_fact_productividad_export.csv,2026-06-23T00:00:00,3052
PD003053,20250117,A011,R013,L001,Día,236,238,8.29,7.45,0.85,project_fact_productividad_export.csv,2026-06-23T00:00:00,3053
PD003054,20250310,A009,R026,L003,Día,688,473,10.82,7.99,2.83,project_fact_productividad_export.csv,2026-06-23T00:00:00,3054
PD003055,20250208,A017,R012,L012,Tarde,116,100,8.78,6.27,2.51,project_fact_productividad_export.csv,2026-06-23T00:00:00,3055
PD003056,20250124,A014,R006,L011,Día,35,28,10.65,8.16,2.49,project_fact_productividad_export.csv,2026-06-23T00:00:00,3056
PD003057,20250605,A013,R018,L015,Tarde,215,234,11.1,8.43,2.67,project_fact_productividad_export.csv,2026-06-23T00:00:00,3057
PD003058,20250501,A004,R005,L002,Noche,4233,4281,10.61,9.32,1.29,project_fact_productividad_export.csv,2026-06-23T00:00:00,3058
PD003059,20250123,A016,R002,L016,Noche,98,86,8.33,6.49,1.84,project_fact_productividad_export.csv,2026-06-23T00:00:00,3059
PD003060,20250313,A015,R006,L002,Día,38,39,10.41,8.04,2.37,project_fact_productividad_export.csv,2026-06-23T00:00:00,3060
PD003061,20250226,A005,R019,L013,Noche,2129,1872,9.23,7.88,1.36,project_fact_productividad_export.csv,2026-06-23T00:00:00,3061
PD003062,20250313,A009,R009,L005,Noche,800,423,9.82,7.73,2.09,project_fact_productividad_export.csv,2026-06-23T00:00:00,3062
PD003063,20250622,A016,R020,L012,Tarde,139,151,9.86,8.69,1.17,project_fact_productividad_export.csv,2026-06-23T00:00:00,3063
PD003064,20250210,A015,R026,L004,Tarde,249,217,8.03,6.33,1.7,project_fact_productividad_export.csv,2026-06-23T00:00:00,3064
PD003065,20250312,A015,R016,L016,Tarde,70,74,7.3,6.16,1.14,project_fact_productividad_export.csv,2026-06-23T00:00:00,3065
PD003066,20250527,A003,R016,L005,Día,7951,8829,11.13,8.45,2.67,project_fact_productividad_export.csv,2026-06-23T00:00:00,3066
PD003067,20250522,A012,R012,L001,Noche,41,41,6.87,6.24,0.63,project_fact_productividad_export.csv,2026-06-23T00:00:00,3067
PD003068,20250130,A005,R004,L014,Noche,1841,1971,8.18,7.23,0.95,project_fact_productividad_export.csv,2026-06-23T00:00:00,3068
PD003069,20250418,A011,R001,L004,Día,247,187,11.49,8.4,3.09,project_fact_productividad_export.csv,2026-06-23T00:00:00,3069
PD003070,20250623,A014,R009,L002,Noche,45,42,11.94,9.8,2.13,project_fact_productividad_export.csv,2026-06-23T00:00:00,3070
PD003071,20250215,A001,R005,L015,Día,4526,4377,7.0,5.91,1.1,project_fact_productividad_export.csv,2026-06-23T00:00:00,3071
PD003072,20250324,A007,R025,L002,Tarde,3005,2506,6.31,5.18,1.13,project_fact_productividad_export.csv,2026-06-23T00:00:00,3072
PD003073,20250318,A001,R005,L002,Tarde,6364,6449,6.56,6.01,0.55,project_fact_productividad_export.csv,2026-06-23T00:00:00,3073
PD003074,20250515,A013,R012,L014,Noche,237,195,9.94,8.84,1.1,project_fact_productividad_export.csv,2026-06-23T00:00:00,3074
PD003075,20250313,A005,R016,L007,Tarde,4045,3473,6.52,4.84,1.67,project_fact_productividad_export.csv,2026-06-23T00:00:00,3075
PD003076,20250106,A010,R022,L008,Día,3976,3285,6.94,5.59,1.35,project_fact_productividad_export.csv,2026-06-23T00:00:00,3076
PD003077,20250223,A013,R005,L006,Tarde,204,256,10.64,8.3,2.34,project_fact_productividad_export.csv,2026-06-23T00:00:00,3077
PD003078,20250211,A007,R013,L004,Tarde,1651,1294,7.75,5.91,1.84,project_fact_productividad_export.csv,2026-06-23T00:00:00,3078
PD003079,20250226,A017,R010,L003,Día,53,52,8.5,7.16,1.34,project_fact_productividad_export.csv,2026-06-23T00:00:00,3079
PD003080,20250115,A008,R007,L001,Tarde,2160,2507,10.85,7.9,2.95,project_fact_productividad_export.csv,2026-06-23T00:00:00,3080
PD003081,20250307,A010,R005,L014,Día,3964,2616,11.2,6.51,4.69,project_fact_productividad_export.csv,2026-06-23T00:00:00,3081
PD003082,20250507,A001,R018,L001,Noche,3696,2891,9.26,7.01,2.25,project_fact_productividad_export.csv,2026-06-23T00:00:00,3082
PD003083,20250607,A009,R014,L005,Día,2198,1919,7.45,5.91,1.54,project_fact_productividad_export.csv,2026-06-23T00:00:00,3083
PD003084,20250131,A009,R016,L010,Tarde,2081,1569,11.42,9.25,2.17,project_fact_productividad_export.csv,2026-06-23T00:00:00,3084
PD003085,20250508,A017,R024,L001,Día,146,127,7.93,6.08,1.85,project_fact_productividad_export.csv,2026-06-23T00:00:00,3085
PD003086,20250103,A005,R001,L003,Tarde,3206,3422,8.5,6.09,2.41,project_fact_productividad_export.csv,2026-06-23T00:00:00,3086
PD003087,20250307,A017,R018,L013,Día,94,83,6.45,5.68,0.77,project_fact_productividad_export.csv,2026-06-23T00:00:00,3087
PD003088,20250122,A015,R021,L003,Noche,104,92,10.18,8.65,1.53,project_fact_productividad_export.csv,2026-06-23T00:00:00,3088
PD003089,20250204,A001,R017,L007,Tarde,7523,8194,10.83,8.81,2.03,project_fact_productividad_export.csv,2026-06-23T00:00:00,3089
PD003090,20250224,A010,R011,L005,Día,1538,1342,9.68,6.07,3.61,project_fact_productividad_export.csv,2026-06-23T00:00:00,3090
PD003091,20250504,A003,R009,L007,Día,7396,8269,8.34,7.24,1.1,project_fact_productividad_export.csv,2026-06-23T00:00:00,3091
PD003092,20250424,A002,R021,L016,Noche,202,166,11.53,10.33,1.19,project_fact_productividad_export.csv,2026-06-23T00:00:00,3092
PD003093,20250213,A005,R002,L001,Noche,2837,2811,8.64,7.09,1.55,project_fact_productividad_export.csv,2026-06-23T00:00:00,3093
PD003094,20250117,A001,R011,L016,Noche,7642,7127,9.69,8.72,0.97,project_fact_productividad_export.csv,2026-06-23T00:00:00,3094
PD003095,20250127,A014,R025,L015,Noche,46,50,11.0,9.14,1.86,project_fact_productividad_export.csv,2026-06-23T00:00:00,3095
PD003096,20250326,A012,R018,L002,Día,94,114,10.16,7.34,2.82,project_fact_productividad_export.csv,2026-06-23T00:00:00,3096
PD003097,20250228,A001,R003,L005,Noche,4158,3591,8.53,6.1,2.43,project_fact_productividad_export.csv,2026-06-23T00:00:00,3097
PD003098,20250402,A003,R011,L006,Tarde,2884,3150,7.47,5.21,2.26,project_fact_productividad_export.csv,2026-06-23T00:00:00,3098
PD003099,20250404,A008,R017,L006,Día,2340,2109,7.51,6.13,1.38,project_fact_productividad_export.csv,2026-06-23T00:00:00,3099
PD003100,20250411,A007,R021,L011,Día,2378,1675,9.82,8.16,1.66,project_fact_productividad_export.csv,2026-06-23T00:00:00,3100
PD003101,20250620,A006,R007,L005,Noche,2094,2433,10.66,7.91,2.75,project_fact_productividad_export.csv,2026-06-23T00:00:00,3101
PD003102,20250303,A007,R001,L011,Tarde,1167,977,7.95,7.07,0.88,project_fact_productividad_export.csv,2026-06-23T00:00:00,3102
PD003103,20250603,A017,R016,L012,Tarde,169,130,6.75,5.17,1.58,project_fact_productividad_export.csv,2026-06-23T00:00:00,3103
PD003104,20250129,A005,R015,L002,Día,1122,1293,9.52,6.75,2.77,project_fact_productividad_export.csv,2026-06-23T00:00:00,3104
PD003105,20250102,A016,R022,L012,Noche,164,174,6.2,4.44,1.76,project_fact_productividad_export.csv,2026-06-23T00:00:00,3105
PD003106,20250605,A015,R019,L006,Noche,55,57,10.6,9.69,0.91,project_fact_productividad_export.csv,2026-06-23T00:00:00,3106
PD003107,20250528,A007,R013,L009,Tarde,1485,953,6.56,5.17,1.4,project_fact_productividad_export.csv,2026-06-23T00:00:00,3107
PD003108,20250517,A005,R027,L017,Tarde,2272,2181,6.69,6.02,0.67,project_fact_productividad_export.csv,2026-06-23T00:00:00,3108
PD003109,20250508,A007,R003,L015,Noche,1016,694,6.77,4.92,1.86,project_fact_productividad_export.csv,2026-06-23T00:00:00,3109
PD003110,20250522,A014,R022,L015,Noche,48,30,8.28,6.31,1.97,project_fact_productividad_export.csv,2026-06-23T00:00:00,3110
PD003111,20250521,A013,R029,L007,Día,167,175,10.43,7.69,2.73,project_fact_productividad_export.csv,2026-06-23T00:00:00,3111
PD003112,20250623,A004,R026,L008,Tarde,4202,4338,11.05,8.9,2.16,project_fact_productividad_export.csv,2026-06-23T00:00:00,3112
PD003113,20250621,A002,R011,L014,Día,86,102,9.1,6.42,2.67,project_fact_productividad_export.csv,2026-06-23T00:00:00,3113
PD003114,20250410,A006,R008,L009,Día,2478,2769,11.84,10.14,1.7,project_fact_productividad_export.csv,2026-06-23T00:00:00,3114
PD003115,20250617,A003,R016,L015,Tarde,5942,5490,7.05,6.24,0.81,project_fact_productividad_export.csv,2026-06-23T00:00:00,3115
PD003116,20250329,A008,R030,L006,Noche,2772,2158,10.97,9.5,1.48,project_fact_productividad_export.csv,2026-06-23T00:00:00,3116
PD003117,20250119,A009,R006,L005,Tarde,1305,917,7.23,6.26,0.96,project_fact_productividad_export.csv,2026-06-23T00:00:00,3117
PD003118,20250502,A008,R023,L012,Tarde,3014,2784,7.48,5.54,1.95,project_fact_productividad_export.csv,2026-06-23T00:00:00,3118
PD003119,20250405,A006,R009,L009,Noche,2161,2018,7.97,5.68,2.29,project_fact_productividad_export.csv,2026-06-23T00:00:00,3119
PD003120,20250201,A017,R025,L007,Día,192,179,11.9,9.86,2.04,project_fact_productividad_export.csv,2026-06-23T00:00:00,3120
PD003121,20250331,A010,R013,L001,Día,2835,2267,11.85,9.31,2.54,project_fact_productividad_export.csv,2026-06-23T00:00:00,3121
PD003122,20250506,A007,R011,L005,Tarde,3501,2848,11.69,7.92,3.77,project_fact_productividad_export.csv,2026-06-23T00:00:00,3122
PD003123,20250204,A009,R002,L007,Tarde,3044,2883,8.09,6.79,1.31,project_fact_productividad_export.csv,2026-06-23T00:00:00,3123
PD003124,20250511,A017,R016,L013,Tarde,113,126,9.97,8.19,1.78,project_fact_productividad_export.csv,2026-06-23T00:00:00,3124
PD003125,20250515,A010,R003,L012,Noche,4029,2811,10.53,7.77,2.76,project_fact_productividad_export.csv,2026-06-23T00:00:00,3125
PD003126,20250605,A013,R027,L012,Noche,232,240,10.5,7.31,3.2,project_fact_productividad_export.csv,2026-06-23T00:00:00,3126
PD003127,20250425,A006,R024,L003,Día,2202,2240,7.24,6.33,0.91,project_fact_productividad_export.csv,2026-06-23T00:00:00,3127
PD003128,20250307,A004,R028,L001,Día,3387,2948,6.91,5.48,1.42,project_fact_productividad_export.csv,2026-06-23T00:00:00,3128
PD003129,20250330,A012,R009,L003,Noche,179,179,10.83,9.93,0.9,project_fact_productividad_export.csv,2026-06-23T00:00:00,3129
PD003130,20250201,A014,R029,L012,Día,21,18,7.17,5.72,1.45,project_fact_productividad_export.csv,2026-06-23T00:00:00,3130
PD003131,20250111,A009,R025,L001,Noche,1033,824,11.42,10.06,1.36,project_fact_productividad_export.csv,2026-06-23T00:00:00,3131
PD003132,20250103,A007,R028,L013,Noche,3923,2748,9.54,6.36,3.18,project_fact_productividad_export.csv,2026-06-23T00:00:00,3132
PD003133,20250223,A012,R008,L017,Día,228,230,9.9,7.71,2.19,project_fact_productividad_export.csv,2026-06-23T00:00:00,3133
PD003134,20250516,A005,R007,L006,Tarde,2579,2581,10.14,7.01,3.12,project_fact_productividad_export.csv,2026-06-23T00:00:00,3134
PD003135,20250209,A005,R019,L003,Noche,1877,1710,10.08,7.47,2.61,project_fact_productividad_export.csv,2026-06-23T00:00:00,3135
PD003136,20250114,A012,R017,L007,Día,89,84,6.07,5.45,0.62,project_fact_productividad_export.csv,2026-06-23T00:00:00,3136
PD003137,20250628,A003,R028,L013,Tarde,7924,9578,9.59,7.89,1.71,project_fact_productividad_export.csv,2026-06-23T00:00:00,3137
PD003138,20250423,A009,R025,L010,Noche,4162,2858,11.86,9.52,2.34,project_fact_productividad_export.csv,2026-06-23T00:00:00,3138
PD003139,20250121,A012,R004,L006,Día,248,226,6.28,5.05,1.24,project_fact_productividad_export.csv,2026-06-23T00:00:00,3139
PD003140,20250415,A002,R004,L010,Tarde,169,138,7.12,6.18,0.93,project_fact_productividad_export.csv,2026-06-23T00:00:00,3140
PD003141,20250612,A011,R030,L004,Tarde,26,21,11.95,8.73,3.22,project_fact_productividad_export.csv,2026-06-23T00:00:00,3141
PD003142,20250323,A015,R025,L003,Tarde,20,21,8.18,5.65,2.53,project_fact_productividad_export.csv,2026-06-23T00:00:00,3142
PD003143,20250507,A005,R022,L004,Día,1003,957,7.23,5.2,2.03,project_fact_productividad_export.csv,2026-06-23T00:00:00,3143
PD003144,20250128,A001,R023,L015,Noche,8163,7006,6.44,4.64,1.8,project_fact_productividad_export.csv,2026-06-23T00:00:00,3144
PD003145,20250626,A009,R011,L008,Tarde,1395,1098,7.09,4.79,2.29,project_fact_productividad_export.csv,2026-06-23T00:00:00,3145
PD003146,20250508,A013,R014,L002,Tarde,143,137,8.64,7.3,1.33,project_fact_productividad_export.csv,2026-06-23T00:00:00,3146
PD003147,20250410,A017,R002,L008,Noche,175,191,10.41,9.06,1.35,project_fact_productividad_export.csv,2026-06-23T00:00:00,3147
PD003148,20250221,A003,R023,L001,Noche,8100,7693,8.14,6.2,1.94,project_fact_productividad_export.csv,2026-06-23T00:00:00,3148
PD003149,20250417,A017,R018,L002,Tarde,78,84,10.01,7.22,2.78,project_fact_productividad_export.csv,2026-06-23T00:00:00,3149
PD003150,20250624,A007,R012,L014,Día,2820,1778,8.66,7.36,1.3,project_fact_productividad_export.csv,2026-06-23T00:00:00,3150
PD003151,20250412,A013,R006,L001,Noche,159,155,6.91,6.17,0.74,project_fact_productividad_export.csv,2026-06-23T00:00:00,3151
PD003152,20250427,A004,R024,L015,Tarde,5178,4135,7.31,5.93,1.38,project_fact_productividad_export.csv,2026-06-23T00:00:00,3152
PD003153,20250625,A007,R021,L007,Noche,691,427,8.2,7.18,1.02,project_fact_productividad_export.csv,2026-06-23T00:00:00,3153
PD003154,20250628,A010,R027,L007,Día,3135,2889,8.73,7.3,1.43,project_fact_productividad_export.csv,2026-06-23T00:00:00,3154
PD003155,20250128,A012,R007,L004,Día,39,35,9.16,7.64,1.52,project_fact_productividad_export.csv,2026-06-23T00:00:00,3155
PD003156,20250317,A012,R028,L009,Día,100,113,9.0,7.18,1.81,project_fact_productividad_export.csv,2026-06-23T00:00:00,3156
PD003157,20250526,A007,R002,L002,Noche,1923,1649,6.47,5.17,1.29,project_fact_productividad_export.csv,2026-06-23T00:00:00,3157
PD003158,20250214,A006,R012,L008,Noche,908,805,7.68,6.95,0.73,project_fact_productividad_export.csv,2026-06-23T00:00:00,3158
PD003159,20250422,A005,R011,L010,Noche,3530,3520,7.58,6.85,0.73,project_fact_productividad_export.csv,2026-06-23T00:00:00,3159
PD003160,20250422,A016,R002,L014,Noche,33,34,6.6,5.23,1.37,project_fact_productividad_export.csv,2026-06-23T00:00:00,3160
PD003161,20250322,A003,R015,L017,Noche,3664,3177,11.19,8.5,2.7,project_fact_productividad_export.csv,2026-06-23T00:00:00,3161
PD003162,20250218,A013,R022,L014,Día,236,246,11.76,8.4,3.36,project_fact_productividad_export.csv,2026-06-23T00:00:00,3162
PD003163,20250324,A002,R006,L002,Noche,147,107,7.9,5.5,2.4,project_fact_productividad_export.csv,2026-06-23T00:00:00,3163
PD003164,20250602,A003,R015,L004,Día,6255,5752,8.48,6.31,2.16,project_fact_productividad_export.csv,2026-06-23T00:00:00,3164
PD003165,20250121,A006,R025,L006,Noche,4083,4448,6.31,4.64,1.67,project_fact_productividad_export.csv,2026-06-23T00:00:00,3165
PD003166,20250606,A009,R003,L007,Noche,1783,1036,10.94,8.06,2.88,project_fact_productividad_export.csv,2026-06-23T00:00:00,3166
PD003167,20250513,A008,R026,L004,Noche,1711,1851,11.65,9.33,2.31,project_fact_productividad_export.csv,2026-06-23T00:00:00,3167
PD003168,20250524,A008,R007,L005,Día,3541,3248,6.05,4.3,1.76,project_fact_productividad_export.csv,2026-06-23T00:00:00,3168
PD003169,20250308,A017,R014,L006,Noche,62,65,11.64,8.13,3.51,project_fact_productividad_export.csv,2026-06-23T00:00:00,3169
PD003170,20250522,A001,R030,L016,Noche,5839,5862,6.19,5.13,1.07,project_fact_productividad_export.csv,2026-06-23T00:00:00,3170
PD003171,20250506,A002,R002,L005,Tarde,226,218,7.64,6.5,1.14,project_fact_productividad_export.csv,2026-06-23T00:00:00,3171
PD003172,20250204,A003,R011,L013,Tarde,8409,8691,6.38,4.56,1.82,project_fact_productividad_export.csv,2026-06-23T00:00:00,3172
PD003173,20250626,A009,R022,L012,Tarde,3020,3004,10.66,6.88,3.79,project_fact_productividad_export.csv,2026-06-23T00:00:00,3173
PD003174,20250108,A003,R005,L007,Tarde,5479,4567,11.43,8.58,2.86,project_fact_productividad_export.csv,2026-06-23T00:00:00,3174
PD003175,20250514,A007,R004,L013,Tarde,777,667,7.18,4.28,2.91,project_fact_productividad_export.csv,2026-06-23T00:00:00,3175
PD003176,20250507,A002,R004,L001,Noche,126,123,7.73,7.01,0.72,project_fact_productividad_export.csv,2026-06-23T00:00:00,3176
PD003177,20250423,A004,R013,L001,Día,5960,5093,7.41,5.32,2.09,project_fact_productividad_export.csv,2026-06-23T00:00:00,3177
PD003178,20250515,A010,R016,L012,Día,3403,2574,6.16,4.67,1.49,project_fact_productividad_export.csv,2026-06-23T00:00:00,3178
PD003179,20250608,A008,R007,L017,Tarde,690,678,10.29,9.26,1.04,project_fact_productividad_export.csv,2026-06-23T00:00:00,3179
PD003180,20250622,A002,R009,L016,Día,141,154,7.06,5.44,1.61,project_fact_productividad_export.csv,2026-06-23T00:00:00,3180
PD003181,20250323,A013,R001,L012,Día,182,166,7.44,6.68,0.75,project_fact_productividad_export.csv,2026-06-23T00:00:00,3181
PD003182,20250607,A003,R012,L007,Día,3858,3861,11.99,10.35,1.64,project_fact_productividad_export.csv,2026-06-23T00:00:00,3182
PD003183,20250213,A005,R019,L004,Día,1450,1514,11.55,10.43,1.12,project_fact_productividad_export.csv,2026-06-23T00:00:00,3183
PD003184,20250506,A008,R029,L010,Tarde,1214,1115,8.94,7.94,1.0,project_fact_productividad_export.csv,2026-06-23T00:00:00,3184
PD003185,20250525,A006,R014,L017,Día,3911,3284,10.14,8.34,1.8,project_fact_productividad_export.csv,2026-06-23T00:00:00,3185
PD003186,20250311,A015,R020,L009,Noche,159,149,6.45,5.36,1.09,project_fact_productividad_export.csv,2026-06-23T00:00:00,3186
PD003187,20250401,A007,R028,L007,Tarde,740,768,9.67,6.3,3.36,project_fact_productividad_export.csv,2026-06-23T00:00:00,3187
PD003188,20250303,A002,R028,L016,Noche,129,126,8.88,6.75,2.12,project_fact_productividad_export.csv,2026-06-23T00:00:00,3188
PD003189,20250427,A006,R018,L003,Tarde,1221,1164,11.11,8.02,3.1,project_fact_productividad_export.csv,2026-06-23T00:00:00,3189
PD003190,20250106,A015,R021,L002,Noche,120,100,6.09,5.36,0.73,project_fact_productividad_export.csv,2026-06-23T00:00:00,3190
PD003191,20250405,A009,R029,L003,Noche,827,576,11.52,7.44,4.08,project_fact_productividad_export.csv,2026-06-23T00:00:00,3191
PD003192,20250507,A016,R011,L014,Día,112,122,10.2,8.5,1.71,project_fact_productividad_export.csv,2026-06-23T00:00:00,3192
PD003193,20250405,A006,R007,L005,Tarde,2123,2055,11.89,9.68,2.2,project_fact_productividad_export.csv,2026-06-23T00:00:00,3193
PD003194,20250131,A003,R016,L001,Tarde,4637,4120,10.55,8.18,2.36,project_fact_productividad_export.csv,2026-06-23T00:00:00,3194
PD003195,20250526,A011,R001,L005,Día,27,28,7.07,5.36,1.72,project_fact_productividad_export.csv,2026-06-23T00:00:00,3195
PD003196,20250606,A006,R016,L010,Noche,1680,1775,6.29,5.66,0.62,project_fact_productividad_export.csv,2026-06-23T00:00:00,3196
PD003197,20250527,A009,R001,L002,Día,2543,1249,11.67,9.3,2.38,project_fact_productividad_export.csv,2026-06-23T00:00:00,3197
PD003198,20250501,A016,R014,L005,Tarde,198,195,8.7,5.94,2.77,project_fact_productividad_export.csv,2026-06-23T00:00:00,3198
PD003199,20250219,A001,R018,L012,Noche,2510,2768,11.21,9.71,1.5,project_fact_productividad_export.csv,2026-06-23T00:00:00,3199
PD003200,20250608,A011,R013,L017,Día,77,73,9.48,7.32,2.16,project_fact_productividad_export.csv,2026-06-23T00:00:00,3200
PD003201,20250421,A002,R008,L001,Día,248,240,11.19,10.03,1.16,project_fact_productividad_export.csv,2026-06-23T00:00:00,3201
PD003202,20250602,A005,R024,L017,Día,3527,3513,11.16,9.28,1.88,project_fact_productividad_export.csv,2026-06-23T00:00:00,3202
PD003203,20250504,A001,R021,L009,Día,5373,4803,7.89,6.71,1.18,project_fact_productividad_export.csv,2026-06-23T00:00:00,3203
PD003204,20250327,A014,R009,L016,Día,128,110,6.57,4.8,1.77,project_fact_productividad_export.csv,2026-06-23T00:00:00,3204
PD003205,20250130,A001,R022,L008,Día,4215,4820,10.34,7.48,2.86,project_fact_productividad_export.csv,2026-06-23T00:00:00,3205
PD003206,20250202,A003,R019,L002,Noche,3465,3260,10.93,8.45,2.48,project_fact_productividad_export.csv,2026-06-23T00:00:00,3206
