WorkOrderID,CreatedDateKey,ClosedDateKey,AreaID,EquipmentID,ServiceID,ResponsibleID,WorkTypeID,PriorityID,StatusID,EstimatedHours,ActualHours,IsCritical,ReworkFlag,SourceSystem,_SourceFile,_ExportedAt,_LegacyRowNumber
WO003532,20250616,,A004,EQ0060,SV2,R001,WT2,P3,S1,28.98,44.86,False,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3532
WO003533,20250118,,A013,EQ0050,SV10,R021,WT9,P4,S2,86.21,183.85,True,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3533
WO003534,20250222,,A004,EQ0020,SV7,R011,WT2,P2,S1,10.23,28.37,True,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3534
WO003535,20250115,20250118,A006,EQ0056,SV2,R029,WT2,P2,S5,18.76,20.35,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3535
WO003536,20250319,,A017,EQ0014,SV7,R028,WT7,P3,S2,56.33,49.18,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3536
WO003537,20250222,,A005,EQ0034,SV7,R004,WT4,P3,S2,47.32,42.1,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3537
WO003538,20250517,20250518,A013,EQ0026,SV5,R030,WT8,P1,S5,3.51,2.47,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3538
WO003539,20250331,20250403,A004,EQ0059,SV8,R026,WT2,P2,S4,10.13,17.43,True,True,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3539
WO003540,20250612,,A008,EQ0033,SV5,R006,WT7,P3,S2,38.24,23.88,False,True,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3540
WO003541,20250614,,A004,EQ0002,SV7,R017,WT3,P2,S2,20.01,18.3,True,True,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3541
WO003542,20250621,20250630,A005,EQ0034,SV5,R015,WT4,P4,S4,89.37,86.46,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3542
WO003543,20250105,20250109,A004,EQ0020,SV5,R001,WT6,P3,S4,25.59,27.48,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3543
WO003544,20250116,20250121,A004,EQ0046,SV12,R021,WT2,P3,S4,25.82,35.66,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3544
WO003545,20250427,20250516,A017,EQ0009,SV6,R023,WT6,P4,S4,75.02,149.66,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3545
WO003546,20250330,20250401,A005,EQ0047,SV3,R002,WT11,P2,S4,20.95,12.94,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3546
WO003547,20250211,20250213,A017,EQ0014,SV4,R026,WT7,P2,S4,16.51,14.82,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3547
WO003548,20250213,,A004,EQ0004,SV5,R029,WT4,P3,S2,62.97,58.3,False,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3548
WO003549,20250629,20250630,A010,EQ0032,SV4,R011,WT8,P3,S4,54.8,193.86,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3549
WO003550,20250325,,A004,EQ0020,SV2,R016,WT6,P4,S1,99.61,122.82,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3550
WO003551,20250625,,A017,EQ0023,SV12,R027,WT10,P2,S1,20.75,15.15,True,True,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3551
WO003552,20250419,20250421,A005,EQ0034,SV10,R001,WT2,P2,S4,9.08,14.08,True,True,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3552
WO003553,20250611,,A005,EQ0037,SV11,R001,WT1,P3,S1,54.46,90.24,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3553
WO003554,20250223,20250224,A004,EQ0002,SV2,R003,WT1,P1,S4,5.41,7.71,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3554
WO003555,20250126,20250129,A008,EQ0058,SV7,R015,WT8,P2,S4,21.07,16.45,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3555
WO003556,20250228,20250301,A004,EQ0036,SV12,R002,WT5,P2,S4,9.95,6.34,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3556
WO003557,20250122,20250125,A004,EQ0048,SV5,R025,WT8,P2,S4,18.81,16.61,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3557
WO003558,20250531,,A005,EQ0029,SV5,R009,WT2,P2,S3,13.23,45.9,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3558
WO003559,20250502,20250521,A008,EQ0042,SV3,R017,WT4,P4,S4,79.8,149.4,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3559
WO003560,20250513,20250515,A004,EQ0002,SV1,R014,WT6,P2,S4,12.6,13.41,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3560
WO003561,20250117,20250119,A004,EQ0057,SV2,R018,WT1,P2,S4,9.42,8.62,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3561
WO003562,20250615,20250626,A004,EQ0054,SV1,R006,WT3,P3,S4,41.64,80.35,False,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3562
WO003563,20250207,20250209,A008,EQ0058,SV4,R009,WT3,P2,S4,17.82,15.55,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3563
WO003564,20250608,20250616,A017,EQ0027,SV2,R004,WT2,P3,S4,51.61,57.04,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3564
WO003565,20250527,20250604,A004,EQ0018,SV10,R026,WT2,P4,S4,82.31,62.02,False,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3565
WO003566,20250131,20250216,A017,EQ0008,SV3,R001,WT3,P4,S4,102.73,126.32,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3566
WO003567,20250629,20250630,A004,EQ0018,SV1,R001,WT5,P4,S4,97.63,137.24,False,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3567
WO003568,20250309,20250323,A004,EQ0051,SV10,R014,WT3,P3,S4,58.86,108.17,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3568
WO003569,20250428,,A010,EQ0038,SV5,R009,WT5,P3,S3,45.52,48.32,True,True,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3569
WO003570,20250521,,A009,EQ0043,SV12,R023,WT2,P4,S2,64.44,83.06,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3570
WO003571,20250203,20250212,A013,EQ0050,SV4,R003,WT4,P3,S4,38.46,69.79,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3571
WO003572,20250526,20250527,A017,EQ0017,SV11,R012,WT6,P2,S4,9.78,7.03,True,True,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3572
WO003573,20250326,,A005,EQ0029,SV12,R024,WT12,P1,S2,4.13,6.92,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3573
WO003574,20250304,20250306,A004,EQ0048,SV5,R005,WT3,P2,S4,10.31,9.87,True,True,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3574
WO003575,20250131,,A008,EQ0033,SV5,R019,WT5,P1,S2,4.92,8.01,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3575
WO003576,20250528,20250529,A004,EQ0011,SV3,R020,WT2,P1,S4,3.85,5.94,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3576
WO003577,20250503,,A008,EQ0042,SV1,R027,WT11,P4,S2,63.27,100.48,False,True,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3577
WO003578,20250301,20250303,A017,EQ0005,SV5,R014,WT2,P2,S4,8.58,8.59,True,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3578
WO003579,20250527,20250609,A017,EQ0009,SV5,R004,WT3,P3,S5,61.81,100.14,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3579
WO003580,20250301,20250307,A005,EQ0044,SV7,R016,WT2,P3,S4,31.43,43.93,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3580
WO003581,20250416,,A004,EQ0018,SV9,R023,WT5,P3,S2,33.17,33.82,False,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3581
WO003582,20250509,20250511,A010,EQ0039,SV6,R020,WT9,P2,S4,19.31,12.18,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3582
WO003583,20250319,,A017,EQ0024,SV7,R017,WT1,P4,S2,56.26,78.67,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3583
WO003584,20250109,20250110,A017,EQ0023,SV12,R001,WT1,P1,S4,3.71,2.27,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3584
WO003585,20250614,20250619,A004,EQ0052,SV2,R010,WT8,P3,S4,29.44,37.46,False,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3585
WO003586,20250216,,A004,EQ0052,SV8,R020,WT10,P3,S2,52.53,101.35,False,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3586
WO003587,20250630,20250630,A017,EQ0024,SV4,R008,WT6,P2,S4,17.29,18.23,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3587
WO003588,20250221,20250301,A004,EQ0048,SV2,R020,WT6,P4,S4,79.36,60.06,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3588
WO003589,20250304,20250306,A004,EQ0048,SV4,R012,WT5,P1,S4,5.56,8.88,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3589
WO003590,20250518,,A005,EQ0044,SV9,R022,WT1,P1,S2,2.94,3.04,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3590
WO003591,20250617,20250630,A009,EQ0043,SV12,R026,WT5,P3,S4,62.21,102.88,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3591
WO003592,20250227,20250308,A005,EQ0029,SV7,R009,WT1,P3,S4,58.41,69.68,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3592
WO003593,20250508,20250516,A013,EQ0050,SV1,R013,WT7,P3,S4,49.05,60.0,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3593
WO003594,20250508,20250510,A004,EQ0048,SV5,R026,WT2,P2,S4,15.8,15.34,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3594
WO003595,20250214,,A013,EQ0026,SV11,R020,WT10,P2,S2,19.8,38.28,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3595
WO003596,20250520,20250522,A004,EQ0057,SV1,R019,WT1,P2,S4,10.54,12.46,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3596
WO003597,20250401,20250404,A004,EQ0059,SV9,R007,WT1,P2,S4,12.51,21.05,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3597
WO003598,20250624,20250629,A017,EQ0021,SV3,R002,WT10,P3,S4,37.26,33.78,False,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3598
WO003599,20250617,20250623,A017,EQ0040,SV6,R021,WT1,P3,S4,48.07,42.92,False,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3599
WO003600,20250619,,A017,EQ0041,SV4,R004,WT6,P3,S2,31.54,16.86,False,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3600
WO003601,20250416,20250418,A010,EQ0025,SV3,R001,WT1,P1,S4,5.28,10.61,True,True,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3601
WO003602,20250411,,A010,EQ0015,SV10,R020,WT4,P3,S2,64.65,181.39,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3602
WO003603,20250625,,A004,EQ0004,SV12,R015,WT3,P2,S1,12.18,9.39,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3603
WO003604,20250210,,A013,EQ0050,SV7,R005,WT8,P4,S3,68.6,106.89,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3604
WO003605,20250522,20250525,A008,EQ0033,SV8,R013,WT4,P2,S4,10.54,18.97,True,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3605
WO003606,20250520,20250605,A017,EQ0005,SV8,R026,WT3,P4,S4,99.37,125.34,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3606
WO003607,20250227,20250305,A017,EQ0055,SV1,R002,WT8,P2,S4,19.84,43.0,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3607
WO003608,20250310,,A008,EQ0042,SV1,R001,WT9,P2,S1,17.95,54.56,True,True,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3608
WO003609,20250115,20250119,A004,EQ0006,SV8,R007,WT9,P2,S4,16.69,26.57,True,True,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3609
WO003610,20250103,20250111,A005,EQ0047,SV5,R002,WT4,P3,S4,51.54,57.18,False,True,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3610
WO003611,20250214,,A010,EQ0039,SV1,R027,WT1,P2,S1,16.0,31.94,True,True,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3611
WO003612,20250326,,A004,EQ0002,SV6,R007,WT8,P1,S3,7.08,12.8,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3612
WO003613,20250126,,A004,EQ0057,SV4,R028,WT2,P2,S2,16.11,42.18,True,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3613
WO003614,20250606,20250608,A004,EQ0010,SV3,R015,WT6,P2,S4,9.56,8.65,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3614
WO003615,20250131,,A009,EQ0022,SV7,R006,WT4,P4,S2,77.91,106.29,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3615
WO003616,20250509,20250516,A017,EQ0003,SV12,R030,WT2,P2,S4,12.78,48.71,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3616
WO003617,20250517,20250520,A017,EQ0040,SV10,R010,WT1,P2,S4,14.98,18.85,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3617
WO003618,20250102,20250109,A004,EQ0049,SV9,R027,WT5,P3,S4,56.84,53.4,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3618
WO003619,20250219,20250226,A004,EQ0057,SV3,R003,WT7,P3,S4,46.31,52.6,False,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3619
WO003620,20250404,20250421,A004,EQ0002,SV1,R006,WT2,P4,S4,78.63,134.37,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3620
WO003621,20250111,20250124,A004,EQ0036,SV12,R026,WT2,P3,S4,39.03,96.64,False,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3621
WO003622,20250116,,A004,EQ0007,SV12,R014,WT4,P3,S2,58.61,79.5,False,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3622
WO003623,20250628,,A004,EQ0048,SV4,R016,WT2,P2,S2,11.65,46.49,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3623
WO003624,20250101,20250102,A005,EQ0034,SV8,R014,WT1,P1,S4,3.39,5.56,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3624
WO003625,20250320,20250324,A004,EQ0046,SV1,R001,WT2,P3,S4,26.65,27.52,False,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3625
WO003626,20250314,,A010,EQ0039,SV12,R014,WT2,P2,S1,21.03,39.3,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3626
WO003627,20250627,20250628,A012,EQ0045,SV5,R016,WT3,P1,S4,3.16,2.95,True,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3627
WO003628,20250116,20250126,A012,EQ0045,SV6,R012,WT3,P4,S4,78.48,77.96,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3628
WO003629,20250101,,A017,EQ0009,SV2,R017,WT1,P4,S2,68.03,76.48,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3629
WO003630,20250311,20250322,A017,EQ0017,SV1,R017,WT2,P4,S4,60.62,84.67,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3630
WO003631,20250430,,A004,EQ0020,SV3,R015,WT3,P1,S3,3.56,3.5,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3631
WO003632,20250220,20250227,A010,EQ0015,SV12,R014,WT1,P3,S4,41.09,54.12,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3632
WO003633,20250603,20250611,A017,EQ0021,SV10,R007,WT6,P3,S5,52.2,62.2,False,True,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3633
WO003634,20250213,20250215,A004,EQ0059,SV2,R029,WT4,P1,S4,5.28,8.97,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3634
WO003635,20250323,,A005,EQ0034,SV2,R002,WT11,P3,S2,26.16,43.61,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3635
WO003636,20250525,20250527,A017,EQ0008,SV12,R028,WT1,P2,S4,11.41,9.93,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3636
WO003637,20250618,,A005,EQ0044,SV4,R011,WT7,P1,S1,5.65,9.06,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3637
WO003638,20250119,20250129,A005,EQ0037,SV8,R023,WT7,P3,S4,53.52,78.86,False,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3638
WO003639,20250402,20250404,A005,EQ0013,SV12,R026,WT2,P1,S4,4.62,10.76,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3639
WO003640,20250317,20250320,A017,EQ0030,SV12,R007,WT1,P2,S4,16.68,17.99,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3640
WO003641,20250513,20250518,A010,EQ0039,SV5,R017,WT8,P2,S4,18.45,34.17,True,True,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3641
WO003642,20250618,20250621,A004,EQ0051,SV4,R009,WT10,P2,S4,21.18,16.6,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3642
WO003643,20250604,20250606,A013,EQ0050,SV3,R012,WT1,P2,S4,14.97,9.62,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3643
WO003644,20250130,20250201,A017,EQ0041,SV6,R030,WT4,P2,S4,17.3,15.79,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3644
WO003645,20250607,20250608,A004,EQ0020,SV11,R003,WT3,P1,S5,3.33,6.28,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3645
WO003646,20250613,20250621,A017,EQ0005,SV5,R013,WT7,P4,S4,59.9,62.29,False,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3646
WO003647,20250625,,A017,EQ0014,SV1,R007,WT3,P1,S2,5.04,6.34,True,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3647
WO003648,20250308,20250317,A004,EQ0018,SV8,R002,WT5,P4,S4,63.02,71.31,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3648
WO003649,20250214,20250228,A005,EQ0001,SV7,R001,WT6,P4,S4,83.15,105.99,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3649
WO003650,20250622,20250626,A017,EQ0027,SV8,R028,WT1,P2,S4,16.73,24.33,True,True,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3650
WO003651,20250123,,A010,EQ0039,SV3,R022,WT1,P3,S2,44.95,33.22,False,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3651
WO003652,20250414,20250426,A010,EQ0032,SV1,R012,WT5,P3,S4,57.32,92.84,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3652
WO003653,20250303,,A005,EQ0001,SV12,R023,WT1,P1,S3,6.47,4.23,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3653
WO003654,20250601,20250618,A013,EQ0050,SV7,R026,WT2,P3,S4,44.42,133.92,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3654
WO003655,20250315,20250323,A017,EQ0041,SV9,R013,WT2,P3,S4,43.3,62.37,False,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3655
WO003656,20250310,20250317,A017,EQ0009,SV4,R012,WT8,P4,S4,45.51,52.44,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3656
WO003657,20250426,20250427,A013,EQ0050,SV10,R016,WT4,P2,S4,10.88,7.06,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3657
WO003658,20250407,20250411,A006,EQ0056,SV11,R018,WT1,P2,S4,19.34,24.33,True,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3658
WO003659,20250407,20250415,A004,EQ0046,SV3,R011,WT7,P3,S4,51.91,57.1,False,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3659
WO003660,20250103,,A004,EQ0002,SV12,R028,WT1,P2,S2,10.14,27.06,True,True,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3660
WO003661,20250208,20250220,A004,EQ0048,SV2,R028,WT2,P3,S4,48.18,93.75,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3661
WO003662,20250109,20250113,A004,EQ0007,SV7,R012,WT1,P3,S4,52.81,31.95,False,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3662
WO003663,20250312,20250316,A017,EQ0021,SV5,R008,WT6,P2,S4,13.61,24.51,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3663
WO003664,20250203,20250207,A012,EQ0045,SV1,R012,WT3,P2,S4,21.57,30.95,True,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3664
WO003665,20250120,20250122,A004,EQ0018,SV9,R012,WT2,P2,S4,10.23,8.39,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3665
WO003666,20250422,,A004,EQ0004,SV8,R013,WT3,P3,S2,48.39,106.29,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3666
WO003667,20250214,20250219,A017,EQ0005,SV10,R006,WT4,P3,S4,28.6,35.25,False,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3667
WO003668,20250225,,A004,EQ0060,SV7,R027,WT8,P3,S3,55.04,143.07,False,True,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3668
WO003669,20250121,20250124,A010,EQ0032,SV9,R005,WT1,P2,S4,10.42,21.61,True,True,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3669
WO003670,20250501,20250502,A004,EQ0054,SV3,R024,WT3,P1,S4,6.07,4.97,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3670
WO003671,20250320,20250401,A004,EQ0052,SV4,R009,WT6,P4,S4,95.75,88.29,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3671
WO003672,20250104,,A008,EQ0058,SV11,R020,WT1,P1,S3,3.01,7.19,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3672
WO003673,20250429,20250505,A017,EQ0005,SV3,R011,WT4,P3,S4,34.32,46.53,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3673
WO003674,20250520,20250522,A004,EQ0036,SV9,R027,WT2,P1,S4,6.03,10.84,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3674
WO003675,20250627,,A017,EQ0009,SV11,R013,WT4,P2,S1,14.49,28.78,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3675
WO003676,20250321,20250324,A017,EQ0014,SV4,R026,WT5,P3,S4,27.67,20.18,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3676
WO003677,20250220,20250222,A017,EQ0005,SV4,R024,WT5,P2,S4,18.98,15.56,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3677
WO003678,20250324,,A017,EQ0030,SV11,R017,WT3,P3,S2,25.98,15.92,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3678
WO003679,20250219,20250303,A004,EQ0048,SV3,R003,WT1,P4,S5,82.41,90.0,False,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3679
WO003680,20250626,20250629,A004,EQ0046,SV1,R030,WT7,P3,S4,26.91,16.58,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3680
WO003681,20250128,,A017,EQ0014,SV4,R015,WT7,P2,S2,15.67,27.49,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3681
WO003682,20250426,20250502,A004,EQ0052,SV4,R023,WT5,P3,S4,50.59,43.95,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3682
WO003683,20250418,20250507,A017,EQ0040,SV4,R021,WT8,P4,S5,102.76,144.51,False,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,3683
