MaintenanceID,DateKey,EquipmentID,AreaID,WorkTypeID,PriorityID,FailureMode,SystemCategory,DowntimeHours,RepairHours,MaintenanceCost,PlannedFlag
MT000804,20240513,EQ0033,A005,WT2,P3,Desgaste,Control,0.32,0.26,231.8,False
MT000805,20240509,EQ0035,A003,WT2,P4,Sobrecalentamiento,Control,3.33,2.1,2748.7,False
MT000806,20241015,EQ0015,A001,WT1,P4,Desgaste,Energía,2.1,1.88,1531.23,True
MT000807,20240127,EQ0013,A003,WT2,P4,Sobrecalentamiento,Mecánico,3.28,1.58,1555.66,False
MT000808,20241020,EQ0038,A001,WT1,P4,Falla eléctrica,Control,4.61,4.27,4309.78,True
MT000809,20240620,EQ0033,A005,WT2,P2,Desgaste,Mecánico,6.91,5.45,6329.79,False
MT000810,20241130,EQ0031,A005,WT1,P2,Desgaste,TI/OT,1.66,1.17,878.02,True
MT000811,20240430,EQ0014,A002,WT2,P3,Vibración,TI/OT,9.07,5.86,8415.62,False
MT000812,20241111,EQ0017,A006,WT1,P2,Desgaste,Energía,0.63,0.57,589.03,True
MT000813,20241123,EQ0028,A006,WT1,P4,Falla eléctrica,TI/OT,3.41,2.88,2563.05,True
MT000814,20240609,EQ0029,A003,WT1,P3,Sobrecalentamiento,Control,1.14,0.8,912.48,True
MT000815,20241124,EQ0010,A005,WT2,P2,Calibración,TI/OT,7.49,6.36,2006.79,False
MT000816,20240512,EQ0001,A006,WT1,P4,Desgaste,Control,2.86,2.02,1108.2,True
MT000817,20240829,EQ0003,A004,WT1,P2,Vibración,Energía,2.92,2.34,800.42,True
MT000818,20241208,EQ0014,A002,WT1,P3,No aplica,Mecánico,3.0,2.25,894.62,True
MT000819,20240305,EQ0019,A006,WT2,P3,Vibración,Eléctrico,4.34,2.2,3376.38,False
MT000820,20240529,EQ0007,A005,WT1,P4,Vibración,Energía,2.87,1.49,967.44,True
MT000821,20240120,EQ0002,A003,WT1,P3,Desgaste,TI/OT,0.8,0.64,376.96,True
MT000822,20240709,EQ0013,A003,WT1,P2,Vibración,Mecánico,2.12,1.17,1093.8,True
MT000823,20240410,EQ0035,A003,WT2,P2,Calibración,TI/OT,1.59,1.42,370.05,False
MT000824,20240205,EQ0009,A003,WT1,P3,Calibración,Control,7.0,4.85,5902.72,True
MT000825,20241126,EQ0027,A001,WT1,P3,Desgaste,TI/OT,1.14,0.54,946.74,True
MT000826,20240417,EQ0029,A003,WT1,P2,Sobrecalentamiento,TI/OT,6.2,5.1,1208.4,True
MT000827,20240924,EQ0025,A005,WT1,P3,Desgaste,TI/OT,4.83,3.92,3071.18,True
MT000828,20240229,EQ0034,A002,WT2,P3,Sobrecalentamiento,Control,3.73,2.82,2388.4,False
MT000829,20240407,EQ0012,A003,WT2,P1,No aplica,TI/OT,2.83,2.54,1869.45,False
MT000830,20240131,EQ0008,A004,WT2,P1,Sobrecalentamiento,TI/OT,4.05,3.28,1536.91,False
MT000831,20240916,EQ0007,A005,WT1,P1,Vibración,Control,8.49,7.0,2635.12,True
MT000832,20240515,EQ0017,A006,WT1,P2,No aplica,Energía,1.68,1.13,413.3,True
MT000833,20241125,EQ0021,A002,WT1,P3,No aplica,Control,5.48,4.5,4033.26,True
MT000834,20240707,EQ0024,A005,WT1,P2,Sobrecalentamiento,Energía,6.16,3.91,3441.62,True
MT000835,20240310,EQ0036,A003,WT1,P3,Vibración,TI/OT,1.46,0.95,954.17,True
MT000836,20241012,EQ0006,A006,WT1,P4,Calibración,Mecánico,2.09,1.52,1272.05,True
MT000837,20241113,EQ0025,A005,WT1,P3,No aplica,Control,0.51,0.41,348.85,True
MT000838,20240810,EQ0015,A001,WT2,P4,Falla eléctrica,Eléctrico,5.78,2.6,4176.59,False
MT000839,20240911,EQ0028,A006,WT2,P2,Calibración,Eléctrico,5.78,3.85,1982.77,False
MT000840,20241028,EQ0008,A004,WT2,P3,Vibración,Energía,4.67,1.9,3315.5,False
MT000841,20240210,EQ0001,A006,WT1,P3,Desgaste,Energía,1.99,1.35,781.2,True
MT000842,20240326,EQ0023,A001,WT1,P2,Calibración,Eléctrico,4.08,2.6,820.73,True
MT000843,20241012,EQ0013,A003,WT1,P3,Vibración,TI/OT,4.9,2.13,3971.13,True
MT000844,20241017,EQ0037,A003,WT2,P3,Sobrecalentamiento,TI/OT,9.12,5.43,6923.09,False
MT000845,20240309,EQ0030,A006,WT1,P1,Falla eléctrica,Mecánico,2.28,1.26,1728.1,True
MT000846,20240119,EQ0019,A006,WT1,P3,Desgaste,Control,3.75,3.34,1758.33,True
MT000847,20240717,EQ0016,A004,WT1,P3,Calibración,TI/OT,2.4,1.54,1864.73,True
MT000848,20240411,EQ0027,A001,WT2,P2,Falla eléctrica,Energía,3.95,1.77,1593.78,False
MT000849,20240301,EQ0019,A006,WT1,P2,Vibración,Control,2.54,1.58,1041.02,True
MT000850,20240611,EQ0029,A003,WT2,P4,Sobrecalentamiento,Eléctrico,3.47,2.61,1600.21,False
MT000851,20240407,EQ0030,A006,WT1,P4,Vibración,Control,1.06,0.95,778.38,True
MT000852,20241216,EQ0040,A001,WT2,P2,No aplica,Energía,11.83,10.41,4392.34,False
MT000853,20241024,EQ0013,A003,WT1,P3,Sobrecalentamiento,Mecánico,4.12,2.64,976.26,True
MT000854,20240203,EQ0026,A003,WT1,P3,Falla eléctrica,Control,1.15,0.86,437.29,True
MT000855,20241218,EQ0020,A005,WT2,P3,Falla eléctrica,Mecánico,2.61,2.44,1395.03,False
MT000856,20240406,EQ0008,A004,WT1,P2,Sobrecalentamiento,Eléctrico,2.88,1.39,1226.8,True
MT000857,20240229,EQ0010,A005,WT1,P2,Falla eléctrica,Mecánico,2.39,2.12,1753.89,True
MT000858,20240225,EQ0001,A006,WT1,P2,Sobrecalentamiento,Control,1.55,1.34,370.32,True
MT000859,20240518,EQ0012,A003,WT1,P1,No aplica,TI/OT,1.8,1.62,1230.13,True
MT000860,20240604,EQ0006,A006,WT1,P2,Falla eléctrica,Control,1.39,1.3,586.97,True
MT000861,20241126,EQ0008,A004,WT2,P1,Falla eléctrica,Mecánico,6.23,3.06,2004.44,False
MT000862,20240430,EQ0005,A002,WT2,P2,No aplica,Mecánico,9.67,6.85,3478.97,False
MT000863,20240907,EQ0001,A006,WT2,P2,Vibración,Control,5.24,2.57,1744.98,False
MT000864,20240203,EQ0021,A002,WT2,P1,Vibración,Mecánico,4.25,2.33,3580.91,False
MT000865,20241027,EQ0038,A001,WT1,P4,Sobrecalentamiento,Mecánico,1.02,0.85,413.87,True
MT000866,20240625,EQ0018,A001,WT2,P2,Desgaste,Energía,1.32,1.16,1061.15,False
MT000867,20240731,EQ0021,A002,WT2,P4,Calibración,Eléctrico,1.66,1.08,668.95,False
MT000868,20240626,EQ0025,A005,WT2,P3,Calibración,TI/OT,6.29,5.11,1151.07,False
MT000869,20240928,EQ0024,A005,WT2,P3,Calibración,Control,6.43,3.29,1191.09,False
MT000870,20240818,EQ0004,A003,WT2,P2,Falla eléctrica,TI/OT,0.89,0.58,413.9,False
MT000871,20240513,EQ0018,A001,WT1,P4,Falla eléctrica,Eléctrico,0.77,0.31,642.49,True
MT000872,20241103,EQ0033,A005,WT1,P2,Calibración,Eléctrico,1.63,1.35,1037.74,True
MT000873,20240209,EQ0009,A003,WT1,P1,Desgaste,Energía,1.74,0.95,1222.36,True
MT000874,20241222,EQ0005,A002,WT1,P2,Falla eléctrica,Control,9.68,4.05,4834.1,True
MT000875,20240815,EQ0026,A003,WT1,P2,No aplica,TI/OT,0.31,0.18,120.88,True
MT000876,20240208,EQ0028,A006,WT1,P1,Vibración,Mecánico,1.92,1.15,1298.8,True
MT000877,20240701,EQ0029,A003,WT1,P3,Falla eléctrica,Eléctrico,0.67,0.53,419.42,True
MT000878,20240503,EQ0028,A006,WT1,P3,Vibración,Mecánico,2.9,1.74,599.89,True
MT000879,20240119,EQ0012,A003,WT2,P4,No aplica,Mecánico,3.09,1.75,1872.78,False
MT000880,20241221,EQ0023,A001,WT2,P3,Calibración,Energía,3.56,1.44,2368.17,False
MT000881,20241116,EQ0035,A003,WT2,P1,Calibración,Energía,0.27,0.22,125.46,False
MT000882,20240726,EQ0007,A005,WT2,P3,Vibración,Eléctrico,8.08,3.56,3582.87,False
MT000883,20240215,EQ0028,A006,WT2,P1,No aplica,Eléctrico,18.22,10.72,14328.95,False
MT000884,20240525,EQ0025,A005,WT2,P4,Vibración,Control,4.6,2.46,2142.68,False
MT000885,20240919,EQ0011,A004,WT1,P3,Calibración,Eléctrico,2.48,2.3,995.2,True
MT000886,20240608,EQ0037,A003,WT2,P2,Sobrecalentamiento,Energía,8.79,6.45,6892.55,False
MT000887,20240717,EQ0007,A005,WT1,P3,Sobrecalentamiento,Control,2.36,0.98,2216.53,True
MT000888,20241104,EQ0033,A005,WT1,P3,Desgaste,TI/OT,2.32,1.79,747.64,True
MT000889,20240307,EQ0023,A001,WT1,P4,Sobrecalentamiento,TI/OT,3.87,3.42,1822.11,True
MT000890,20241112,EQ0006,A006,WT1,P3,Sobrecalentamiento,Mecánico,0.36,0.28,65.39,True
MT000891,20241224,EQ0018,A001,WT1,P3,No aplica,Control,2.86,1.97,1583.71,True
MT000892,20240418,EQ0014,A002,WT2,P2,Calibración,Control,3.02,1.75,1202.53,False
MT000893,20241206,EQ0017,A006,WT1,P2,No aplica,TI/OT,5.57,4.12,4540.54,True
MT000894,20240423,EQ0032,A005,WT1,P2,No aplica,Control,2.85,1.2,2521.83,True
MT000895,20240913,EQ0026,A003,WT1,P3,Falla eléctrica,Mecánico,1.45,0.76,391.7,True
MT000896,20240913,EQ0008,A004,WT2,P4,Calibración,Control,7.17,6.5,6060.36,False
MT000897,20241208,EQ0030,A006,WT1,P3,Sobrecalentamiento,Energía,4.26,3.37,1471.64,True
MT000898,20240125,EQ0029,A003,WT1,P4,Vibración,Energía,2.38,1.08,994.14,True
MT000899,20240805,EQ0004,A003,WT1,P3,Calibración,Eléctrico,6.16,4.74,5311.58,True
MT000900,20241105,EQ0037,A003,WT2,P3,Calibración,Control,11.05,9.88,5094.55,False
MT000901,20240203,EQ0001,A006,WT1,P1,No aplica,TI/OT,2.79,2.14,538.02,True
MT000902,20240103,EQ0012,A003,WT1,P3,Desgaste,TI/OT,1.59,1.15,350.1,True
MT000903,20240124,EQ0012,A003,WT2,P1,Vibración,Eléctrico,0.79,0.53,349.09,False
MT000904,20240617,EQ0004,A003,WT2,P3,Desgaste,Eléctrico,3.96,2.87,3409.67,False
MT000905,20240724,EQ0027,A001,WT1,P3,Desgaste,Energía,1.48,1.3,366.25,True
MT000906,20241017,EQ0019,A006,WT1,P3,Sobrecalentamiento,TI/OT,2.74,1.57,906.5,True
MT000907,20240603,EQ0033,A005,WT2,P4,Calibración,Mecánico,4.53,3.74,4190.73,False
MT000908,20241130,EQ0013,A003,WT1,P3,Falla eléctrica,Control,2.42,1.82,1202.89,True
MT000909,20240211,EQ0035,A003,WT1,P3,Vibración,Mecánico,2.76,1.3,2348.81,True
MT000910,20240817,EQ0021,A002,WT1,P3,Vibración,TI/OT,4.92,2.61,2336.11,True
MT000911,20240619,EQ0001,A006,WT2,P2,No aplica,Eléctrico,3.45,3.06,1998.72,False
MT000912,20240713,EQ0013,A003,WT1,P2,Sobrecalentamiento,TI/OT,1.75,1.01,1590.22,True
MT000913,20240703,EQ0015,A001,WT1,P1,Vibración,Energía,3.81,2.38,3487.94,True
MT000914,20240912,EQ0021,A002,WT2,P4,Falla eléctrica,Eléctrico,13.22,7.71,4065.53,False
MT000915,20240919,EQ0029,A003,WT2,P1,Vibración,Energía,6.63,4.68,4649.5,False
MT000916,20241104,EQ0007,A005,WT2,P4,No aplica,Eléctrico,19.96,8.71,10111.68,False
MT000917,20240514,EQ0033,A005,WT2,P2,Vibración,Eléctrico,4.77,3.07,1408.09,False
MT000918,20240105,EQ0007,A005,WT1,P3,Falla eléctrica,Energía,3.35,2.26,669.42,True
MT000919,20240228,EQ0040,A001,WT2,P3,Falla eléctrica,Mecánico,3.49,2.96,1993.49,False
MT000920,20240809,EQ0016,A004,WT1,P2,Falla eléctrica,Control,11.24,5.81,2834.44,True
MT000921,20240228,EQ0038,A001,WT1,P2,Sobrecalentamiento,Mecánico,4.34,2.66,3914.89,True
MT000922,20241007,EQ0004,A003,WT2,P3,Vibración,TI/OT,6.29,4.34,2342.75,False
MT000923,20240101,EQ0009,A003,WT1,P1,No aplica,Eléctrico,11.7,9.89,6067.59,True
MT000924,20241204,EQ0040,A001,WT2,P1,Desgaste,Energía,3.23,2.54,2384.94,False
MT000925,20241229,EQ0007,A005,WT1,P3,No aplica,Eléctrico,0.26,0.11,151.23,True
MT000926,20240526,EQ0013,A003,WT2,P3,Sobrecalentamiento,Eléctrico,2.38,1.41,1121.3,False
MT000927,20241109,EQ0023,A001,WT1,P4,Falla eléctrica,TI/OT,1.44,0.75,954.13,True
MT000928,20241126,EQ0008,A004,WT1,P2,Sobrecalentamiento,Control,3.18,1.49,1055.53,True
MT000929,20241023,EQ0014,A002,WT1,P2,Desgaste,TI/OT,4.16,2.29,2320.82,True
MT000930,20240818,EQ0029,A003,WT2,P3,Vibración,Mecánico,1.37,0.98,1266.17,False
MT000931,20240316,EQ0020,A005,WT1,P3,Vibración,Eléctrico,3.47,2.95,2722.7,True
MT000932,20240502,EQ0017,A006,WT1,P2,No aplica,Eléctrico,0.33,0.29,144.45,True
MT000933,20240511,EQ0027,A001,WT1,P2,Sobrecalentamiento,TI/OT,0.97,0.57,858.25,True
MT000934,20241225,EQ0039,A004,WT1,P1,Sobrecalentamiento,TI/OT,4.64,2.45,3964.55,True
MT000935,20240823,EQ0034,A002,WT1,P1,No aplica,Eléctrico,6.39,4.57,2485.42,True
MT000936,20240122,EQ0003,A004,WT1,P2,Sobrecalentamiento,Mecánico,4.74,3.63,4258.52,True
MT000937,20240228,EQ0026,A003,WT1,P2,Desgaste,TI/OT,1.87,1.32,1035.15,True
MT000938,20241114,EQ0020,A005,WT1,P1,Sobrecalentamiento,Mecánico,1.31,1.12,1175.58,True
MT000939,20240626,EQ0018,A001,WT1,P3,Vibración,Energía,5.16,3.19,3113.47,True
MT000940,20240712,EQ0010,A005,WT2,P2,Sobrecalentamiento,Eléctrico,2.37,1.38,602.24,False
MT000941,20241202,EQ0011,A004,WT2,P3,Desgaste,Eléctrico,7.26,5.17,2085.49,False
MT000942,20240802,EQ0029,A003,WT1,P4,Vibración,Control,1.59,1.21,895.63,True
MT000943,20240531,EQ0039,A004,WT1,P2,Desgaste,Eléctrico,3.28,1.91,652.34,True
MT000944,20241031,EQ0022,A004,WT2,P2,Calibración,Energía,1.3,0.7,1006.2,False
MT000945,20240502,EQ0009,A003,WT2,P2,Vibración,Control,13.95,13.0,5817.68,False
MT000946,20241205,EQ0010,A005,WT2,P1,Calibración,TI/OT,1.5,1.18,305.78,False
MT000947,20240127,EQ0008,A004,WT1,P2,Vibración,Mecánico,1.07,0.79,725.61,True
MT000948,20241123,EQ0022,A004,WT2,P4,Desgaste,TI/OT,5.7,3.17,3681.42,False
MT000949,20240214,EQ0029,A003,WT1,P2,No aplica,TI/OT,6.03,5.47,1673.78,True
MT000950,20240619,EQ0032,A005,WT1,P2,Calibración,Eléctrico,0.92,0.63,292.45,True
MT000951,20240319,EQ0026,A003,WT2,P2,Desgaste,TI/OT,3.93,2.16,2959.52,False
MT000952,20240917,EQ0039,A004,WT1,P1,Vibración,Mecánico,2.36,1.41,698.65,True
MT000953,20240619,EQ0036,A003,WT2,P2,Falla eléctrica,TI/OT,9.94,6.01,1837.84,False
MT000954,20241002,EQ0010,A005,WT2,P4,Desgaste,TI/OT,1.65,0.69,1570.79,False
MT000955,20240725,EQ0037,A003,WT1,P1,Sobrecalentamiento,Control,3.8,2.37,1531.63,True
MT000956,20240506,EQ0003,A004,WT2,P3,No aplica,Mecánico,11.53,6.27,9987.03,False
MT000957,20240925,EQ0030,A006,WT2,P1,Calibración,Control,6.1,3.96,3044.44,False
MT000958,20240421,EQ0023,A001,WT2,P3,No aplica,TI/OT,1.06,0.75,978.51,False
MT000959,20240323,EQ0002,A003,WT2,P4,No aplica,Mecánico,8.34,4.88,4262.67,False
MT000960,20241027,EQ0013,A003,WT2,P2,Vibración,Eléctrico,12.12,5.05,9172.4,False
MT000961,20241230,EQ0035,A003,WT2,P3,Calibración,TI/OT,3.89,3.54,3588.18,False
MT000962,20240715,EQ0030,A006,WT2,P3,Calibración,Control,1.36,0.63,539.54,False
MT000963,20241217,EQ0023,A001,WT1,P2,Falla eléctrica,Control,3.0,1.78,608.56,True
MT000964,20240322,EQ0031,A005,WT1,P1,Falla eléctrica,Control,2.3,1.84,1207.04,True
MT000965,20240102,EQ0008,A004,WT2,P1,Sobrecalentamiento,Control,1.79,1.58,1374.07,False
MT000966,20241118,EQ0008,A004,WT1,P2,No aplica,Eléctrico,3.92,2.96,2410.12,True
MT000967,20241031,EQ0025,A005,WT1,P2,Desgaste,Mecánico,3.07,1.63,2524.42,True
MT000968,20240630,EQ0018,A001,WT2,P3,Sobrecalentamiento,TI/OT,4.66,3.57,1796.97,False
MT000969,20241109,EQ0010,A005,WT2,P1,No aplica,Energía,4.25,2.64,986.97,False
MT000970,20241115,EQ0001,A006,WT2,P3,Sobrecalentamiento,Eléctrico,6.27,5.08,2196.9,False
MT000971,20240512,EQ0018,A001,WT1,P2,Desgaste,Eléctrico,0.97,0.6,344.65,True
MT000972,20240301,EQ0030,A006,WT1,P1,Calibración,Mecánico,4.77,2.14,2088.9,True
MT000973,20240812,EQ0016,A004,WT1,P2,Sobrecalentamiento,Eléctrico,5.58,3.85,2343.02,True
MT000974,20241122,EQ0022,A004,WT2,P3,Desgaste,Eléctrico,4.29,1.81,1544.22,False
MT000975,20240730,EQ0008,A004,WT2,P1,Sobrecalentamiento,Energía,3.68,2.73,1007.85,False
MT000976,20240528,EQ0040,A001,WT2,P3,Calibración,Energía,2.44,1.4,1419.75,False
MT000977,20240326,EQ0033,A005,WT1,P3,Desgaste,Energía,0.7,0.62,510.72,True
MT000978,20240417,EQ0014,A002,WT2,P2,Sobrecalentamiento,Control,3.35,2.26,2947.97,False
MT000979,20241007,EQ0020,A005,WT2,P1,Falla eléctrica,Mecánico,5.28,2.21,2070.82,False
MT000980,20240515,EQ0027,A001,WT2,P4,Calibración,Energía,8.38,6.29,5768.1,False
MT000981,20240704,EQ0006,A006,WT1,P2,Falla eléctrica,Mecánico,0.81,0.69,473.53,True
MT000982,20240808,EQ0023,A001,WT1,P3,Desgaste,Mecánico,2.14,0.91,1839.44,True
MT000983,20240420,EQ0010,A005,WT2,P3,Sobrecalentamiento,TI/OT,4.67,3.78,3339.46,False
MT000984,20240419,EQ0023,A001,WT1,P3,Calibración,Mecánico,3.4,2.79,1091.43,True
MT000985,20240920,EQ0020,A005,WT1,P3,Vibración,Control,1.46,1.13,563.92,True
MT000986,20240823,EQ0017,A006,WT1,P2,Desgaste,Energía,6.13,4.11,4053.59,True
MT000987,20241011,EQ0026,A003,WT2,P3,No aplica,Energía,9.62,7.27,7297.13,False
MT000988,20240703,EQ0015,A001,WT1,P4,Desgaste,Mecánico,2.72,1.82,655.13,True
MT000989,20240104,EQ0031,A005,WT1,P3,Calibración,Mecánico,5.7,3.46,3864.16,True
MT000990,20240827,EQ0010,A005,WT2,P2,Desgaste,Eléctrico,7.36,3.15,2291.97,False
MT000991,20240106,EQ0002,A003,WT1,P3,Vibración,Control,5.22,3.51,4731.56,True
MT000992,20240503,EQ0028,A006,WT2,P3,Falla eléctrica,TI/OT,9.02,7.49,8314.87,False
MT000993,20240927,EQ0024,A005,WT1,P3,Sobrecalentamiento,Mecánico,3.21,1.37,2701.07,True
MT000994,20240404,EQ0029,A003,WT1,P3,Desgaste,Mecánico,3.3,1.39,2779.67,True
MT000995,20241114,EQ0016,A004,WT2,P3,Falla eléctrica,Control,5.8,2.86,5340.14,False
MT000996,20240903,EQ0027,A001,WT2,P3,Vibración,TI/OT,20.63,11.6,8258.44,False
MT000997,20241126,EQ0002,A003,WT1,P3,Sobrecalentamiento,Eléctrico,4.82,3.25,2807.12,True
MT000998,20240712,EQ0040,A001,WT1,P4,No aplica,Mecánico,2.62,2.24,740.89,True
MT000999,20240617,EQ0036,A003,WT2,P4,Sobrecalentamiento,Energía,12.42,5.17,6598.41,False
MT001000,20240222,EQ0014,A002,WT2,P4,Sobrecalentamiento,Energía,3.01,2.5,785.0,False
MT001001,20241125,EQ0013,A003,WT2,P4,Calibración,Control,6.02,4.77,4289.53,False
MT001002,20240826,EQ0007,A005,WT2,P1,Desgaste,Control,3.07,2.07,732.41,False
MT001003,20241025,EQ0039,A004,WT1,P2,Vibración,Eléctrico,2.47,1.25,2079.06,True
MT001004,20240411,EQ0003,A004,WT1,P2,Calibración,Control,1.84,0.82,1540.74,True
MT001005,20240316,EQ0033,A005,WT1,P3,Desgaste,TI/OT,2.59,1.26,2390.87,True
MT001006,20240513,EQ0006,A006,WT1,P3,Desgaste,Eléctrico,1.46,0.85,292.47,True
MT001007,20240622,EQ0039,A004,WT1,P4,No aplica,TI/OT,2.96,2.05,2394.99,True
MT001008,20241108,EQ0011,A004,WT1,P3,Calibración,Eléctrico,0.74,0.44,301.68,True
MT001009,20240407,EQ0018,A001,WT1,P3,Sobrecalentamiento,Eléctrico,1.98,1.4,656.42,True
MT001010,20240315,EQ0003,A004,WT2,P4,Vibración,Eléctrico,3.3,2.92,2504.75,False
MT001011,20240213,EQ0012,A003,WT1,P3,Vibración,Control,0.12,0.06,33.87,True
MT001012,20240606,EQ0038,A001,WT1,P2,No aplica,Energía,5.02,4.47,4284.71,True
MT001013,20240208,EQ0024,A005,WT2,P3,Calibración,TI/OT,15.23,7.72,13005.65,False
MT001014,20240201,EQ0014,A002,WT2,P4,Sobrecalentamiento,Eléctrico,7.04,4.72,4280.12,False
MT001015,20240510,EQ0036,A003,WT2,P3,Desgaste,Mecánico,4.96,3.99,2507.94,False
MT001016,20240613,EQ0038,A001,WT1,P1,Vibración,Eléctrico,1.59,1.25,1376.3,True
MT001017,20240530,EQ0017,A006,WT2,P1,Calibración,Eléctrico,5.97,4.88,4351.57,False
MT001018,20241203,EQ0016,A004,WT2,P3,No aplica,Control,8.3,6.58,1700.5,False
MT001019,20241201,EQ0034,A002,WT2,P3,Desgaste,Eléctrico,10.13,4.14,5036.84,False
MT001020,20240723,EQ0022,A004,WT2,P3,Falla eléctrica,Eléctrico,8.42,5.66,4301.29,False
MT001021,20241210,EQ0012,A003,WT2,P2,Vibración,Mecánico,2.94,1.79,2463.45,False
MT001022,20241113,EQ0024,A005,WT2,P3,Sobrecalentamiento,Eléctrico,3.59,3.27,3089.02,False
MT001023,20240118,EQ0015,A001,WT1,P4,Falla eléctrica,Energía,0.98,0.91,585.76,True
MT001024,20240717,EQ0016,A004,WT1,P3,Desgaste,Eléctrico,1.27,0.69,338.7,True
MT001025,20240507,EQ0027,A001,WT1,P3,Desgaste,Mecánico,3.96,3.14,2570.75,True
MT001026,20240122,EQ0015,A001,WT1,P2,Falla eléctrica,Mecánico,2.36,1.25,1258.94,True
MT001027,20240827,EQ0022,A004,WT2,P2,Sobrecalentamiento,Mecánico,8.47,6.87,4282.03,False
MT001028,20240703,EQ0027,A001,WT1,P1,Falla eléctrica,Energía,4.56,2.57,4275.89,True
MT001029,20240811,EQ0037,A003,WT2,P2,No aplica,TI/OT,5.56,4.46,5264.24,False
MT001030,20240326,EQ0037,A003,WT2,P2,Sobrecalentamiento,Mecánico,8.78,3.64,4348.68,False
MT001031,20241103,EQ0036,A003,WT2,P3,Calibración,Eléctrico,4.2,3.3,3774.72,False
MT001032,20240607,EQ0030,A006,WT2,P1,Calibración,Mecánico,5.67,3.58,2090.12,False
MT001033,20240328,EQ0019,A006,WT2,P4,Desgaste,Mecánico,1.5,1.21,491.89,False
MT001034,20240327,EQ0018,A001,WT1,P4,Sobrecalentamiento,TI/OT,1.93,0.87,1320.98,True
MT001035,20240411,EQ0003,A004,WT2,P2,Sobrecalentamiento,Eléctrico,2.7,2.37,1526.53,False
MT001036,20240211,EQ0032,A005,WT1,P4,No aplica,Control,0.57,0.44,429.11,True
MT001037,20241113,EQ0038,A001,WT2,P3,Falla eléctrica,TI/OT,6.45,3.9,1707.15,False
MT001038,20240318,EQ0026,A003,WT2,P4,Calibración,Eléctrico,4.51,2.65,2486.18,False
MT001039,20240928,EQ0038,A001,WT1,P3,Desgaste,Energía,1.78,1.0,1253.22,True
MT001040,20240526,EQ0021,A002,WT1,P1,Falla eléctrica,Control,1.85,1.34,1045.69,True
MT001041,20240214,EQ0005,A002,WT2,P3,Falla eléctrica,Mecánico,1.65,0.7,660.75,False
MT001042,20241028,EQ0036,A003,WT2,P3,Falla eléctrica,Control,7.65,6.05,4325.59,False
MT001043,20241023,EQ0017,A006,WT1,P3,Vibración,Eléctrico,3.67,3.06,2317.34,True
MT001044,20241008,EQ0021,A002,WT1,P3,Desgaste,Eléctrico,1.4,0.76,846.14,True
MT001045,20240514,EQ0025,A005,WT1,P3,Falla eléctrica,TI/OT,0.93,0.44,573.54,True
MT001046,20240114,EQ0018,A001,WT1,P3,Vibración,Energía,3.13,2.93,1631.92,True
MT001047,20241013,EQ0018,A001,WT2,P4,Sobrecalentamiento,Control,13.15,9.85,5719.88,False
MT001048,20241011,EQ0027,A001,WT1,P3,No aplica,Energía,2.48,1.94,580.91,True
MT001049,20241114,EQ0013,A003,WT1,P3,Sobrecalentamiento,Eléctrico,4.01,3.0,865.79,True
MT001050,20240112,EQ0018,A001,WT1,P2,No aplica,Eléctrico,1.7,0.91,1004.96,True
MT001051,20241106,EQ0006,A006,WT1,P4,Vibración,Energía,2.81,2.36,2364.35,True
MT001052,20240128,EQ0012,A003,WT2,P4,Sobrecalentamiento,Eléctrico,0.65,0.43,506.41,False
MT001053,20240111,EQ0029,A003,WT1,P3,No aplica,Mecánico,1.59,0.86,940.14,True
MT001054,20241005,EQ0021,A002,WT1,P4,No aplica,Control,0.91,0.66,610.87,True
MT001055,20240928,EQ0015,A001,WT1,P3,No aplica,Mecánico,8.28,7.33,7713.88,True
MT001056,20240523,EQ0038,A001,WT1,P3,Vibración,Mecánico,2.36,1.95,2185.51,True
MT001057,20240924,EQ0009,A003,WT1,P4,No aplica,TI/OT,11.04,8.74,10442.3,True
MT001058,20240427,EQ0021,A002,WT2,P2,Calibración,Eléctrico,4.87,2.66,938.05,False
MT001059,20240213,EQ0003,A004,WT2,P3,Vibración,Mecánico,6.44,3.56,4313.79,False
MT001060,20240517,EQ0040,A001,WT2,P3,No aplica,Eléctrico,4.47,3.83,3372.25,False
MT001061,20241124,EQ0034,A002,WT2,P4,Falla eléctrica,Energía,3.68,3.09,953.56,False
MT001062,20240710,EQ0033,A005,WT1,P3,Sobrecalentamiento,Eléctrico,3.03,2.64,1391.27,True
MT001063,20240924,EQ0011,A004,WT2,P2,Calibración,Eléctrico,8.07,7.44,2479.44,False
MT001064,20240809,EQ0020,A005,WT2,P3,Desgaste,Mecánico,2.37,1.43,1130.58,False
MT001065,20240828,EQ0019,A006,WT2,P1,Sobrecalentamiento,Eléctrico,3.61,2.64,1876.57,False
MT001066,20240902,EQ0014,A002,WT1,P3,Vibración,Control,0.69,0.49,218.91,True
MT001067,20240209,EQ0001,A006,WT1,P3,Falla eléctrica,Eléctrico,0.46,0.26,258.11,True
MT001068,20240205,EQ0026,A003,WT2,P4,Falla eléctrica,TI/OT,8.07,5.65,2617.21,False
MT001069,20240214,EQ0001,A006,WT1,P2,Calibración,Control,3.6,3.39,3205.9,True
MT001070,20240301,EQ0039,A004,WT1,P3,Falla eléctrica,TI/OT,2.03,1.86,630.01,True
