WorkOrderID,CreatedDateKey,ClosedDateKey,AreaID,EquipmentID,ServiceID,ResponsibleID,WorkTypeID,PriorityID,StatusID,EstimatedHours,ActualHours,IsCritical,ReworkFlag,SourceSystem
WO004292,20240729,20240730,A005,EQ0025,SV1,R010,WT2,P1,S4,3.55,5.71,True,False,ServiceDesk
WO004293,20241005,,A003,EQ0012,SV1,R017,WT2,P4,S2,59.38,46.4,False,False,ERP
WO004294,20241014,20241111,A004,EQ0011,SV5,R013,WT1,P4,S4,102.92,222.59,False,False,CMMS
WO004295,20240104,20240108,A001,EQ0040,SV7,R007,WT2,P2,S4,21.57,31.15,True,True,CMMS
WO004296,20240224,20240227,A005,EQ0007,SV8,R009,WT3,P2,S4,11.6,21.56,True,False,CMMS
WO004297,20241012,,A004,EQ0008,SV6,R004,WT1,P2,S2,11.2,26.11,True,False,CMMS
WO004298,20240306,,A001,EQ0038,SV8,R026,WT2,P3,S2,40.4,56.08,False,False,ServiceDesk
WO004299,20240316,20240318,A001,EQ0023,SV2,R008,WT3,P2,S4,14.29,8.52,True,True,CMMS
WO004300,20241002,,A003,EQ0002,SV2,R006,WT4,P4,S2,47.89,68.39,False,False,ServiceDesk
WO004301,20240315,,A006,EQ0017,SV1,R020,WT1,P4,S2,51.75,60.03,False,False,CMMS
WO004302,20240224,,A001,EQ0023,SV2,R004,WT5,P3,S1,42.02,39.7,False,False,ServiceDesk
WO004303,20240105,20240107,A004,EQ0011,SV7,R029,WT2,P1,S4,3.84,10.14,True,True,CMMS
WO004304,20240620,20240708,A004,EQ0022,SV2,R027,WT3,P4,S4,97.77,136.88,False,False,CMMS
WO004305,20240821,,A003,EQ0026,SV4,R013,WT6,P3,S2,54.96,48.63,False,False,ServiceDesk
WO004306,20240924,20241008,A004,EQ0011,SV7,R006,WT1,P3,S4,46.44,111.09,False,False,CMMS
WO004307,20241127,20241128,A005,EQ0033,SV8,R005,WT6,P1,S4,4.7,4.38,True,False,ERP
WO004308,20240826,,A006,EQ0019,SV2,R026,WT4,P3,S1,58.11,50.35,False,False,CMMS
WO004309,20241003,20241007,A004,EQ0039,SV2,R014,WT6,P3,S4,31.77,29.53,False,False,ERP
WO004310,20240318,,A003,EQ0004,SV1,R018,WT2,P4,S1,100.57,78.76,False,False,ERP
WO004311,20240504,20240507,A003,EQ0013,SV1,R004,WT1,P3,S4,27.14,22.04,False,False,ERP
WO004312,20240421,20240503,A003,EQ0029,SV4,R025,WT1,P3,S4,61.77,88.61,False,True,ServiceDesk
WO004313,20240124,20240127,A003,EQ0036,SV3,R016,WT4,P3,S4,30.7,22.11,False,False,ServiceDesk
WO004314,20241220,20241224,A003,EQ0009,SV8,R003,WT1,P3,S4,57.36,29.05,False,False,CMMS
WO004315,20240329,,A001,EQ0040,SV4,R003,WT2,P4,S3,43.19,54.22,False,False,CMMS
WO004316,20240613,20240622,A004,EQ0008,SV3,R029,WT6,P3,S4,57.48,65.71,False,False,ERP
WO004317,20240510,20240513,A006,EQ0017,SV4,R002,WT2,P2,S4,16.11,17.68,True,False,ServiceDesk
WO004318,20240117,20240118,A003,EQ0013,SV6,R009,WT1,P1,S4,2.88,5.46,True,False,CMMS
WO004319,20241126,20241204,A006,EQ0017,SV3,R001,WT4,P3,S4,55.86,63.62,False,True,CMMS
WO004320,20240321,,A003,EQ0037,SV2,R002,WT2,P4,S1,48.7,101.47,False,False,ERP
WO004321,20240206,,A006,EQ0030,SV4,R025,WT2,P1,S1,5.18,5.56,True,False,CMMS
WO004322,20240505,,A005,EQ0032,SV5,R023,WT1,P2,S2,12.78,21.56,True,True,ServiceDesk
WO004323,20240222,20240307,A004,EQ0011,SV3,R010,WT2,P4,S4,92.11,109.19,False,False,CMMS
WO004324,20241231,20241231,A001,EQ0038,SV5,R006,WT1,P3,S4,58.99,68.21,False,False,ERP
WO004325,20240310,20240312,A001,EQ0018,SV3,R008,WT4,P2,S4,14.53,10.85,True,False,CMMS
WO004326,20240420,,A001,EQ0027,SV8,R011,WT2,P2,S2,18.4,14.45,True,False,CMMS
WO004327,20240409,,A006,EQ0028,SV8,R024,WT2,P2,S3,20.5,20.62,True,False,CMMS
WO004328,20240110,,A001,EQ0027,SV6,R018,WT6,P1,S1,5.83,3.69,True,False,ERP
WO004329,20240105,20240111,A005,EQ0025,SV7,R014,WT5,P3,S5,37.95,44.85,False,False,ERP
WO004330,20240706,20240712,A005,EQ0020,SV1,R003,WT2,P3,S4,43.55,42.38,False,False,ERP
WO004331,20240326,20240401,A003,EQ0026,SV6,R004,WT6,P3,S4,34.31,41.84,False,False,ServiceDesk
WO004332,20240131,20240204,A003,EQ0037,SV4,R007,WT1,P3,S4,43.35,27.6,False,False,CMMS
WO004333,20240416,20240417,A004,EQ0016,SV7,R007,WT3,P1,S4,3.88,7.78,True,False,CMMS
WO004334,20240410,,A002,EQ0021,SV1,R015,WT6,P2,S2,19.06,42.96,True,False,CMMS
WO004335,20240604,,A004,EQ0008,SV2,R026,WT2,P2,S2,16.45,45.82,True,False,CMMS
WO004336,20241229,,A001,EQ0015,SV2,R013,WT2,P1,S3,5.59,13.74,True,False,ERP
WO004337,20240422,,A005,EQ0031,SV5,R010,WT5,P3,S2,29.57,33.26,False,False,ServiceDesk
WO004338,20240914,20240916,A003,EQ0026,SV8,R017,WT1,P2,S4,8.42,8.02,True,True,ServiceDesk
WO004339,20241008,,A003,EQ0009,SV8,R003,WT1,P3,S3,56.45,76.57,False,False,CMMS
WO004340,20240119,20240122,A004,EQ0022,SV4,R022,WT4,P2,S4,15.56,21.0,True,False,ServiceDesk
WO004341,20240702,20240703,A005,EQ0033,SV1,R002,WT1,P1,S4,6.9,3.67,True,False,ERP
WO004342,20240613,20240617,A002,EQ0005,SV7,R011,WT1,P2,S4,15.49,24.15,True,False,CMMS
WO004343,20240704,20240710,A004,EQ0003,SV5,R029,WT2,P3,S4,33.7,45.57,False,False,ERP
WO004344,20240303,,A004,EQ0016,SV1,R013,WT2,P3,S3,52.86,42.58,False,True,CMMS
WO004345,20240619,20240625,A001,EQ0027,SV6,R023,WT2,P3,S4,52.96,47.28,False,False,ERP
WO004346,20240214,,A003,EQ0013,SV8,R009,WT4,P2,S1,9.27,9.37,True,False,ERP
WO004347,20241212,20241220,A005,EQ0033,SV7,R026,WT2,P3,S4,52.67,58.5,False,False,ERP
WO004348,20240802,20240807,A002,EQ0034,SV8,R011,WT3,P3,S4,33.62,37.53,False,True,CMMS
WO004349,20240113,,A004,EQ0022,SV8,R007,WT1,P2,S2,11.76,31.18,True,False,ServiceDesk
WO004350,20240704,,A004,EQ0016,SV6,R002,WT2,P1,S1,2.94,2.55,True,False,CMMS
WO004351,20241205,20241208,A003,EQ0002,SV5,R010,WT6,P2,S4,16.68,17.29,True,True,ServiceDesk
WO004352,20240928,20240929,A005,EQ0033,SV1,R018,WT2,P1,S4,6.02,4.6,True,False,CMMS
WO004353,20240409,20240423,A003,EQ0036,SV6,R002,WT1,P4,S4,57.21,107.16,False,False,CMMS
WO004354,20241122,20241125,A001,EQ0018,SV8,R006,WT6,P2,S4,18.86,16.47,True,True,ERP
WO004355,20240308,20240315,A002,EQ0021,SV7,R011,WT2,P3,S4,55.38,52.97,False,False,ERP
WO004356,20240331,20240409,A005,EQ0031,SV8,R022,WT2,P3,S4,41.43,71.15,False,False,ServiceDesk
WO004357,20240226,,A006,EQ0028,SV2,R018,WT1,P2,S2,9.3,17.93,True,False,ServiceDesk
WO004358,20241203,20241213,A006,EQ0006,SV2,R002,WT3,P3,S4,36.3,74.45,False,False,ServiceDesk
WO004359,20240919,20240920,A001,EQ0027,SV7,R002,WT1,P1,S4,3.53,1.96,True,True,ServiceDesk
WO004360,20240708,20240719,A003,EQ0037,SV8,R002,WT3,P3,S4,63.17,85.51,False,False,ServiceDesk
WO004361,20240901,20240902,A005,EQ0031,SV5,R010,WT4,P1,S4,6.4,7.92,True,False,CMMS
WO004362,20240404,20240406,A005,EQ0020,SV8,R009,WT3,P2,S4,9.43,10.2,True,False,ServiceDesk
WO004363,20240126,20240129,A002,EQ0021,SV6,R004,WT1,P2,S5,15.18,17.25,True,False,ERP
WO004364,20241105,20241117,A004,EQ0011,SV2,R014,WT1,P3,S4,35.77,91.58,False,False,CMMS
WO004365,20241218,,A001,EQ0027,SV5,R018,WT5,P3,S2,26.47,45.25,False,False,ServiceDesk
WO004366,20240114,20240122,A005,EQ0010,SV4,R021,WT6,P3,S4,37.96,61.15,False,True,CMMS
WO004367,20240119,,A002,EQ0014,SV7,R030,WT1,P1,S2,3.36,4.05,True,False,CMMS
WO004368,20240723,20240820,A004,EQ0011,SV3,R021,WT2,P4,S4,56.7,219.54,False,False,CMMS
WO004369,20240116,,A002,EQ0014,SV2,R030,WT3,P1,S2,4.24,3.96,True,False,CMMS
WO004370,20240921,20240926,A001,EQ0015,SV4,R030,WT5,P4,S4,68.99,38.68,False,False,ERP
WO004371,20241211,20241217,A003,EQ0004,SV4,R026,WT6,P3,S5,43.75,43.25,False,False,ERP
WO004372,20240412,,A003,EQ0029,SV8,R011,WT3,P3,S2,45.8,51.86,False,False,ERP
WO004373,20240417,20240427,A001,EQ0018,SV1,R002,WT1,P3,S4,39.85,76.14,False,False,ERP
WO004374,20241112,20241118,A001,EQ0038,SV7,R002,WT4,P3,S4,44.93,40.07,False,False,ERP
WO004375,20240510,,A004,EQ0008,SV2,R027,WT5,P3,S2,41.75,76.56,False,False,CMMS
WO004376,20240328,20240330,A001,EQ0027,SV2,R026,WT2,P2,S4,21.13,12.56,True,False,ERP
WO004377,20240131,20240209,A004,EQ0008,SV4,R010,WT2,P3,S4,27.88,65.51,False,False,ERP
WO004378,20241103,20241105,A004,EQ0022,SV5,R022,WT1,P1,S4,5.38,8.26,True,True,CMMS
WO004379,20241204,20241209,A005,EQ0020,SV8,R014,WT2,P3,S4,32.87,32.29,False,False,ERP
WO004380,20240129,,A001,EQ0018,SV5,R003,WT5,P3,S1,40.07,108.4,False,False,ERP
WO004381,20241020,,A001,EQ0027,SV2,R020,WT1,P4,S3,78.07,135.22,False,False,ERP
WO004382,20240228,,A002,EQ0034,SV4,R003,WT4,P3,S3,55.29,39.48,False,False,ServiceDesk
WO004383,20240220,20240223,A003,EQ0013,SV8,R004,WT1,P2,S4,21.31,22.49,True,False,ERP
WO004384,20240519,,A002,EQ0034,SV6,R015,WT2,P3,S1,44.75,156.07,False,False,ERP
WO004385,20240608,20240614,A004,EQ0008,SV2,R003,WT3,P2,S4,11.79,40.39,True,False,ServiceDesk
WO004386,20241108,20241120,A003,EQ0012,SV6,R011,WT1,P3,S4,56.55,92.08,False,False,ERP
WO004387,20240913,,A003,EQ0013,SV6,R023,WT3,P3,S2,33.97,17.29,False,False,CMMS
WO004388,20240222,20240308,A004,EQ0039,SV3,R018,WT2,P3,S4,45.31,118.29,False,True,ServiceDesk
WO004389,20240801,20240804,A002,EQ0005,SV5,R002,WT4,P2,S4,19.58,16.57,True,False,CMMS
WO004390,20241116,,A004,EQ0016,SV3,R007,WT6,P2,S1,13.73,35.72,True,False,ServiceDesk
WO004391,20240830,,A006,EQ0017,SV2,R030,WT2,P3,S2,47.26,38.55,False,False,CMMS
WO004392,20240325,,A005,EQ0033,SV8,R029,WT1,P1,S2,3.33,4.51,True,False,CMMS
WO004393,20240217,20240218,A005,EQ0020,SV3,R028,WT5,P2,S4,9.14,7.72,True,False,ERP
WO004394,20240614,,A004,EQ0039,SV3,R016,WT2,P2,S2,21.42,27.43,True,False,ERP
WO004395,20240621,20240627,A006,EQ0030,SV1,R013,WT1,P3,S4,32.28,46.34,False,False,CMMS
WO004396,20240509,20240511,A003,EQ0029,SV4,R023,WT5,P2,S4,12.83,8.15,True,False,CMMS
WO004397,20240209,,A005,EQ0031,SV6,R029,WT1,P3,S2,45.19,135.26,False,False,CMMS
WO004398,20240213,20240219,A005,EQ0007,SV8,R004,WT3,P4,S4,66.72,47.89,False,False,ServiceDesk
WO004399,20240712,20240715,A001,EQ0018,SV7,R027,WT2,P3,S4,29.05,20.37,False,True,ERP
WO004400,20241211,,A005,EQ0024,SV7,R019,WT3,P2,S1,11.0,15.81,True,False,ERP
WO004401,20240806,20240808,A003,EQ0009,SV8,R005,WT3,P1,S4,4.97,9.45,True,False,ServiceDesk
WO004402,20240609,,A002,EQ0005,SV6,R026,WT2,P2,S3,14.19,13.69,True,False,CMMS
WO004403,20241206,20241212,A006,EQ0006,SV7,R001,WT2,P3,S4,56.81,40.03,False,True,CMMS
WO004404,20240909,,A005,EQ0032,SV3,R001,WT1,P3,S2,37.55,28.17,False,True,ServiceDesk
WO004405,20240919,20240920,A001,EQ0027,SV6,R012,WT1,P1,S4,6.94,4.97,True,False,ServiceDesk
WO004406,20240729,20240731,A003,EQ0012,SV6,R017,WT4,P2,S4,12.13,15.26,True,False,ServiceDesk
WO004407,20241006,20241008,A006,EQ0030,SV4,R013,WT6,P2,S5,12.77,13.71,True,True,ERP
WO004408,20240702,20240706,A006,EQ0028,SV6,R008,WT4,P2,S5,20.93,27.66,True,False,ServiceDesk
WO004409,20240815,,A005,EQ0033,SV6,R020,WT3,P4,S1,97.47,125.56,False,False,ServiceDesk
WO004410,20240813,20240816,A003,EQ0037,SV4,R015,WT2,P2,S4,12.58,19.66,True,False,CMMS
WO004411,20241002,,A003,EQ0036,SV7,R004,WT3,P1,S3,4.54,4.22,True,False,ERP
WO004412,20241124,,A004,EQ0008,SV1,R025,WT3,P2,S2,19.52,21.36,True,False,CMMS
WO004413,20240417,,A005,EQ0031,SV3,R010,WT1,P2,S2,9.54,11.25,True,False,CMMS
WO004414,20240912,20240915,A004,EQ0016,SV3,R021,WT2,P2,S4,12.29,17.92,True,False,ServiceDesk
WO004415,20240112,20240115,A006,EQ0017,SV7,R011,WT1,P2,S4,15.42,18.95,True,False,ERP
WO004416,20240713,,A003,EQ0026,SV5,R023,WT2,P2,S1,19.34,15.85,True,False,ServiceDesk
WO004417,20241124,20241125,A005,EQ0025,SV8,R009,WT4,P1,S5,5.28,7.65,True,False,ServiceDesk
WO004418,20240824,20240828,A006,EQ0017,SV8,R007,WT2,P3,S4,44.6,30.05,False,False,ERP
WO004419,20240407,,A001,EQ0040,SV4,R003,WT4,P3,S3,63.3,58.14,False,False,ServiceDesk
WO004420,20240809,20240810,A005,EQ0007,SV6,R025,WT6,P1,S4,3.31,5.88,True,False,ERP
WO004421,20240510,20240519,A003,EQ0004,SV2,R022,WT6,P4,S4,93.48,64.24,False,False,CMMS
WO004422,20240607,20240610,A003,EQ0002,SV1,R019,WT5,P2,S4,10.08,17.31,True,False,ServiceDesk
WO004423,20240324,20240331,A005,EQ0033,SV4,R019,WT5,P4,S4,90.37,55.26,False,False,ERP
WO004424,20240816,20240822,A006,EQ0017,SV3,R003,WT2,P4,S4,77.84,44.21,False,False,CMMS
WO004425,20240313,,A001,EQ0018,SV6,R013,WT4,P3,S1,35.68,21.06,False,False,ERP
WO004426,20240611,20240614,A003,EQ0026,SV5,R026,WT3,P2,S4,15.57,18.08,True,False,ERP
WO004427,20241209,20241228,A001,EQ0018,SV2,R009,WT6,P4,S4,100.04,150.21,False,False,CMMS
WO004428,20241004,,A001,EQ0023,SV4,R002,WT3,P2,S3,14.63,27.83,True,False,CMMS
WO004429,20240531,,A004,EQ0003,SV4,R026,WT2,P2,S3,8.49,21.07,True,False,CMMS
WO004430,20241220,20241226,A005,EQ0007,SV1,R001,WT5,P3,S4,27.44,43.57,False,False,ERP
WO004431,20240106,20240111,A001,EQ0038,SV5,R021,WT4,P3,S4,50.25,39.16,False,False,CMMS
WO004432,20241217,20241226,A006,EQ0019,SV8,R026,WT1,P4,S4,86.74,67.35,False,False,ERP
WO004433,20240508,,A005,EQ0007,SV8,R023,WT3,P3,S2,41.11,63.25,False,False,ServiceDesk
WO004434,20241027,20241111,A001,EQ0015,SV8,R001,WT3,P4,S5,58.02,116.49,False,True,ERP
WO004435,20241212,,A002,EQ0014,SV8,R027,WT3,P3,S2,53.55,38.38,False,True,ServiceDesk
WO004436,20240808,20240820,A004,EQ0011,SV8,R003,WT6,P3,S4,37.24,95.69,False,True,CMMS
WO004437,20240811,,A003,EQ0012,SV1,R026,WT3,P3,S2,28.13,13.88,False,False,ServiceDesk
WO004438,20241001,20241013,A006,EQ0030,SV4,R001,WT5,P4,S4,69.03,89.87,False,False,CMMS
WO004439,20240328,20240408,A002,EQ0005,SV5,R015,WT2,P4,S4,77.58,82.08,False,False,CMMS
WO004440,20240306,20240320,A003,EQ0013,SV7,R027,WT1,P4,S4,105.73,107.25,False,False,ServiceDesk
WO004441,20240505,20240512,A006,EQ0019,SV3,R008,WT2,P3,S4,48.65,54.48,False,False,ERP
WO004442,20240624,20240629,A004,EQ0022,SV6,R002,WT2,P3,S4,33.45,34.87,False,False,ServiceDesk
WO004443,20240928,20241002,A003,EQ0036,SV7,R003,WT5,P2,S4,19.38,25.84,True,False,ERP
WO004444,20240404,20240413,A003,EQ0037,SV5,R012,WT3,P4,S4,61.24,69.42,False,False,ServiceDesk
WO004445,20240725,20240727,A003,EQ0012,SV2,R011,WT2,P1,S4,7.02,11.49,True,False,ServiceDesk
WO004446,20240102,20240107,A004,EQ0022,SV1,R007,WT2,P2,S4,12.69,36.94,True,False,ServiceDesk
WO004447,20240112,20240115,A006,EQ0001,SV4,R014,WT6,P2,S4,20.41,23.79,True,False,ServiceDesk
WO004448,20241219,20241225,A005,EQ0025,SV2,R011,WT1,P3,S4,60.01,47.02,False,False,ERP
WO004449,20241107,20241113,A005,EQ0007,SV6,R018,WT1,P3,S4,59.41,40.72,False,False,ERP
WO004450,20241112,20241116,A004,EQ0003,SV2,R009,WT3,P2,S5,8.92,27.16,True,False,CMMS
WO004451,20240430,,A001,EQ0027,SV8,R010,WT3,P1,S2,6.54,13.98,True,False,ServiceDesk
WO004452,20240707,20240712,A004,EQ0008,SV8,R027,WT2,P2,S5,17.92,38.81,True,False,ServiceDesk
WO004453,20240903,20240905,A005,EQ0020,SV7,R024,WT1,P2,S4,12.81,14.52,True,False,ServiceDesk
WO004454,20240403,20240404,A002,EQ0005,SV6,R024,WT2,P1,S4,4.96,7.71,True,False,ServiceDesk
WO004455,20240929,20241012,A006,EQ0030,SV1,R012,WT1,P3,S4,50.54,96.61,False,False,ServiceDesk
WO004456,20240910,,A005,EQ0031,SV8,R027,WT1,P2,S3,20.85,17.78,True,False,CMMS
WO004457,20240529,20240601,A001,EQ0023,SV1,R011,WT2,P2,S4,18.7,20.92,True,False,ERP
WO004458,20240608,20240610,A002,EQ0034,SV5,R022,WT1,P2,S4,14.06,9.76,True,False,ERP
WO004459,20240422,,A001,EQ0018,SV7,R023,WT2,P3,S2,50.76,53.14,False,False,ERP
WO004460,20241021,20241110,A004,EQ0008,SV1,R010,WT4,P4,S4,54.27,154.88,False,True,ERP
WO004461,20241227,,A005,EQ0007,SV4,R019,WT1,P2,S2,14.0,24.33,True,False,CMMS
WO004462,20241231,20241231,A003,EQ0009,SV4,R006,WT2,P2,S4,18.85,22.04,True,False,ERP
WO004463,20241009,20241012,A003,EQ0009,SV2,R012,WT2,P3,S4,49.22,17.55,False,False,CMMS
WO004464,20240507,20240508,A003,EQ0013,SV1,R016,WT1,P1,S4,6.25,5.24,True,True,ERP
WO004465,20241012,,A003,EQ0009,SV8,R020,WT4,P4,S2,75.65,87.28,False,False,ERP
WO004466,20240330,,A005,EQ0024,SV8,R011,WT1,P4,S2,67.09,67.72,False,False,ServiceDesk
WO004467,20241124,,A006,EQ0006,SV1,R022,WT6,P3,S2,54.6,61.18,False,False,ERP
WO004468,20240407,20240415,A005,EQ0025,SV3,R020,WT3,P4,S4,48.19,58.97,False,False,ERP
WO004469,20240527,20240530,A002,EQ0014,SV4,R026,WT2,P2,S4,21.32,18.83,True,False,ServiceDesk
WO004470,20240204,20240207,A006,EQ0028,SV2,R002,WT6,P2,S4,20.92,23.05,True,True,ServiceDesk
WO004471,20240130,20240131,A002,EQ0021,SV1,R016,WT2,P1,S4,6.67,6.93,True,False,ERP
WO004472,20240524,,A003,EQ0037,SV5,R022,WT2,P1,S3,6.69,5.5,True,False,ERP
WO004473,20240720,,A001,EQ0018,SV4,R013,WT2,P2,S2,15.15,36.35,True,False,CMMS
WO004474,20240107,20240113,A003,EQ0012,SV7,R009,WT3,P3,S4,44.92,40.64,False,False,CMMS
WO004475,20241105,20241109,A005,EQ0024,SV3,R018,WT3,P3,S4,57.68,24.73,False,False,ERP
WO004476,20240211,,A001,EQ0027,SV5,R014,WT3,P2,S2,12.14,28.37,True,False,ERP
WO004477,20241231,20241231,A001,EQ0018,SV3,R013,WT6,P3,S4,58.86,45.59,False,False,ERP
WO004478,20240409,20240412,A001,EQ0023,SV1,R030,WT6,P2,S4,11.05,17.82,True,False,CMMS
WO004479,20240518,,A006,EQ0019,SV6,R013,WT1,P2,S3,20.0,16.61,True,False,CMMS
WO004480,20240228,,A003,EQ0013,SV6,R007,WT6,P2,S1,15.54,21.82,True,False,CMMS
WO004481,20241028,20241105,A003,EQ0013,SV6,R001,WT1,P3,S4,58.59,63.46,False,False,CMMS
WO004482,20240924,,A003,EQ0037,SV1,R004,WT6,P3,S1,44.73,75.24,False,False,ServiceDesk
WO004483,20240129,20240205,A006,EQ0028,SV6,R017,WT2,P3,S4,49.29,49.8,False,False,ServiceDesk
WO004484,20240208,20240209,A003,EQ0004,SV5,R007,WT2,P1,S4,6.88,5.77,True,False,CMMS
WO004485,20240810,20240819,A004,EQ0039,SV4,R004,WT2,P3,S5,41.76,69.41,False,False,ServiceDesk
WO004486,20241112,20241119,A003,EQ0029,SV5,R011,WT1,P4,S4,56.54,53.21,False,False,CMMS
WO004487,20240210,,A004,EQ0003,SV1,R008,WT5,P1,S1,3.2,2.12,True,False,CMMS
WO004488,20240321,20240323,A006,EQ0030,SV2,R017,WT1,P2,S4,16.19,13.9,True,False,ERP
WO004489,20240718,,A005,EQ0024,SV2,R002,WT2,P1,S3,5.49,20.24,True,False,CMMS
WO004490,20240209,20240211,A003,EQ0037,SV4,R030,WT6,P2,S4,16.59,8.53,True,False,ServiceDesk
WO004491,20240421,20240426,A005,EQ0020,SV8,R028,WT3,P3,S4,26.67,32.62,False,False,CMMS
WO004492,20240104,20240106,A002,EQ0021,SV1,R027,WT3,P2,S4,8.76,8.74,True,False,ERP
WO004493,20240701,20240720,A003,EQ0013,SV4,R006,WT6,P3,S4,60.66,144.97,False,False,ServiceDesk
WO004494,20240918,20240926,A003,EQ0013,SV3,R022,WT1,P4,S4,87.9,60.92,False,False,ERP
WO004495,20240530,20240601,A005,EQ0025,SV8,R001,WT2,P2,S4,9.9,11.41,True,False,CMMS
WO004496,20240403,20240404,A002,EQ0034,SV5,R022,WT1,P1,S4,3.13,4.61,True,False,ServiceDesk
WO004497,20240604,,A003,EQ0036,SV2,R024,WT1,P4,S2,52.68,54.0,False,True,ServiceDesk
WO004498,20240705,,A005,EQ0031,SV3,R009,WT1,P3,S3,57.15,45.76,False,False,ERP
WO004499,20240301,20240314,A005,EQ0025,SV5,R014,WT3,P4,S4,89.72,98.24,False,False,CMMS
WO004500,20240210,20240213,A002,EQ0021,SV1,R028,WT2,P2,S4,16.83,16.33,True,False,CMMS
WO004501,20240307,,A002,EQ0014,SV1,R006,WT3,P3,S3,50.58,49.02,False,False,ERP
WO004502,20241226,,A005,EQ0031,SV6,R017,WT4,P4,S1,98.69,161.23,False,False,CMMS
WO004503,20240921,20240924,A003,EQ0013,SV7,R010,WT2,P2,S4,12.8,16.76,True,False,CMMS
WO004504,20240215,20240224,A004,EQ0011,SV6,R005,WT2,P3,S4,37.96,71.41,False,False,CMMS
WO004505,20240420,20240427,A003,EQ0035,SV2,R021,WT1,P3,S4,42.05,53.38,False,False,ERP
WO004506,20240530,,A005,EQ0024,SV7,R029,WT4,P3,S3,64.39,106.5,False,False,ERP
WO004507,20240307,20240311,A001,EQ0015,SV2,R017,WT2,P2,S4,15.72,30.05,True,False,ERP
WO004508,20241107,20241113,A003,EQ0035,SV8,R016,WT5,P3,S4,46.86,45.91,False,False,CMMS
WO004509,20241210,20241216,A004,EQ0039,SV3,R017,WT2,P2,S4,19.09,40.18,True,False,CMMS
WO004510,20240330,20240404,A003,EQ0013,SV4,R005,WT3,P4,S4,53.75,34.47,False,False,ServiceDesk
WO004511,20240107,20240108,A002,EQ0021,SV8,R007,WT2,P1,S4,4.58,1.97,True,False,ERP
WO004512,20240407,20240409,A005,EQ0020,SV4,R023,WT2,P1,S4,5.62,13.38,True,False,ServiceDesk
WO004513,20240801,,A003,EQ0029,SV6,R018,WT2,P4,S2,107.21,103.0,False,False,ServiceDesk
WO004514,20241022,,A004,EQ0039,SV5,R008,WT3,P2,S3,10.44,17.32,True,False,ERP
WO004515,20240504,,A004,EQ0022,SV1,R001,WT2,P3,S1,43.1,38.44,False,False,CMMS
WO004516,20240410,20240412,A005,EQ0032,SV7,R006,WT4,P2,S4,20.35,13.19,True,False,ERP
WO004517,20240401,20240407,A005,EQ0024,SV3,R016,WT1,P3,S5,53.93,44.18,False,False,ServiceDesk
WO004518,20240102,,A003,EQ0036,SV4,R009,WT6,P2,S3,16.5,23.89,True,False,CMMS
WO004519,20240106,20240110,A006,EQ0017,SV3,R022,WT6,P3,S4,35.38,31.48,False,False,ServiceDesk
WO004520,20240605,,A004,EQ0016,SV8,R018,WT1,P3,S2,32.61,42.26,False,False,CMMS
WO004521,20240814,20240816,A006,EQ0017,SV5,R005,WT1,P2,S4,13.34,10.78,True,False,CMMS
WO004522,20240105,20240108,A001,EQ0040,SV6,R009,WT3,P2,S4,11.77,21.22,True,False,ERP
WO004523,20240314,,A005,EQ0025,SV5,R002,WT1,P2,S2,19.07,30.36,True,False,CMMS
WO004524,20241128,20241205,A005,EQ0007,SV3,R002,WT1,P3,S4,53.74,48.46,False,False,ERP
WO004525,20241228,20241231,A003,EQ0002,SV5,R023,WT2,P2,S4,19.42,28.61,True,False,CMMS
WO004526,20240822,20240824,A002,EQ0021,SV7,R012,WT3,P2,S4,10.66,10.63,True,False,CMMS
WO004527,20240709,20240711,A005,EQ0033,SV1,R027,WT1,P2,S4,12.49,11.98,True,True,ERP
WO004528,20240801,20240809,A005,EQ0020,SV2,R008,WT6,P3,S4,55.63,60.22,False,False,ERP
WO004529,20240515,20240521,A001,EQ0023,SV2,R010,WT1,P3,S4,31.68,45.87,False,False,ServiceDesk
WO004530,20240314,20240317,A005,EQ0032,SV8,R016,WT1,P3,S5,30.97,23.53,False,False,CMMS
WO004531,20240517,,A002,EQ0021,SV5,R009,WT1,P4,S1,67.28,91.83,False,False,CMMS
WO004532,20240913,,A003,EQ0037,SV3,R014,WT6,P3,S3,32.58,102.81,False,False,CMMS
WO004533,20240830,20240907,A003,EQ0026,SV2,R004,WT5,P4,S4,47.21,56.34,False,False,ERP
WO004534,20240904,20240910,A006,EQ0030,SV6,R003,WT1,P3,S4,37.59,42.17,False,False,ServiceDesk
WO004535,20240810,20240813,A005,EQ0032,SV5,R026,WT3,P2,S4,19.96,21.29,True,False,ERP
WO004536,20240123,20240131,A003,EQ0026,SV6,R008,WT1,P4,S4,45.73,61.78,False,True,ERP
WO004537,20240817,20240822,A004,EQ0003,SV6,R004,WT1,P3,S4,47.62,36.12,False,False,ServiceDesk
WO004538,20241118,,A001,EQ0018,SV1,R009,WT1,P3,S3,47.49,107.24,False,False,ERP
WO004539,20240825,20240829,A006,EQ0006,SV6,R013,WT5,P2,S4,15.41,25.71,True,False,ServiceDesk
WO004540,20240731,20240802,A002,EQ0021,SV6,R015,WT2,P2,S4,15.07,12.71,True,True,ServiceDesk
WO004541,20240322,20240326,A006,EQ0006,SV3,R023,WT2,P3,S4,25.88,28.99,False,False,ERP
