CostID,DateKey,ProjectID,AreaID,EquipmentID,CostCategory,BudgetAmount,ActualAmount,CommittedAmount,VendorType
CO001851,20240812,PR0026,A002,EQ0027,Materiales,68039.6,62280.58,63264.52,Proveedor internacional
CO001852,20240423,PR0056,A001,EQ0037,Servicios,59934.15,50486.99,12414.28,Contratista
CO001853,20240102,PR0078,A004,EQ0023,Mano de obra,53223.73,37468.37,50025.29,Contratista
CO001854,20240514,PR0004,A001,EQ0029,Energía,65122.82,79787.39,14782.51,Interno
CO001855,20240426,PR0026,A002,EQ0003,Repuestos,46500.61,48551.58,14919.22,Proveedor internacional
CO001856,20240613,PR0005,A001,EQ0003,Mano de obra,36823.18,40037.05,15401.92,Contratista
CO001857,20240312,PR0027,A006,EQ0024,Energía,38231.95,40907.69,24577.78,Proveedor local
CO001858,20240715,PR0016,A002,EQ0015,Materiales,66152.26,68401.82,63516.5,Contratista
CO001859,20240710,PR0037,A006,EQ0017,Energía,1147.4,1143.13,1070.11,Contratista
CO001860,20240921,PR0011,A004,EQ0025,Contratista,36580.72,36169.33,19577.63,Contratista
CO001861,20240806,PR0065,A002,EQ0015,Repuestos,54066.42,45615.55,33875.82,Proveedor local
CO001862,20240922,PR0074,A005,EQ0040,Repuestos,3629.54,2604.33,1282.47,Proveedor local
CO001863,20240310,PR0006,A002,EQ0029,Contratista,57799.43,78566.8,61076.98,Contratista
CO001864,20240220,PR0019,A003,EQ0025,Energía,59234.19,72819.56,26409.5,Proveedor local
CO001865,20240715,PR0007,A004,EQ0036,Materiales,37127.84,34528.6,14274.41,Interno
CO001866,20241228,PR0015,A002,EQ0001,Energía,58185.88,50729.14,63350.21,Proveedor internacional
CO001867,20240525,PR0023,A005,EQ0008,Servicios,10841.8,12662.49,4233.8,Proveedor internacional
CO001868,20240924,PR0009,A003,EQ0034,Contratista,66071.42,88386.45,24016.77,Interno
CO001869,20241228,PR0042,A004,EQ0032,Mano de obra,4370.26,3766.53,4739.9,Interno
CO001870,20240204,PR0076,A001,EQ0024,Energía,3570.35,3396.93,960.11,Proveedor internacional
CO001871,20240124,PR0017,A005,EQ0007,Contratista,37157.49,39008.26,8540.32,Contratista
CO001872,20240829,PR0071,A004,EQ0012,Repuestos,51731.77,48531.6,31572.17,Proveedor internacional
CO001873,20241103,PR0006,A002,EQ0024,Mano de obra,49303.83,55733.7,23024.56,Proveedor local
CO001874,20240902,PR0034,A001,EQ0004,Contratista,38964.6,52206.9,38303.34,Contratista
CO001875,20241231,PR0067,A002,EQ0034,Servicios,55069.81,51351.84,47441.06,Contratista
CO001876,20240114,PR0019,A003,EQ0014,Repuestos,42932.47,50178.88,29476.5,Proveedor local
CO001877,20240717,PR0045,A002,EQ0037,Contratista,59663.84,51741.16,12472.9,Contratista
CO001878,20240916,PR0042,A004,EQ0022,Contratista,8989.54,8768.76,3946.31,Contratista
CO001879,20240906,PR0011,A004,EQ0013,Repuestos,68718.29,47164.11,68818.03,Interno
CO001880,20240113,PR0029,A005,EQ0002,Repuestos,61770.1,72635.11,26158.9,Proveedor internacional
CO001881,20240216,PR0044,A003,EQ0033,Materiales,62773.71,85536.31,14119.25,Interno
CO001882,20241230,PR0025,A005,EQ0027,Contratista,26088.97,22723.25,10642.37,Proveedor internacional
CO001883,20240508,PR0033,A004,EQ0036,Contratista,66333.73,67223.28,58436.12,Contratista
CO001884,20240308,PR0027,A006,EQ0009,Mano de obra,10763.66,13135.85,10481.11,Contratista
CO001885,20240307,PR0061,A006,EQ0007,Materiales,6374.29,5503.05,2911.37,Proveedor internacional
CO001886,20240303,PR0068,A005,EQ0010,Contratista,28511.46,27659.9,11661.34,Proveedor internacional
CO001887,20240801,PR0027,A006,EQ0016,Energía,65382.77,68453.38,62356.24,Contratista
CO001888,20240703,PR0026,A002,EQ0016,Mano de obra,67782.75,60499.34,25527.37,Interno
CO001889,20241210,PR0031,A005,EQ0032,Mano de obra,35053.37,34377.62,18472.49,Proveedor internacional
CO001890,20240623,PR0041,A004,EQ0039,Energía,52882.53,39425.01,28691.51,Proveedor local
CO001891,20240111,PR0063,A005,EQ0001,Energía,38138.41,34918.36,21220.51,Contratista
CO001892,20240712,PR0073,A004,EQ0022,Energía,8828.43,10566.51,2361.75,Interno
CO001893,20240629,PR0042,A004,EQ0026,Mano de obra,46066.42,52078.38,44197.36,Proveedor local
CO001894,20240429,PR0046,A001,EQ0010,Repuestos,11133.76,10343.24,4381.48,Contratista
CO001895,20240921,PR0006,A002,EQ0017,Repuestos,46277.96,38776.68,24538.13,Proveedor internacional
CO001896,20241210,PR0009,A003,EQ0030,Materiales,17590.53,20428.23,13607.77,Proveedor internacional
CO001897,20240606,PR0024,A003,EQ0021,Energía,19169.77,28570.7,17698.63,Contratista
CO001898,20240922,PR0041,A004,EQ0003,Repuestos,47570.05,46072.4,34648.49,Proveedor local
CO001899,20240716,PR0034,A001,EQ0017,Mano de obra,33080.88,30910.58,17383.62,Proveedor internacional
CO001900,20240922,PR0038,A002,EQ0014,Repuestos,58286.39,54121.44,11934.87,Contratista
CO001901,20240614,PR0061,A006,EQ0008,Contratista,47938.98,46856.28,30948.43,Contratista
CO001902,20240404,PR0052,A001,EQ0005,Contratista,21354.98,23189.04,15077.01,Interno
CO001903,20240806,PR0047,A001,EQ0014,Repuestos,54621.05,45543.95,28596.58,Interno
CO001904,20240523,PR0011,A004,EQ0035,Repuestos,5462.74,6299.76,4187.47,Proveedor local
CO001905,20240126,PR0062,A006,EQ0035,Servicios,51703.16,61011.79,47000.96,Contratista
CO001906,20240928,PR0016,A002,EQ0007,Materiales,27591.97,37303.17,6401.26,Contratista
CO001907,20240719,PR0062,A006,EQ0025,Servicios,21845.68,22881.44,20322.87,Proveedor internacional
CO001908,20240810,PR0045,A002,EQ0030,Repuestos,37063.63,45798.99,27109.54,Proveedor internacional
CO001909,20240706,PR0045,A002,EQ0020,Servicios,63591.23,73526.16,31349.82,Interno
CO001910,20241120,PR0069,A004,EQ0002,Contratista,18715.74,19286.02,15430.86,Contratista
CO001911,20240307,PR0065,A002,EQ0029,Energía,69957.65,56334.64,58307.61,Proveedor internacional
CO001912,20240130,PR0013,A005,EQ0007,Materiales,41632.59,47596.05,36725.47,Proveedor local
CO001913,20240714,PR0059,A005,EQ0008,Contratista,18395.73,19101.34,10511.43,Proveedor internacional
CO001914,20241114,PR0027,A006,EQ0012,Servicios,48686.17,62609.27,34996.02,Contratista
CO001915,20240618,PR0072,A004,EQ0004,Materiales,51742.03,57870.0,32532.82,Contratista
CO001916,20240602,PR0002,A006,EQ0038,Repuestos,37674.75,44039.19,19874.99,Proveedor internacional
CO001917,20240805,PR0078,A004,EQ0022,Servicios,10010.4,9084.14,3166.53,Proveedor internacional
CO001918,20240505,PR0059,A005,EQ0033,Repuestos,57242.39,59482.53,58795.31,Proveedor internacional
CO001919,20240725,PR0004,A001,EQ0001,Repuestos,56906.69,39392.16,17906.23,Interno
CO001920,20241219,PR0070,A005,EQ0008,Contratista,53800.88,58574.13,42169.96,Proveedor local
CO001921,20240528,PR0074,A005,EQ0006,Contratista,53143.77,63498.47,29757.33,Contratista
CO001922,20240626,PR0047,A001,EQ0003,Repuestos,27311.49,33393.97,25653.06,Interno
CO001923,20241012,PR0012,A001,EQ0029,Materiales,34998.28,33010.78,21846.84,Proveedor local
CO001924,20240903,PR0010,A001,EQ0007,Repuestos,46640.8,33105.69,17155.33,Contratista
CO001925,20240510,PR0005,A001,EQ0037,Materiales,12433.0,11363.55,4172.61,Proveedor internacional
CO001926,20240710,PR0033,A004,EQ0030,Servicios,42691.58,42159.9,23582.17,Proveedor local
CO001927,20240622,PR0047,A001,EQ0012,Repuestos,8603.68,9166.45,5862.61,Proveedor internacional
CO001928,20240525,PR0049,A006,EQ0011,Contratista,59500.05,40179.78,45605.37,Contratista
CO001929,20240605,PR0007,A004,EQ0016,Contratista,9268.07,9113.03,8934.0,Proveedor local
CO001930,20240106,PR0007,A004,EQ0022,Materiales,54296.62,45283.42,29151.04,Contratista
CO001931,20240626,PR0073,A004,EQ0028,Repuestos,16317.94,20094.59,14736.5,Proveedor local
CO001932,20240424,PR0027,A006,EQ0018,Materiales,65057.28,40752.66,26174.28,Contratista
CO001933,20241019,PR0013,A005,EQ0033,Energía,46399.43,53917.59,45955.46,Proveedor internacional
CO001934,20240818,PR0039,A002,EQ0031,Servicios,30748.97,29964.12,8842.97,Interno
CO001935,20240916,PR0040,A002,EQ0011,Mano de obra,4010.82,2697.27,3703.67,Contratista
CO001936,20240407,PR0008,A001,EQ0016,Repuestos,42894.8,54407.25,18927.97,Interno
CO001937,20240116,PR0033,A004,EQ0034,Contratista,27084.55,32935.76,21425.29,Contratista
CO001938,20240520,PR0072,A004,EQ0030,Servicios,56082.45,67298.9,38670.84,Interno
CO001939,20240630,PR0005,A001,EQ0039,Repuestos,55697.68,56527.52,40119.54,Contratista
CO001940,20240607,PR0058,A006,EQ0004,Repuestos,48405.29,43204.18,52393.4,Proveedor local
CO001941,20240215,PR0059,A005,EQ0004,Repuestos,19479.73,19682.65,14388.33,Interno
CO001942,20240315,PR0049,A006,EQ0021,Mano de obra,12934.01,14064.03,5091.47,Interno
CO001943,20240923,PR0076,A001,EQ0009,Contratista,35297.09,32233.7,20100.91,Interno
CO001944,20241126,PR0002,A006,EQ0030,Repuestos,32212.33,27791.21,9245.61,Proveedor internacional
CO001945,20241227,PR0026,A002,EQ0030,Contratista,47433.2,51175.83,23806.19,Interno
CO001946,20240704,PR0003,A004,EQ0018,Mano de obra,37764.18,38944.96,17509.75,Contratista
CO001947,20240814,PR0055,A001,EQ0002,Materiales,35150.36,40357.95,27392.96,Contratista
CO001948,20240809,PR0056,A001,EQ0015,Repuestos,34174.85,42502.78,34942.75,Proveedor local
CO001949,20240519,PR0013,A005,EQ0012,Materiales,35792.89,40697.04,16223.58,Interno
CO001950,20240430,PR0012,A001,EQ0016,Mano de obra,61179.19,49899.74,58904.68,Interno
CO001951,20240127,PR0047,A001,EQ0034,Mano de obra,12789.97,12763.38,12642.43,Proveedor internacional
CO001952,20240114,PR0017,A005,EQ0030,Mano de obra,2294.61,2436.68,1765.41,Contratista
CO001953,20240501,PR0031,A005,EQ0028,Contratista,16307.76,18419.14,13518.55,Contratista
CO001954,20240514,PR0058,A006,EQ0001,Contratista,22409.62,25486.36,20581.17,Interno
CO001955,20240711,PR0027,A006,EQ0026,Energía,43256.84,42855.13,23140.52,Proveedor internacional
CO001956,20241221,PR0015,A002,EQ0021,Repuestos,59141.59,54500.84,64335.54,Interno
CO001957,20241118,PR0029,A005,EQ0025,Energía,50200.85,58302.77,27289.92,Interno
CO001958,20240312,PR0045,A002,EQ0017,Contratista,69882.31,74104.61,19313.65,Proveedor local
CO001959,20240706,PR0021,A004,EQ0021,Servicios,1048.91,1096.15,901.61,Interno
CO001960,20240722,PR0068,A005,EQ0014,Repuestos,14118.26,12526.5,7080.12,Interno
CO001961,20241226,PR0047,A001,EQ0031,Servicios,7009.5,9364.49,1576.87,Proveedor internacional
CO001962,20240528,PR0032,A006,EQ0017,Energía,46787.75,48652.09,16897.94,Interno
CO001963,20240515,PR0033,A004,EQ0035,Mano de obra,30460.65,30037.52,16217.43,Proveedor local
CO001964,20241005,PR0053,A001,EQ0038,Repuestos,22479.58,23375.55,8800.49,Contratista
CO001965,20240101,PR0055,A001,EQ0032,Contratista,22573.29,22097.86,7285.71,Proveedor internacional
CO001966,20240205,PR0071,A004,EQ0022,Contratista,62615.41,49704.0,21684.55,Interno
CO001967,20240818,PR0024,A003,EQ0020,Servicios,6210.1,9074.68,4743.57,Interno
CO001968,20240501,PR0061,A006,EQ0021,Materiales,22624.65,17369.94,7138.98,Proveedor local
CO001969,20240321,PR0043,A006,EQ0032,Contratista,35492.43,36077.89,32120.14,Contratista
CO001970,20241029,PR0008,A001,EQ0035,Materiales,29399.43,21905.19,28152.04,Interno
CO001971,20240330,PR0042,A004,EQ0031,Materiales,48439.18,31742.69,41228.29,Contratista
CO001972,20240110,PR0015,A002,EQ0029,Contratista,42916.68,47125.97,18051.54,Proveedor local
CO001973,20240107,PR0019,A003,EQ0019,Mano de obra,56232.54,83775.36,40419.05,Proveedor internacional
CO001974,20241128,PR0067,A002,EQ0011,Energía,59247.41,63363.55,15104.84,Proveedor internacional
CO001975,20240713,PR0028,A004,EQ0014,Mano de obra,28595.83,29370.54,29980.64,Proveedor local
CO001976,20240105,PR0056,A001,EQ0040,Mano de obra,60758.95,62186.75,12554.83,Proveedor local
CO001977,20240331,PR0056,A001,EQ0017,Mano de obra,44619.54,40142.86,17819.17,Proveedor local
CO001978,20240430,PR0011,A004,EQ0020,Mano de obra,60365.94,59100.55,16582.08,Proveedor internacional
CO001979,20241229,PR0009,A003,EQ0020,Repuestos,33110.68,42339.21,36264.35,Interno
CO001980,20240716,PR0014,A001,EQ0015,Repuestos,2764.14,3181.99,654.08,Contratista
CO001981,20241101,PR0061,A006,EQ0006,Materiales,46400.18,42814.26,9351.93,Contratista
CO001982,20240613,PR0079,A002,EQ0009,Contratista,67654.47,64965.67,19658.87,Proveedor internacional
CO001983,20240920,PR0070,A005,EQ0009,Energía,65189.7,72957.33,64741.57,Proveedor local
CO001984,20240114,PR0015,A002,EQ0008,Repuestos,11490.75,10348.06,6442.42,Contratista
CO001985,20240509,PR0044,A003,EQ0005,Materiales,34779.03,52227.36,36526.74,Interno
CO001986,20240617,PR0028,A004,EQ0038,Servicios,61223.65,50830.79,65113.97,Contratista
CO001987,20240127,PR0048,A003,EQ0003,Contratista,29740.66,40094.0,25383.46,Contratista
CO001988,20240407,PR0062,A006,EQ0005,Contratista,36753.26,37239.0,12936.5,Proveedor local
CO001989,20240901,PR0053,A001,EQ0023,Materiales,69834.31,73098.67,75000.12,Contratista
CO001990,20240907,PR0007,A004,EQ0037,Repuestos,34302.37,35925.4,20388.42,Proveedor local
CO001991,20240109,PR0066,A006,EQ0028,Repuestos,14111.97,18149.7,8722.08,Proveedor local
CO001992,20240406,PR0040,A002,EQ0006,Materiales,3668.47,2450.44,2836.25,Proveedor local
CO001993,20240610,PR0051,A006,EQ0025,Contratista,32834.29,32162.87,27728.51,Proveedor internacional
CO001994,20240409,PR0027,A006,EQ0024,Mano de obra,36507.69,36683.3,38926.05,Contratista
CO001995,20240120,PR0075,A005,EQ0030,Contratista,64475.42,64266.24,69235.47,Contratista
CO001996,20240114,PR0072,A004,EQ0012,Materiales,55647.15,62765.59,31843.98,Contratista
CO001997,20240723,PR0068,A005,EQ0017,Energía,5337.73,6042.2,1750.3,Interno
CO001998,20240514,PR0066,A006,EQ0039,Mano de obra,57360.17,55376.28,58738.72,Proveedor internacional
CO001999,20240723,PR0011,A004,EQ0032,Energía,5797.76,4230.5,1780.3,Contratista
CO002000,20240915,PR0070,A005,EQ0011,Repuestos,1969.4,2759.82,1373.46,Interno
CO002001,20240713,PR0002,A006,EQ0030,Energía,38740.26,38701.6,13542.53,Proveedor local
CO002002,20240722,PR0017,A005,EQ0035,Repuestos,37555.63,38081.29,19620.46,Interno
CO002003,20240918,PR0023,A005,EQ0029,Repuestos,22834.64,27446.46,15453.59,Proveedor internacional
CO002004,20240307,PR0021,A004,EQ0026,Mano de obra,32778.38,30715.8,27353.49,Proveedor internacional
CO002005,20240324,PR0010,A001,EQ0031,Contratista,64505.67,77837.33,69517.31,Interno
CO002006,20240922,PR0067,A002,EQ0022,Materiales,47670.79,45332.57,48945.37,Interno
CO002007,20240329,PR0076,A001,EQ0010,Energía,24626.41,31833.48,16460.32,Interno
CO002008,20241115,PR0061,A006,EQ0020,Repuestos,65442.66,70210.25,31489.66,Proveedor internacional
CO002009,20240601,PR0018,A001,EQ0023,Repuestos,12245.13,10921.77,8366.57,Proveedor internacional
CO002010,20240130,PR0032,A006,EQ0031,Mano de obra,13087.76,17653.55,6936.53,Proveedor internacional
CO002011,20240914,PR0077,A005,EQ0031,Contratista,17077.29,18723.26,10477.6,Proveedor local
CO002012,20240604,PR0072,A004,EQ0006,Contratista,17041.88,15381.67,17432.49,Contratista
CO002013,20240212,PR0066,A006,EQ0004,Materiales,5898.44,4570.46,3909.64,Proveedor internacional
CO002014,20240318,PR0069,A004,EQ0007,Materiales,22366.6,24862.99,5311.77,Proveedor local
CO002015,20241120,PR0057,A003,EQ0010,Energía,38857.03,46893.15,31693.6,Interno
CO002016,20240617,PR0015,A002,EQ0012,Mano de obra,16371.96,17385.86,7414.51,Contratista
CO002017,20240402,PR0057,A003,EQ0020,Materiales,8371.95,11907.82,3285.72,Contratista
CO002018,20240717,PR0074,A005,EQ0029,Repuestos,45882.25,57324.3,40828.53,Proveedor local
CO002019,20240216,PR0065,A002,EQ0017,Servicios,29979.19,32849.2,10462.62,Proveedor local
CO002020,20240523,PR0073,A004,EQ0019,Contratista,46080.46,41229.87,34484.29,Contratista
CO002021,20240807,PR0035,A003,EQ0037,Repuestos,18114.62,27952.61,16945.18,Proveedor internacional
CO002022,20241216,PR0070,A005,EQ0031,Energía,53170.08,57896.46,25016.33,Interno
CO002023,20240410,PR0003,A004,EQ0031,Servicios,68121.4,73594.31,42576.77,Interno
CO002024,20241029,PR0025,A005,EQ0031,Repuestos,19025.22,22336.98,13695.79,Proveedor internacional
CO002025,20240529,PR0069,A004,EQ0002,Materiales,45116.36,47777.3,35055.17,Contratista
CO002026,20241122,PR0039,A002,EQ0030,Mano de obra,53789.04,59640.14,57809.04,Interno
CO002027,20240123,PR0042,A004,EQ0019,Repuestos,38486.0,40629.6,38483.7,Interno
CO002028,20240219,PR0065,A002,EQ0026,Repuestos,21088.46,24341.98,8184.9,Proveedor internacional
CO002029,20240619,PR0040,A002,EQ0031,Mano de obra,15795.45,17680.41,10917.79,Interno
CO002030,20241015,PR0054,A006,EQ0003,Contratista,45614.88,43729.38,15602.93,Proveedor internacional
CO002031,20240421,PR0001,A006,EQ0027,Energía,34112.62,33084.49,8664.94,Proveedor local
CO002032,20240213,PR0078,A004,EQ0036,Repuestos,58772.85,61818.79,31225.78,Contratista
CO002033,20240303,PR0052,A001,EQ0022,Materiales,7165.42,7293.91,3495.46,Contratista
CO002034,20240416,PR0055,A001,EQ0027,Materiales,3257.89,3942.95,2324.24,Interno
CO002035,20240521,PR0008,A001,EQ0004,Contratista,26588.67,27490.21,20662.75,Interno
CO002036,20240729,PR0075,A005,EQ0031,Contratista,33730.98,26048.9,18452.05,Proveedor local
CO002037,20241008,PR0027,A006,EQ0037,Servicios,45130.17,36595.32,44251.03,Proveedor internacional
CO002038,20240217,PR0047,A001,EQ0015,Contratista,8869.41,8530.07,8493.11,Proveedor local
CO002039,20241006,PR0074,A005,EQ0017,Repuestos,41523.18,46318.53,35254.71,Interno
CO002040,20241227,PR0069,A004,EQ0021,Mano de obra,57099.41,50473.57,29444.42,Interno
CO002041,20240511,PR0033,A004,EQ0006,Servicios,63758.92,70403.39,26649.11,Contratista
CO002042,20240316,PR0021,A004,EQ0004,Energía,63083.47,55341.44,19206.13,Contratista
CO002043,20241222,PR0032,A006,EQ0004,Servicios,36774.46,37708.68,15644.39,Proveedor local
CO002044,20241129,PR0021,A004,EQ0007,Mano de obra,63048.05,67229.7,67032.48,Proveedor local
CO002045,20240216,PR0004,A001,EQ0032,Mano de obra,38095.12,31126.55,21938.83,Interno
CO002046,20241105,PR0069,A004,EQ0026,Energía,6061.73,6445.45,3480.25,Proveedor local
CO002047,20241108,PR0023,A005,EQ0025,Servicios,68183.36,85807.96,42521.05,Proveedor internacional
CO002048,20240421,PR0062,A006,EQ0004,Contratista,1179.75,1142.46,923.98,Proveedor internacional
CO002049,20241224,PR0033,A004,EQ0011,Contratista,20719.72,20973.15,21299.88,Proveedor local
CO002050,20240310,PR0021,A004,EQ0038,Materiales,4200.23,4370.51,1271.5,Proveedor local
CO002051,20240728,PR0022,A005,EQ0022,Energía,38513.09,39071.57,36135.15,Proveedor internacional
CO002052,20240914,PR0074,A005,EQ0004,Energía,40152.82,40307.32,24254.0,Proveedor internacional
CO002053,20240123,PR0024,A003,EQ0038,Materiales,45017.22,67332.92,20133.87,Contratista
CO002054,20241202,PR0078,A004,EQ0023,Repuestos,10684.85,8005.2,7366.89,Proveedor local
CO002055,20241203,PR0080,A004,EQ0020,Energía,2202.21,2361.81,1511.49,Contratista
CO002056,20240517,PR0064,A006,EQ0024,Repuestos,19332.06,16007.03,6187.08,Proveedor local
CO002057,20240608,PR0030,A006,EQ0016,Servicios,4553.22,4827.5,1308.14,Interno
CO002058,20240515,PR0046,A001,EQ0028,Servicios,3434.64,3819.97,2624.72,Contratista
CO002059,20240303,PR0039,A002,EQ0013,Repuestos,19212.52,20463.33,16558.17,Interno
CO002060,20241119,PR0041,A004,EQ0015,Repuestos,69919.63,60033.91,52673.49,Contratista
CO002061,20241122,PR0047,A001,EQ0008,Repuestos,56433.93,59281.88,29211.41,Proveedor local
CO002062,20240728,PR0070,A005,EQ0008,Servicios,25960.78,25073.35,18179.56,Interno
CO002063,20240605,PR0067,A002,EQ0037,Energía,26950.51,24406.96,27374.27,Proveedor local
CO002064,20240905,PR0027,A006,EQ0009,Contratista,65159.45,86673.42,67211.64,Interno
CO002065,20240701,PR0011,A004,EQ0007,Contratista,46676.53,39968.64,19093.51,Proveedor internacional
CO002066,20241002,PR0074,A005,EQ0020,Servicios,58750.81,63401.35,16777.46,Contratista
CO002067,20240727,PR0009,A003,EQ0003,Energía,60647.26,75145.29,47785.85,Proveedor internacional
CO002068,20240304,PR0017,A005,EQ0017,Materiales,12681.07,13457.74,4526.62,Contratista
CO002069,20241127,PR0002,A006,EQ0006,Servicios,2111.45,1903.64,1944.55,Contratista
CO002070,20240605,PR0041,A004,EQ0011,Energía,19509.68,17788.92,8832.9,Contratista
CO002071,20240703,PR0051,A006,EQ0008,Servicios,42014.32,32623.53,14092.85,Proveedor internacional
CO002072,20240830,PR0017,A005,EQ0035,Contratista,63689.43,64641.93,59516.53,Proveedor local
CO002073,20241121,PR0068,A005,EQ0017,Contratista,22294.35,22758.96,8642.57,Proveedor internacional
CO002074,20240602,PR0049,A006,EQ0001,Materiales,59658.87,57265.91,12406.35,Proveedor local
CO002075,20240303,PR0075,A005,EQ0037,Mano de obra,46691.0,57327.66,43870.23,Proveedor internacional
CO002076,20240208,PR0060,A001,EQ0040,Materiales,46161.41,45885.68,13129.91,Contratista
CO002077,20240813,PR0023,A005,EQ0006,Materiales,50423.69,37918.39,29132.95,Proveedor local
CO002078,20240602,PR0002,A006,EQ0004,Energía,36295.79,45102.46,20188.8,Proveedor local
CO002079,20240711,PR0036,A002,EQ0006,Repuestos,47478.08,38753.84,15605.59,Proveedor local
CO002080,20241106,PR0072,A004,EQ0011,Repuestos,55736.08,60619.08,12911.96,Interno
CO002081,20240428,PR0002,A006,EQ0018,Servicios,41667.58,46192.29,11509.45,Interno
CO002082,20240824,PR0026,A002,EQ0032,Servicios,3706.24,3683.53,2167.27,Interno
CO002083,20240318,PR0067,A002,EQ0037,Mano de obra,36231.1,41883.87,38455.0,Proveedor local
CO002084,20240911,PR0037,A006,EQ0035,Contratista,42191.36,42994.56,35965.96,Interno
CO002085,20240126,PR0023,A005,EQ0038,Repuestos,61399.54,58282.52,51779.03,Contratista
CO002086,20240316,PR0013,A005,EQ0003,Servicios,1360.7,916.06,1092.29,Contratista
CO002087,20240405,PR0003,A004,EQ0039,Mano de obra,4351.48,3175.35,3882.41,Contratista
CO002088,20240309,PR0075,A005,EQ0027,Servicios,26387.84,38194.68,17851.27,Proveedor internacional
CO002089,20240906,PR0049,A006,EQ0006,Repuestos,56404.74,63429.22,61314.35,Interno
CO002090,20240525,PR0020,A004,EQ0040,Mano de obra,34418.27,41574.61,25708.94,Interno
CO002091,20240411,PR0067,A002,EQ0029,Servicios,22062.56,31096.97,16939.28,Interno
CO002092,20240408,PR0067,A002,EQ0031,Materiales,48834.62,46377.22,10697.4,Proveedor internacional
CO002093,20240923,PR0044,A003,EQ0026,Repuestos,35801.0,54107.6,31475.75,Contratista
CO002094,20240719,PR0028,A004,EQ0032,Contratista,40586.51,30185.86,21116.7,Proveedor internacional
CO002095,20241116,PR0021,A004,EQ0002,Repuestos,30554.98,29376.06,27389.41,Proveedor internacional
CO002096,20240703,PR0019,A003,EQ0023,Repuestos,51028.68,56283.81,49126.32,Proveedor local
CO002097,20240911,PR0020,A004,EQ0027,Materiales,2075.32,1961.67,456.7,Interno
CO002098,20241202,PR0055,A001,EQ0035,Contratista,1115.93,1312.36,609.61,Interno
CO002099,20241021,PR0029,A005,EQ0028,Repuestos,48115.27,53999.52,48810.54,Contratista
CO002100,20241003,PR0013,A005,EQ0010,Mano de obra,2839.42,3279.77,894.84,Proveedor internacional
CO002101,20240728,PR0073,A004,EQ0027,Energía,24266.01,19720.08,21108.4,Contratista
CO002102,20241114,PR0037,A006,EQ0010,Materiales,26276.77,26602.82,12899.22,Contratista
CO002103,20241212,PR0064,A006,EQ0009,Contratista,43352.91,46074.01,28544.51,Proveedor local
CO002104,20240213,PR0036,A002,EQ0025,Materiales,54297.62,70949.19,55017.69,Proveedor internacional
CO002105,20241006,PR0073,A004,EQ0014,Materiales,57705.77,59232.74,44413.71,Proveedor internacional
CO002106,20240105,PR0042,A004,EQ0014,Energía,20330.67,19956.41,12001.65,Contratista
CO002107,20240428,PR0062,A006,EQ0023,Repuestos,12199.1,14414.96,10093.29,Contratista
CO002108,20241023,PR0021,A004,EQ0008,Repuestos,68675.21,66371.83,27511.45,Contratista
CO002109,20240921,PR0052,A001,EQ0006,Contratista,4018.47,4351.96,848.14,Proveedor internacional
CO002110,20240813,PR0040,A002,EQ0018,Materiales,57153.21,61625.33,43250.62,Contratista
CO002111,20240902,PR0077,A005,EQ0007,Repuestos,2388.71,2208.51,2329.02,Proveedor internacional
CO002112,20240227,PR0039,A002,EQ0030,Mano de obra,34473.06,30927.83,28599.48,Proveedor local
CO002113,20241002,PR0068,A005,EQ0028,Contratista,45263.01,45034.4,30211.85,Interno
CO002114,20240206,PR0032,A006,EQ0038,Mano de obra,33962.41,31610.49,11173.4,Contratista
CO002115,20240426,PR0013,A005,EQ0007,Servicios,39964.71,30383.93,11047.63,Proveedor internacional
CO002116,20240201,PR0050,A004,EQ0030,Mano de obra,2750.23,3067.72,1242.8,Proveedor internacional
CO002117,20240705,PR0042,A004,EQ0001,Repuestos,11641.41,12703.75,12420.29,Contratista
CO002118,20241110,PR0021,A004,EQ0025,Contratista,39177.51,34521.46,24122.36,Interno
CO002119,20241118,PR0074,A005,EQ0008,Energía,58111.92,50303.6,53707.78,Proveedor local
CO002120,20240104,PR0069,A004,EQ0029,Servicios,38841.28,41877.83,8220.11,Proveedor internacional
CO002121,20241223,PR0025,A005,EQ0004,Servicios,35464.31,45406.17,22175.8,Proveedor local
CO002122,20240316,PR0019,A003,EQ0002,Repuestos,69184.55,83024.34,29208.43,Proveedor internacional
CO002123,20240511,PR0040,A002,EQ0012,Energía,27897.85,33257.08,29501.08,Proveedor internacional
CO002124,20240413,PR0062,A006,EQ0015,Mano de obra,27598.1,26253.65,10454.33,Proveedor local
CO002125,20240627,PR0047,A001,EQ0031,Servicios,6107.4,6513.38,1494.75,Proveedor internacional
CO002126,20240103,PR0068,A005,EQ0008,Contratista,55039.44,53873.49,19033.33,Proveedor local
CO002127,20240501,PR0074,A005,EQ0032,Contratista,5672.64,5013.63,1456.52,Contratista
CO002128,20240421,PR0068,A005,EQ0020,Servicios,10394.74,10720.15,5029.48,Interno
CO002129,20240919,PR0001,A006,EQ0003,Repuestos,4916.28,4233.7,5388.94,Contratista
CO002130,20241110,PR0013,A005,EQ0039,Materiales,14274.52,12572.68,14809.65,Contratista
CO002131,20240115,PR0068,A005,EQ0023,Contratista,31283.53,29055.67,22360.1,Proveedor internacional
