EnergyID,DateKey,AreaID,EquipmentID,LocationID,kWh,EnergyCost,OperatingHours,OutputUnits,Shift
EN0010856,20241005,A005,EQ0056,L008,2200.91,199.63,14.16,510,Día
EN0010857,20240719,A010,EQ0033,L002,4735.78,611.47,15.1,1445,Noche
EN0010858,20240605,A012,EQ0044,L017,3383.77,333.84,14.98,1471,Día
EN0010859,20240617,A004,EQ0025,L008,3009.89,476.18,20.14,119,Día
EN0010860,20240216,A004,EQ0002,L008,7403.8,1153.36,15.03,2861,Día
EN0010861,20240422,A004,EQ0038,L008,1312.92,148.39,15.29,2553,Noche
EN0010862,20240215,A017,EQ0008,L009,6639.06,648.42,15.01,1852,Día
EN0010863,20240320,A005,EQ0021,L008,5926.81,696.25,13.73,2941,Día
EN0010864,20240404,A004,EQ0003,L008,4021.99,564.19,15.13,3357,Noche
EN0010865,20240903,A017,EQ0008,L009,4514.77,491.56,22.57,1246,Tarde
EN0010866,20240916,A017,EQ0013,L009,4967.72,557.36,10.09,2463,Día
EN0010867,20241213,A009,EQ0018,L004,7176.35,922.43,22.77,3541,Tarde
EN0010868,20240223,A005,EQ0058,L008,7352.83,871.0,15.09,309,Día
EN0010869,20240130,A009,EQ0059,L004,1300.44,145.11,11.3,359,Tarde
EN0010870,20240606,A017,EQ0024,L009,1698.01,185.25,6.41,1959,Tarde
EN0010871,20240317,A004,EQ0042,L008,7071.84,763.18,23.53,722,Tarde
EN0010872,20240417,A005,EQ0058,L008,1696.22,253.84,12.94,3990,Día
EN0010873,20241120,A004,EQ0019,L008,3803.92,531.48,19.7,2689,Día
EN0010874,20240109,A004,EQ0007,L008,3752.55,578.07,16.83,2149,Tarde
EN0010875,20240322,A017,EQ0010,L009,2224.38,366.46,6.37,3360,Noche
EN0010876,20240321,A010,EQ0034,L002,1502.54,144.89,7.0,979,Día
EN0010877,20240509,A008,EQ0039,L012,7520.52,1061.71,18.83,3518,Tarde
EN0010878,20241018,A004,EQ0002,L008,1439.66,154.01,14.84,2694,Noche
EN0010879,20240801,A004,EQ0022,L008,927.92,153.91,10.29,561,Tarde
EN0010880,20240610,A013,EQ0012,L013,4074.65,521.78,8.39,1844,Día
EN0010881,20240102,A004,EQ0015,L008,4252.91,491.51,22.09,769,Día
EN0010882,20241116,A004,EQ0035,L008,2540.2,404.13,7.85,998,Día
EN0010883,20240112,A017,EQ0027,L009,4747.61,805.58,22.53,3532,Día
EN0010884,20240212,A005,EQ0054,L008,4313.36,723.53,17.91,721,Noche
EN0010885,20240312,A004,EQ0017,L008,5075.07,903.63,9.87,3251,Noche
EN0010886,20240531,A004,EQ0035,L008,1661.44,256.78,15.78,1590,Noche
EN0010887,20241027,A004,EQ0019,L008,5121.13,551.22,17.56,537,Día
EN0010888,20241101,A009,EQ0018,L004,5177.06,890.92,11.06,3803,Noche
EN0010889,20240116,A017,EQ0016,L009,3907.82,436.29,17.44,2355,Noche
EN0010890,20240801,A004,EQ0046,L008,6798.43,818.45,13.14,869,Día
EN0010891,20240903,A004,EQ0038,L008,3051.42,294.23,8.32,1327,Noche
EN0010892,20240730,A005,EQ0054,L008,4498.03,685.13,21.77,4098,Día
EN0010893,20240526,A006,EQ0051,L015,3698.53,507.38,7.96,1550,Tarde
EN0010894,20240524,A010,EQ0033,L002,4799.5,855.87,18.87,1797,Día
EN0010895,20240309,A010,EQ0034,L002,2172.09,196.4,12.66,3493,Tarde
EN0010896,20240712,A004,EQ0053,L008,3498.63,593.5,11.06,1761,Tarde
EN0010897,20240324,A006,EQ0051,L015,1181.59,150.65,6.12,2197,Tarde
EN0010898,20241231,A005,EQ0028,L008,3116.33,466.15,15.97,259,Tarde
EN0010899,20240507,A008,EQ0039,L012,5155.99,736.97,16.14,3873,Tarde
EN0010900,20240729,A004,EQ0026,L008,1940.67,180.48,20.34,3641,Tarde
EN0010901,20240802,A004,EQ0036,L008,9495.49,1088.61,23.6,3485,Tarde
EN0010902,20240224,A004,EQ0047,L008,1220.34,157.25,4.12,1254,Tarde
EN0010903,20241014,A005,EQ0058,L008,7799.57,925.67,16.7,1158,Tarde
EN0010904,20240331,A008,EQ0011,L012,1983.18,184.15,7.75,1915,Noche
EN0010905,20240717,A004,EQ0047,L008,2145.75,290.08,19.01,3995,Día
EN0010906,20240625,A017,EQ0004,L009,9041.86,1049.13,18.18,1559,Día
EN0010907,20240430,A013,EQ0012,L013,993.55,164.35,5.06,765,Día
EN0010908,20240115,A010,EQ0055,L002,1520.04,146.17,4.8,952,Tarde
EN0010909,20240425,A004,EQ0036,L008,11516.76,1892.52,23.38,3544,Noche
EN0010910,20240703,A006,EQ0051,L015,1392.52,226.4,4.21,1573,Tarde
EN0010911,20241008,A017,EQ0008,L009,901.15,99.89,9.73,2340,Noche
EN0010912,20240513,A010,EQ0034,L002,9741.06,1333.0,19.67,2146,Día
EN0010913,20240113,A017,EQ0001,L009,4078.97,484.18,14.45,391,Día
EN0010914,20241225,A008,EQ0039,L012,3573.96,356.71,8.8,3990,Noche
EN0010915,20240312,A004,EQ0026,L008,6013.12,730.96,23.69,1397,Noche
EN0010916,20240701,A004,EQ0007,L008,5463.21,883.45,17.82,3333,Día
EN0010917,20240802,A004,EQ0017,L008,6051.07,583.72,12.72,4142,Noche
EN0010918,20240115,A004,EQ0007,L008,3515.64,476.39,21.39,1074,Noche
EN0010919,20240815,A005,EQ0056,L008,7165.05,668.4,20.65,1285,Día
EN0010920,20241202,A017,EQ0027,L009,2253.55,243.51,13.79,3199,Día
EN0010921,20240902,A005,EQ0054,L008,5936.22,662.35,18.78,292,Noche
EN0010922,20241009,A004,EQ0007,L008,2856.28,292.46,9.38,4172,Día
EN0010923,20240301,A008,EQ0040,L012,1970.69,238.87,6.45,1757,Día
EN0010924,20240606,A008,EQ0040,L012,1698.13,276.8,8.54,973,Tarde
EN0010925,20241231,A004,EQ0002,L008,5325.99,944.8,20.84,3601,Tarde
EN0010926,20240721,A004,EQ0047,L008,2861.02,269.81,8.07,588,Día
EN0010927,20241127,A004,EQ0007,L008,2339.83,310.7,4.66,1496,Día
EN0010928,20240910,A005,EQ0054,L008,4917.87,802.32,14.86,3607,Noche
EN0010929,20240828,A017,EQ0016,L009,697.27,79.86,8.04,2949,Día
EN0010930,20240719,A008,EQ0039,L012,1373.11,243.96,12.57,2770,Tarde
EN0010931,20240412,A008,EQ0039,L012,9695.06,1253.45,22.81,1120,Día
EN0010932,20240909,A005,EQ0056,L008,2463.41,363.73,18.95,1816,Día
EN0010933,20241017,A010,EQ0033,L002,1018.88,154.33,6.3,3808,Día
EN0010934,20240615,A004,EQ0047,L008,6835.8,841.33,21.77,2901,Noche
EN0010935,20240712,A005,EQ0006,L008,2136.81,225.73,4.53,4032,Tarde
EN0010936,20240821,A009,EQ0059,L004,3725.5,387.7,11.33,4184,Tarde
EN0010937,20241004,A012,EQ0044,L017,3504.6,618.43,15.39,4020,Noche
EN0010938,20240703,A012,EQ0043,L017,6034.04,855.69,17.01,2087,Día
EN0010939,20240511,A004,EQ0003,L008,11052.29,1261.91,22.54,1122,Día
EN0010940,20240101,A010,EQ0014,L002,6061.06,577.91,12.58,1103,Día
EN0010941,20240717,A012,EQ0044,L017,5684.45,535.73,12.58,2530,Noche
EN0010942,20240910,A005,EQ0054,L008,8111.96,730.09,16.92,2029,Día
EN0010943,20240129,A017,EQ0057,L009,1750.66,192.38,4.39,1602,Día
EN0010944,20241027,A005,EQ0058,L008,5173.09,479.03,17.48,3840,Noche
EN0010945,20240718,A010,EQ0023,L002,5789.57,975.02,11.57,1672,Día
EN0010946,20240825,A005,EQ0006,L008,2171.0,230.06,8.11,440,Día
EN0010947,20240115,A004,EQ0050,L008,2892.28,342.23,8.64,3144,Tarde
EN0010948,20240811,A008,EQ0032,L012,2126.89,370.28,6.19,2070,Noche
EN0010949,20240330,A009,EQ0059,L004,5307.77,666.52,10.84,1707,Día
EN0010950,20241119,A017,EQ0004,L009,2246.91,334.67,17.14,689,Tarde
EN0010951,20241108,A005,EQ0006,L008,4943.26,770.07,20.35,2940,Tarde
EN0010952,20240612,A017,EQ0060,L009,2698.14,472.2,9.72,3834,Noche
EN0010953,20241025,A005,EQ0006,L008,1951.43,297.39,13.88,4176,Noche
EN0010954,20240626,A004,EQ0048,L008,6032.35,959.86,15.67,3613,Tarde
EN0010955,20240601,A006,EQ0030,L015,4928.99,666.24,14.26,715,Tarde
EN0010956,20240907,A004,EQ0009,L008,10268.12,1355.63,22.25,3073,Tarde
EN0010957,20240530,A009,EQ0059,L004,1705.98,180.28,16.39,2257,Tarde
EN0010958,20240423,A008,EQ0032,L012,2745.08,248.83,22.68,764,Noche
EN0010959,20240302,A008,EQ0040,L012,7803.58,837.84,19.02,3637,Noche
EN0010960,20240522,A004,EQ0007,L008,2809.23,444.34,6.83,3602,Tarde
EN0010961,20241030,A010,EQ0014,L002,2738.74,278.56,6.82,4144,Día
EN0010962,20240129,A005,EQ0056,L008,8262.16,819.1,19.96,138,Tarde
EN0010963,20240312,A013,EQ0020,L013,4325.94,526.11,21.7,4103,Noche
EN0010964,20240129,A010,EQ0023,L002,8721.62,1463.89,18.87,2810,Día
EN0010965,20240127,A004,EQ0003,L008,3920.02,596.71,9.06,3902,Día
EN0010966,20241015,A004,EQ0046,L008,4453.85,795.72,13.49,206,Día
EN0010967,20240826,A013,EQ0012,L013,989.44,146.42,9.05,3292,Día
EN0010968,20241114,A004,EQ0036,L008,1372.31,193.7,9.14,1738,Noche
EN0010969,20241127,A004,EQ0048,L008,7304.0,1169.12,21.02,3464,Día
EN0010970,20240910,A004,EQ0038,L008,4038.83,402.15,23.19,2001,Noche
EN0010971,20241121,A017,EQ0060,L009,3980.85,527.83,10.69,3149,Noche
EN0010972,20240923,A004,EQ0042,L008,1178.46,190.93,7.42,1449,Tarde
EN0010973,20241202,A005,EQ0056,L008,1425.18,147.17,6.07,3260,Noche
EN0010974,20240925,A005,EQ0028,L008,2574.66,429.35,10.1,2493,Tarde
EN0010975,20240301,A004,EQ0017,L008,1866.47,273.08,16.59,1781,Día
EN0010976,20240124,A017,EQ0060,L009,4858.77,750.24,10.89,1853,Día
EN0010977,20241212,A005,EQ0056,L008,2644.57,340.35,22.9,3886,Tarde
EN0010978,20240828,A017,EQ0016,L009,1783.94,250.72,6.31,2917,Día
EN0010979,20240131,A017,EQ0013,L009,2420.83,371.22,13.0,2279,Día
EN0010980,20240803,A010,EQ0052,L002,6018.82,948.24,17.54,766,Tarde
EN0010981,20241014,A010,EQ0014,L002,2982.84,298.0,11.95,377,Tarde
EN0010982,20240907,A010,EQ0014,L002,6494.08,1021.2,18.22,825,Noche
EN0010983,20240829,A017,EQ0008,L009,3118.5,383.2,13.04,1693,Tarde
EN0010984,20241206,A008,EQ0039,L012,2434.76,391.03,19.43,670,Noche
EN0010985,20240513,A012,EQ0043,L017,3933.37,448.97,9.5,3048,Tarde
EN0010986,20240725,A004,EQ0002,L008,3467.67,418.91,21.4,2280,Noche
EN0010987,20241001,A017,EQ0016,L009,2826.42,323.95,7.54,2898,Tarde
EN0010988,20240517,A012,EQ0043,L017,2849.6,364.94,8.74,421,Tarde
EN0010989,20240425,A004,EQ0029,L008,3039.85,520.05,8.91,1953,Noche
EN0010990,20240706,A005,EQ0006,L008,2644.29,432.74,5.51,908,Día
EN0010991,20240101,A013,EQ0020,L013,2205.22,207.1,11.13,1557,Día
EN0010992,20240313,A010,EQ0052,L002,6417.59,779.81,20.07,543,Tarde
EN0010993,20240415,A017,EQ0008,L009,9085.1,1384.02,17.93,126,Noche
EN0010994,20240319,A013,EQ0020,L013,11163.88,1754.43,23.12,2330,Tarde
EN0010995,20241101,A013,EQ0012,L013,6468.1,602.46,13.09,3878,Tarde
EN0010996,20240601,A004,EQ0047,L008,7264.45,698.98,14.18,3958,Día
EN0010997,20240421,A017,EQ0010,L009,2717.4,351.23,6.95,530,Noche
EN0010998,20241214,A017,EQ0016,L009,1392.08,212.01,8.6,376,Tarde
EN0010999,20240501,A010,EQ0014,L002,3555.55,639.26,22.29,953,Noche
EN0011000,20240604,A010,EQ0034,L002,8330.05,777.69,23.96,425,Noche
EN0011001,20240612,A005,EQ0021,L008,6663.2,826.58,17.82,1528,Tarde
EN0011002,20241118,A008,EQ0011,L012,1733.63,193.37,10.34,1481,Noche
EN0011003,20240630,A017,EQ0031,L009,9109.65,1374.96,21.35,2529,Día
EN0011004,20240827,A010,EQ0033,L002,5624.59,893.71,17.35,2430,Día
EN0011005,20240206,A017,EQ0013,L009,1196.9,184.85,8.89,2538,Día
EN0011006,20240112,A004,EQ0035,L008,5069.71,696.58,13.45,3269,Día
EN0011007,20241106,A008,EQ0040,L012,1235.19,171.65,13.71,1935,Día
EN0011008,20240920,A017,EQ0010,L009,1913.89,192.59,23.07,2935,Noche
EN0011009,20240308,A017,EQ0016,L009,1835.85,175.93,4.04,1825,Día
EN0011010,20240129,A017,EQ0004,L009,906.74,146.81,4.78,2434,Tarde
EN0011011,20240424,A017,EQ0013,L009,1896.98,262.49,5.85,1655,Noche
EN0011012,20240502,A017,EQ0004,L009,3072.51,337.89,20.85,2326,Tarde
EN0011013,20240529,A005,EQ0054,L008,2456.55,276.75,7.13,1571,Día
EN0011014,20240227,A017,EQ0013,L009,2696.4,387.13,8.36,1461,Noche
EN0011015,20240228,A004,EQ0015,L008,1825.4,196.17,10.18,2694,Día
EN0011016,20240414,A004,EQ0003,L008,716.04,81.47,8.85,3256,Tarde
EN0011017,20241020,A004,EQ0019,L008,3616.66,377.53,22.14,2020,Día
EN0011018,20240526,A004,EQ0042,L008,2840.08,460.62,23.43,2000,Día
EN0011019,20240706,A004,EQ0029,L008,4525.08,688.43,11.21,414,Tarde
EN0011020,20240525,A010,EQ0055,L002,4161.72,490.59,15.38,2254,Tarde
EN0011021,20240816,A005,EQ0054,L008,4315.19,629.25,9.88,3428,Noche
EN0011022,20240427,A004,EQ0046,L008,4676.05,625.75,23.15,117,Tarde
EN0011023,20240517,A004,EQ0050,L008,1235.18,138.72,11.06,1789,Día
EN0011024,20241219,A017,EQ0027,L009,5634.44,1009.07,22.81,817,Día
EN0011025,20241022,A010,EQ0014,L002,833.19,149.06,7.12,1238,Noche
EN0011026,20241029,A017,EQ0024,L009,5149.67,923.4,10.26,3578,Tarde
EN0011027,20240614,A017,EQ0001,L009,1853.07,274.29,4.82,2446,Noche
EN0011028,20240322,A009,EQ0018,L004,4550.81,710.85,13.4,3480,Día
EN0011029,20241221,A017,EQ0024,L009,1056.73,141.11,4.44,853,Tarde
EN0011030,20240817,A009,EQ0059,L004,1995.89,208.25,7.13,2235,Día
EN0011031,20241124,A010,EQ0023,L002,1474.75,196.88,11.52,186,Noche
EN0011032,20241224,A017,EQ0008,L009,8290.64,1080.95,22.66,1373,Tarde
EN0011033,20240717,A017,EQ0013,L009,1735.36,207.16,8.2,295,Día
EN0011034,20240304,A004,EQ0038,L008,1001.76,106.22,5.37,2980,Tarde
EN0011035,20241024,A010,EQ0034,L002,6832.77,766.79,19.09,3088,Noche
EN0011036,20240106,A004,EQ0029,L008,2197.18,221.42,17.42,150,Noche
EN0011037,20240116,A010,EQ0055,L002,11334.82,1476.78,22.51,3882,Noche
EN0011038,20240711,A006,EQ0051,L015,1962.65,335.74,20.95,2096,Día
EN0011039,20241024,A017,EQ0004,L009,6281.94,1082.11,22.5,2224,Día
EN0011040,20240617,A004,EQ0048,L008,6433.11,606.6,18.9,1700,Noche
EN0011041,20240128,A004,EQ0046,L008,8314.58,1369.75,21.46,3615,Tarde
EN0011042,20240812,A005,EQ0041,L008,4770.71,523.04,18.65,864,Día
EN0011043,20240501,A017,EQ0008,L009,4872.37,765.23,15.1,3657,Día
EN0011044,20240107,A004,EQ0009,L008,2665.15,374.2,5.45,2919,Día
EN0011045,20240521,A006,EQ0051,L015,4929.73,642.27,13.55,3697,Día
EN0011046,20240226,A004,EQ0048,L008,9318.4,1014.51,18.59,1120,Día
EN0011047,20240115,A004,EQ0046,L008,4456.93,692.87,13.06,1927,Día
EN0011048,20240416,A012,EQ0044,L017,3309.39,409.89,22.13,660,Noche
EN0011049,20240530,A017,EQ0037,L009,10054.72,1325.94,22.55,2037,Día
EN0011050,20241025,A004,EQ0053,L008,5871.71,845.96,11.58,3491,Noche
EN0011051,20240619,A004,EQ0053,L008,1475.51,158.77,15.43,1303,Noche
EN0011052,20241113,A004,EQ0025,L008,1423.36,165.61,9.69,2469,Noche
EN0011053,20241006,A012,EQ0043,L017,3595.83,611.7,15.33,2056,Día
EN0011054,20241027,A009,EQ0018,L004,866.25,106.14,7.03,1578,Noche
EN0011055,20240320,A005,EQ0054,L008,2467.75,345.47,17.59,544,Día
EN0011056,20240708,A017,EQ0001,L009,3099.07,548.78,23.98,3583,Noche
EN0011057,20240229,A004,EQ0036,L008,4030.61,542.83,10.31,2358,Noche
EN0011058,20241123,A017,EQ0008,L009,2657.57,304.99,5.87,2727,Tarde
EN0011059,20241011,A013,EQ0012,L013,2119.02,339.41,4.27,1757,Día
EN0011060,20241226,A005,EQ0021,L008,4332.98,528.9,15.95,3738,Día
EN0011061,20240126,A006,EQ0030,L015,2046.48,218.56,19.83,1241,Noche
EN0011062,20240309,A017,EQ0045,L009,2076.07,250.01,5.87,3119,Tarde
EN0011063,20240814,A017,EQ0016,L009,3005.23,316.58,14.23,2664,Día
EN0011064,20240601,A005,EQ0028,L008,3191.29,510.14,16.13,1077,Noche
EN0011065,20240613,A005,EQ0056,L008,6966.41,1159.96,19.13,4054,Noche
EN0011066,20240925,A008,EQ0040,L012,8197.71,886.81,17.58,639,Día
EN0011067,20240805,A004,EQ0019,L008,7351.27,1213.98,21.11,4159,Tarde
EN0011068,20240224,A017,EQ0008,L009,7078.17,972.43,21.73,1564,Tarde
EN0011069,20241107,A004,EQ0036,L008,4230.26,748.28,9.22,3865,Día
EN0011070,20240830,A004,EQ0003,L008,3506.25,395.96,9.96,2676,Tarde
EN0011071,20241002,A004,EQ0025,L008,1947.1,304.69,5.3,206,Noche
EN0011072,20241026,A004,EQ0048,L008,9186.39,873.94,23.51,1154,Día
EN0011073,20240330,A005,EQ0006,L008,3586.53,625.84,17.86,1751,Noche
EN0011074,20240504,A008,EQ0039,L012,11619.89,1626.13,23.27,155,Tarde
EN0011075,20241005,A010,EQ0014,L002,2107.95,362.89,4.35,3688,Tarde
EN0011076,20241104,A010,EQ0034,L002,1885.71,263.53,12.19,382,Día
EN0011077,20240330,A017,EQ0010,L009,9114.7,1563.06,23.83,2446,Día
EN0011078,20240324,A004,EQ0015,L008,1969.06,295.17,15.41,1613,Tarde
EN0011079,20240103,A004,EQ0025,L008,2540.43,389.69,18.44,141,Tarde
EN0011080,20240917,A004,EQ0019,L008,2051.2,302.02,22.08,2807,Tarde
EN0011081,20240416,A004,EQ0029,L008,2142.17,258.49,10.7,1507,Noche
EN0011082,20240322,A004,EQ0007,L008,3663.18,484.11,10.61,3860,Día
EN0011083,20240122,A004,EQ0017,L008,5971.33,1038.71,21.81,2555,Tarde
EN0011084,20240624,A009,EQ0059,L004,1921.63,176.5,17.42,3288,Día
EN0011085,20241130,A005,EQ0054,L008,2585.95,238.73,11.93,1526,Tarde
EN0011086,20240927,A008,EQ0039,L012,1373.11,173.69,5.58,1709,Noche
EN0011087,20240202,A005,EQ0006,L008,9306.21,1379.97,17.93,2568,Tarde
EN0011088,20240125,A005,EQ0006,L008,7065.55,751.22,19.37,2866,Día
EN0011089,20240103,A004,EQ0026,L008,1725.38,213.73,5.37,1149,Tarde
EN0011090,20240313,A005,EQ0049,L008,4298.66,646.76,12.95,138,Día
EN0011091,20240909,A017,EQ0004,L009,1689.86,208.36,9.71,4155,Noche
EN0011092,20240220,A005,EQ0006,L008,3184.57,334.02,18.28,443,Tarde
EN0011093,20240911,A005,EQ0041,L008,6180.75,704.18,23.33,1307,Día
EN0011094,20240208,A010,EQ0014,L002,1710.03,229.79,8.33,4065,Día
EN0011095,20241106,A004,EQ0022,L008,1968.81,189.75,7.81,916,Día
EN0011096,20240210,A005,EQ0006,L008,2801.97,346.31,6.38,1120,Tarde
EN0011097,20241108,A006,EQ0051,L015,7630.41,1117.79,21.9,1675,Noche
EN0011098,20240523,A004,EQ0036,L008,2226.14,250.81,16.35,2759,Tarde
EN0011099,20240923,A017,EQ0045,L009,3870.43,395.87,14.42,2448,Noche
EN0011100,20240825,A017,EQ0001,L009,4387.64,747.62,14.87,1292,Tarde
EN0011101,20240426,A004,EQ0022,L008,1715.65,215.96,13.55,3182,Día
EN0011102,20241217,A009,EQ0059,L004,6232.28,661.44,22.6,2282,Día
EN0011103,20240818,A005,EQ0058,L008,1666.71,164.64,18.3,2978,Tarde
EN0011104,20240112,A005,EQ0028,L008,6958.98,657.77,18.24,2184,Noche
EN0011105,20240904,A004,EQ0035,L008,1470.11,218.19,5.56,416,Día
EN0011106,20240318,A004,EQ0050,L008,11216.14,1970.69,23.79,2200,Noche
EN0011107,20240721,A005,EQ0021,L008,2157.45,259.13,13.99,2237,Día
EN0011108,20240229,A008,EQ0039,L012,1872.61,304.9,4.37,1324,Día
EN0011109,20240503,A017,EQ0024,L009,2793.0,492.66,19.88,2444,Noche
EN0011110,20240726,A004,EQ0036,L008,3464.36,587.14,18.29,1886,Día
EN0011111,20240207,A004,EQ0042,L008,5027.15,648.25,17.86,4150,Día
EN0011112,20240823,A004,EQ0003,L008,3611.65,467.35,11.83,2665,Noche
EN0011113,20240131,A017,EQ0027,L009,7081.43,1142.49,14.38,3324,Tarde
EN0011114,20241223,A004,EQ0035,L008,8230.75,969.66,18.25,3346,Noche
EN0011115,20241214,A008,EQ0039,L012,1620.44,281.47,4.05,2093,Día
EN0011116,20240316,A005,EQ0028,L008,5046.86,552.76,9.97,447,Tarde
EN0011117,20240805,A004,EQ0017,L008,1858.73,262.01,21.3,493,Día
EN0011118,20240802,A005,EQ0006,L008,2769.06,374.78,7.48,2547,Tarde
EN0011119,20240530,A017,EQ0013,L009,3852.84,525.82,11.07,2618,Noche
EN0011120,20240520,A005,EQ0049,L008,2182.09,316.16,5.68,2982,Día
EN0011121,20240506,A004,EQ0036,L008,1856.27,246.26,9.27,1282,Día
EN0011122,20240614,A004,EQ0053,L008,3261.5,516.55,13.14,3301,Tarde
EN0011123,20240324,A013,EQ0020,L013,4613.77,789.49,21.6,243,Noche
EN0011124,20240526,A017,EQ0008,L009,8743.9,1571.47,17.66,2556,Tarde
EN0011125,20240526,A006,EQ0051,L015,7917.81,972.32,15.44,529,Día
EN0011126,20240104,A005,EQ0041,L008,2001.85,226.34,19.03,1014,Tarde
EN0011127,20241105,A010,EQ0052,L002,4047.26,412.95,15.64,1843,Día
EN0011128,20240118,A004,EQ0003,L008,853.73,84.3,5.76,3134,Noche
EN0011129,20240905,A013,EQ0020,L013,3280.9,336.24,15.76,3222,Noche
EN0011130,20240311,A004,EQ0022,L008,4293.51,657.53,19.72,2388,Noche
EN0011131,20240119,A005,EQ0006,L008,6859.8,650.22,19.92,3606,Tarde
EN0011132,20241102,A004,EQ0053,L008,1284.27,183.85,7.7,175,Noche
EN0011133,20240918,A010,EQ0023,L002,3050.69,298.54,16.67,859,Tarde
EN0011134,20240426,A017,EQ0057,L009,2899.67,275.08,7.8,251,Día
EN0011135,20240729,A004,EQ0009,L008,2019.78,184.83,5.85,1879,Noche
EN0011136,20241218,A005,EQ0006,L008,2317.74,249.71,5.41,3730,Día
EN0011137,20240714,A010,EQ0055,L002,3177.07,563.35,14.62,2703,Tarde
EN0011138,20240823,A004,EQ0015,L008,910.08,86.99,5.36,3656,Noche
EN0011139,20240503,A004,EQ0046,L008,648.8,99.64,4.19,1468,Día
EN0011140,20240218,A004,EQ0046,L008,7104.32,641.32,13.9,2912,Noche
EN0011141,20241230,A010,EQ0014,L002,8990.67,1259.39,21.46,3162,Noche
EN0011142,20241215,A017,EQ0031,L009,8641.29,871.34,20.83,259,Día
EN0011143,20240417,A010,EQ0034,L002,5918.73,552.25,13.12,360,Tarde
EN0011144,20240503,A017,EQ0016,L009,1068.27,137.27,6.07,3517,Tarde
EN0011145,20241201,A004,EQ0019,L008,6380.7,821.68,14.64,3161,Noche
EN0011146,20240930,A008,EQ0032,L012,3094.47,287.47,7.05,603,Día
EN0011147,20240129,A004,EQ0050,L008,3097.25,280.77,6.54,3132,Día
EN0011148,20240701,A005,EQ0054,L008,1078.18,117.77,6.76,2242,Tarde
EN0011149,20240306,A017,EQ0060,L009,3232.36,542.59,14.97,242,Noche
EN0011150,20240505,A010,EQ0023,L002,1936.41,182.37,8.36,2978,Día
EN0011151,20240716,A008,EQ0039,L012,4887.69,810.61,12.42,930,Tarde
EN0011152,20241126,A013,EQ0012,L013,2717.72,306.13,14.16,655,Día
EN0011153,20240227,A008,EQ0011,L012,2631.6,338.42,23.39,2711,Noche
EN0011154,20240820,A004,EQ0003,L008,831.78,90.01,5.81,1495,Tarde
EN0011155,20241120,A008,EQ0011,L012,3549.29,569.79,11.12,1966,Tarde
EN0011156,20240806,A017,EQ0031,L009,7269.26,819.91,22.19,3829,Noche
EN0011157,20240725,A010,EQ0034,L002,3298.79,521.73,11.94,1251,Día
EN0011158,20241003,A017,EQ0016,L009,5967.15,679.98,15.43,3027,Día
EN0011159,20240826,A005,EQ0041,L008,3617.48,402.62,20.22,993,Tarde
EN0011160,20240114,A008,EQ0039,L012,6177.91,589.08,18.77,2627,Día
EN0011161,20240824,A005,EQ0058,L008,3895.27,390.11,17.56,2312,Noche
EN0011162,20240406,A017,EQ0016,L009,2081.06,285.55,8.1,270,Día
EN0011163,20240805,A009,EQ0018,L004,8555.64,978.16,17.28,1214,Noche
EN0011164,20240301,A004,EQ0036,L008,5487.81,495.36,19.66,1314,Tarde
EN0011165,20240803,A010,EQ0014,L002,2293.79,329.81,12.18,1622,Noche
EN0011166,20240928,A004,EQ0019,L008,2986.61,490.16,21.98,1659,Día
EN0011167,20241211,A008,EQ0039,L012,6326.91,948.23,15.31,358,Tarde
EN0011168,20240710,A005,EQ0054,L008,9354.6,1511.33,19.72,354,Noche
EN0011169,20240727,A017,EQ0037,L009,1686.21,255.26,6.18,2030,Día
EN0011170,20241111,A010,EQ0052,L002,2736.22,256.49,7.67,920,Noche
EN0011171,20240710,A010,EQ0034,L002,10192.91,1742.5,21.26,1189,Día
EN0011172,20240702,A010,EQ0033,L002,895.29,158.16,4.92,2983,Día
EN0011173,20240210,A012,EQ0043,L017,1048.34,168.34,5.24,3423,Noche
EN0011174,20241012,A017,EQ0031,L009,3998.94,452.44,22.94,643,Día
EN0011175,20240709,A010,EQ0033,L002,2326.72,309.8,4.78,2020,Tarde
EN0011176,20240330,A017,EQ0010,L009,2880.42,414.07,15.88,637,Noche
EN0011177,20240729,A004,EQ0003,L008,6449.39,1144.77,14.68,1300,Tarde
EN0011178,20240531,A004,EQ0048,L008,5458.44,521.36,15.2,1714,Tarde
EN0011179,20240510,A004,EQ0017,L008,1788.65,172.81,16.88,1531,Noche
EN0011180,20240630,A009,EQ0059,L004,2636.34,273.88,5.56,3907,Día
EN0011181,20240731,A005,EQ0054,L008,5044.25,629.91,20.43,828,Día
EN0011182,20241018,A005,EQ0006,L008,4508.66,584.86,16.38,2660,Día
EN0011183,20241018,A005,EQ0041,L008,6061.04,645.41,18.11,921,Tarde
EN0011184,20240510,A004,EQ0050,L008,6077.97,735.93,17.78,1026,Noche
EN0011185,20240929,A012,EQ0043,L017,6343.78,847.67,13.4,382,Noche
EN0011186,20240321,A012,EQ0044,L017,1932.57,249.77,5.56,3192,Noche
EN0011187,20241117,A006,EQ0030,L015,5803.96,1004.33,13.26,2832,Día
EN0011188,20240325,A008,EQ0040,L012,4128.48,501.63,17.05,176,Tarde
EN0011189,20240820,A017,EQ0027,L009,6965.92,1205.39,13.91,2187,Tarde
