ProductivityID,DateKey,AreaID,ResponsibleID,LocationID,Shift,PlannedOutput,ActualOutput,LaborHours,ProductiveHours,NonProductiveHours
PD003139,20240707,A003,R027,L004,Tarde,654,550,6.46,5.03,1.43
PD003140,20240901,A004,R020,L007,Tarde,688,615,9.82,8.38,1.44
PD003141,20240816,A003,R003,L005,Noche,415,361,11.78,10.72,1.06
PD003142,20241108,A006,R003,L004,Tarde,480,513,6.74,5.51,1.23
PD003143,20241126,A004,R022,L004,Tarde,204,185,9.92,6.84,3.07
PD003144,20240127,A003,R019,L001,Tarde,325,249,9.93,7.24,2.69
PD003145,20240215,A001,R005,L006,Noche,842,710,8.32,6.01,2.31
PD003146,20240924,A005,R017,L004,Noche,201,218,10.25,6.91,3.34
PD003147,20241101,A003,R020,L002,Día,663,617,8.62,5.72,2.9
PD003148,20240522,A001,R021,L003,Tarde,527,412,8.09,6.89,1.2
PD003149,20241112,A001,R023,L004,Día,91,62,11.07,6.59,4.48
PD003150,20240607,A004,R019,L004,Día,588,540,7.65,6.14,1.52
PD003151,20240819,A003,R025,L001,Noche,747,641,11.15,7.49,3.66
PD003152,20240110,A003,R009,L007,Noche,813,588,9.05,6.81,2.24
PD003153,20241127,A004,R012,L003,Día,694,566,7.53,6.74,0.8
PD003154,20240608,A003,R014,L004,Noche,581,631,8.34,6.5,1.84
PD003155,20240523,A002,R002,L003,Noche,304,320,6.23,4.78,1.45
PD003156,20240510,A003,R015,L003,Noche,564,615,7.36,5.32,2.05
PD003157,20241102,A005,R008,L003,Tarde,298,282,10.79,7.56,3.23
PD003158,20240619,A001,R015,L006,Tarde,622,392,7.78,4.76,3.02
PD003159,20240717,A005,R027,L003,Día,608,593,9.05,8.15,0.9
PD003160,20240803,A003,R005,L004,Noche,552,675,9.96,7.09,2.87
PD003161,20240102,A001,R005,L006,Tarde,482,303,10.61,7.49,3.12
PD003162,20240607,A006,R003,L006,Día,768,566,6.04,5.06,0.98
PD003163,20240822,A002,R025,L007,Noche,784,639,11.58,8.98,2.6
PD003164,20240819,A005,R020,L007,Día,754,764,8.25,6.96,1.29
PD003165,20240413,A001,R016,L001,Tarde,808,441,8.34,4.67,3.66
PD003166,20240202,A006,R022,L007,Tarde,523,524,11.39,8.42,2.97
PD003167,20240225,A004,R030,L002,Noche,815,723,11.65,9.48,2.17
PD003168,20240123,A005,R025,L002,Tarde,858,797,8.0,6.81,1.19
PD003169,20240120,A004,R026,L007,Noche,503,500,7.94,6.12,1.82
PD003170,20240402,A002,R022,L002,Noche,311,278,7.09,5.91,1.18
PD003171,20241021,A001,R012,L005,Tarde,735,567,10.65,8.67,1.98
PD003172,20240812,A002,R019,L007,Tarde,574,542,6.49,5.69,0.8
PD003173,20240821,A004,R014,L007,Día,557,592,11.36,10.25,1.11
PD003174,20240403,A003,R024,L006,Día,713,660,9.25,7.01,2.24
PD003175,20241121,A006,R010,L004,Día,447,333,9.91,9.06,0.85
PD003176,20240726,A004,R023,L001,Noche,646,628,11.05,7.77,3.27
PD003177,20240208,A003,R001,L006,Tarde,839,847,8.53,7.68,0.84
PD003178,20241226,A002,R012,L003,Día,777,956,6.41,4.63,1.78
PD003179,20241020,A004,R002,L003,Tarde,518,497,10.79,8.01,2.78
PD003180,20240201,A002,R019,L006,Noche,568,595,6.69,5.11,1.59
PD003181,20240603,A004,R025,L004,Tarde,164,156,11.95,10.34,1.61
PD003182,20240807,A001,R017,L007,Noche,340,270,8.19,7.0,1.19
PD003183,20240608,A004,R014,L007,Tarde,456,498,8.84,8.09,0.75
PD003184,20240116,A001,R008,L006,Noche,721,663,10.2,5.54,4.66
PD003185,20240606,A006,R014,L003,Tarde,74,74,9.22,6.17,3.05
PD003186,20240408,A002,R020,L006,Día,660,723,8.41,6.95,1.46
PD003187,20241207,A002,R025,L004,Tarde,550,346,7.43,6.44,0.98
PD003188,20240819,A003,R004,L003,Día,311,251,11.62,9.67,1.95
PD003189,20240517,A005,R006,L004,Tarde,387,335,7.86,5.38,2.48
PD003190,20240816,A006,R002,L001,Día,832,820,10.65,7.79,2.86
PD003191,20240602,A006,R010,L007,Tarde,258,209,9.94,6.96,2.98
PD003192,20240903,A005,R028,L003,Tarde,601,532,6.33,5.63,0.7
PD003193,20240501,A006,R026,L004,Noche,270,257,6.25,4.87,1.38
PD003194,20240511,A001,R009,L003,Día,53,47,8.64,7.22,1.43
PD003195,20240414,A001,R022,L007,Tarde,592,425,9.85,5.79,4.06
PD003196,20240410,A006,R018,L007,Noche,92,94,10.75,8.59,2.16
PD003197,20241102,A001,R015,L006,Día,221,185,9.52,8.33,1.19
PD003198,20241016,A001,R009,L006,Noche,834,545,7.2,6.08,1.12
PD003199,20240301,A006,R011,L001,Noche,58,65,8.64,6.88,1.77
PD003200,20240722,A006,R029,L002,Tarde,893,858,6.63,5.56,1.06
PD003201,20240608,A001,R008,L006,Noche,127,76,7.29,4.7,2.59
PD003202,20240206,A006,R008,L004,Tarde,113,103,8.71,5.81,2.9
PD003203,20240512,A006,R008,L005,Día,427,453,8.4,6.06,2.34
PD003204,20240818,A002,R013,L003,Noche,388,303,11.53,8.82,2.71
PD003205,20240806,A005,R008,L001,Día,708,584,6.12,4.69,1.43
PD003206,20240914,A005,R007,L003,Noche,175,143,6.57,4.96,1.61
PD003207,20241121,A001,R006,L002,Noche,340,273,11.65,10.17,1.48
PD003208,20240815,A006,R027,L003,Tarde,566,494,7.94,7.08,0.86
PD003209,20241219,A006,R007,L002,Noche,385,302,7.72,5.74,1.98
PD003210,20240707,A003,R002,L002,Día,327,259,11.89,9.62,2.27
PD003211,20241004,A004,R011,L007,Día,564,603,7.58,5.51,2.07
PD003212,20241210,A003,R025,L006,Día,425,398,7.35,5.92,1.43
PD003213,20240928,A005,R011,L005,Noche,163,160,7.06,5.13,1.93
PD003214,20241023,A001,R029,L003,Día,110,78,9.71,6.28,3.43
PD003215,20240110,A004,R001,L006,Noche,514,396,9.6,7.99,1.61
PD003216,20241125,A003,R019,L003,Tarde,99,102,8.06,5.82,2.24
PD003217,20240706,A001,R009,L006,Tarde,447,319,8.88,5.42,3.46
PD003218,20240715,A001,R023,L003,Día,241,202,10.25,5.76,4.49
PD003219,20241205,A006,R002,L007,Tarde,483,428,8.89,7.96,0.93
PD003220,20240222,A005,R009,L005,Noche,53,45,10.82,9.47,1.35
PD003221,20240719,A003,R024,L002,Noche,542,535,7.99,5.5,2.49
PD003222,20240616,A001,R012,L005,Noche,707,496,6.09,3.91,2.18
PD003223,20240116,A005,R007,L005,Noche,784,914,6.85,4.56,2.29
PD003224,20241123,A001,R001,L006,Día,809,731,9.7,8.59,1.11
PD003225,20240107,A003,R009,L003,Día,221,172,8.68,7.32,1.36
PD003226,20240916,A002,R022,L001,Día,180,171,11.57,10.4,1.17
PD003227,20240505,A003,R025,L001,Tarde,233,212,7.19,4.76,2.44
PD003228,20241208,A001,R015,L006,Noche,779,539,6.9,4.0,2.89
PD003229,20240817,A003,R019,L007,Día,884,735,9.62,8.69,0.93
PD003230,20241125,A002,R023,L002,Día,414,367,10.76,8.35,2.41
PD003231,20240920,A004,R008,L001,Día,231,258,9.22,8.34,0.88
PD003232,20241214,A005,R029,L003,Día,817,811,8.16,6.11,2.04
PD003233,20240408,A006,R003,L006,Tarde,484,460,8.4,7.3,1.1
PD003234,20240117,A006,R010,L002,Tarde,783,609,8.78,7.64,1.13
PD003235,20240511,A006,R019,L003,Tarde,502,254,11.67,8.82,2.85
PD003236,20240103,A003,R001,L004,Tarde,283,230,7.32,5.68,1.64
PD003237,20240929,A005,R022,L001,Noche,703,779,6.66,5.72,0.93
PD003238,20240819,A004,R005,L007,Noche,321,285,9.25,7.75,1.5
PD003239,20240624,A006,R011,L004,Día,209,182,9.62,7.87,1.75
PD003240,20240217,A001,R004,L001,Día,282,262,10.85,8.81,2.03
PD003241,20240413,A002,R024,L006,Tarde,340,321,10.85,9.75,1.09
PD003242,20240608,A006,R005,L005,Noche,757,643,8.06,7.33,0.73
PD003243,20240503,A001,R022,L007,Día,683,563,10.27,5.85,4.42
PD003244,20241203,A003,R003,L003,Tarde,115,115,9.62,6.6,3.01
PD003245,20240322,A004,R014,L006,Noche,481,584,11.81,9.18,2.64
PD003246,20240912,A001,R001,L007,Tarde,819,703,7.88,5.65,2.23
PD003247,20240612,A006,R002,L002,Tarde,100,90,11.96,8.45,3.51
PD003248,20240401,A002,R026,L001,Tarde,394,370,8.1,5.44,2.66
PD003249,20240503,A002,R007,L001,Día,198,155,8.68,7.65,1.03
PD003250,20240612,A005,R014,L007,Noche,558,511,6.53,5.46,1.07
PD003251,20240910,A006,R010,L003,Noche,321,320,8.61,5.73,2.88
PD003252,20241114,A001,R022,L006,Tarde,457,357,6.1,4.62,1.48
PD003253,20240408,A005,R017,L006,Noche,264,211,8.72,6.82,1.9
PD003254,20240816,A001,R012,L006,Noche,781,507,6.7,5.65,1.05
PD003255,20240624,A001,R002,L007,Noche,838,553,8.17,6.01,2.16
PD003256,20240623,A005,R029,L005,Tarde,115,116,8.41,6.1,2.31
PD003257,20241101,A005,R018,L006,Tarde,681,686,11.27,9.55,1.72
PD003258,20240111,A005,R003,L007,Noche,481,457,11.33,10.04,1.29
PD003259,20240717,A003,R003,L004,Noche,432,431,6.01,5.51,0.5
PD003260,20240709,A004,R005,L001,Día,666,602,8.4,6.86,1.54
PD003261,20241101,A003,R018,L004,Día,150,125,8.79,7.18,1.6
PD003262,20241005,A006,R018,L002,Noche,564,513,11.17,9.06,2.11
PD003263,20240906,A004,R006,L006,Tarde,165,157,9.89,8.96,0.93
PD003264,20240210,A002,R008,L005,Tarde,538,522,8.89,7.28,1.61
PD003265,20240613,A003,R028,L003,Día,604,525,8.37,6.19,2.17
PD003266,20240817,A003,R010,L003,Noche,273,200,9.49,8.19,1.3
PD003267,20240702,A006,R018,L003,Noche,881,848,8.83,6.62,2.21
PD003268,20240904,A002,R019,L006,Día,360,258,8.74,6.58,2.16
PD003269,20240423,A005,R007,L001,Noche,702,627,8.54,7.1,1.44
PD003270,20241021,A002,R027,L003,Noche,842,628,10.97,8.45,2.51
PD003271,20240711,A006,R021,L006,Noche,616,659,6.73,6.19,0.55
PD003272,20240628,A006,R002,L007,Noche,285,294,8.18,5.51,2.67
PD003273,20240717,A004,R007,L006,Día,361,376,11.47,9.93,1.54
PD003274,20241213,A001,R017,L003,Noche,347,213,11.75,6.46,5.3
PD003275,20240505,A003,R013,L004,Noche,395,301,10.49,8.13,2.36
PD003276,20240920,A003,R003,L007,Día,144,172,6.93,5.94,0.99
PD003277,20240226,A004,R022,L002,Noche,709,674,6.09,4.35,1.74
PD003278,20240714,A002,R022,L002,Día,718,510,11.75,8.41,3.33
PD003279,20241107,A002,R023,L001,Día,698,619,9.55,8.41,1.14
PD003280,20240513,A003,R016,L001,Noche,104,86,10.92,7.3,3.62
PD003281,20240413,A001,R028,L002,Tarde,435,342,10.31,8.45,1.86
PD003282,20240308,A003,R028,L005,Día,461,370,11.58,8.65,2.93
PD003283,20240911,A006,R004,L002,Día,849,745,11.93,7.9,4.04
PD003284,20241231,A004,R025,L002,Tarde,665,677,7.66,6.32,1.34
PD003285,20241214,A004,R025,L004,Tarde,411,397,11.42,10.25,1.17
PD003286,20241019,A003,R004,L001,Día,170,150,7.6,6.29,1.3
PD003287,20240227,A003,R008,L005,Tarde,178,144,10.24,7.26,2.98
PD003288,20240321,A006,R007,L004,Noche,497,481,9.38,7.6,1.77
PD003289,20240402,A001,R023,L006,Tarde,454,297,7.66,5.14,2.52
PD003290,20240117,A005,R020,L007,Tarde,423,413,6.09,4.03,2.05
PD003291,20240502,A005,R014,L003,Día,549,516,7.79,6.93,0.87
PD003292,20240223,A001,R013,L004,Tarde,564,366,9.86,6.71,3.14
PD003293,20240215,A001,R018,L002,Noche,696,503,9.19,7.73,1.46
PD003294,20240408,A001,R014,L005,Día,416,301,10.42,6.16,4.26
PD003295,20240903,A002,R008,L006,Noche,207,200,9.15,6.88,2.27
PD003296,20241013,A002,R027,L001,Noche,788,656,8.49,7.25,1.25
PD003297,20240829,A002,R017,L006,Noche,72,47,11.21,9.42,1.79
PD003298,20240417,A006,R014,L001,Día,288,272,11.01,8.49,2.53
PD003299,20240728,A001,R022,L002,Tarde,805,720,8.58,7.49,1.08
PD003300,20240310,A005,R014,L001,Noche,609,547,10.46,7.56,2.9
PD003301,20241119,A003,R021,L006,Noche,192,172,9.64,8.42,1.22
PD003302,20241201,A002,R002,L003,Noche,140,135,10.17,6.86,3.31
PD003303,20240511,A005,R012,L004,Noche,341,285,8.29,6.4,1.89
PD003304,20240919,A002,R024,L004,Día,802,726,10.68,8.86,1.82
PD003305,20241008,A002,R020,L007,Tarde,791,838,9.16,7.77,1.39
PD003306,20240429,A004,R015,L001,Tarde,773,744,11.67,9.99,1.68
PD003307,20241226,A003,R021,L001,Día,349,398,6.9,5.37,1.53
PD003308,20240429,A002,R025,L006,Día,542,520,6.07,5.31,0.76
PD003309,20240124,A001,R006,L006,Noche,378,299,11.58,9.74,1.84
PD003310,20240328,A004,R030,L007,Tarde,345,302,10.47,7.49,2.98
PD003311,20240619,A006,R020,L006,Día,840,762,11.22,10.03,1.19
PD003312,20240302,A005,R021,L005,Tarde,833,800,6.88,4.71,2.16
PD003313,20241008,A005,R008,L007,Tarde,150,163,9.48,8.35,1.13
PD003314,20240628,A001,R012,L003,Día,615,514,11.17,9.84,1.33
PD003315,20240324,A002,R013,L001,Tarde,671,702,10.04,8.54,1.51
PD003316,20240420,A005,R011,L007,Noche,674,734,11.95,9.17,2.78
PD003317,20240302,A003,R016,L001,Tarde,858,1008,11.32,7.68,3.63
PD003318,20240407,A006,R028,L003,Día,724,695,11.88,10.84,1.05
PD003319,20240220,A006,R006,L005,Tarde,892,880,10.65,8.03,2.62
PD003320,20240630,A004,R021,L003,Noche,400,350,6.22,5.22,1.0
PD003321,20240413,A005,R020,L007,Noche,415,407,7.44,6.77,0.67
PD003322,20240920,A001,R001,L001,Día,421,371,9.57,5.25,4.33
PD003323,20240909,A003,R010,L001,Tarde,67,62,8.28,6.63,1.65
PD003324,20240520,A005,R014,L002,Día,55,43,10.17,7.41,2.75
PD003325,20240518,A002,R005,L001,Día,393,353,11.38,9.3,2.07
PD003326,20240727,A006,R006,L005,Tarde,680,434,6.13,5.42,0.7
PD003327,20240121,A003,R007,L001,Tarde,721,668,6.66,4.65,2.02
PD003328,20240430,A002,R005,L006,Noche,535,433,7.43,6.36,1.07
PD003329,20240831,A002,R007,L006,Tarde,241,238,6.48,5.09,1.39
PD003330,20241217,A002,R021,L007,Día,828,1003,7.42,6.57,0.85
PD003331,20240418,A003,R007,L002,Día,681,717,7.14,6.29,0.85
PD003332,20240322,A001,R007,L004,Día,783,594,10.21,5.63,4.59
PD003333,20240921,A005,R006,L006,Noche,845,907,7.43,6.1,1.33
PD003334,20240613,A006,R013,L007,Día,197,192,9.5,6.39,3.11
PD003335,20240924,A006,R023,L006,Noche,453,460,10.68,9.46,1.22
PD003336,20240725,A001,R004,L003,Noche,806,549,7.73,5.66,2.07
PD003337,20240328,A006,R014,L003,Día,804,853,11.96,10.27,1.68
PD003338,20240320,A004,R002,L006,Día,466,392,7.39,6.11,1.28
PD003339,20240906,A006,R014,L002,Día,874,629,8.33,6.48,1.86
PD003340,20240611,A003,R015,L006,Día,410,355,10.1,7.19,2.91
PD003341,20240524,A006,R016,L003,Tarde,873,856,6.99,5.86,1.13
PD003342,20241226,A002,R009,L006,Día,155,135,7.95,6.03,1.92
PD003343,20240415,A002,R017,L007,Noche,467,485,9.85,8.41,1.44
PD003344,20240729,A006,R015,L004,Día,104,100,10.75,8.18,2.57
PD003345,20241204,A001,R003,L005,Noche,691,527,11.25,8.28,2.97
PD003346,20240826,A005,R020,L007,Día,109,103,7.57,6.94,0.63
PD003347,20240522,A005,R020,L004,Noche,819,462,6.51,5.85,0.67
PD003348,20240916,A003,R023,L001,Día,444,450,10.86,8.96,1.91
PD003349,20240619,A005,R001,L007,Día,175,169,9.71,6.86,2.84
PD003350,20240914,A004,R010,L001,Tarde,605,510,10.46,7.5,2.96
PD003351,20240524,A003,R027,L005,Tarde,642,677,6.23,4.42,1.81
PD003352,20241217,A002,R010,L006,Noche,898,792,10.68,7.32,3.36
PD003353,20241104,A006,R025,L005,Día,365,350,11.75,10.12,1.63
PD003354,20240229,A006,R003,L004,Día,436,391,11.65,10.42,1.24
PD003355,20241103,A005,R013,L003,Tarde,866,633,7.15,5.48,1.67
PD003356,20240821,A005,R004,L001,Tarde,300,270,11.9,8.71,3.19
PD003357,20240228,A006,R020,L003,Noche,97,70,8.18,5.99,2.19
PD003358,20240415,A003,R026,L005,Tarde,754,712,10.47,7.33,3.13
PD003359,20240420,A006,R027,L005,Día,773,734,10.25,8.16,2.09
PD003360,20240904,A001,R025,L004,Tarde,259,208,7.79,4.52,3.27
PD003361,20240419,A004,R004,L007,Noche,648,551,10.26,7.85,2.41
PD003362,20240729,A005,R008,L004,Tarde,108,88,10.48,7.18,3.3
PD003363,20241029,A001,R029,L002,Tarde,731,542,11.99,7.49,4.5
PD003364,20240619,A003,R017,L002,Noche,506,339,7.18,5.12,2.07
PD003365,20240816,A006,R026,L002,Tarde,322,309,11.63,9.55,2.07
PD003366,20240822,A005,R004,L006,Noche,484,521,10.64,7.71,2.93
PD003367,20240601,A002,R029,L005,Noche,663,588,6.23,4.88,1.35
PD003368,20240618,A001,R003,L006,Día,839,706,9.86,8.3,1.56
PD003369,20240826,A006,R030,L001,Noche,124,121,9.58,7.21,2.36
PD003370,20240906,A003,R027,L006,Noche,137,150,7.15,4.87,2.27
PD003371,20241029,A004,R012,L001,Día,836,840,11.86,9.37,2.49
PD003372,20240329,A002,R017,L007,Tarde,658,593,11.14,7.98,3.16
PD003373,20240819,A006,R029,L006,Día,705,657,8.25,7.2,1.05
PD003374,20240124,A002,R017,L001,Tarde,625,541,11.1,7.55,3.56
PD003375,20241001,A005,R005,L003,Tarde,828,696,8.81,6.92,1.9
PD003376,20240221,A006,R005,L001,Día,177,176,8.12,6.05,2.07
PD003377,20240729,A001,R027,L003,Día,205,171,6.3,4.78,1.51
PD003378,20240624,A001,R013,L002,Día,426,331,10.02,6.29,3.73
PD003379,20240929,A003,R024,L003,Tarde,495,534,9.78,7.61,2.17
PD003380,20240229,A006,R014,L006,Día,741,737,11.33,9.11,2.23
PD003381,20240501,A002,R021,L002,Noche,347,216,8.23,7.4,0.83
PD003382,20240419,A003,R023,L003,Tarde,777,784,8.9,6.31,2.58
PD003383,20240520,A004,R018,L001,Tarde,270,229,8.53,7.74,0.79
PD003384,20241115,A005,R022,L002,Noche,73,78,9.59,7.21,2.38
PD003385,20241229,A004,R001,L006,Día,287,299,9.28,6.22,3.06
PD003386,20241218,A001,R013,L001,Noche,239,221,8.76,6.25,2.5
PD003387,20240401,A005,R019,L002,Tarde,150,153,8.18,7.26,0.92
PD003388,20241226,A006,R025,L006,Tarde,308,334,8.12,7.14,0.98
PD003389,20240510,A003,R028,L007,Noche,636,429,7.47,5.76,1.71
PD003390,20240430,A005,R008,L005,Día,219,163,8.11,6.96,1.15
PD003391,20240121,A005,R019,L006,Día,393,412,10.13,8.73,1.4
PD003392,20240314,A004,R007,L007,Noche,517,401,9.39,6.25,3.14
PD003393,20240412,A005,R006,L004,Noche,605,542,6.6,5.08,1.52
PD003394,20241217,A001,R007,L004,Día,778,601,11.87,7.34,4.54
PD003395,20240103,A003,R021,L001,Tarde,572,712,10.07,7.77,2.31
PD003396,20241019,A005,R023,L002,Noche,131,128,9.28,6.97,2.3
PD003397,20241205,A001,R006,L002,Noche,465,321,6.45,5.6,0.85
PD003398,20240410,A001,R005,L004,Tarde,438,251,11.38,6.57,4.8
PD003399,20240925,A004,R011,L003,Tarde,215,212,10.23,6.78,3.45
PD003400,20240713,A005,R022,L004,Día,584,547,10.79,7.52,3.28
PD003401,20241005,A001,R014,L001,Noche,843,679,7.35,5.35,2.0
PD003402,20240212,A001,R017,L005,Tarde,77,58,6.85,5.17,1.67
PD003403,20240910,A005,R007,L004,Día,739,780,10.83,9.17,1.66
PD003404,20241031,A002,R027,L006,Tarde,229,185,7.51,6.01,1.5
PD003405,20240710,A005,R010,L007,Tarde,441,457,7.45,6.22,1.23
PD003406,20241106,A004,R016,L002,Noche,741,643,9.43,7.02,2.41
PD003407,20241226,A003,R022,L003,Tarde,85,69,9.75,6.46,3.29
PD003408,20240617,A002,R012,L005,Día,507,456,9.63,8.41,1.22
PD003409,20240531,A002,R007,L003,Noche,324,305,11.13,8.84,2.29
PD003410,20241018,A005,R009,L007,Tarde,108,104,10.95,7.81,3.14
PD003411,20240616,A006,R017,L003,Noche,422,332,11.99,9.46,2.53
PD003412,20240401,A001,R018,L005,Tarde,209,194,9.75,6.77,2.98
PD003413,20240309,A002,R017,L006,Tarde,257,266,8.94,6.16,2.78
PD003414,20241128,A001,R003,L002,Noche,56,46,7.43,4.64,2.79
PD003415,20240304,A005,R029,L001,Día,388,441,9.56,8.65,0.91
PD003416,20240207,A002,R006,L003,Noche,139,122,8.69,7.91,0.79
PD003417,20241110,A006,R013,L006,Noche,771,854,6.15,5.36,0.79
PD003418,20241019,A004,R023,L003,Día,544,479,6.65,5.32,1.33
PD003419,20240629,A002,R005,L005,Tarde,765,747,8.42,7.12,1.3
PD003420,20240106,A005,R029,L002,Día,482,501,10.58,9.16,1.42
PD003421,20240602,A006,R016,L006,Tarde,221,207,8.78,6.23,2.55
PD003422,20240302,A005,R012,L007,Día,82,85,6.72,5.26,1.46
PD003423,20241117,A004,R026,L007,Día,558,471,11.21,7.5,3.72
PD003424,20240321,A004,R025,L001,Tarde,495,469,11.13,7.91,3.22
PD003425,20240402,A005,R030,L005,Día,202,205,10.66,7.05,3.61
PD003426,20240910,A003,R016,L005,Día,510,499,10.49,8.59,1.9
PD003427,20241026,A002,R014,L006,Día,230,179,11.53,10.39,1.14
PD003428,20240103,A001,R021,L006,Día,443,331,9.68,5.95,3.73
PD003429,20240919,A006,R018,L004,Día,258,229,8.37,6.78,1.59
PD003430,20241220,A005,R016,L003,Noche,684,673,11.48,9.88,1.61
PD003431,20240726,A004,R030,L006,Tarde,604,694,7.92,6.3,1.63
PD003432,20240609,A001,R028,L003,Día,503,310,8.38,4.8,3.58
PD003433,20240903,A005,R020,L007,Noche,503,415,10.45,8.71,1.74
PD003434,20241011,A001,R008,L003,Noche,711,657,10.1,6.85,3.25
PD003435,20240702,A001,R019,L002,Día,328,314,6.57,5.03,1.54
PD003436,20241006,A001,R014,L006,Noche,717,586,8.04,4.66,3.39
PD003437,20240928,A005,R018,L005,Día,868,861,10.72,7.88,2.84
PD003438,20241201,A004,R030,L006,Noche,804,817,9.26,7.35,1.91
PD003439,20240726,A006,R025,L007,Tarde,148,143,7.38,5.61,1.77
PD003440,20241228,A003,R015,L007,Tarde,672,640,10.2,9.37,0.83
PD003441,20241109,A001,R027,L007,Noche,521,434,6.3,5.23,1.07
PD003442,20240910,A004,R027,L005,Noche,858,639,9.58,7.05,2.53
PD003443,20240629,A003,R011,L005,Día,110,120,8.5,7.76,0.74
PD003444,20241212,A006,R009,L004,Noche,750,591,10.65,9.09,1.56
PD003445,20240121,A005,R001,L006,Noche,334,373,11.38,9.84,1.54
PD003446,20240722,A003,R028,L007,Día,596,551,8.71,6.38,2.33
PD003447,20240810,A002,R023,L002,Noche,584,532,6.15,5.55,0.6
PD003448,20240407,A001,R026,L006,Tarde,97,59,8.4,5.67,2.73
PD003449,20241220,A001,R004,L006,Día,401,365,8.9,6.21,2.69
PD003450,20240428,A001,R028,L005,Tarde,642,540,7.77,5.98,1.79
PD003451,20240611,A005,R012,L001,Tarde,263,245,11.26,9.57,1.69
PD003452,20240707,A002,R020,L001,Día,715,596,8.89,7.96,0.93
PD003453,20240913,A002,R027,L002,Tarde,221,235,7.85,5.61,2.24
PD003454,20241021,A004,R029,L006,Noche,372,340,8.35,6.23,2.12
PD003455,20241105,A003,R015,L003,Día,676,601,6.76,5.39,1.37
PD003456,20240603,A006,R010,L002,Día,864,939,8.45,7.55,0.9
PD003457,20240515,A003,R001,L003,Noche,93,94,6.61,5.4,1.21
PD003458,20241212,A006,R019,L006,Tarde,600,739,8.39,7.62,0.77
PD003459,20240715,A004,R007,L004,Tarde,711,679,10.08,7.89,2.19
PD003460,20240817,A004,R022,L006,Tarde,781,937,6.7,6.13,0.58
PD003461,20240602,A003,R027,L006,Día,427,430,8.62,6.54,2.09
PD003462,20240927,A005,R024,L006,Noche,891,921,10.55,8.15,2.4
PD003463,20240511,A006,R025,L006,Día,426,407,6.88,4.93,1.96
PD003464,20240313,A004,R020,L007,Día,465,471,11.26,8.17,3.09
PD003465,20240423,A001,R028,L005,Día,807,706,11.1,6.39,4.71
PD003466,20240326,A004,R027,L005,Noche,743,703,11.01,7.48,3.53
PD003467,20240722,A002,R005,L005,Noche,753,653,11.51,7.74,3.76
PD003468,20240910,A002,R018,L007,Tarde,731,642,11.0,7.96,3.04
PD003469,20240201,A006,R025,L004,Noche,603,591,9.43,7.51,1.92
PD003470,20240314,A005,R008,L004,Tarde,646,587,6.94,5.05,1.88
PD003471,20240225,A004,R001,L003,Noche,645,621,11.62,10.16,1.45
PD003472,20240718,A006,R009,L004,Tarde,52,53,6.37,5.29,1.08
PD003473,20240524,A003,R011,L004,Día,515,513,8.16,6.37,1.79
PD003474,20241115,A002,R007,L002,Tarde,495,526,11.64,9.5,2.14
PD003475,20240329,A002,R009,L004,Noche,704,678,10.96,9.89,1.06
PD003476,20240328,A005,R001,L007,Día,687,577,8.89,7.18,1.72
PD003477,20240824,A006,R023,L002,Tarde,185,165,7.22,5.87,1.35
PD003478,20240903,A002,R017,L005,Día,363,365,10.33,7.97,2.36
PD003479,20240926,A001,R026,L004,Noche,817,806,11.39,9.09,2.3
PD003480,20241205,A006,R019,L001,Noche,454,436,8.2,5.49,2.71
PD003481,20240423,A004,R026,L007,Tarde,300,258,10.46,8.8,1.65
PD003482,20241013,A005,R011,L004,Noche,556,558,6.1,5.55,0.55
PD003483,20240403,A004,R025,L006,Día,331,372,8.56,6.51,2.05
PD003484,20241220,A003,R021,L004,Día,502,490,9.59,8.81,0.78
PD003485,20240516,A006,R029,L006,Tarde,490,406,7.94,5.71,2.24
PD003486,20241228,A004,R001,L001,Noche,311,237,8.2,5.9,2.31
PD003487,20240615,A001,R026,L006,Noche,779,654,9.08,7.33,1.75
PD003488,20240513,A006,R007,L004,Tarde,710,679,11.0,9.03,1.98
PD003489,20241001,A001,R023,L005,Tarde,604,433,11.16,7.89,3.27
PD003490,20240624,A002,R020,L007,Tarde,592,535,7.84,6.22,1.62
PD003491,20240618,A005,R016,L002,Tarde,227,269,9.4,7.43,1.97
PD003492,20240625,A001,R012,L006,Noche,644,621,11.88,9.02,2.86
PD003493,20240917,A005,R006,L003,Tarde,393,364,10.62,9.45,1.17
PD003494,20241018,A002,R014,L002,Noche,253,209,6.49,5.74,0.74
PD003495,20240906,A006,R002,L005,Tarde,728,815,6.82,5.5,1.32
PD003496,20240205,A001,R010,L002,Noche,709,552,10.01,6.65,3.37
PD003497,20240719,A005,R016,L005,Tarde,497,475,6.14,4.69,1.45
PD003498,20240830,A005,R004,L006,Noche,102,64,9.14,8.01,1.13
PD003499,20240125,A004,R026,L003,Tarde,391,376,9.76,6.56,3.2
PD003500,20240420,A002,R022,L006,Día,337,348,7.05,6.3,0.75
PD003501,20240618,A001,R001,L006,Tarde,430,314,11.98,7.63,4.35
PD003502,20240914,A002,R019,L003,Día,673,577,11.56,8.74,2.82
PD003503,20241211,A005,R029,L007,Tarde,492,395,9.02,6.17,2.85
PD003504,20241219,A001,R019,L005,Tarde,507,384,10.99,5.97,5.02
